record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,movement_id,movement_date,movement_type,material_id,lot_id,from_location_id,to_location_id,quantity,quantity_uom,reference_type,reference_id
inv-02-e38e545ebdcb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-82dca51a0be5,MOV-BP-BP-GOLD-BATCH-0006001,2023-08-01,PRODUCTION_RECEIPT,BP-GOLD,LOT-BP-BP-GOLD-BATCH-0006001,PRODUCTION,LOC-P1-FG,0.091,KG,BATCH,BATCH-0006001
inv-02-4834d5fc2441,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bafdb70a302e,MOV-BP-BP-H2SO4-BATCH-0000001,2023-08-01,PRODUCTION_RECEIPT,BP-H2SO4,LOT-BP-BP-H2SO4-BATCH-0000001,PRODUCTION,LOC-P1-FG,25.5,TON,BATCH,BATCH-0000001
inv-02-0b8dd3951e0e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ce42274971be,MOV-BP-BP-H2SO4-BATCH-0006001,2023-08-01,PRODUCTION_RECEIPT,BP-H2SO4,LOT-BP-BP-H2SO4-BATCH-0006001,PRODUCTION,LOC-P1-FG,27.3,TON,BATCH,BATCH-0006001
inv-02-a72ea8b2569e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b4e9ae7c01d4,MOV-ISS-BATCH-0000001,2023-08-01,PRODUCTION_ISSUE,RM-CU-CONC,LOT-RM-000001,LOC-P1-RAW,PRODUCTION,-8.674,TON,BATCH,BATCH-0000001
inv-02-175641946f3e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6884d4c2582b,MOV-ISS-BATCH-0004733,2023-08-01,PRODUCTION_ISSUE,MAT-CO-0038,LOT-RM-004733,LOC-P1-RAW,PRODUCTION,-11.133,TON,BATCH,BATCH-0004733
inv-02-fc5dc3b8ce8e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ba4cab20e6f0,MOV-ISS-BATCH-0006001,2023-08-01,PRODUCTION_ISSUE,RM-CU-CONC,LOT-RM-001001,LOC-P1-RAW,PRODUCTION,-9.146,TON,BATCH,BATCH-0006001
inv-02-6c62f09bf75c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f57073f3a125,MOV-OPEN-00001,2023-08-01,OPENING,RM-CU-CONC,LOT-OPEN-00001,,LOC-P1-RAW,8187.515,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-b920447492eb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e6a50cd3837e,MOV-OPEN-00002,2023-08-01,OPENING,WIP-MATTE,LOT-OPEN-00002,,LOC-P1-WIP,100.0,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-2ed22d258f2b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bdff340b2e68,MOV-OPEN-00003,2023-08-01,OPENING,WIP-ANODE,LOT-OPEN-00003,,LOC-P1-WIP,100.0,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-30a652e49732,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0609fd0ffcce,MOV-OPEN-00004,2023-08-01,OPENING,FG-CATHODE,LOT-OPEN-00004,,LOC-P1-FG,1627.71,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-3b7770dd23e2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cfb70baf2fb9,MOV-OPEN-00005,2023-08-01,OPENING,BP-H2SO4,LOT-OPEN-00005,,LOC-P1-FG,4791.015,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-e7c089f9f359,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b0731a32d378,MOV-OPEN-00006,2023-08-01,OPENING,BP-GOLD,LOT-OPEN-00006,,LOC-P1-FG,100.0,KG,OPENING_BALANCE,DEMO-OPENING
inv-02-09b3f880dbe6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8f88d1e5afc0,MOV-OPEN-00007,2023-08-01,OPENING,MAT-RA-0007,LOT-OPEN-00007,,LOC-P1-RAW,8591.759,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-d7a88d4e06f7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1a6b9aef0bc8,MOV-OPEN-00008,2023-08-01,OPENING,MAT-CO-0008,LOT-OPEN-00008,,LOC-P1-RAW,8547.443,EA,OPENING_BALANCE,DEMO-OPENING
inv-02-a0241032796c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-63c02dedfe95,MOV-OPEN-00009,2023-08-01,OPENING,MAT-CO-0009,LOT-OPEN-00009,,LOC-P1-RAW,8593.983,EA,OPENING_BALANCE,DEMO-OPENING
inv-02-1295827dda2c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c0992640fd30,MOV-OPEN-00010,2023-08-01,OPENING,MAT-WI-0010,LOT-OPEN-00010,,LOC-P1-WIP,100.0,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-1a57a55e0396,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0efe9cb6dce7,MOV-OPEN-00011,2023-08-01,OPENING,MAT-FI-0011,LOT-OPEN-00011,,LOC-P1-FG,1623.8,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-8fde13b75ccc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f02267e7db85,MOV-OPEN-00012,2023-08-01,OPENING,MAT-RA-0012,LOT-OPEN-00012,,LOC-P1-RAW,8625.124,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-2e858d29d95c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-104516251b52,MOV-OPEN-00013,2023-08-01,OPENING,MAT-RA-0013,LOT-OPEN-00013,,LOC-P1-RAW,8584.711,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-e0d3e4a713d6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8383a3de21c0,MOV-OPEN-00014,2023-08-01,OPENING,MAT-CO-0014,LOT-OPEN-00014,,LOC-P1-RAW,8622.046,EA,OPENING_BALANCE,DEMO-OPENING
inv-02-c62eaee3d5c4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e83ee2a20770,MOV-OPEN-00015,2023-08-01,OPENING,MAT-CO-0015,LOT-OPEN-00015,,LOC-P1-RAW,8598.926,EA,OPENING_BALANCE,DEMO-OPENING
inv-02-cdc9edb84a1e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2ccf1e95ea81,MOV-OPEN-00016,2023-08-01,OPENING,MAT-WI-0016,LOT-OPEN-00016,,LOC-P1-WIP,100.0,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-3bdb473af50d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e6f5ff1d2f42,MOV-OPEN-00017,2023-08-01,OPENING,MAT-FI-0017,LOT-OPEN-00017,,LOC-P1-FG,1619.89,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-38c0dfd91e4c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3f8250784a3e,MOV-OPEN-00018,2023-08-01,OPENING,MAT-RA-0018,LOT-OPEN-00018,,LOC-P1-RAW,8552.343,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-17d5cfbef028,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f58eaab9b5b5,MOV-OPEN-00019,2023-08-01,OPENING,MAT-RA-0019,LOT-OPEN-00019,,LOC-P1-RAW,8602.115,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-843d6dd6fd79,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3796ee344bd8,MOV-OPEN-00020,2023-08-01,OPENING,MAT-CO-0020,LOT-OPEN-00020,,LOC-P1-RAW,8560.868,EA,OPENING_BALANCE,DEMO-OPENING
inv-02-efcdf12547b3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5e37913fe3c2,MOV-OPEN-00021,2023-08-01,OPENING,MAT-CO-0021,LOT-OPEN-00021,,LOC-P1-RAW,8596.954,EA,OPENING_BALANCE,DEMO-OPENING
inv-02-f437f83f8d99,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8e752e9e3b3a,MOV-OPEN-00022,2023-08-01,OPENING,MAT-WI-0022,LOT-OPEN-00022,,LOC-P1-WIP,100.0,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-39ed891f6779,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8556bf3b3cf5,MOV-OPEN-00023,2023-08-01,OPENING,MAT-FI-0023,LOT-OPEN-00023,,LOC-P1-FG,1615.98,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-b5a539cfbc85,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-482effb189ac,MOV-OPEN-00024,2023-08-01,OPENING,MAT-RA-0024,LOT-OPEN-00024,,LOC-P1-RAW,8650.114,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-a3b48f5fe6e9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1e6a53916442,MOV-OPEN-00025,2023-08-01,OPENING,MAT-RA-0025,LOT-OPEN-00025,,LOC-P1-RAW,8613.59,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-c99e403a744d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9a42c0f54697,MOV-OPEN-00026,2023-08-01,OPENING,MAT-CO-0026,LOT-OPEN-00026,,LOC-P1-RAW,8644.55,EA,OPENING_BALANCE,DEMO-OPENING
inv-02-0a528bdfeeeb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6940f8a4334c,MOV-OPEN-00027,2023-08-01,OPENING,MAT-CO-0027,LOT-OPEN-00027,,LOC-P1-RAW,8613.793,EA,OPENING_BALANCE,DEMO-OPENING
inv-02-a2c497320954,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c2db4afd11b9,MOV-OPEN-00028,2023-08-01,OPENING,MAT-WI-0028,LOT-OPEN-00028,,LOC-P1-WIP,100.0,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-709fad2ade1d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f5a5a23347eb,MOV-OPEN-00029,2023-08-01,OPENING,MAT-FI-0029,LOT-OPEN-00029,,LOC-P1-FG,1645.305,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-9061995dcaf9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7f1119587d9c,MOV-OPEN-00030,2023-08-01,OPENING,MAT-RA-0030,LOT-OPEN-00030,,LOC-P1-RAW,8567.825,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-11f40d44707a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8e4ea11a9c19,MOV-OPEN-00031,2023-08-01,OPENING,MAT-RA-0031,LOT-OPEN-00031,,LOC-P1-RAW,8618.105,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-eabe10843e35,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b9abb9e465b3,MOV-OPEN-00032,2023-08-01,OPENING,MAT-CO-0032,LOT-OPEN-00032,,LOC-P1-RAW,8569.836,EA,OPENING_BALANCE,DEMO-OPENING
inv-02-e9e829c7d299,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fc9fe9a31ded,MOV-OPEN-00033,2023-08-01,OPENING,MAT-CO-0033,LOT-OPEN-00033,,LOC-P1-RAW,8540.091,EA,OPENING_BALANCE,DEMO-OPENING
inv-02-68d3e0302d80,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a9f35fa59de6,MOV-OPEN-00034,2023-08-01,OPENING,MAT-WI-0034,LOT-OPEN-00034,,LOC-P1-WIP,100.0,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-eecb5f870a6a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-37f57754a32d,MOV-OPEN-00035,2023-08-01,OPENING,MAT-FI-0035,LOT-OPEN-00035,,LOC-P1-FG,1641.395,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-23827b3c3fe2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c956f904b50,MOV-OPEN-00036,2023-08-01,OPENING,MAT-RA-0036,LOT-OPEN-00036,,LOC-P1-RAW,8554.537,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-422980747c91,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-110d98d54ce2,MOV-OPEN-00037,2023-08-01,OPENING,MAT-RA-0037,LOT-OPEN-00037,,LOC-P1-RAW,8528.109,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-10393868ec14,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-93b4b3f1a637,MOV-OPEN-00038,2023-08-01,OPENING,MAT-CO-0038,LOT-OPEN-00038,,LOC-P1-RAW,8549.812,EA,OPENING_BALANCE,DEMO-OPENING
inv-02-c46ffbc79b76,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9604caca7373,MOV-OPEN-00039,2023-08-01,OPENING,MAT-CO-0039,LOT-OPEN-00039,,LOC-P1-RAW,8594.479,EA,OPENING_BALANCE,DEMO-OPENING
inv-02-7fd3b1d05bca,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-368100a703f7,MOV-OPEN-00040,2023-08-01,OPENING,MAT-WI-0040,LOT-OPEN-00040,,LOC-P1-WIP,100.0,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-9bbea1eda621,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-36d25345fb7c,MOV-OPEN-00041,2023-08-01,OPENING,MAT-FI-0041,LOT-OPEN-00041,,LOC-P1-FG,1637.485,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-03b56a2ffc54,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8f2704cee987,MOV-OPEN-00042,2023-08-01,OPENING,MAT-RA-0042,LOT-OPEN-00042,,LOC-P1-RAW,8557.933,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-510c0ddae919,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f0fdb828cfd6,MOV-OPEN-00043,2023-08-01,OPENING,MAT-RA-0043,LOT-OPEN-00043,,LOC-P1-RAW,8599.759,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-3762abf33b04,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d8dc90d2f4f6,MOV-OPEN-00044,2023-08-01,OPENING,MAT-CO-0044,LOT-OPEN-00044,,LOC-P1-RAW,8562.464,EA,OPENING_BALANCE,DEMO-OPENING
inv-02-5804ec0a8976,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-128f3829317f,MOV-OPEN-00045,2023-08-01,OPENING,MAT-CO-0045,LOT-OPEN-00045,,LOC-P1-RAW,8518.273,EA,OPENING_BALANCE,DEMO-OPENING
inv-02-838cd7baa7cc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6bed04d28c47,MOV-OPEN-00046,2023-08-01,OPENING,MAT-WI-0046,LOT-OPEN-00046,,LOC-P1-WIP,100.0,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-7f1282082be1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ac56a1b45c5f,MOV-OPEN-00047,2023-08-01,OPENING,MAT-FI-0047,LOT-OPEN-00047,,LOC-P1-FG,1633.575,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-09e1c818e178,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-76382a83fbfd,MOV-OPEN-00048,2023-08-01,OPENING,MAT-RA-0048,LOT-OPEN-00048,,LOC-P1-RAW,8548.898,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-61763a10f91d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3dc30b7b8005,MOV-OPEN-00049,2023-08-01,OPENING,MAT-RA-0049,LOT-OPEN-00049,,LOC-P1-RAW,8501.313,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-72a486121d1d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-60f86a2228a2,MOV-OPEN-00050,2023-08-01,OPENING,MAT-CO-0050,LOT-OPEN-00050,,LOC-P1-RAW,100.0,EA,OPENING_BALANCE,DEMO-OPENING
inv-02-32a11a6326fd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0e56e28db90f,MOV-OPEN-00051,2023-08-01,OPENING,MAT-CO-0051,LOT-OPEN-00051,,LOC-P1-RAW,100.0,EA,OPENING_BALANCE,DEMO-OPENING
inv-02-39199cd310c9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a13721fe5700,MOV-OPEN-00052,2023-08-01,OPENING,MAT-WI-0052,LOT-OPEN-00052,,LOC-P1-WIP,100.0,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-315711ec759a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-56ffc983c3fd,MOV-OPEN-00053,2023-08-01,OPENING,MAT-FI-0053,LOT-OPEN-00053,,LOC-P1-FG,1662.9,TON,OPENING_BALANCE,DEMO-OPENING
inv-02-b2ba2208f671,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dc022173b160,MOV-OPEN-00054,2023-08-01,OPENING,MAT-RA-0054,LOT-OPEN-00054,,LOC-P1-RAW,2000.0,TON,OPENING_BALANCE,DEMO-OPENING
