record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,sales_line_id,customer_id,product_id,order_date,due_date,actual_ship_date,plan_quantity,order_quantity,shipped_quantity,quantity_uom,unit_price,currency,status
sls-01-5b51b94d27d7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9fa8143eee78,SO-000011-10,CUS-0003,MAT-FI-0023,2026-06-12,2026-07-12,2026-07-14,25.0,25.0,25.0,TON,30784.0,USD,SHIPPED
sls-01-747427bfc9be,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9727660c022c,SO-000012-10,CUS-0004,MAT-FI-0029,2026-06-25,2026-07-26,2026-07-25,26.7,26.7,26.7,TON,31168.0,USD,SHIPPED
sls-01-e6221ecb9996,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-411a34d7efa6,SO-000013-10,CUS-0005,BP-H2SO4,2026-07-08,2026-08-09,2026-08-09,85.2,85.2,85.2,TON,39.44,KRW,SHIPPED
sls-01-c69c4e58b517,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ae710fd4a2cf,SO-000014-10,CUS-0006,BP-GOLD,2026-07-21,2026-08-23,2026-08-23,0.602,0.602,0.602,KG,78842.0,USD,SHIPPED
sls-01-037b37a9ebbd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f343f0ea7099,SO-000015-10,CUS-0007,FG-CATHODE,2026-02-04,2026-03-10,2026-03-11,31.8,31.8,31.8,TON,9595.0,USD,SHIPPED
sls-01-7fafb0e2bcd6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3cb46528e562,SO-000016-10,CUS-0008,MAT-FI-0011,2026-02-17,2026-03-24,2026-03-22,33.5,33.5,33.5,TON,32704.0,USD,SHIPPED
sls-01-84bafcb74471,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1b5fa6fd0a87,SO-000017-10,CUS-0001,MAT-FI-0017,2026-03-02,2026-04-07,2026-04-06,35.2,35.2,35.2,TON,33088.0,KRW,SHIPPED
sls-01-3b0223394b01,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b3bf0a0ddfc2,SO-000018-10,CUS-0002,MAT-FI-0023,2026-03-15,2026-04-21,2026-04-21,8.0,8.0,8.0,TON,33472.0,USD,SHIPPED
sls-01-27fbd95db9c4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c5bfec0d3f09,SO-000019-10,CUS-0003,MAT-FI-0029,2026-03-29,2026-05-06,2026-05-05,9.7,9.7,9.7,TON,30400.0,USD,SHIPPED
sls-01-69760c147085,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cf0c0b9df807,SO-000020-10,CUS-0004,BP-H2SO4,2026-04-11,2026-05-20,2026-05-21,34.2,34.2,34.2,TON,38.48,USD,SHIPPED
sls-01-2a97929baa04,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9bb5dce30f7d,SO-000021-10,CUS-0005,BP-GOLD,2026-04-24,2026-06-03,2026-06-05,0.262,0.262,0.262,KG,76946.0,KRW,SHIPPED
sls-01-1c1a1b6275ac,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d5a2925ea890,SO-000022-10,CUS-0006,FG-CATHODE,2026-05-07,2026-06-17,2026-06-16,14.8,14.8,14.8,TON,9367.0,USD,SHIPPED
sls-01-9df70335b439,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-288222faf965,SO-000023-10,CUS-0007,MAT-FI-0011,2026-05-20,2026-07-01,2026-07-02,16.5,16.5,16.5,TON,31936.0,USD,SHIPPED
sls-01-7f1a236c0717,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3a1ba85d8cef,SO-000024-10,CUS-0008,MAT-FI-0017,2026-06-02,2026-07-15,2026-07-15,18.2,18.2,18.2,TON,32320.0,USD,SHIPPED
sls-01-2039c0cab172,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-95bc3c52410e,SO-000025-10,CUS-0001,MAT-FI-0023,2026-06-15,2026-07-29,2026-07-27,19.9,19.9,19.9,TON,32704.0,KRW,SHIPPED
sls-01-ee1b88ab152d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f4ff0838ed70,SO-000026-10,CUS-0002,MAT-FI-0029,2026-06-28,2026-07-18,2026-07-20,21.6,21.6,21.6,TON,33088.0,USD,SHIPPED
sls-01-3c6106d32172,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7f6c5d573563,SO-000027-10,CUS-0003,BP-H2SO4,2026-07-11,2026-08-01,2026-08-03,69.9,69.9,69.9,TON,41.84,USD,SHIPPED
sls-01-ece81edab8f5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2fdb4a9e8a78,SO-000028-10,CUS-0004,BP-GOLD,2026-07-25,2026-08-16,2026-08-18,0.5,0.5,0.5,KG,75050.0,USD,SHIPPED
sls-01-980ea1f5f850,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3d028f41ed34,SO-000029-10,CUS-0005,FG-CATHODE,2026-02-08,2026-03-03,2026-03-02,26.7,26.7,26.7,TON,9139.0,KRW,SHIPPED
sls-01-1027d22dbce6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fbeb85b96de2,SO-000030-10,CUS-0006,MAT-FI-0011,2026-02-21,2026-03-17,2026-03-18,28.4,28.4,28.4,TON,31168.0,USD,SHIPPED
sls-01-b7710108fa0b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-27222b5d43b0,SO-000031-10,CUS-0007,MAT-FI-0017,2026-03-06,2026-03-31,2026-03-30,30.1,30.1,30.1,TON,31552.0,USD,SHIPPED
sls-01-d07c9bb10a6b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5444956b32a0,SO-000032-10,CUS-0008,MAT-FI-0023,2026-03-19,2026-04-14,2026-04-16,31.8,31.8,31.8,TON,31936.0,USD,SHIPPED
sls-01-fa112ca45be7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-522102968b8d,SO-000033-10,CUS-0001,MAT-FI-0029,2026-04-01,2026-04-28,2026-04-27,33.5,33.5,33.5,TON,32320.0,KRW,SHIPPED
sls-01-cc8bcdc1a8f3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-17289b211eca,SO-000034-10,CUS-0002,BP-H2SO4,2026-04-14,2026-05-12,2026-05-10,105.6,105.6,105.6,TON,40.88,USD,SHIPPED
sls-01-b3026c71bc16,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e039ab74e15b,SO-000035-10,CUS-0003,BP-GOLD,2026-04-27,2026-05-26,2026-05-26,0.16,0.16,0.16,KG,81686.0,USD,SHIPPED
sls-01-6d90672f9040,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-34ebac4838f2,SO-000036-10,CUS-0004,FG-CATHODE,2026-05-10,2026-06-09,2026-06-11,9.7,9.7,9.7,TON,9937.0,USD,SHIPPED
sls-01-b12bdfaf8ac4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dc8d985afdcd,SO-000037-10,CUS-0005,MAT-FI-0011,2026-05-24,2026-06-24,2026-06-24,11.4,11.4,11.4,TON,30400.0,KRW,SHIPPED
sls-01-88318d40c628,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fa215ccd9467,SO-000038-10,CUS-0006,MAT-FI-0017,2026-06-06,2026-07-08,2026-07-08,13.1,13.1,13.1,TON,30784.0,USD,SHIPPED
sls-01-acb27bcde2ce,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3e1c5afb93e6,SO-000039-10,CUS-0007,MAT-FI-0023,2026-06-19,2026-07-22,2026-07-24,14.8,14.8,14.8,TON,31168.0,USD,SHIPPED
sls-01-6f4d95f91734,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0e3753a71c7a,SO-000040-10,CUS-0008,MAT-FI-0029,2026-07-02,2026-08-05,2026-08-03,16.5,16.5,16.5,TON,31552.0,USD,SHIPPED
sls-01-e8d0e45fb87d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ba646542989b,SO-000041-10,CUS-0001,BP-H2SO4,2026-07-15,2026-08-19,2026-08-20,54.6,54.6,54.6,TON,39.92,KRW,SHIPPED
sls-01-c1d69fb06db2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4ed541df8007,SO-000042-10,CUS-0002,BP-GOLD,2026-07-28,2026-09-02,2026-09-02,0.398,0.398,0.398,KG,79790.0,USD,SHIPPED
sls-01-9b61ef275010,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-01de94aacca0,SO-000043-10,CUS-0003,FG-CATHODE,2026-02-11,2026-03-20,2026-03-18,21.6,21.6,21.6,TON,9709.0,USD,SHIPPED
sls-01-e7da1e3b72a8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-497d9b1d7d14,SO-000044-10,CUS-0004,MAT-FI-0011,2026-02-24,2026-04-03,2026-04-02,23.3,23.3,23.3,TON,33088.0,USD,SHIPPED
sls-01-b3b2e4572814,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-50600014701a,SO-000045-10,CUS-0005,MAT-FI-0017,2026-03-09,2026-04-17,2026-04-18,25.0,25.0,25.0,TON,33472.0,KRW,SHIPPED
sls-01-1f94cbed71fa,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cd1167ce3d45,SO-000046-10,CUS-0006,MAT-FI-0023,2026-03-23,2026-05-02,2026-05-02,26.7,26.7,26.7,TON,30400.0,USD,SHIPPED
sls-01-e33a7fde0fed,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b32a04bae20d,SO-000047-10,CUS-0007,MAT-FI-0029,2026-04-05,2026-05-16,2026-05-15,28.4,28.4,28.4,TON,30784.0,USD,SHIPPED
sls-01-ddeeee3cc913,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c9ce7a1ee8c,SO-000048-10,CUS-0008,BP-H2SO4,2026-04-18,2026-05-30,2026-05-28,90.3,90.3,90.3,TON,38.96,USD,SHIPPED
sls-01-329ca1d4388b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-29ea83650f7c,SO-000049-10,CUS-0001,BP-GOLD,2026-05-01,2026-06-13,2026-06-13,0.636,0.636,0.636,KG,77894.0,KRW,SHIPPED
sls-01-cc4dba3e04a9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eb2c36329a68,SO-000050-10,CUS-0002,FG-CATHODE,2026-05-14,2026-06-27,2026-06-26,33.5,33.5,33.5,TON,9481.0,USD,SHIPPED
sls-01-1015e7c1b4cb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-939cc9074a58,SO-000051-10,CUS-0003,MAT-FI-0011,2026-05-27,2026-06-16,2026-06-14,35.2,35.2,35.2,TON,32320.0,USD,SHIPPED
sls-01-98eb09c51b19,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-37732b686b28,SO-000052-10,CUS-0004,MAT-FI-0017,2026-06-09,2026-06-30,2026-06-28,8.0,8.0,8.0,TON,32704.0,USD,SHIPPED
sls-01-a63aa843528e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-19c836f14614,SO-000053-10,CUS-0005,MAT-FI-0023,2026-06-22,2026-07-14,2026-07-15,9.7,9.7,9.7,TON,33088.0,KRW,SHIPPED
sls-01-43476a982f8e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-097e64432457,SO-000054-10,CUS-0006,MAT-FI-0029,2026-07-05,2026-07-28,2026-07-30,11.4,11.4,11.4,TON,33472.0,USD,SHIPPED
sls-01-b3f47dc76a20,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5ecc319a7499,SO-000055-10,CUS-0007,BP-H2SO4,2026-07-19,2026-08-12,2026-08-13,39.3,39.3,39.3,TON,38.0,USD,SHIPPED
sls-01-59ca91956702,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a2a515e20546,SO-000056-10,CUS-0008,BP-GOLD,2026-02-02,2026-02-27,2026-02-28,0.296,0.296,0.296,KG,75998.0,USD,SHIPPED
sls-01-db23f800b5cf,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b2f7833dc6f9,SO-000057-10,CUS-0001,FG-CATHODE,2026-02-15,2026-03-13,2026-03-13,16.5,16.5,16.5,TON,9253.0,KRW,SHIPPED
sls-01-799fe7af8d7b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2d97d3c80a7c,SO-000058-10,CUS-0002,MAT-FI-0011,2026-02-28,2026-03-27,2026-03-26,18.2,18.2,18.2,TON,31552.0,USD,SHIPPED
sls-01-3bc2064c5fd5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-843730150f86,SO-000059-10,CUS-0003,MAT-FI-0017,2026-03-13,2026-04-10,2026-04-08,19.9,19.9,19.9,TON,31936.0,USD,SHIPPED
sls-01-f784d5c229cb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-be08c8323937,SO-000060-10,CUS-0004,MAT-FI-0023,2026-03-26,2026-04-24,2026-04-25,21.6,21.6,21.6,TON,32320.0,USD,SHIPPED
sls-01-dc20437554fe,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4866ea3f3664,SO-000061-10,CUS-0005,MAT-FI-0029,2026-04-08,2026-05-08,2026-05-09,23.3,23.3,23.3,TON,32704.0,KRW,SHIPPED
sls-01-ca25b03ec249,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-46ab1e838789,SO-000062-10,CUS-0006,BP-H2SO4,2026-04-21,2026-05-22,2026-05-23,75.0,75.0,75.0,TON,41.36,USD,SHIPPED
sls-01-a3fbc8c47533,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0603509bf799,SO-000063-10,CUS-0007,BP-GOLD,2026-05-04,2026-06-05,2026-06-07,0.534,0.534,0.534,KG,82634.0,USD,SHIPPED
sls-01-da4ef4e7f5bd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-db22b9c00c67,SO-000064-10,CUS-0008,FG-CATHODE,2026-05-18,2026-06-20,2026-06-21,28.4,28.4,28.4,TON,9025.0,USD,SHIPPED
sls-01-0406d57affe7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-605722c92754,SO-000065-10,CUS-0001,MAT-FI-0011,2026-05-31,2026-07-04,2026-07-05,30.1,30.1,30.1,TON,30784.0,KRW,SHIPPED
sls-01-7df910885588,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a00a8b4dcd3e,SO-000066-10,CUS-0002,MAT-FI-0017,2026-06-13,2026-07-18,2026-07-20,31.8,31.8,31.8,TON,31168.0,USD,SHIPPED
sls-01-ab1ffaf12ebb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-635f0ee01383,SO-000067-10,CUS-0003,MAT-FI-0023,2026-06-26,2026-08-01,2026-07-30,33.5,33.5,33.5,TON,31552.0,USD,SHIPPED
sls-01-78b4b158b6a1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b5417e51d573,SO-000068-10,CUS-0004,MAT-FI-0029,2026-07-09,2026-08-15,2026-08-14,35.2,35.2,35.2,TON,31936.0,USD,SHIPPED
sls-01-c9a676da0a2d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-929d581ab70d,SO-000069-10,CUS-0005,BP-H2SO4,2026-07-22,2026-08-29,2026-08-28,24.0,24.0,24.0,TON,40.4,KRW,SHIPPED
sls-01-e786986da10b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-73fd13e49bcd,SO-000070-10,CUS-0006,BP-GOLD,2026-02-05,2026-03-16,2026-03-14,0.194,0.194,0.194,KG,80738.0,USD,SHIPPED
sls-01-41fda346eb85,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-89e57ebc54ff,SO-000071-10,CUS-0007,FG-CATHODE,2026-02-18,2026-03-30,2026-03-29,11.4,11.4,11.4,TON,9823.0,USD,SHIPPED
sls-01-34b78745a6f1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-52e8729209b0,SO-000072-10,CUS-0008,MAT-FI-0011,2026-03-03,2026-04-13,2026-04-12,13.1,13.1,13.1,TON,33472.0,USD,SHIPPED
sls-01-1c49b8afa94b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-89e467f30117,SO-000073-10,CUS-0001,MAT-FI-0017,2026-03-17,2026-04-28,2026-04-26,14.8,14.8,14.8,TON,30400.0,KRW,SHIPPED
sls-01-4aea59715206,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-11ab5c721598,SO-000074-10,CUS-0002,MAT-FI-0023,2026-03-30,2026-05-12,2026-05-11,16.5,16.5,16.5,TON,30784.0,USD,SHIPPED
sls-01-01dfc6568caf,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2fcd05b67a8b,SO-000075-10,CUS-0003,MAT-FI-0029,2026-04-12,2026-05-26,2026-05-26,18.2,18.2,18.2,TON,31168.0,USD,SHIPPED
sls-01-900f76cefaf3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d3ba23b34578,SO-000076-10,CUS-0004,BP-H2SO4,2026-04-25,2026-05-15,2026-05-17,59.7,59.7,59.7,TON,39.44,USD,SHIPPED
