record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,shipment_id,po_line_id,vessel_or_mode,origin_port,destination_port,lane_id,shipment_quantity,quantity_uom,freight_amount,freight_currency,etd,eta,status
log-02-fce75b771f51,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bcc9d82ff779,SHP-000030,PO-000046-10,DEMO-VESSEL-14,VALPARAISO,ULSAN,LANE-001,19.5,EA,1638.0,USD,2026-04-06,2026-05-15,DELIVERED
log-02-76d1cc4eebfe,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-37067f665ca8,SHP-000031,PO-000047-10,DEMO-VESSEL-15,SHANGHAI,ULSAN,LANE-002,24.0,EA,2100.0,USD,2026-04-25,2026-06-10,DELIVERED
log-02-75ec2eb7576a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6d48ff472f46,SHP-000032,PO-000052-10,DEMO-VESSEL-16,JAKARTA,ULSAN,LANE-003,46.5,TON,4231.5,USD,2026-07-11,2026-07-31,DELIVERED
log-02-03f1fca27484,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d71851faf2ab,SHP-000033,PO-000053-10,DEMO-VESSEL-17,PERTH,ULSAN,LANE-004,51.0,TON,4819.5,USD,2026-07-30,2026-08-22,DELIVERED
log-02-1f36419f3e7a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-77e12f8b4703,SHP-000034,PO-000055-10,DEMO-VESSEL-01,VALPARAISO,ULSAN,LANE-005,60.0,EA,5880.0,USD,2026-03-09,2026-04-14,DELIVERED
log-02-03480b816d48,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1819a511bb50,SHP-000035,PO-000056-10,DEMO-VESSEL-02,SHANGHAI,ULSAN,LANE-006,15.0,TON,1522.5,USD,2026-03-28,2026-05-08,DELIVERED
log-02-5f8374f093b3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f76809c95f31,SHP-000036,PO-000058-10,DEMO-VESSEL-03,JAKARTA,ULSAN,LANE-007,24.0,TON,2520.0,USD,2026-05-05,2026-06-24,DELIVERED
log-02-48a7807e2b0b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f7d8a069b686,SHP-000037,PO-000059-10,DEMO-VESSEL-04,PERTH,ULSAN,LANE-008,28.5,TON,3092.25,USD,2026-05-24,2026-08-02,DELIVERED
log-02-be7672ffbbe6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-227a556d37e8,SHP-000038,PO-000061-10,DEMO-VESSEL-05,VALPARAISO,ULSAN,LANE-009,37.5,TON,4200.0,USD,2026-06-13,2026-06-28,DELIVERED
log-02-8272ffddd547,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-09bc3259fe2a,SHP-000039,PO-000063-10,DEMO-VESSEL-06,SHANGHAI,ULSAN,LANE-010,46.5,TON,3255.0,USD,2026-07-21,2026-08-13,DELIVERED
log-02-6abae278912e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e1f0c6a785ff,SHP-000040,PO-000064-10,DEMO-VESSEL-07,JAKARTA,ULSAN,LANE-011,51.0,TON,3748.5,USD,2026-02-10,2026-03-16,DELIVERED
log-02-b5cfa72b8a14,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-49646b52de77,SHP-000041,PO-000065-10,DEMO-VESSEL-08,PERTH,ULSAN,LANE-012,55.5,TON,4273.5,USD,2026-03-01,2026-04-08,DELIVERED
log-02-4156d97885dd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7b082d029fc1,SHP-000042,PO-000068-10,DEMO-VESSEL-09,VALPARAISO,ULSAN,LANE-013,19.5,TON,1569.75,USD,2026-04-26,2026-06-18,DELIVERED
log-02-26065bce56ff,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-083a863ffa82,SHP-000043,PO-000069-10,DEMO-VESSEL-10,SHANGHAI,ULSAN,LANE-014,24.0,TON,2016.0,USD,2026-05-15,2026-07-11,DELIVERED
log-02-7cb23a5098d9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d6880b3f25f9,SHP-000044,PO-000071-10,DEMO-VESSEL-11,JAKARTA,ULSAN,LANE-015,33.0,EA,2887.5,USD,2026-06-05,2026-06-21,DELIVERED
log-02-f007a3539650,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a7c0ed025bca,SHP-000045,PO-000072-10,DEMO-VESSEL-12,PERTH,ULSAN,LANE-016,37.5,TON,3412.5,USD,2026-06-24,2026-07-11,DELIVERED
log-02-9378c520bf05,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d7eb0c28775d,SHP-000046,PO-000074-10,DEMO-VESSEL-13,VALPARAISO,ULSAN,LANE-017,46.5,EA,4394.25,USD,2026-07-31,2026-09-02,DELIVERED
log-02-3be60a52d29d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ea73302f3067,SHP-000047,PO-000077-10,DEMO-VESSEL-14,SHANGHAI,ULSAN,LANE-018,60.0,TON,5880.0,USD,2026-03-30,2026-05-15,DELIVERED
log-02-9a899c379ff1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5991e4b56694,SHP-000048,PO-000080-10,DEMO-VESSEL-15,JAKARTA,ULSAN,LANE-019,24.0,TON,2436.0,USD,2026-05-26,2026-07-25,DELIVERED
log-02-a15d7247e7ef,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c15efbd24c41,SHP-000049,PO-000081-10,DEMO-VESSEL-16,PERTH,ULSAN,LANE-020,28.5,TON,2992.5,USD,2026-05-27,2026-06-13,DELIVERED
log-02-3c9c0d0efe60,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6d590c319419,SHP-000050,PO-000082-10,DEMO-VESSEL-17,VALPARAISO,ULSAN,LANE-021,33.0,TON,3580.5,USD,2026-06-15,2026-07-02,DELIVERED
log-02-e9d8ec5cba18,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bf471805cd88,SHP-000051,PO-000083-10,DEMO-VESSEL-01,SHANGHAI,ULSAN,LANE-022,37.5,TON,4200.0,USD,2026-07-04,2026-07-29,DELIVERED
log-02-780de5551904,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c451e0af1ec1,SHP-000052,PO-000084-10,DEMO-VESSEL-02,JAKARTA,ULSAN,LANE-023,42.0,TON,2940.0,USD,2026-07-22,2026-08-22,DELIVERED
log-02-26b1c35cf3f9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5f8d028cc47d,SHP-000053,PO-000086-10,DEMO-VESSEL-03,PERTH,ULSAN,LANE-024,51.0,EA,3748.5,USD,2026-03-03,2026-04-10,DELIVERED
log-02-9db36d8e9532,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-870a621dba32,SHP-000054,PO-000087-10,DEMO-VESSEL-04,VALPARAISO,ULSAN,LANE-025,55.5,EA,4273.5,USD,2026-03-22,2026-05-07,DELIVERED
log-02-f8036514970e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-54b15ca1fadd,SHP-000055,PO-000088-10,DEMO-VESSEL-05,SHANGHAI,ULSAN,LANE-026,60.0,TON,4830.0,USD,2026-04-09,2026-06-01,DELIVERED
log-02-65042bd4cde8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1de4a8ce889c,SHP-000056,PO-000089-10,DEMO-VESSEL-06,JAKARTA,ULSAN,LANE-027,15.0,TON,1260.0,USD,2026-04-28,2026-06-27,DELIVERED
log-02-0b720152287b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b0c340727f9d,SHP-000057,PO-000092-10,DEMO-VESSEL-07,PERTH,ULSAN,LANE-028,28.5,TON,2493.75,USD,2026-06-07,2026-06-26,DELIVERED
log-02-a1f10d2facf7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0627beb262c0,SHP-000058,PO-000093-10,DEMO-VESSEL-08,VALPARAISO,ULSAN,LANE-029,33.0,TON,3003.0,USD,2026-06-26,2026-07-21,DELIVERED
log-02-61f77f35e920,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ee4d907b92c3,SHP-000059,PO-000098-10,DEMO-VESSEL-09,SHANGHAI,ULSAN,LANE-030,55.5,TON,5244.75,USD,2026-03-31,2026-05-23,DELIVERED
log-02-60b520b618b3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9316bb27029e,SHP-000060,PO-000099-10,DEMO-VESSEL-10,JAKARTA,ULSAN,LANE-001,60.0,TON,5880.0,USD,2026-04-20,2026-06-17,DELIVERED
log-02-93757078ebbc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9e8afb18aa3d,SHP-000061,PO-000103-10,DEMO-VESSEL-11,PERTH,ULSAN,LANE-002,28.5,TON,2892.75,USD,2026-06-17,2026-07-11,DELIVERED
log-02-f48dd183b862,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7de776cad58a,SHP-000062,PO-000104-10,DEMO-VESSEL-12,VALPARAISO,ULSAN,LANE-003,33.0,TON,3465.0,USD,2026-07-05,2026-08-07,DELIVERED
log-02-357295108f8a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c8ccfe7921de,SHP-000063,PO-000105-10,DEMO-VESSEL-13,SHANGHAI,ULSAN,LANE-004,37.5,TON,4068.75,USD,2026-07-24,2026-08-30,DELIVERED
log-02-f0444bf9c4fc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-85901ccaf922,SHP-000064,PO-000106-10,DEMO-VESSEL-14,JAKARTA,ULSAN,LANE-005,42.0,EA,4704.0,USD,2026-02-14,2026-03-26,DELIVERED
log-02-1f9ba93ffa7a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c2710c502bd1,SHP-000065,PO-000107-10,DEMO-VESSEL-15,PERTH,ULSAN,LANE-006,46.5,EA,3255.0,USD,2026-03-05,2026-04-23,DELIVERED
log-02-e277308b49d3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fbe11d120684,SHP-000066,PO-000108-10,DEMO-VESSEL-16,VALPARAISO,ULSAN,LANE-007,51.0,TON,3748.5,USD,2026-03-23,2026-05-18,DELIVERED
log-02-00d82faaed3f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-11809ae3b8a9,SHP-000067,PO-000110-10,DEMO-VESSEL-17,SHANGHAI,ULSAN,LANE-008,60.0,EA,4620.0,USD,2026-04-30,2026-07-02,DELIVERED
log-02-142a88907e3a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-adfb7b6d77bf,SHP-000068,PO-000114-10,DEMO-VESSEL-01,JAKARTA,ULSAN,LANE-009,28.5,EA,2294.25,USD,2026-06-27,2026-07-28,DELIVERED
log-02-55463ed2b304,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-638f76f8b873,SHP-000069,PO-000116-10,DEMO-VESSEL-02,PERTH,ULSAN,LANE-010,37.5,TON,3150.0,USD,2026-08-04,2026-09-18,DELIVERED
log-02-5bc6206d14c6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-581af9973858,SHP-000070,PO-000118-10,DEMO-VESSEL-03,VALPARAISO,ULSAN,LANE-011,46.5,TON,4068.75,USD,2026-03-14,2026-05-07,DELIVERED
log-02-20b9ab45a566,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e3e283e25357,SHP-000071,PO-000120-10,DEMO-VESSEL-04,SHANGHAI,ULSAN,LANE-012,55.5,TON,5050.5,USD,2026-04-22,2026-06-25,DELIVERED
log-02-2759ded2e4e5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-14c54b3a49d1,SHP-000072,PO-000122-10,DEMO-VESSEL-05,JAKARTA,ULSAN,LANE-013,15.0,TON,1417.5,USD,2026-05-12,2026-06-03,DELIVERED
log-02-6c0b3aa2a240,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3c8e123381d6,SHP-000073,PO-000125-10,DEMO-VESSEL-06,PERTH,ULSAN,LANE-014,28.5,TON,2793.0,USD,2026-07-07,2026-08-15,DELIVERED
log-02-c2773ac6a38d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c2df9f4ac85d,SHP-000074,PO-000126-10,DEMO-VESSEL-07,VALPARAISO,ULSAN,LANE-015,33.0,EA,3349.5,USD,2026-07-26,2026-09-18,DELIVERED
