record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,sales_line_id,customer_id,product_id,order_date,due_date,actual_ship_date,plan_quantity,order_quantity,shipped_quantity,quantity_uom,unit_price,currency,status
sls-01-5b51b94d27d7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9fa8143eee78,SO-000011-10,CUS-0003,MAT-FI-0023,2026-06-12,2026-07-12,2026-07-14,25.0,25.0,25.0,TON,30784.0,USD,SHIPPED
sls-01-747427bfc9be,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9727660c022c,SO-000012-10,CUS-0004,MAT-FI-0029,2026-06-25,2026-07-26,2026-07-25,26.7,26.7,26.7,TON,31168.0,USD,SHIPPED
sls-01-dbd67b3f4ebe,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-daa2b9122705,SO-000013-10,CUS-0005,FG-CATHODE,2026-07-08,2026-08-09,2026-08-09,28.4,28.4,28.4,TON,9367.0,KRW,SHIPPED
sls-01-f8e8c578df88,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a507775dfb12,SO-000014-10,CUS-0006,FG-NISO4,2026-07-21,2026-08-23,2026-08-23,30.1,30.1,30.1,TON,23952.0,USD,SHIPPED
sls-01-e6b31ccaad91,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-93c09207268a,SO-000015-10,CUS-0007,FG-LIOH,2026-02-04,2026-03-10,2026-03-11,31.8,31.8,31.8,TON,32320.0,USD,SHIPPED
sls-01-320a1b59701b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ed1ccd6f6de6,SO-000016-10,CUS-0008,MAT-FI-0017,2026-02-17,2026-03-24,2026-03-22,33.5,33.5,33.5,TON,32704.0,USD,SHIPPED
sls-01-b24b1b01f934,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-38f6bd5aed44,SO-000017-10,CUS-0001,MAT-FI-0023,2026-03-02,2026-04-07,2026-04-06,35.2,35.2,35.2,TON,33088.0,KRW,SHIPPED
sls-01-8b2ebca44bd0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cb3dbb28a30c,SO-000018-10,CUS-0002,MAT-FI-0029,2026-03-15,2026-04-21,2026-04-21,8.0,8.0,8.0,TON,33472.0,USD,SHIPPED
sls-01-c1f28a672a9a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-81fdf6839097,SO-000019-10,CUS-0003,FG-CATHODE,2026-03-29,2026-05-06,2026-05-05,9.7,9.7,9.7,TON,9025.0,USD,SHIPPED
sls-01-71b7940340b5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fe592f114688,SO-000020-10,CUS-0004,FG-NISO4,2026-04-11,2026-05-20,2026-05-21,11.4,11.4,11.4,TON,23088.0,USD,SHIPPED
sls-01-460a360cf05e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-470e4f735717,SO-000021-10,CUS-0005,FG-LIOH,2026-04-24,2026-06-03,2026-06-05,13.1,13.1,13.1,TON,31168.0,KRW,SHIPPED
sls-01-a6ea3697575f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-43b7bcdb7a1e,SO-000022-10,CUS-0006,MAT-FI-0017,2026-05-07,2026-06-17,2026-06-16,14.8,14.8,14.8,TON,31552.0,USD,SHIPPED
sls-01-7fc3069e1cdb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d1dd3e017160,SO-000023-10,CUS-0007,MAT-FI-0023,2026-05-20,2026-07-01,2026-07-02,16.5,16.5,16.5,TON,31936.0,USD,SHIPPED
sls-01-b9c87c33183e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-649af5f8b243,SO-000024-10,CUS-0008,MAT-FI-0029,2026-06-02,2026-07-15,2026-07-15,18.2,18.2,18.2,TON,32320.0,USD,SHIPPED
sls-01-555ad15498c9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-30bf455d0bd7,SO-000025-10,CUS-0001,FG-CATHODE,2026-06-15,2026-07-29,2026-07-27,19.9,19.9,19.9,TON,9709.0,KRW,SHIPPED
sls-01-29c45a903588,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4ac475894cc1,SO-000026-10,CUS-0002,FG-NISO4,2026-06-28,2026-07-18,2026-07-20,21.6,21.6,21.6,TON,24816.0,USD,SHIPPED
sls-01-d265d7a392ad,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-414e9f3e7df4,SO-000027-10,CUS-0003,FG-LIOH,2026-07-11,2026-08-01,2026-08-03,23.3,23.3,23.3,TON,33472.0,USD,SHIPPED
sls-01-fe41c27af0f4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1866aecaa642,SO-000028-10,CUS-0004,MAT-FI-0017,2026-07-25,2026-08-16,2026-08-18,25.0,25.0,25.0,TON,30400.0,USD,SHIPPED
sls-01-1262c682957d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a8e757c93284,SO-000029-10,CUS-0005,MAT-FI-0023,2026-02-08,2026-03-03,2026-03-02,26.7,26.7,26.7,TON,30784.0,KRW,SHIPPED
sls-01-35c8937956fc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-70a2f5aa2542,SO-000030-10,CUS-0006,MAT-FI-0029,2026-02-21,2026-03-17,2026-03-18,28.4,28.4,28.4,TON,31168.0,USD,SHIPPED
sls-01-bd3c26cfd3b1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f192d3e4f308,SO-000031-10,CUS-0007,FG-CATHODE,2026-03-06,2026-03-31,2026-03-30,30.1,30.1,30.1,TON,9367.0,USD,SHIPPED
sls-01-60a30be6caab,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8183a81a6efc,SO-000032-10,CUS-0008,FG-NISO4,2026-03-19,2026-04-14,2026-04-16,31.8,31.8,31.8,TON,23952.0,USD,SHIPPED
sls-01-55f2c08ebd90,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cd6bcd0159f2,SO-000033-10,CUS-0001,FG-LIOH,2026-04-01,2026-04-28,2026-04-27,33.5,33.5,33.5,TON,32320.0,KRW,SHIPPED
sls-01-58272a8e92ab,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9161b1cfa3bb,SO-000034-10,CUS-0002,MAT-FI-0017,2026-04-14,2026-05-12,2026-05-10,35.2,35.2,35.2,TON,32704.0,USD,SHIPPED
sls-01-d76141e5e8b3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3203359e249c,SO-000035-10,CUS-0003,MAT-FI-0023,2026-04-27,2026-05-26,2026-05-26,8.0,8.0,8.0,TON,33088.0,USD,SHIPPED
sls-01-e8217b63461a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-08acf2344c73,SO-000036-10,CUS-0004,MAT-FI-0029,2026-05-10,2026-06-09,2026-06-11,9.7,9.7,9.7,TON,33472.0,USD,SHIPPED
sls-01-93a60f18dd4e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d6e6da7c293c,SO-000037-10,CUS-0005,FG-CATHODE,2026-05-24,2026-06-24,2026-06-24,11.4,11.4,11.4,TON,9025.0,KRW,SHIPPED
sls-01-b7c153bc9605,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-080569b42e94,SO-000038-10,CUS-0006,FG-NISO4,2026-06-06,2026-07-08,2026-07-08,13.1,13.1,13.1,TON,23088.0,USD,SHIPPED
sls-01-6c21fbe55ccf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e49378f4db9f,SO-000039-10,CUS-0007,FG-LIOH,2026-06-19,2026-07-22,2026-07-24,14.8,14.8,14.8,TON,31168.0,USD,SHIPPED
sls-01-4cbf6fc5af6a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6c99a099e36f,SO-000040-10,CUS-0008,MAT-FI-0017,2026-07-02,2026-08-05,2026-08-03,16.5,16.5,16.5,TON,31552.0,USD,SHIPPED
sls-01-9b9fc11adec2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1a1e45088bfe,SO-000041-10,CUS-0001,MAT-FI-0023,2026-07-15,2026-08-19,2026-08-20,18.2,18.2,18.2,TON,31936.0,KRW,SHIPPED
sls-01-f20b62cd8749,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4fb764aed343,SO-000042-10,CUS-0002,MAT-FI-0029,2026-07-28,2026-09-02,2026-09-02,19.9,19.9,19.9,TON,32320.0,USD,SHIPPED
sls-01-9b61ef275010,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-01de94aacca0,SO-000043-10,CUS-0003,FG-CATHODE,2026-02-11,2026-03-20,2026-03-18,21.6,21.6,21.6,TON,9709.0,USD,SHIPPED
sls-01-75939099e3db,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c94f7ad61c11,SO-000044-10,CUS-0004,FG-NISO4,2026-02-24,2026-04-03,2026-04-02,23.3,23.3,23.3,TON,24816.0,USD,SHIPPED
sls-01-bd8dc54c27b3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b47122a18e93,SO-000045-10,CUS-0005,FG-LIOH,2026-03-09,2026-04-17,2026-04-18,25.0,25.0,25.0,TON,33472.0,KRW,SHIPPED
sls-01-72bab5816412,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-89d5a1a4b948,SO-000046-10,CUS-0006,MAT-FI-0017,2026-03-23,2026-05-02,2026-05-02,26.7,26.7,26.7,TON,30400.0,USD,SHIPPED
sls-01-96f1fb1cb5b0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e2b30a48c197,SO-000047-10,CUS-0007,MAT-FI-0023,2026-04-05,2026-05-16,2026-05-15,28.4,28.4,28.4,TON,30784.0,USD,SHIPPED
sls-01-ff63e3e6feea,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-68295d58134b,SO-000048-10,CUS-0008,MAT-FI-0029,2026-04-18,2026-05-30,2026-05-28,30.1,30.1,30.1,TON,31168.0,USD,SHIPPED
sls-01-337112d9fa60,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-345067672b15,SO-000049-10,CUS-0001,FG-CATHODE,2026-05-01,2026-06-13,2026-06-13,31.8,31.8,31.8,TON,9367.0,KRW,SHIPPED
sls-01-8b2fa8d2034c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f4ceab3e5708,SO-000050-10,CUS-0002,FG-NISO4,2026-05-14,2026-06-27,2026-06-26,33.5,33.5,33.5,TON,23952.0,USD,SHIPPED
sls-01-e93e7389e02e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a481b8ea86f0,SO-000051-10,CUS-0003,FG-LIOH,2026-05-27,2026-06-16,2026-06-14,35.2,35.2,35.2,TON,32320.0,USD,SHIPPED
sls-01-98eb09c51b19,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-37732b686b28,SO-000052-10,CUS-0004,MAT-FI-0017,2026-06-09,2026-06-30,2026-06-28,8.0,8.0,8.0,TON,32704.0,USD,SHIPPED
sls-01-a63aa843528e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-19c836f14614,SO-000053-10,CUS-0005,MAT-FI-0023,2026-06-22,2026-07-14,2026-07-15,9.7,9.7,9.7,TON,33088.0,KRW,SHIPPED
sls-01-43476a982f8e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-097e64432457,SO-000054-10,CUS-0006,MAT-FI-0029,2026-07-05,2026-07-28,2026-07-30,11.4,11.4,11.4,TON,33472.0,USD,SHIPPED
sls-01-d195e09f8671,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f34683536076,SO-000055-10,CUS-0007,FG-CATHODE,2026-07-19,2026-08-12,2026-08-13,13.1,13.1,13.1,TON,9025.0,USD,SHIPPED
sls-01-eff31f560403,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1d02b28b1be9,SO-000056-10,CUS-0008,FG-NISO4,2026-02-02,2026-02-27,2026-02-28,14.8,14.8,14.8,TON,23088.0,USD,SHIPPED
sls-01-e57401c6e828,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-854b5d5967e0,SO-000057-10,CUS-0001,FG-LIOH,2026-02-15,2026-03-13,2026-03-13,16.5,16.5,16.5,TON,31168.0,KRW,SHIPPED
sls-01-409d1f805294,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-931cdaf5a706,SO-000058-10,CUS-0002,MAT-FI-0017,2026-02-28,2026-03-27,2026-03-26,18.2,18.2,18.2,TON,31552.0,USD,SHIPPED
sls-01-22d29312457e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-acf8b72eaf65,SO-000059-10,CUS-0003,MAT-FI-0023,2026-03-13,2026-04-10,2026-04-08,19.9,19.9,19.9,TON,31936.0,USD,SHIPPED
sls-01-4e3c20cbdcc2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6c23238f862d,SO-000060-10,CUS-0004,MAT-FI-0029,2026-03-26,2026-04-24,2026-04-25,21.6,21.6,21.6,TON,32320.0,USD,SHIPPED
sls-01-36eba14f4395,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c2ae6b9a5de6,SO-000061-10,CUS-0005,FG-CATHODE,2026-04-08,2026-05-08,2026-05-09,23.3,23.3,23.3,TON,9709.0,KRW,SHIPPED
sls-01-ce32dbaf528d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-be7d851d3757,SO-000062-10,CUS-0006,FG-NISO4,2026-04-21,2026-05-22,2026-05-23,25.0,25.0,25.0,TON,24816.0,USD,SHIPPED
sls-01-ceeb1537981a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7bc35d906933,SO-000063-10,CUS-0007,FG-LIOH,2026-05-04,2026-06-05,2026-06-07,26.7,26.7,26.7,TON,33472.0,USD,SHIPPED
sls-01-2aa0f7eb2512,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-94142509e16a,SO-000064-10,CUS-0008,MAT-FI-0017,2026-05-18,2026-06-20,2026-06-21,28.4,28.4,28.4,TON,30400.0,USD,SHIPPED
sls-01-9df2ce5466d8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6c227cc34a0c,SO-000065-10,CUS-0001,MAT-FI-0023,2026-05-31,2026-07-04,2026-07-05,30.1,30.1,30.1,TON,30784.0,KRW,SHIPPED
sls-01-1969f4345a71,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6073a101e45a,SO-000066-10,CUS-0002,MAT-FI-0029,2026-06-13,2026-07-18,2026-07-20,31.8,31.8,31.8,TON,31168.0,USD,SHIPPED
sls-01-02320dc2b357,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a3ffa04b3c01,SO-000067-10,CUS-0003,FG-CATHODE,2026-06-26,2026-08-01,2026-07-30,33.5,33.5,33.5,TON,9367.0,USD,SHIPPED
sls-01-6347444343b7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-77edc3d89d2b,SO-000068-10,CUS-0004,FG-NISO4,2026-07-09,2026-08-15,2026-08-14,35.2,35.2,35.2,TON,23952.0,USD,SHIPPED
sls-01-3078dc64f7cb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b28b79f3ee81,SO-000069-10,CUS-0005,FG-LIOH,2026-07-22,2026-08-29,2026-08-28,8.0,8.0,8.0,TON,32320.0,KRW,SHIPPED
sls-01-54ab02dcc37c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-102230bd9fbe,SO-000070-10,CUS-0006,MAT-FI-0017,2026-02-05,2026-03-16,2026-03-14,9.7,9.7,9.7,TON,32704.0,USD,SHIPPED
sls-01-909d0478abf7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a333ddd3293b,SO-000071-10,CUS-0007,MAT-FI-0023,2026-02-18,2026-03-30,2026-03-29,11.4,11.4,11.4,TON,33088.0,USD,SHIPPED
sls-01-f4a59be59fd8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d3d154c196f0,SO-000072-10,CUS-0008,MAT-FI-0029,2026-03-03,2026-04-13,2026-04-12,13.1,13.1,13.1,TON,33472.0,USD,SHIPPED
sls-01-dc39eb7a0183,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8c2d41c3c4d2,SO-000073-10,CUS-0001,FG-CATHODE,2026-03-17,2026-04-28,2026-04-26,14.8,14.8,14.8,TON,9025.0,KRW,SHIPPED
sls-01-07291bb0b545,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f9edc22e81ac,SO-000074-10,CUS-0002,FG-NISO4,2026-03-30,2026-05-12,2026-05-11,16.5,16.5,16.5,TON,23088.0,USD,SHIPPED
sls-01-19c99f7aaf63,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d7b2a67b4035,SO-000075-10,CUS-0003,FG-LIOH,2026-04-12,2026-05-26,2026-05-26,18.2,18.2,18.2,TON,31168.0,USD,SHIPPED
sls-01-8f49f080f511,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ae6a04cc7f1a,SO-000076-10,CUS-0004,MAT-FI-0017,2026-04-25,2026-05-15,2026-05-17,19.9,19.9,19.9,TON,31552.0,USD,SHIPPED
