record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,sales_line_id,customer_id,product_id,order_date,due_date,actual_ship_date,plan_quantity,order_quantity,shipped_quantity,quantity_uom,unit_price,currency,status
sls-01-16f67a8a8b5f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-884bf468576e,SO-000024-10,CUS-0024,MAT-FI-0143,2024-05-28,2024-07-10,2024-07-12,18.2,18.2,18.2,TON,32320.0,USD,SHIPPED
sls-01-7f1ab6a15e0e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e751e8e7647d,SO-000025-10,CUS-0001,MAT-FI-0149,2024-06-10,2024-07-24,2024-07-25,19.9,19.9,19.9,TON,32704.0,KRW,SHIPPED
sls-01-6113de7d69d4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6869e5c6d256,SO-000026-10,CUS-0002,MAT-FI-0155,2024-06-23,2024-07-13,2024-07-11,21.6,21.6,21.6,TON,33088.0,USD,SHIPPED
sls-01-b7ad804f6581,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cbf97348c995,SO-000027-10,CUS-0003,MAT-FI-0161,2024-07-06,2024-07-27,2024-07-29,23.3,23.3,23.3,TON,33472.0,USD,SHIPPED
sls-01-620c7cf7c0e9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-603653a45bc6,SO-000028-10,CUS-0004,MAT-FI-0167,2024-07-20,2024-08-11,2024-08-12,25.0,25.0,25.0,TON,30400.0,USD,SHIPPED
sls-01-808f84f972d2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-50ff466fcb00,SO-000029-10,CUS-0005,MAT-FI-0173,2024-08-02,2024-08-25,2024-08-23,26.7,26.7,26.7,TON,30784.0,KRW,SHIPPED
sls-01-75982e8c92d0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-305ba5bcca8c,SO-000030-10,CUS-0006,MAT-FI-0179,2024-08-15,2024-09-08,2024-09-10,28.4,28.4,28.4,TON,31168.0,USD,SHIPPED
sls-01-5ae8a0946649,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9408d4a38573,SO-000031-10,CUS-0007,MAT-FI-0185,2024-08-28,2024-09-22,2024-09-20,30.1,30.1,30.1,TON,31552.0,USD,SHIPPED
sls-01-a0aa05e3d774,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fe4714ca23a2,SO-000032-10,CUS-0008,MAT-FI-0191,2024-09-10,2024-10-06,2024-10-08,31.8,31.8,31.8,TON,31936.0,USD,SHIPPED
sls-01-3dd00a40f4ef,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-abbe215d033d,SO-000033-10,CUS-0009,MAT-FI-0197,2024-09-23,2024-10-20,2024-10-21,33.5,33.5,33.5,TON,32320.0,KRW,SHIPPED
sls-01-acc3877dd369,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9187a6486ae1,SO-000034-10,CUS-0010,MAT-FI-0203,2024-10-06,2024-11-03,2024-11-01,35.2,35.2,35.2,TON,32704.0,USD,SHIPPED
sls-01-03a7849fcb40,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2128e612a911,SO-000035-10,CUS-0011,MAT-FI-0209,2024-10-19,2024-11-17,2024-11-15,8.0,8.0,8.0,TON,33088.0,USD,SHIPPED
sls-01-6beca074065e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-afd00cdec75d,SO-000036-10,CUS-0012,MAT-FI-0215,2024-11-01,2024-12-01,2024-12-03,9.7,9.7,9.7,TON,33472.0,USD,SHIPPED
sls-01-1985dac0b1a9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-85ce62da76c1,SO-000037-10,CUS-0013,BP-H2SO4,2024-11-15,2024-12-16,2024-12-17,34.2,34.2,34.2,TON,38.0,KRW,SHIPPED
sls-01-207d19ed67a2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5b811732153e,SO-000038-10,CUS-0014,BP-GOLD,2024-11-28,2024-12-30,2024-12-28,0.262,0.262,0.262,KG,75998.0,USD,SHIPPED
sls-01-5358ac64f44a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8ea90bac6a6e,SO-000039-10,CUS-0015,FG-CATHODE,2024-12-11,2025-01-13,2025-01-12,14.8,14.8,14.8,TON,9253.0,USD,SHIPPED
sls-01-b79994715a68,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9a0d3ca9ecd4,SO-000040-10,CUS-0016,MAT-FI-0011,2024-12-24,2025-01-27,2025-01-25,16.5,16.5,16.5,TON,31552.0,USD,SHIPPED
sls-01-ec468b266eef,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b0c471f97220,SO-000041-10,CUS-0017,MAT-FI-0017,2025-01-06,2025-02-10,2025-02-09,18.2,18.2,18.2,TON,31936.0,KRW,SHIPPED
sls-01-ea457fa127d5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6c761046de3e,SO-000042-10,CUS-0018,MAT-FI-0023,2025-01-19,2025-02-24,2025-02-25,19.9,19.9,19.9,TON,32320.0,USD,SHIPPED
sls-01-0b6fd73e7d0d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-76e3ecb89c62,SO-000043-10,CUS-0019,MAT-FI-0029,2025-02-01,2025-03-10,2025-03-10,21.6,21.6,21.6,TON,32704.0,USD,SHIPPED
sls-01-e6c28a3c4c87,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-984f4c217332,SO-000044-10,CUS-0020,MAT-FI-0035,2025-02-14,2025-03-24,2025-03-23,23.3,23.3,23.3,TON,33088.0,USD,SHIPPED
sls-01-ecb4c2bbae48,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b6bb57d2375b,SO-000045-10,CUS-0021,MAT-FI-0041,2025-02-27,2025-04-07,2025-04-05,25.0,25.0,25.0,TON,33472.0,KRW,SHIPPED
sls-01-75802413b252,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f32810a31d91,SO-000046-10,CUS-0022,MAT-FI-0047,2025-03-13,2025-04-22,2025-04-21,26.7,26.7,26.7,TON,30400.0,USD,SHIPPED
sls-01-22981ab9b30e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7c960ca350c9,SO-000047-10,CUS-0023,MAT-FI-0053,2025-03-26,2025-05-06,2025-05-06,28.4,28.4,28.4,TON,30784.0,USD,SHIPPED
sls-01-152282531529,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7411e38289b5,SO-000048-10,CUS-0024,MAT-FI-0059,2025-04-08,2025-05-20,2025-05-22,30.1,30.1,30.1,TON,31168.0,USD,SHIPPED
sls-01-4bb41e162e90,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ba58611a47ab,SO-000049-10,CUS-0001,MAT-FI-0065,2025-04-21,2025-06-03,2025-06-04,31.8,31.8,31.8,TON,31552.0,KRW,SHIPPED
sls-01-f2c0895a4f61,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-59677b97027a,SO-000050-10,CUS-0002,MAT-FI-0071,2025-05-04,2025-06-17,2025-06-18,33.5,33.5,33.5,TON,31936.0,USD,SHIPPED
sls-01-f12766c22035,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-623861fef1d2,SO-000051-10,CUS-0003,MAT-FI-0077,2025-05-17,2025-06-06,2025-06-05,35.2,35.2,35.2,TON,32320.0,USD,SHIPPED
sls-01-55876ac08e3b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4a6cceb5eaf2,SO-000052-10,CUS-0004,MAT-FI-0083,2025-05-30,2025-06-20,2025-06-21,8.0,8.0,8.0,TON,32704.0,USD,SHIPPED
sls-01-c2e6a11f7c3f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b37f8ee763df,SO-000053-10,CUS-0005,MAT-FI-0089,2025-06-12,2025-07-04,2025-07-02,9.7,9.7,9.7,TON,33088.0,KRW,SHIPPED
sls-01-797e73d0d802,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0d10118c966f,SO-000054-10,CUS-0006,MAT-FI-0095,2025-06-25,2025-07-18,2025-07-16,11.4,11.4,11.4,TON,33472.0,USD,SHIPPED
sls-01-727622685ef9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fcedc9be2acd,SO-000055-10,CUS-0007,MAT-FI-0101,2025-07-09,2025-08-02,2025-08-03,13.1,13.1,13.1,TON,30400.0,USD,SHIPPED
sls-01-d29c194faff6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e57613466b94,SO-000056-10,CUS-0008,MAT-FI-0107,2025-07-22,2025-08-16,2025-08-17,14.8,14.8,14.8,TON,30784.0,USD,SHIPPED
sls-01-5c864e25c0f7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-11634224afe3,SO-000057-10,CUS-0009,MAT-FI-0113,2025-08-04,2025-08-30,2025-08-28,16.5,16.5,16.5,TON,31168.0,KRW,SHIPPED
sls-01-ee324d1d6e22,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9f74ec455f4c,SO-000058-10,CUS-0010,MAT-FI-0119,2025-08-17,2025-09-13,2025-09-15,18.2,18.2,18.2,TON,31552.0,USD,SHIPPED
sls-01-cdaafbb32ea4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dcf51b8a54fa,SO-000059-10,CUS-0011,MAT-FI-0125,2025-08-30,2025-09-27,2025-09-29,19.9,19.9,19.9,TON,31936.0,USD,SHIPPED
sls-01-948ead087bbf,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e183f7a2ad58,SO-000060-10,CUS-0012,MAT-FI-0131,2025-09-12,2025-10-11,2025-10-11,21.6,21.6,21.6,TON,32320.0,USD,SHIPPED
sls-01-0477347c26b6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-91964755dd6f,SO-000061-10,CUS-0013,MAT-FI-0137,2025-09-25,2025-10-25,2025-10-27,23.3,23.3,23.3,TON,32704.0,KRW,SHIPPED
sls-01-bcf1b057933b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e5e79887661b,SO-000062-10,CUS-0014,MAT-FI-0143,2025-10-08,2025-11-08,2025-11-08,25.0,25.0,25.0,TON,33088.0,USD,SHIPPED
sls-01-2eadc1d215cd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8a7f158cd05e,SO-000063-10,CUS-0015,MAT-FI-0149,2025-10-21,2025-11-22,2025-11-24,26.7,26.7,26.7,TON,33472.0,USD,SHIPPED
sls-01-19a2e7e6d08b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-64c320aa283d,SO-000064-10,CUS-0016,MAT-FI-0155,2025-11-04,2025-12-07,2025-12-09,28.4,28.4,28.4,TON,30400.0,USD,SHIPPED
sls-01-ba1a8b20d7f6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-09ea6fd75a54,SO-000065-10,CUS-0017,MAT-FI-0161,2025-11-17,2025-12-21,2025-12-22,30.1,30.1,30.1,TON,30784.0,KRW,SHIPPED
sls-01-b4e8420e5947,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-31bfbf900564,SO-000066-10,CUS-0018,MAT-FI-0167,2025-11-30,2026-01-04,2026-01-05,31.8,31.8,31.8,TON,31168.0,USD,SHIPPED
sls-01-27601596b0cd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-547d03f25da7,SO-000067-10,CUS-0019,MAT-FI-0173,2025-12-13,2026-01-18,2026-01-17,33.5,33.5,33.5,TON,31552.0,USD,SHIPPED
sls-01-a984988be3a4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7995d401f88d,SO-000068-10,CUS-0020,MAT-FI-0179,2025-12-26,2026-02-01,2026-01-30,35.2,35.2,35.2,TON,31936.0,USD,SHIPPED
sls-01-a92a55ede038,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-74022e3cf12f,SO-000069-10,CUS-0021,MAT-FI-0185,2026-01-08,2026-02-15,2026-02-14,8.0,8.0,8.0,TON,32320.0,KRW,SHIPPED
sls-01-b0e17c7e27c6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-10478e419c88,SO-000070-10,CUS-0022,MAT-FI-0191,2026-01-21,2026-03-01,2026-02-27,9.7,9.7,9.7,TON,32704.0,USD,SHIPPED
sls-01-492e0a99af94,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fbcd5ef09ce3,SO-000071-10,CUS-0023,MAT-FI-0197,2026-02-03,2026-03-15,2026-03-15,11.4,11.4,11.4,TON,33088.0,USD,SHIPPED
sls-01-9affa8dd2b32,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-873a22fbb315,SO-000072-10,CUS-0024,MAT-FI-0203,2026-02-16,2026-03-29,2026-03-27,13.1,13.1,13.1,TON,33472.0,USD,SHIPPED
sls-01-1ab08dd5e174,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bf888fd33637,SO-000073-10,CUS-0001,MAT-FI-0209,2026-03-02,2026-04-13,2026-04-12,14.8,14.8,14.8,TON,30400.0,KRW,SHIPPED
sls-01-7e238bd9841d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d2e04140807a,SO-000074-10,CUS-0002,MAT-FI-0215,2026-03-15,2026-04-27,2026-04-27,16.5,16.5,16.5,TON,30784.0,USD,SHIPPED
sls-01-3d0eca8f2cdc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0ec2fb555f26,SO-000075-10,CUS-0003,BP-H2SO4,2026-03-28,2026-05-11,2026-05-10,54.6,54.6,54.6,TON,38.96,USD,SHIPPED
sls-01-1954246d9ca2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9a962200f3d8,SO-000076-10,CUS-0004,BP-GOLD,2026-04-10,2026-04-30,2026-04-29,0.398,0.398,0.398,KG,77894.0,USD,SHIPPED
