record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,cost_record_id,fiscal_period,product_id,cost_component,standard_unit_cost,actual_unit_cost,variance_amount,currency,quantity_uom
fin-01-6fbec023ab08,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3b48c5d91e6f,COST-202308-MAT-FI-0035-LOGISTICS,2023-08,MAT-FI-0035,LOGISTICS,1330.0,1294.89,-35.11,USD,TON
fin-01-61bd521ebe54,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0426a5e67109,COST-202308-MAT-FI-0035-QUALITY_LOSS,2023-08,MAT-FI-0035,QUALITY_LOSS,950.0,979.64,29.64,USD,TON
fin-01-87fa0d45beb0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-55327a6b2da1,COST-202308-MAT-FI-0041-MATERIAL,2023-08,MAT-FI-0041,MATERIAL,13680.0,14186.06,506.06,USD,TON
fin-01-3290589d2449,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c6ad01e0f228,COST-202308-MAT-FI-0041-CONVERSION,2023-08,MAT-FI-0041,CONVERSION,3040.0,3183.7,143.7,USD,TON
fin-01-f14aabb04546,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d65e6482d104,COST-202308-MAT-FI-0041-LOGISTICS,2023-08,MAT-FI-0041,LOGISTICS,1330.0,1295.05,-34.95,USD,TON
fin-01-7402b58fc606,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-068d5b621621,COST-202308-MAT-FI-0041-QUALITY_LOSS,2023-08,MAT-FI-0041,QUALITY_LOSS,950.0,971.76,21.76,USD,TON
fin-01-3a437a863e0c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-790ab56b0c3f,COST-202308-MAT-FI-0047-MATERIAL,2023-08,MAT-FI-0047,MATERIAL,13680.0,13436.37,-243.63,USD,TON
fin-01-11482d9da18e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-97013b741391,COST-202308-MAT-FI-0047-CONVERSION,2023-08,MAT-FI-0047,CONVERSION,3040.0,2969.23,-70.77,USD,TON
fin-01-d27f568769b7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7c4673e13edb,COST-202308-MAT-FI-0047-LOGISTICS,2023-08,MAT-FI-0047,LOGISTICS,1330.0,1319.21,-10.79,USD,TON
fin-01-ee536c17d157,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f11b6052364a,COST-202308-MAT-FI-0047-QUALITY_LOSS,2023-08,MAT-FI-0047,QUALITY_LOSS,950.0,953.04,3.04,USD,TON
fin-01-568237f9e6d7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-90dd3929050c,COST-202308-MAT-FI-0053-MATERIAL,2023-08,MAT-FI-0053,MATERIAL,13680.0,13990.72,310.72,USD,TON
fin-01-e0dcdb061a3e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-06ce7dfd13e7,COST-202308-MAT-FI-0053-CONVERSION,2023-08,MAT-FI-0053,CONVERSION,3040.0,3127.61,87.61,USD,TON
fin-01-46c9a2e575ed,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1ff533fc5fca,COST-202308-MAT-FI-0053-LOGISTICS,2023-08,MAT-FI-0053,LOGISTICS,1330.0,1292.42,-37.58,USD,TON
fin-01-d0d59642f8ca,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8f6e632c67f9,COST-202308-MAT-FI-0053-QUALITY_LOSS,2023-08,MAT-FI-0053,QUALITY_LOSS,950.0,971.36,21.36,USD,TON
fin-01-ddf77386f6a4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9d3753e2ee0a,COST-202308-MAT-FI-0059-MATERIAL,2023-08,MAT-FI-0059,MATERIAL,13680.0,14294.22,614.22,USD,TON
fin-01-c60d1834bab4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9cf65b1267fe,COST-202308-MAT-FI-0059-CONVERSION,2023-08,MAT-FI-0059,CONVERSION,3040.0,3144.6,104.6,USD,TON
fin-01-cce0e76ef509,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-576858717704,COST-202308-MAT-FI-0059-LOGISTICS,2023-08,MAT-FI-0059,LOGISTICS,1330.0,1365.76,35.76,USD,TON
fin-01-b91868d867f1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ea32dbfd31a6,COST-202308-MAT-FI-0059-QUALITY_LOSS,2023-08,MAT-FI-0059,QUALITY_LOSS,950.0,995.32,45.32,USD,TON
fin-01-c463b455fa9b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c32c8c665cf6,COST-202308-MAT-FI-0065-MATERIAL,2023-08,MAT-FI-0065,MATERIAL,13680.0,14260.8,580.8,USD,TON
fin-01-8b194218d624,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e64207f18a4f,COST-202308-MAT-FI-0065-CONVERSION,2023-08,MAT-FI-0065,CONVERSION,3040.0,3011.75,-28.25,USD,TON
fin-01-5e3e9485d3fc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d76ef7833189,COST-202308-MAT-FI-0065-LOGISTICS,2023-08,MAT-FI-0065,LOGISTICS,1330.0,1316.27,-13.73,USD,TON
fin-01-03406193c575,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-334493fd131e,COST-202308-MAT-FI-0065-QUALITY_LOSS,2023-08,MAT-FI-0065,QUALITY_LOSS,950.0,977.93,27.93,USD,TON
fin-01-b490d361d460,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-60c8b142bbbf,COST-202308-MAT-FI-0071-MATERIAL,2023-08,MAT-FI-0071,MATERIAL,13680.0,14066.3,386.3,USD,TON
fin-01-e7101c9f06e0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-51259a2918b6,COST-202308-MAT-FI-0071-CONVERSION,2023-08,MAT-FI-0071,CONVERSION,3040.0,3110.29,70.29,USD,TON
fin-01-ce6026c8cb7d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aac708e167cd,COST-202308-MAT-FI-0071-LOGISTICS,2023-08,MAT-FI-0071,LOGISTICS,1330.0,1337.89,7.89,USD,TON
fin-01-4d7df2d3da7e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e76189f1b9b2,COST-202308-MAT-FI-0071-QUALITY_LOSS,2023-08,MAT-FI-0071,QUALITY_LOSS,950.0,975.99,25.99,USD,TON
fin-01-f321fd0c6e64,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f05224ce74ff,COST-202308-MAT-FI-0077-MATERIAL,2023-08,MAT-FI-0077,MATERIAL,13680.0,14084.27,404.27,USD,TON
fin-01-96241cd4571e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b0e42ab25938,COST-202308-MAT-FI-0077-CONVERSION,2023-08,MAT-FI-0077,CONVERSION,3040.0,3083.14,43.14,USD,TON
fin-01-a3d9fab8207e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1fb8e67bc9d2,COST-202308-MAT-FI-0077-LOGISTICS,2023-08,MAT-FI-0077,LOGISTICS,1330.0,1391.69,61.69,USD,TON
fin-01-daa89fc67590,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dd927183df39,COST-202308-MAT-FI-0077-QUALITY_LOSS,2023-08,MAT-FI-0077,QUALITY_LOSS,950.0,931.01,-18.99,USD,TON
fin-01-acef348e0a4f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3dc44279d0cb,COST-202308-MAT-FI-0083-MATERIAL,2023-08,MAT-FI-0083,MATERIAL,13680.0,13293.09,-386.91,USD,TON
fin-01-2473f97ef709,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ec48f205b042,COST-202308-MAT-FI-0083-CONVERSION,2023-08,MAT-FI-0083,CONVERSION,3040.0,2961.96,-78.04,USD,TON
fin-01-f90eba123b7f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6d2c33cf3e01,COST-202308-MAT-FI-0083-LOGISTICS,2023-08,MAT-FI-0083,LOGISTICS,1330.0,1353.27,23.27,USD,TON
fin-01-5f83eda91b50,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5d0dacfb0052,COST-202308-MAT-FI-0083-QUALITY_LOSS,2023-08,MAT-FI-0083,QUALITY_LOSS,950.0,933.77,-16.23,USD,TON
fin-01-0eccf1e2a5eb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9421cf5b44e4,COST-202308-MAT-FI-0089-MATERIAL,2023-08,MAT-FI-0089,MATERIAL,13680.0,13389.91,-290.09,USD,TON
fin-01-de518746f113,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-82a89cfae804,COST-202308-MAT-FI-0089-CONVERSION,2023-08,MAT-FI-0089,CONVERSION,3040.0,3171.15,131.15,USD,TON
fin-01-ce883197aaa8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c77b8618034,COST-202308-MAT-FI-0089-LOGISTICS,2023-08,MAT-FI-0089,LOGISTICS,1330.0,1346.64,16.64,USD,TON
fin-01-20368fec4430,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-20036955a69a,COST-202308-MAT-FI-0089-QUALITY_LOSS,2023-08,MAT-FI-0089,QUALITY_LOSS,950.0,935.98,-14.02,USD,TON
fin-01-3c3db7a4d0f0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-08ee5f3df0e0,COST-202308-MAT-FI-0095-MATERIAL,2023-08,MAT-FI-0095,MATERIAL,13680.0,14083.82,403.82,USD,TON
fin-01-a3838592ffd9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2349dd1df44b,COST-202308-MAT-FI-0095-CONVERSION,2023-08,MAT-FI-0095,CONVERSION,3040.0,3068.87,28.87,USD,TON
fin-01-d1c152e94167,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d325114d0616,COST-202308-MAT-FI-0095-LOGISTICS,2023-08,MAT-FI-0095,LOGISTICS,1330.0,1313.59,-16.41,USD,TON
fin-01-cefb9d3b5e13,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-46360cd27a37,COST-202308-MAT-FI-0095-QUALITY_LOSS,2023-08,MAT-FI-0095,QUALITY_LOSS,950.0,976.86,26.86,USD,TON
fin-01-9a1ac3a92e0c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-97617a461ec8,COST-202308-MAT-FI-0101-MATERIAL,2023-08,MAT-FI-0101,MATERIAL,13680.0,13655.99,-24.01,USD,TON
fin-01-fdec7a60c03b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a2506891f411,COST-202308-MAT-FI-0101-CONVERSION,2023-08,MAT-FI-0101,CONVERSION,3040.0,2981.15,-58.85,USD,TON
fin-01-3f0ab20a1b93,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-76d37171438b,COST-202308-MAT-FI-0101-LOGISTICS,2023-08,MAT-FI-0101,LOGISTICS,1330.0,1312.29,-17.71,USD,TON
fin-01-f2b8a9c3c73b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3950a81060c3,COST-202308-MAT-FI-0101-QUALITY_LOSS,2023-08,MAT-FI-0101,QUALITY_LOSS,950.0,992.54,42.54,USD,TON
fin-01-10a175743d2a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1b4eec120218,COST-202308-MAT-FI-0107-MATERIAL,2023-08,MAT-FI-0107,MATERIAL,13680.0,13489.5,-190.5,USD,TON
fin-01-6ff4a9632b68,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-19ccc7a7434e,COST-202308-MAT-FI-0107-CONVERSION,2023-08,MAT-FI-0107,CONVERSION,3040.0,3018.37,-21.63,USD,TON
fin-01-b8da6c85e92e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2eb4a145dcdd,COST-202308-MAT-FI-0107-LOGISTICS,2023-08,MAT-FI-0107,LOGISTICS,1330.0,1345.37,15.37,USD,TON
fin-01-ac1e713e6627,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1e8bef2fdba4,COST-202308-MAT-FI-0107-QUALITY_LOSS,2023-08,MAT-FI-0107,QUALITY_LOSS,950.0,991.89,41.89,USD,TON
fin-01-add46e8632d5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-90a205fe1d7c,COST-202308-MAT-FI-0113-MATERIAL,2023-08,MAT-FI-0113,MATERIAL,13680.0,13924.43,244.43,USD,TON
fin-01-b351c4f90c8a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-80f3b182780f,COST-202308-MAT-FI-0113-CONVERSION,2023-08,MAT-FI-0113,CONVERSION,3040.0,3188.64,148.64,USD,TON
fin-01-fc59bc65908e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-373c14aadff3,COST-202308-MAT-FI-0113-LOGISTICS,2023-08,MAT-FI-0113,LOGISTICS,1330.0,1315.77,-14.23,USD,TON
fin-01-a3ae953b1add,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b4e2538530ab,COST-202308-MAT-FI-0113-QUALITY_LOSS,2023-08,MAT-FI-0113,QUALITY_LOSS,950.0,936.76,-13.24,USD,TON
fin-01-b96c41c2c02d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6b70366fbee1,COST-202308-MAT-FI-0119-MATERIAL,2023-08,MAT-FI-0119,MATERIAL,13680.0,13976.24,296.24,USD,TON
fin-01-da179d883f3d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f5112ce03c0c,COST-202308-MAT-FI-0119-CONVERSION,2023-08,MAT-FI-0119,CONVERSION,3040.0,3105.41,65.41,USD,TON
fin-01-dc72b9476621,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-74cb4e9f78b9,COST-202308-MAT-FI-0119-LOGISTICS,2023-08,MAT-FI-0119,LOGISTICS,1330.0,1390.56,60.56,USD,TON
fin-01-5e275d9a29bc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-675ab0cb2307,COST-202308-MAT-FI-0119-QUALITY_LOSS,2023-08,MAT-FI-0119,QUALITY_LOSS,950.0,926.96,-23.04,USD,TON
