record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,cost_record_id,fiscal_period,product_id,cost_component,standard_unit_cost,actual_unit_cost,variance_amount,currency,quantity_uom
fin-01-5a1b8c453542,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a3341d3460b3,COST-202308-MAT-FI-0029-LOGISTICS,2023-08,MAT-FI-0029,LOGISTICS,1330.0,1294.89,-35.11,USD,TON
fin-01-449c835a0c20,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-125512da7d54,COST-202308-MAT-FI-0029-QUALITY_LOSS,2023-08,MAT-FI-0029,QUALITY_LOSS,950.0,979.64,29.64,USD,TON
fin-01-d112370eb561,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-07fe4bd7cc3f,COST-202308-MAT-FI-0035-MATERIAL,2023-08,MAT-FI-0035,MATERIAL,13680.0,14186.06,506.06,USD,TON
fin-01-53e512a59530,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-71fd9364b47e,COST-202308-MAT-FI-0035-CONVERSION,2023-08,MAT-FI-0035,CONVERSION,3040.0,3183.7,143.7,USD,TON
fin-01-82200150d24a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-607713e04800,COST-202308-MAT-FI-0035-LOGISTICS,2023-08,MAT-FI-0035,LOGISTICS,1330.0,1295.05,-34.95,USD,TON
fin-01-2ffcda5f81ce,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ecc10c3221a2,COST-202308-MAT-FI-0035-QUALITY_LOSS,2023-08,MAT-FI-0035,QUALITY_LOSS,950.0,971.76,21.76,USD,TON
fin-01-5017aa7c1323,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0f1e52e3649a,COST-202308-MAT-FI-0041-MATERIAL,2023-08,MAT-FI-0041,MATERIAL,13680.0,13436.37,-243.63,USD,TON
fin-01-2a50e79468ce,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f0ec5f5290f5,COST-202308-MAT-FI-0041-CONVERSION,2023-08,MAT-FI-0041,CONVERSION,3040.0,2969.23,-70.77,USD,TON
fin-01-70c99d603f4c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9d82a6840785,COST-202308-MAT-FI-0041-LOGISTICS,2023-08,MAT-FI-0041,LOGISTICS,1330.0,1319.21,-10.79,USD,TON
fin-01-0f565b5a4e57,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0eefe669a553,COST-202308-MAT-FI-0041-QUALITY_LOSS,2023-08,MAT-FI-0041,QUALITY_LOSS,950.0,953.04,3.04,USD,TON
fin-01-325a361a25f2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-14ccc1906ade,COST-202308-MAT-FI-0047-MATERIAL,2023-08,MAT-FI-0047,MATERIAL,13680.0,13990.72,310.72,USD,TON
fin-01-5d6d45ddc9ff,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1010c036af83,COST-202308-MAT-FI-0047-CONVERSION,2023-08,MAT-FI-0047,CONVERSION,3040.0,3127.61,87.61,USD,TON
fin-01-cae923419f56,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-286f77c552a3,COST-202308-MAT-FI-0047-LOGISTICS,2023-08,MAT-FI-0047,LOGISTICS,1330.0,1292.42,-37.58,USD,TON
fin-01-464363dbacff,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e5c8800d301e,COST-202308-MAT-FI-0047-QUALITY_LOSS,2023-08,MAT-FI-0047,QUALITY_LOSS,950.0,971.36,21.36,USD,TON
fin-01-56e8d57331de,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-35963ec2b65e,COST-202308-MAT-FI-0053-MATERIAL,2023-08,MAT-FI-0053,MATERIAL,13680.0,14294.22,614.22,USD,TON
fin-01-81ee3af393a3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4ea13699ee1b,COST-202308-MAT-FI-0053-CONVERSION,2023-08,MAT-FI-0053,CONVERSION,3040.0,3144.6,104.6,USD,TON
fin-01-3f1d0fc3353b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f4de2ee313e2,COST-202308-MAT-FI-0053-LOGISTICS,2023-08,MAT-FI-0053,LOGISTICS,1330.0,1365.76,35.76,USD,TON
fin-01-b1a32be1a196,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8371d9aae855,COST-202308-MAT-FI-0053-QUALITY_LOSS,2023-08,MAT-FI-0053,QUALITY_LOSS,950.0,995.32,45.32,USD,TON
fin-01-81b06281e15d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7325fdda10ec,COST-202308-MAT-FI-0059-MATERIAL,2023-08,MAT-FI-0059,MATERIAL,13680.0,14260.8,580.8,USD,TON
fin-01-dd5dc77a5c1b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b6f9fcd1fcb6,COST-202308-MAT-FI-0059-CONVERSION,2023-08,MAT-FI-0059,CONVERSION,3040.0,3011.75,-28.25,USD,TON
fin-01-214635029f04,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-086cb2918e99,COST-202308-MAT-FI-0059-LOGISTICS,2023-08,MAT-FI-0059,LOGISTICS,1330.0,1316.27,-13.73,USD,TON
fin-01-f270b2a7018d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f5aed5ae50bf,COST-202308-MAT-FI-0059-QUALITY_LOSS,2023-08,MAT-FI-0059,QUALITY_LOSS,950.0,977.93,27.93,USD,TON
fin-01-2d9192865939,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9df1e9722447,COST-202308-MAT-FI-0065-MATERIAL,2023-08,MAT-FI-0065,MATERIAL,13680.0,14066.3,386.3,USD,TON
fin-01-a2549a29c9c1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7df48a125264,COST-202308-MAT-FI-0065-CONVERSION,2023-08,MAT-FI-0065,CONVERSION,3040.0,3110.29,70.29,USD,TON
fin-01-2c11385cc1c2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fdf3f4ff4d6a,COST-202308-MAT-FI-0065-LOGISTICS,2023-08,MAT-FI-0065,LOGISTICS,1330.0,1337.89,7.89,USD,TON
fin-01-18dbdf39f0c9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-62f73bc90a6d,COST-202308-MAT-FI-0065-QUALITY_LOSS,2023-08,MAT-FI-0065,QUALITY_LOSS,950.0,975.99,25.99,USD,TON
fin-01-42f5ebb74461,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d5a68eda7125,COST-202308-MAT-FI-0071-MATERIAL,2023-08,MAT-FI-0071,MATERIAL,13680.0,14084.27,404.27,USD,TON
fin-01-aa3d2f9a4d10,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9dcbc1f49d4a,COST-202308-MAT-FI-0071-CONVERSION,2023-08,MAT-FI-0071,CONVERSION,3040.0,3083.14,43.14,USD,TON
fin-01-d1fb3a7f7e47,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-17bcf9bb317a,COST-202308-MAT-FI-0071-LOGISTICS,2023-08,MAT-FI-0071,LOGISTICS,1330.0,1391.69,61.69,USD,TON
fin-01-5c17a90ef9e2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b3cbad323a5d,COST-202308-MAT-FI-0071-QUALITY_LOSS,2023-08,MAT-FI-0071,QUALITY_LOSS,950.0,931.01,-18.99,USD,TON
fin-01-c85cc662b8da,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-01fa4e77ab04,COST-202308-MAT-FI-0077-MATERIAL,2023-08,MAT-FI-0077,MATERIAL,13680.0,13293.09,-386.91,USD,TON
fin-01-cf0f46864be3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5d44ab92039b,COST-202308-MAT-FI-0077-CONVERSION,2023-08,MAT-FI-0077,CONVERSION,3040.0,2961.96,-78.04,USD,TON
fin-01-9209e3bcd733,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a336a4fe6f12,COST-202308-MAT-FI-0077-LOGISTICS,2023-08,MAT-FI-0077,LOGISTICS,1330.0,1353.27,23.27,USD,TON
fin-01-f1794f1338bc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-078238037b26,COST-202308-MAT-FI-0077-QUALITY_LOSS,2023-08,MAT-FI-0077,QUALITY_LOSS,950.0,933.77,-16.23,USD,TON
fin-01-efd3d5b7c192,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c442dab08a00,COST-202308-MAT-FI-0083-MATERIAL,2023-08,MAT-FI-0083,MATERIAL,13680.0,13389.91,-290.09,USD,TON
fin-01-e0d72302767e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3d9b17ffd9ae,COST-202308-MAT-FI-0083-CONVERSION,2023-08,MAT-FI-0083,CONVERSION,3040.0,3171.15,131.15,USD,TON
fin-01-0602bc54414e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fc5831c71d81,COST-202308-MAT-FI-0083-LOGISTICS,2023-08,MAT-FI-0083,LOGISTICS,1330.0,1346.64,16.64,USD,TON
fin-01-aae4a5b5201a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-005395b8977e,COST-202308-MAT-FI-0083-QUALITY_LOSS,2023-08,MAT-FI-0083,QUALITY_LOSS,950.0,935.98,-14.02,USD,TON
fin-01-a283c189093b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3f83bdc5226e,COST-202308-MAT-FI-0089-MATERIAL,2023-08,MAT-FI-0089,MATERIAL,13680.0,14083.82,403.82,USD,TON
fin-01-4cceff1dfdab,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1a3783b13ee5,COST-202308-MAT-FI-0089-CONVERSION,2023-08,MAT-FI-0089,CONVERSION,3040.0,3068.87,28.87,USD,TON
fin-01-4745ad3147e7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dd9342bb5eee,COST-202308-MAT-FI-0089-LOGISTICS,2023-08,MAT-FI-0089,LOGISTICS,1330.0,1313.59,-16.41,USD,TON
fin-01-33473e8630a8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9c8b5b8e9187,COST-202308-MAT-FI-0089-QUALITY_LOSS,2023-08,MAT-FI-0089,QUALITY_LOSS,950.0,976.86,26.86,USD,TON
fin-01-14daa02e4db7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-339989f8f518,COST-202308-MAT-FI-0095-MATERIAL,2023-08,MAT-FI-0095,MATERIAL,13680.0,13655.99,-24.01,USD,TON
fin-01-ba07ff9bb44a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cc3c3ba8682d,COST-202308-MAT-FI-0095-CONVERSION,2023-08,MAT-FI-0095,CONVERSION,3040.0,2981.15,-58.85,USD,TON
fin-01-1ef4a2e32ed8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-076769a3f8cb,COST-202308-MAT-FI-0095-LOGISTICS,2023-08,MAT-FI-0095,LOGISTICS,1330.0,1312.29,-17.71,USD,TON
fin-01-3661047a2b4d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c7024af53930,COST-202308-MAT-FI-0095-QUALITY_LOSS,2023-08,MAT-FI-0095,QUALITY_LOSS,950.0,992.54,42.54,USD,TON
fin-01-defc55453e8b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0172b11615a9,COST-202308-MAT-FI-0101-MATERIAL,2023-08,MAT-FI-0101,MATERIAL,13680.0,13489.5,-190.5,USD,TON
fin-01-d3faecd5f270,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ec1fd2ab5e86,COST-202308-MAT-FI-0101-CONVERSION,2023-08,MAT-FI-0101,CONVERSION,3040.0,3018.37,-21.63,USD,TON
fin-01-81db3a7ba4eb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9066ab4c3ba1,COST-202308-MAT-FI-0101-LOGISTICS,2023-08,MAT-FI-0101,LOGISTICS,1330.0,1345.37,15.37,USD,TON
fin-01-d32aac9b638a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1d91586b227c,COST-202308-MAT-FI-0101-QUALITY_LOSS,2023-08,MAT-FI-0101,QUALITY_LOSS,950.0,991.89,41.89,USD,TON
fin-01-aed789eda484,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9eb437060019,COST-202308-MAT-FI-0107-MATERIAL,2023-08,MAT-FI-0107,MATERIAL,13680.0,13924.43,244.43,USD,TON
fin-01-923d8ad53b88,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f4d7412ed574,COST-202308-MAT-FI-0107-CONVERSION,2023-08,MAT-FI-0107,CONVERSION,3040.0,3188.64,148.64,USD,TON
fin-01-fc557665e4eb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-73525d8e8f46,COST-202308-MAT-FI-0107-LOGISTICS,2023-08,MAT-FI-0107,LOGISTICS,1330.0,1315.77,-14.23,USD,TON
fin-01-828657617cfb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-865d935e32a0,COST-202308-MAT-FI-0107-QUALITY_LOSS,2023-08,MAT-FI-0107,QUALITY_LOSS,950.0,936.76,-13.24,USD,TON
fin-01-b51bb397c996,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-746828f0728a,COST-202308-MAT-FI-0113-MATERIAL,2023-08,MAT-FI-0113,MATERIAL,13680.0,13976.24,296.24,USD,TON
fin-01-ebb5836d41bf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f23573c13a90,COST-202308-MAT-FI-0113-CONVERSION,2023-08,MAT-FI-0113,CONVERSION,3040.0,3105.41,65.41,USD,TON
fin-01-630278f2f921,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2f1856787948,COST-202308-MAT-FI-0113-LOGISTICS,2023-08,MAT-FI-0113,LOGISTICS,1330.0,1390.56,60.56,USD,TON
fin-01-fc2449975f6a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-019f384bf389,COST-202308-MAT-FI-0113-QUALITY_LOSS,2023-08,MAT-FI-0113,QUALITY_LOSS,950.0,926.96,-23.04,USD,TON
