record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,cost_record_id,fiscal_period,product_id,cost_component,standard_unit_cost,actual_unit_cost,variance_amount,currency,quantity_uom
fin-01-2473f97ef709,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ec48f205b042,COST-202308-MAT-FI-0083-CONVERSION,2023-08,MAT-FI-0083,CONVERSION,3040.0,3027.41,-12.59,USD,TON
fin-01-f90eba123b7f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6d2c33cf3e01,COST-202308-MAT-FI-0083-LOGISTICS,2023-08,MAT-FI-0083,LOGISTICS,1330.0,1381.22,51.22,USD,TON
fin-01-5f83eda91b50,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5d0dacfb0052,COST-202308-MAT-FI-0083-QUALITY_LOSS,2023-08,MAT-FI-0083,QUALITY_LOSS,950.0,971.35,21.35,USD,TON
fin-01-0eccf1e2a5eb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9421cf5b44e4,COST-202308-MAT-FI-0089-MATERIAL,2023-08,MAT-FI-0089,MATERIAL,13680.0,13282.42,-397.58,USD,TON
fin-01-de518746f113,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-82a89cfae804,COST-202308-MAT-FI-0089-CONVERSION,2023-08,MAT-FI-0089,CONVERSION,3040.0,2974.52,-65.48,USD,TON
fin-01-ce883197aaa8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c77b8618034,COST-202308-MAT-FI-0089-LOGISTICS,2023-08,MAT-FI-0089,LOGISTICS,1330.0,1388.11,58.11,USD,TON
fin-01-20368fec4430,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-20036955a69a,COST-202308-MAT-FI-0089-QUALITY_LOSS,2023-08,MAT-FI-0089,QUALITY_LOSS,950.0,974.71,24.71,USD,TON
fin-01-3c3db7a4d0f0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-08ee5f3df0e0,COST-202308-MAT-FI-0095-MATERIAL,2023-08,MAT-FI-0095,MATERIAL,13680.0,14296.93,616.93,USD,TON
fin-01-a3838592ffd9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2349dd1df44b,COST-202308-MAT-FI-0095-CONVERSION,2023-08,MAT-FI-0095,CONVERSION,3040.0,3080.78,40.78,USD,TON
fin-01-d1c152e94167,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d325114d0616,COST-202308-MAT-FI-0095-LOGISTICS,2023-08,MAT-FI-0095,LOGISTICS,1330.0,1290.97,-39.03,USD,TON
fin-01-cefb9d3b5e13,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-46360cd27a37,COST-202308-MAT-FI-0095-QUALITY_LOSS,2023-08,MAT-FI-0095,QUALITY_LOSS,950.0,938.52,-11.48,USD,TON
fin-01-9a1ac3a92e0c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-97617a461ec8,COST-202308-MAT-FI-0101-MATERIAL,2023-08,MAT-FI-0101,MATERIAL,13680.0,13913.94,233.94,USD,TON
fin-01-fdec7a60c03b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a2506891f411,COST-202308-MAT-FI-0101-CONVERSION,2023-08,MAT-FI-0101,CONVERSION,3040.0,2976.72,-63.28,USD,TON
fin-01-3f0ab20a1b93,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-76d37171438b,COST-202308-MAT-FI-0101-LOGISTICS,2023-08,MAT-FI-0101,LOGISTICS,1330.0,1315.74,-14.26,USD,TON
fin-01-f2b8a9c3c73b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3950a81060c3,COST-202308-MAT-FI-0101-QUALITY_LOSS,2023-08,MAT-FI-0101,QUALITY_LOSS,950.0,980.84,30.84,USD,TON
fin-01-10a175743d2a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1b4eec120218,COST-202308-MAT-FI-0107-MATERIAL,2023-08,MAT-FI-0107,MATERIAL,13680.0,14027.34,347.34,USD,TON
fin-01-6ff4a9632b68,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-19ccc7a7434e,COST-202308-MAT-FI-0107-CONVERSION,2023-08,MAT-FI-0107,CONVERSION,3040.0,3144.31,104.31,USD,TON
fin-01-b8da6c85e92e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2eb4a145dcdd,COST-202308-MAT-FI-0107-LOGISTICS,2023-08,MAT-FI-0107,LOGISTICS,1330.0,1338.23,8.23,USD,TON
fin-01-ac1e713e6627,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1e8bef2fdba4,COST-202308-MAT-FI-0107-QUALITY_LOSS,2023-08,MAT-FI-0107,QUALITY_LOSS,950.0,952.57,2.57,USD,TON
fin-01-add46e8632d5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-90a205fe1d7c,COST-202308-MAT-FI-0113-MATERIAL,2023-08,MAT-FI-0113,MATERIAL,13680.0,13460.66,-219.34,USD,TON
fin-01-b351c4f90c8a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-80f3b182780f,COST-202308-MAT-FI-0113-CONVERSION,2023-08,MAT-FI-0113,CONVERSION,3040.0,2961.73,-78.27,USD,TON
fin-01-fc59bc65908e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-373c14aadff3,COST-202308-MAT-FI-0113-LOGISTICS,2023-08,MAT-FI-0113,LOGISTICS,1330.0,1352.18,22.18,USD,TON
fin-01-a3ae953b1add,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b4e2538530ab,COST-202308-MAT-FI-0113-QUALITY_LOSS,2023-08,MAT-FI-0113,QUALITY_LOSS,950.0,927.97,-22.03,USD,TON
fin-01-b96c41c2c02d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6b70366fbee1,COST-202308-MAT-FI-0119-MATERIAL,2023-08,MAT-FI-0119,MATERIAL,13680.0,13310.48,-369.52,USD,TON
fin-01-da179d883f3d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f5112ce03c0c,COST-202308-MAT-FI-0119-CONVERSION,2023-08,MAT-FI-0119,CONVERSION,3040.0,3184.77,144.77,USD,TON
fin-01-dc72b9476621,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-74cb4e9f78b9,COST-202308-MAT-FI-0119-LOGISTICS,2023-08,MAT-FI-0119,LOGISTICS,1330.0,1343.22,13.22,USD,TON
fin-01-5e275d9a29bc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-675ab0cb2307,COST-202308-MAT-FI-0119-QUALITY_LOSS,2023-08,MAT-FI-0119,QUALITY_LOSS,950.0,952.46,2.46,USD,TON
