record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,batch_id,plan_line_id,production_date,site_id,input_material_id,input_lot_id,input_quantity,output_material_id,output_lot_id,output_quantity,quantity_uom,actual_yield,scrap_quantity,downtime_hours,status
mfg-02-973ccb1c760d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7c9b77e2847f,BATCH-0000011,MPS-0000011,2026-03-25,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000011,14.416,FG-LIOH,LOT-FG-0000011,13.531,TON,0.93864,0.885,0,CONFIRMED
mfg-02-6445ed575d98,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-63dd5705f6c2,BATCH-0000012,MPS-0000012,2026-04-01,plant-afs-battery-02,RM-MHP,LOT-RM-000012,13.553,FG-NISO4,LOT-FG-0000012,12.661,TON,0.93418,0.892,0,CONFIRMED
mfg-02-56850e3d338c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f90828b132ed,BATCH-0000013,MPS-0000013,2026-04-03,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000013,14.68,FG-LIOH,LOT-FG-0000013,13.654,TON,0.93014,1.026,0,CONFIRMED
mfg-02-767d45f6093a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a71517116250,BATCH-0000014,MPS-0000014,2026-04-09,plant-afs-battery-02,RM-MHP,LOT-RM-000014,15.799,FG-NISO4,LOT-FG-0000014,14.67,TON,0.92852,1.129,0,CONFIRMED
mfg-02-4d1d5cc7cf88,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6e3121b5f1ab,BATCH-0000015,MPS-0000015,2026-04-15,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000015,16.345,FG-LIOH,LOT-FG-0000015,15.709,TON,0.96111,0.636,0,CONFIRMED
mfg-02-0b027fcc5c63,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e5f513e77143,BATCH-0000016,MPS-0000016,2026-04-21,plant-afs-battery-02,RM-MHP,LOT-RM-000016,17.966,FG-NISO4,LOT-FG-0000016,16.77,TON,0.93344,1.196,0,CONFIRMED
mfg-02-e6df2ceb5c91,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4eeef84cf35b,BATCH-0000017,MPS-0000017,2026-04-23,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000017,18.779,FG-LIOH,LOT-FG-0000017,17.854,TON,0.95073,0.925,0,CONFIRMED
mfg-02-b24e02b7db39,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-808a9d813768,BATCH-0000018,MPS-0000018,2026-04-29,plant-afs-battery-02,RM-MHP,LOT-RM-000018,19.843,FG-NISO4,LOT-FG-0000018,18.961,TON,0.95556,0.882,0,CONFIRMED
mfg-02-de298b8d2033,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f9066534ed3d,BATCH-0000019,MPS-0000019,2026-05-05,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000019,21.561,FG-LIOH,LOT-FG-0000019,20.09,TON,0.93176,1.471,0,CONFIRMED
mfg-02-677bc3136912,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c7dd92855885,BATCH-0000020,MPS-0000020,2026-05-11,plant-afs-battery-02,RM-MHP,LOT-RM-000020,4.497,FG-NISO4,LOT-FG-0000020,4.257,TON,0.94663,0.24,0,CONFIRMED
mfg-02-32a126ef0816,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-87d7240742b1,BATCH-0000021,MPS-0000021,2026-05-13,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000021,5.561,FG-LIOH,LOT-FG-0000021,5.216,TON,0.9379,0.345,0,CONFIRMED
mfg-02-c59696b60654,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f029d9e25ac3,BATCH-0000022,MPS-0000022,2026-05-19,plant-afs-battery-02,RM-MHP,LOT-RM-000022,6.588,FG-NISO4,LOT-FG-0000022,6.198,TON,0.94079,0.39,0,CONFIRMED
mfg-02-f3c5144c0d4a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-85c943861cd5,BATCH-0000023,MPS-0000023,2026-05-26,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000023,6.623,FG-LIOH,LOT-FG-0000023,6.235,TON,0.94147,0.388,0,CONFIRMED
mfg-02-afc0172a0a99,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c2677d686afe,BATCH-0000024,MPS-0000024,2026-06-01,plant-afs-battery-02,RM-MHP,LOT-RM-000024,7.523,FG-NISO4,LOT-FG-0000024,7.137,TON,0.9487,0.386,0,CONFIRMED
mfg-02-5963d23bec47,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bedaf1269892,BATCH-0000025,MPS-0000025,2026-06-03,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000025,8.683,FG-LIOH,LOT-FG-0000025,8.063,TON,0.92856,0.62,0,CONFIRMED
mfg-02-7588b1fa6243,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a36914db5b31,BATCH-0000026,MPS-0000026,2026-06-09,plant-afs-battery-02,RM-MHP,LOT-RM-000026,9.596,FG-NISO4,LOT-FG-0000026,9.011,TON,0.93904,0.585,0,CONFIRMED
mfg-02-275e63c58bc2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8e74bb68a294,BATCH-0000027,MPS-0000027,2026-06-15,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000027,10.44,FG-LIOH,LOT-FG-0000027,9.981,TON,0.95601,0.459,0,CONFIRMED
mfg-02-9a2d72e4c91d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1324f129bed0,BATCH-0000028,MPS-0000028,2026-06-21,plant-afs-battery-02,RM-MHP,LOT-RM-000028,11.52,FG-NISO4,LOT-FG-0000028,10.975,TON,0.95269,0.545,0,CONFIRMED
mfg-02-9e308dea7e85,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-25cb4c75b96a,BATCH-0000029,MPS-0000029,2026-06-23,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000029,12.875,FG-LIOH,LOT-FG-0000029,11.991,TON,0.93135,0.884,0,CONFIRMED
mfg-02-6eb883285c60,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9e95cb8c6a17,BATCH-0000030,MPS-0000030,2026-06-29,plant-afs-battery-02,RM-MHP,LOT-RM-000030,13.869,FG-NISO4,LOT-FG-0000030,13.029,TON,0.93942,0.84,4,CONFIRMED
mfg-02-07b91c6981ca,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-52d688053782,BATCH-0000031,MPS-0000031,2026-07-05,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000031,14.89,FG-LIOH,LOT-FG-0000031,14.091,TON,0.94636,0.799,0,CONFIRMED
mfg-02-f8689b4af0d5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3884254e752a,BATCH-0000032,MPS-0000032,2026-07-11,plant-afs-battery-02,RM-MHP,LOT-RM-000032,16.241,FG-NISO4,LOT-FG-0000032,15.175,TON,0.93437,1.066,0,CONFIRMED
mfg-02-587f462b6247,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aa2ca5b12797,BATCH-0000033,MPS-0000033,2026-07-13,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000033,17.156,FG-LIOH,LOT-FG-0000033,16.281,TON,0.94898,0.875,0,CONFIRMED
mfg-02-a50190820882,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bf414dda44f4,BATCH-0000034,MPS-0000034,2026-07-20,plant-afs-battery-02,RM-MHP,LOT-RM-000034,16.04,FG-NISO4,LOT-FG-0000034,15.07,TON,0.93955,0.97,0,CONFIRMED
mfg-02-5434b8dbf4d8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-81dd7c5b0fa5,BATCH-0000035,MPS-0000035,2026-07-26,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000035,16.832,FG-LIOH,LOT-FG-0000035,16.098,TON,0.95642,0.734,0,CONFIRMED
mfg-02-d20e3d4ae592,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-db0d86212d35,BATCH-0000036,MPS-0000036,2026-08-01,plant-afs-battery-02,RM-MHP,LOT-RM-000036,18.338,FG-NISO4,LOT-FG-0000036,17.148,TON,0.93513,1.19,0,CONFIRMED
mfg-02-0caa538d5a73,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9829ff56f789,BATCH-0000037,MPS-0000037,2026-02-04,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000037,19.569,FG-LIOH,LOT-FG-0000037,18.221,TON,0.93112,1.348,0,CONFIRMED
mfg-02-aee8dead873d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7d743de19f5c,BATCH-0000038,MPS-0000038,2026-02-10,plant-afs-battery-02,RM-MHP,LOT-RM-000038,20.228,FG-NISO4,LOT-FG-0000038,19.316,TON,0.9549,0.912,0,CONFIRMED
mfg-02-909f2210a3fa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8fd1db4a6a4a,BATCH-0000039,MPS-0000039,2026-02-16,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000039,4.335,FG-LIOH,LOT-FG-0000039,4.095,TON,0.94466,0.24,0,CONFIRMED
mfg-02-14acd472a0e2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8168b7ba977f,BATCH-0000040,MPS-0000040,2026-02-22,plant-afs-battery-02,RM-MHP,LOT-RM-000040,5.193,FG-NISO4,LOT-FG-0000040,5.02,TON,0.96666,0.173,0,CONFIRMED
mfg-02-ad43f0aad227,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6b976669ebc6,BATCH-0000041,MPS-0000041,2026-02-24,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000041,6.362,FG-LIOH,LOT-FG-0000041,5.968,TON,0.93803,0.394,0,CONFIRMED
mfg-02-7d011813c9a5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-465246bbc913,BATCH-0000042,MPS-0000042,2026-03-02,plant-afs-battery-02,RM-MHP,LOT-RM-000042,7.242,FG-NISO4,LOT-FG-0000042,6.939,TON,0.95821,0.303,0,CONFIRMED
mfg-02-61a40bd70c69,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b4e88fc2a829,BATCH-0000043,MPS-0000043,2026-03-08,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000043,8.402,FG-LIOH,LOT-FG-0000043,7.932,TON,0.94407,0.47,0,CONFIRMED
mfg-02-9b2b7b283f08,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c66db8307edc,BATCH-0000044,MPS-0000044,2026-03-14,plant-afs-battery-02,RM-MHP,LOT-RM-000044,9.479,FG-NISO4,LOT-FG-0000044,8.948,TON,0.94395,0.531,0,CONFIRMED
mfg-02-cf67b77fba3b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a03ae052d709,BATCH-0000045,MPS-0000045,2026-03-17,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000045,9.192,FG-LIOH,LOT-FG-0000045,8.644,TON,0.94037,0.548,0,CONFIRMED
mfg-02-02fa12ed1032,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bde677ab1b52,BATCH-0000046,MPS-0000046,2026-03-23,plant-afs-battery-02,RM-MHP,LOT-RM-000046,10.252,FG-NISO4,LOT-FG-0000046,9.581,TON,0.93455,0.671,0,CONFIRMED
mfg-02-a01daed65554,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-40e85d4f910c,BATCH-0000047,MPS-0000047,2026-03-29,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000047,11.267,FG-LIOH,LOT-FG-0000047,10.54,TON,0.93544,0.727,0,CONFIRMED
mfg-02-89578115cef9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ef49b6d6d091,BATCH-0000048,MPS-0000048,2026-04-04,plant-afs-battery-02,RM-MHP,LOT-RM-000048,12.176,FG-NISO4,LOT-FG-0000048,11.522,TON,0.94631,0.654,0,CONFIRMED
mfg-02-ecfe8f10a2f3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-350b41d0ad59,BATCH-0000049,MPS-0000049,2026-04-06,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000049,13.392,FG-LIOH,LOT-FG-0000049,12.527,TON,0.93542,0.865,0,CONFIRMED
mfg-02-8cc38be3325b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-092d2a04132b,BATCH-0000050,MPS-0000050,2026-04-12,plant-afs-battery-02,RM-MHP,LOT-RM-000050,14.507,FG-NISO4,LOT-FG-0000050,13.554,TON,0.93433,0.953,0,CONFIRMED
mfg-02-289747acf611,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cf80131c06d8,BATCH-0000051,MPS-0000051,2026-04-18,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000051,15.58,FG-LIOH,LOT-FG-0000051,14.604,TON,0.93734,0.976,0,CONFIRMED
mfg-02-1b40055f80b1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c046a69b9883,BATCH-0000052,MPS-0000052,2026-04-24,plant-afs-battery-02,RM-MHP,LOT-RM-000052,16.902,FG-NISO4,LOT-FG-0000052,15.677,TON,0.92753,1.225,0,CONFIRMED
mfg-02-597ec66c94c4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aca4f2403bfa,BATCH-0000053,MPS-0000053,2026-04-26,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000053,17.84,FG-LIOH,LOT-FG-0000053,16.773,TON,0.94021,1.067,0,CONFIRMED
mfg-02-57608832a638,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c530b88ad380,BATCH-0000054,MPS-0000054,2026-05-02,plant-afs-battery-02,RM-MHP,LOT-RM-000054,18.929,FG-NISO4,LOT-FG-0000054,17.891,TON,0.94515,1.038,0,CONFIRMED
mfg-02-db0244e43459,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4256c75c3444,BATCH-0000055,MPS-0000055,2026-05-08,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000055,19.771,FG-LIOH,LOT-FG-0000055,19.031,TON,0.96255,0.74,0,CONFIRMED
mfg-02-5717886d3968,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d308428f5683,BATCH-0000056,MPS-0000056,2026-05-15,plant-afs-battery-02,RM-MHP,LOT-RM-000056,19.007,FG-NISO4,LOT-FG-0000056,17.48,TON,0.91968,1.527,0,CONFIRMED
mfg-02-01b5e53f6b0d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5d11c0932198,BATCH-0000057,MPS-0000057,2026-05-17,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000057,19.694,FG-LIOH,LOT-FG-0000057,18.542,TON,0.94152,1.152,0,CONFIRMED
mfg-02-816387bccac1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c5459a134a86,BATCH-0000058,MPS-0000058,2026-05-23,plant-afs-battery-02,RM-MHP,LOT-RM-000058,4.125,FG-NISO4,LOT-FG-0000058,3.933,TON,0.95342,0.192,0,CONFIRMED
mfg-02-b86f273200e4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d61ea256ce1a,BATCH-0000059,MPS-0000059,2026-05-29,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000059,5.208,FG-LIOH,LOT-FG-0000059,4.824,TON,0.92628,0.384,4,CONFIRMED
mfg-02-020adfc245cb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a2e902ead91d,BATCH-0000060,MPS-0000060,2026-06-04,plant-afs-battery-02,RM-MHP,LOT-RM-000060,6.126,FG-NISO4,LOT-FG-0000060,5.738,TON,0.93664,0.388,0,CONFIRMED
mfg-02-57c7a6d97599,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4a232788b665,BATCH-0000061,MPS-0000061,2026-06-06,plant-afs-battery-02,RM-H2SO4,LOT-RM-000061,15.469,MAT-FI-0011,LOT-FG-0000061,14.833,TON,0.95886,0.636,0,CONFIRMED
mfg-02-c99c104a6d0d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c8a97017b752,BATCH-0000062,MPS-0000062,2026-06-12,plant-afs-battery-02,RM-LIME,LOT-RM-000062,17.971,MAT-FI-0017,LOT-FG-0000062,16.965,TON,0.94401,1.006,0,CONFIRMED
mfg-02-d59c6403f6ff,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aff3633a0089,BATCH-0000063,MPS-0000063,2026-06-18,plant-afs-battery-02,MAT-CO-0008,LOT-RM-000063,20.022,MAT-FI-0023,LOT-FG-0000063,19.147,TON,0.95632,0.875,0,CONFIRMED
mfg-02-3f82b7fabe30,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ff0f83a4e745,BATCH-0000064,MPS-0000064,2026-06-24,plant-afs-battery-02,MAT-CO-0009,LOT-RM-000064,22.658,MAT-FI-0029,LOT-FG-0000064,21.38,TON,0.9436,1.278,0,CONFIRMED
mfg-02-7578ac744311,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a91d0b9a0805,BATCH-0000065,MPS-0000065,2026-06-26,plant-afs-battery-02,RM-BLACKMASS,LOT-RM-000065,11.446,FG-LIOH,LOT-FG-0000065,10.648,TON,0.93029,0.798,0,CONFIRMED
mfg-02-5fd5eed4ce9d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-22ff15b3462b,BATCH-0000066,MPS-0000066,2026-07-02,plant-afs-battery-02,RM-MHP,LOT-RM-000066,12.246,FG-NISO4,LOT-FG-0000066,11.698,TON,0.95529,0.548,0,CONFIRMED
