record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,shipment_id,po_line_id,vessel_or_mode,origin_port,destination_port,lane_id,shipment_quantity,quantity_uom,freight_amount,freight_currency,etd,eta,status
log-02-32aa86391551,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d882328dd207,SHP-000012,PO-000017-10,DEMO-VESSEL-13,JAKARTA,ULSAN,LANE-013,206.25,TON,23100.0,USD,2026-05-21,2026-07-06,DELIVERED
log-02-52cd9f20789c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d2f605fc6fb0,SHP-000013,PO-000018-10,DEMO-VESSEL-14,PERTH,ULSAN,LANE-014,42.0,TON,2940.0,USD,2026-06-08,2026-07-28,DELIVERED
log-02-1089de3d9993,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-50a251fe8420,SHP-000014,PO-000020-10,DEMO-VESSEL-15,VALPARAISO,ULSAN,LANE-015,51.0,EA,3748.5,USD,2026-07-16,2026-09-17,DELIVERED
log-02-22ff6f7d2121,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3f65ea94c81f,SHP-000015,PO-000021-10,DEMO-VESSEL-16,SHANGHAI,ULSAN,LANE-016,305.25,TON,23504.25,USD,2026-07-17,2026-08-04,DELIVERED
log-02-cc62f7e49552,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6bfb6d195455,SHP-000016,PO-000022-10,DEMO-VESSEL-17,JAKARTA,ULSAN,LANE-017,60.0,EA,4830.0,USD,2026-02-07,2026-02-28,DELIVERED
log-02-7f46943e5528,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-50201e9457cc,SHP-000017,PO-000026-10,DEMO-VESSEL-01,PERTH,ULSAN,LANE-018,28.5,EA,2394.0,USD,2026-04-23,2026-06-02,DELIVERED
log-02-d8f5546af622,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-145231d4835a,SHP-000018,PO-000028-10,DEMO-VESSEL-02,VALPARAISO,ULSAN,LANE-019,37.5,TON,3281.25,USD,2026-05-30,2026-07-21,DELIVERED
log-02-02a8463e22e8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2f7be3785da0,SHP-000019,PO-000030-10,DEMO-VESSEL-03,SHANGHAI,ULSAN,LANE-020,46.5,EA,4231.5,USD,2026-07-08,2026-09-10,DELIVERED
log-02-85d01509323a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-737187deaad1,SHP-000020,PO-000032-10,DEMO-VESSEL-04,JAKARTA,ULSAN,LANE-021,55.5,TON,5244.75,USD,2026-07-28,2026-08-15,DELIVERED
log-02-8041037a7d50,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-30af4352db17,SHP-000021,PO-000033-10,DEMO-VESSEL-05,PERTH,ULSAN,LANE-022,150.0,TON,14700.0,USD,2026-02-17,2026-03-18,DELIVERED
log-02-a5755193e8ee,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7d21ba948eb4,SHP-000022,PO-000035-10,DEMO-VESSEL-06,VALPARAISO,ULSAN,LANE-023,19.5,TON,1979.25,USD,2026-03-26,2026-05-04,DELIVERED
log-02-64681b74fe14,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fcfed198d769,SHP-000023,PO-000036-10,DEMO-VESSEL-07,SHANGHAI,ULSAN,LANE-024,24.0,EA,2520.0,USD,2026-04-15,2026-05-26,DELIVERED
log-02-35b8900718a7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ad035b1f4ab4,SHP-000024,PO-000037-10,DEMO-VESSEL-08,JAKARTA,ULSAN,LANE-025,156.75,TON,17007.38,USD,2026-05-04,2026-06-17,DELIVERED
log-02-acc6f344e66d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-391754c2a7d2,SHP-000025,PO-000038-10,DEMO-VESSEL-09,PERTH,ULSAN,LANE-026,33.0,TON,3696.0,USD,2026-05-22,2026-07-10,DELIVERED
log-02-e8a68b665e1f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-75891a35b12d,SHP-000026,PO-000040-10,DEMO-VESSEL-10,VALPARAISO,ULSAN,LANE-027,42.0,EA,2940.0,USD,2026-06-29,2026-08-31,DELIVERED
log-02-2f3218fcc168,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6252c6ff09fa,SHP-000027,PO-000042-10,DEMO-VESSEL-11,SHANGHAI,ULSAN,LANE-028,51.0,EA,3748.5,USD,2026-07-19,2026-08-12,DELIVERED
log-02-bc29b0601648,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-46b819a0f28b,SHP-000028,PO-000043-10,DEMO-VESSEL-12,JAKARTA,ULSAN,LANE-029,55.5,TON,4273.5,USD,2026-02-09,2026-03-07,DELIVERED
log-02-bb6d39fe6e09,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-875ef10ae976,SHP-000029,PO-000045-10,DEMO-VESSEL-13,PERTH,ULSAN,LANE-030,82.5,TON,6641.25,USD,2026-03-18,2026-04-22,DELIVERED
log-02-fce75b771f51,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bcc9d82ff779,SHP-000030,PO-000046-10,DEMO-VESSEL-14,VALPARAISO,ULSAN,LANE-001,19.5,EA,1638.0,USD,2026-04-06,2026-05-20,DELIVERED
log-02-76d1cc4eebfe,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-37067f665ca8,SHP-000031,PO-000047-10,DEMO-VESSEL-15,SHANGHAI,ULSAN,LANE-002,24.0,TON,2100.0,USD,2026-04-25,2026-06-10,DELIVERED
log-02-75ec2eb7576a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6d48ff472f46,SHP-000032,PO-000052-10,DEMO-VESSEL-16,JAKARTA,ULSAN,LANE-003,46.5,TON,4231.5,USD,2026-07-11,2026-07-29,DELIVERED
log-02-03f1fca27484,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d71851faf2ab,SHP-000033,PO-000053-10,DEMO-VESSEL-17,PERTH,ULSAN,LANE-004,127.5,TON,12048.75,USD,2026-07-30,2026-08-27,DELIVERED
log-02-1f36419f3e7a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-77e12f8b4703,SHP-000034,PO-000055-10,DEMO-VESSEL-01,VALPARAISO,ULSAN,LANE-005,60.0,TON,5880.0,USD,2026-03-09,2026-04-11,DELIVERED
log-02-03480b816d48,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1819a511bb50,SHP-000035,PO-000056-10,DEMO-VESSEL-02,SHANGHAI,ULSAN,LANE-006,15.0,EA,1522.5,USD,2026-03-28,2026-05-05,DELIVERED
log-02-5f8374f093b3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f76809c95f31,SHP-000036,PO-000058-10,DEMO-VESSEL-03,JAKARTA,ULSAN,LANE-007,24.0,TON,2520.0,USD,2026-05-05,2026-06-29,DELIVERED
log-02-48a7807e2b0b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f7d8a069b686,SHP-000037,PO-000059-10,DEMO-VESSEL-04,PERTH,ULSAN,LANE-008,28.5,TON,3092.25,USD,2026-05-24,2026-08-02,DELIVERED
log-02-be7672ffbbe6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-227a556d37e8,SHP-000038,PO-000061-10,DEMO-VESSEL-05,VALPARAISO,ULSAN,LANE-009,206.25,TON,23100.0,USD,2026-06-13,2026-06-28,DELIVERED
log-02-e72a7b030899,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5842fdc307a4,SHP-000039,PO-000064-10,DEMO-VESSEL-06,SHANGHAI,ULSAN,LANE-010,51.0,TON,3570.0,USD,2026-02-10,2026-03-12,DELIVERED
log-02-9f443bcc0648,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f7ddb1763556,SHP-000040,PO-000065-10,DEMO-VESSEL-07,JAKARTA,ULSAN,LANE-011,305.25,TON,22435.88,USD,2026-03-01,2026-04-04,DELIVERED
log-02-a58e271b73cb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ad28dd7cabe6,SHP-000041,PO-000068-10,DEMO-VESSEL-08,PERTH,ULSAN,LANE-012,19.5,TON,1501.5,USD,2026-04-26,2026-06-20,DELIVERED
log-02-32778ca009ee,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-48aae34f8d5d,SHP-000042,PO-000069-10,DEMO-VESSEL-09,VALPARAISO,ULSAN,LANE-013,108.0,TON,8694.0,USD,2026-05-15,2026-07-08,DELIVERED
log-02-0443305d5e30,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1db12b98af34,SHP-000043,PO-000071-10,DEMO-VESSEL-10,SHANGHAI,ULSAN,LANE-014,33.0,TON,2772.0,USD,2026-06-05,2026-06-22,DELIVERED
log-02-34549d63a2c1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-86a9fac7b495,SHP-000044,PO-000072-10,DEMO-VESSEL-11,JAKARTA,ULSAN,LANE-015,37.5,TON,3281.25,USD,2026-06-24,2026-07-15,DELIVERED
log-02-292783ff2e44,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-441a9f16f976,SHP-000045,PO-000074-10,DEMO-VESSEL-12,PERTH,ULSAN,LANE-016,46.5,EA,4231.5,USD,2026-07-31,2026-09-04,DELIVERED
log-02-327600734746,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ebcee42440ba,SHP-000046,PO-000077-10,DEMO-VESSEL-13,VALPARAISO,ULSAN,LANE-017,330.0,TON,31185.0,USD,2026-03-30,2026-05-16,DELIVERED
log-02-04c4bad56dbc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-003c4c0427e9,SHP-000047,PO-000080-10,DEMO-VESSEL-14,SHANGHAI,ULSAN,LANE-018,24.0,EA,2352.0,USD,2026-05-26,2026-07-27,DELIVERED
log-02-fb0fcf83e0a0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0cba20680087,SHP-000048,PO-000081-10,DEMO-VESSEL-15,JAKARTA,ULSAN,LANE-019,156.75,TON,15910.12,USD,2026-05-27,2026-06-14,DELIVERED
log-02-6e94f7e3d383,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ecc3d86e4606,SHP-000049,PO-000082-10,DEMO-VESSEL-16,PERTH,ULSAN,LANE-020,33.0,EA,3465.0,USD,2026-06-15,2026-07-07,DELIVERED
log-02-ff12cce71080,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7c74c97f926c,SHP-000050,PO-000083-10,DEMO-VESSEL-17,VALPARAISO,ULSAN,LANE-021,37.5,TON,4068.75,USD,2026-07-04,2026-08-01,DELIVERED
log-02-64cfef16f55c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-33a4a3f39ad5,SHP-000051,PO-000084-10,DEMO-VESSEL-01,SHANGHAI,ULSAN,LANE-022,42.0,TON,4704.0,USD,2026-07-22,2026-08-19,DELIVERED
log-02-ebcf17d798a1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4cbcd92572e8,SHP-000052,PO-000086-10,DEMO-VESSEL-02,JAKARTA,ULSAN,LANE-023,51.0,EA,3570.0,USD,2026-03-03,2026-04-10,DELIVERED
log-02-7112e4283fc3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ce682edad746,SHP-000053,PO-000087-10,DEMO-VESSEL-03,PERTH,ULSAN,LANE-024,55.5,TON,4079.25,USD,2026-03-22,2026-05-11,DELIVERED
log-02-480561944a21,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-129c26fc4a22,SHP-000054,PO-000088-10,DEMO-VESSEL-04,VALPARAISO,ULSAN,LANE-025,60.0,TON,4620.0,USD,2026-04-09,2026-06-01,DELIVERED
log-02-0e8b8328c0b0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-12dedb983894,SHP-000055,PO-000089-10,DEMO-VESSEL-05,SHANGHAI,ULSAN,LANE-026,67.5,TON,5433.75,USD,2026-04-28,2026-06-25,DELIVERED
log-02-4ed3b61e7fa4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f19224f325de,SHP-000056,PO-000092-10,DEMO-VESSEL-06,JAKARTA,ULSAN,LANE-027,28.5,TON,2394.0,USD,2026-06-07,2026-06-26,DELIVERED
log-02-cda171778ffb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c3dede09b77d,SHP-000057,PO-000093-10,DEMO-VESSEL-07,PERTH,ULSAN,LANE-028,82.5,TON,7218.75,USD,2026-06-26,2026-07-23,DELIVERED
log-02-c4c1df1e4295,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-57dcf0b2a73d,SHP-000058,PO-000099-10,DEMO-VESSEL-08,VALPARAISO,ULSAN,LANE-029,60.0,TON,5460.0,USD,2026-04-20,2026-06-14,DELIVERED
log-02-cd154aa5dd86,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1129de412c26,SHP-000059,PO-000103-10,DEMO-VESSEL-09,SHANGHAI,ULSAN,LANE-030,28.5,TON,2693.25,USD,2026-06-17,2026-07-11,DELIVERED
log-02-18a51f4bfcd2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7388c11bddfc,SHP-000060,PO-000105-10,DEMO-VESSEL-10,JAKARTA,ULSAN,LANE-001,206.25,TON,20212.5,USD,2026-07-24,2026-08-30,DELIVERED
log-02-a99be4f2663a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c5aad96f1a30,SHP-000061,PO-000106-10,DEMO-VESSEL-11,PERTH,ULSAN,LANE-002,42.0,EA,4263.0,USD,2026-02-14,2026-03-30,DELIVERED
log-02-825520de51aa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-09d1c5067649,SHP-000062,PO-000108-10,DEMO-VESSEL-12,VALPARAISO,ULSAN,LANE-003,51.0,TON,5355.0,USD,2026-03-23,2026-05-18,DELIVERED
log-02-0e99f3a4faf2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ed7e83cb2351,SHP-000063,PO-000109-10,DEMO-VESSEL-13,SHANGHAI,ULSAN,LANE-004,249.75,TON,27097.88,USD,2026-04-11,2026-06-06,DELIVERED
log-02-ab6c84613090,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fcedcb973fb0,SHP-000064,PO-000114-10,DEMO-VESSEL-14,JAKARTA,ULSAN,LANE-005,28.5,EA,3192.0,USD,2026-06-27,2026-07-29,DELIVERED
log-02-4821570c520c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1a570a109be1,SHP-000065,PO-000116-10,DEMO-VESSEL-15,PERTH,ULSAN,LANE-006,37.5,EA,2625.0,USD,2026-08-04,2026-09-17,DELIVERED
log-02-66192a7f4e62,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9ea1d9e4ff1e,SHP-000066,PO-000117-10,DEMO-VESSEL-16,VALPARAISO,ULSAN,LANE-007,231.0,TON,16978.5,USD,2026-02-24,2026-04-10,DELIVERED
log-02-3670565ec297,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6f744de57076,SHP-000067,PO-000119-10,DEMO-VESSEL-17,SHANGHAI,ULSAN,LANE-008,51.0,TON,3927.0,USD,2026-04-02,2026-05-27,DELIVERED
log-02-ffb8faddb0bd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f8a426c91175,SHP-000068,PO-000121-10,DEMO-VESSEL-01,JAKARTA,ULSAN,LANE-009,330.0,TON,26565.0,USD,2026-04-23,2026-05-07,DELIVERED
log-02-d06cee9491d3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ee4e439bde43,SHP-000069,PO-000122-10,DEMO-VESSEL-02,PERTH,ULSAN,LANE-010,15.0,EA,1260.0,USD,2026-05-12,2026-06-01,DELIVERED
log-02-291cc59984aa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eb0014f28228,SHP-000070,PO-000125-10,DEMO-VESSEL-03,VALPARAISO,ULSAN,LANE-011,156.75,TON,13715.62,USD,2026-07-07,2026-08-15,DELIVERED
log-02-5f89ba1aeb3e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cdb4e4dd46d5,SHP-000071,PO-000126-10,DEMO-VESSEL-04,SHANGHAI,ULSAN,LANE-012,33.0,EA,3003.0,USD,2026-07-26,2026-09-03,DELIVERED
log-02-4ff48d1e5fd3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-656528530783,SHP-000072,PO-000127-10,DEMO-VESSEL-05,JAKARTA,ULSAN,LANE-013,37.5,TON,3543.75,USD,2026-02-16,2026-03-31,DELIVERED
log-02-ecef0e0bc426,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ddb31ed9c896,SHP-000073,PO-000129-10,DEMO-VESSEL-06,PERTH,ULSAN,LANE-014,209.25,TON,20506.5,USD,2026-03-25,2026-05-22,DELIVERED
log-02-b35f70b0aae6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b27a91f3fd36,SHP-000074,PO-000130-10,DEMO-VESSEL-07,VALPARAISO,ULSAN,LANE-015,51.0,EA,5176.5,USD,2026-04-13,2026-06-27,DELIVERED
