record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,clearance_id,shipment_id,declaration_date,inspection_status,duty_amount,currency,cleared_at,status,source_version
log-04-1a0cbae15be7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-25f6ed64af8b,CUSCLR-000017,SHP-000017,2026-08-02,CLEARED,0.0,KRW,2026-08-04,CLEARED,1
log-04-56861c4b9836,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-06b5538dabc5,CUSCLR-000018,SHP-000018,2026-03-23,CLEARED,0.0,USD,2026-03-26,CLEARED,1
log-04-e8740c450106,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bdbbff845c32,CUSCLR-000019,SHP-000019,2026-05-11,CLEARED,0.0,KRW,2026-05-15,CLEARED,1
log-04-ed25001f65de,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6f0d7f9df669,CUSCLR-000020,SHP-000020,2026-07-02,CLEARED,3546.12,USD,2026-07-03,CLEARED,1
log-04-72a238c9e300,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ca3184ec8d44,CUSCLR-000021,SHP-000021,2026-07-22,CLEARED,0.0,USD,2026-07-24,CLEARED,1
log-04-3735083a23da,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aad8eec0ae71,CUSCLR-000022,SHP-000022,2026-07-28,INSPECTED,0.0,KRW,2026-07-31,CLEARED,1
log-04-72d78b24b7aa,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b63559ea25f8,CUSCLR-000023,SHP-000023,2026-08-15,CLEARED,0.0,USD,2026-08-19,CLEARED,1
log-04-91f3139863eb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a01aa200ffe6,CUSCLR-000024,SHP-000024,2026-03-14,CLEARED,0.0,USD,2026-03-15,CLEARED,1
log-04-7268fb84aad5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-62be9733a581,CUSCLR-000025,SHP-000025,2026-04-08,CLEARED,1611.87,USD,2026-04-10,CLEARED,1
log-04-9409bbd49a8d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-80aae00ce490,CUSCLR-000026,SHP-000026,2026-05-27,CLEARED,0.0,USD,2026-05-30,CLEARED,1
log-04-47418cdd8293,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-77071c9f050f,CUSCLR-000027,SHP-000027,2026-08-08,CLEARED,0.0,USD,2026-08-12,CLEARED,1
log-04-7cd3111f01e0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2b7db91e3a82,CUSCLR-000028,SHP-000028,2026-03-07,CLEARED,0.0,USD,2026-03-08,CLEARED,1
log-04-a87470b4a696,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-399d8b5dd86e,CUSCLR-000029,SHP-000029,2026-04-02,CLEARED,0.0,USD,2026-04-04,CLEARED,1
log-04-26be916535be,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-606ee87516af,CUSCLR-000030,SHP-000030,2026-04-24,CLEARED,55386.64,KRW,2026-04-27,CLEARED,1
log-04-73f3d6d4bc5a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e46f2a49b466,CUSCLR-000031,SHP-000031,2026-06-15,CLEARED,0.0,USD,2026-06-19,CLEARED,1
log-04-48945c53dedc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ce830b858b2c,CUSCLR-000032,SHP-000032,2026-07-10,CLEARED,0.0,USD,2026-07-11,CLEARED,1
log-04-84e0891a4464,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-00669ddd186d,CUSCLR-000033,SHP-000033,2026-08-04,INSPECTED,0.0,KRW,2026-08-06,CLEARED,1
log-04-d8908bda05a0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c364e7c54051,CUSCLR-000034,SHP-000034,2026-08-23,CLEARED,0.0,USD,2026-08-26,CLEARED,1
log-04-5949fceec9d5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6f22dbb24e27,CUSCLR-000035,SHP-000035,2026-07-12,CLEARED,4513.24,KRW,2026-07-16,CLEARED,1
log-04-db25dba3d87f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f5b0e0372607,CUSCLR-000036,SHP-000036,2026-07-29,CLEARED,0.0,USD,2026-07-30,CLEARED,1
log-04-574913e6e1e8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a5d0734d9be3,CUSCLR-000037,SHP-000037,2026-09-07,CLEARED,0.0,USD,2026-09-09,CLEARED,1
log-04-7a58fc21618a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e8699b68f640,CUSCLR-000038,SHP-000038,2026-06-10,CLEARED,0.0,USD,2026-06-13,CLEARED,1
log-04-39c5b4786ddc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fa19f2fe0bbf,CUSCLR-000039,SHP-000039,2026-07-01,CLEARED,0.0,USD,2026-07-05,CLEARED,1
log-04-a26cc8fbcb94,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a2ba7b957d9e,CUSCLR-000040,SHP-000040,2026-07-24,CLEARED,3062.56,KRW,2026-07-25,CLEARED,1
log-04-68c39ab97b9c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4f7af3fdad35,CUSCLR-000041,SHP-000041,2026-08-20,CLEARED,0.0,USD,2026-08-22,CLEARED,1
log-04-86a1f05d0ebc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-69372e7e3dbb,CUSCLR-000042,SHP-000042,2026-03-16,CLEARED,0.0,USD,2026-03-19,CLEARED,1
log-04-736bb33e0b21,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f43337c04e74,CUSCLR-000043,SHP-000043,2026-05-24,CLEARED,0.0,USD,2026-05-28,CLEARED,1
log-04-3eb75b0aadb8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ddc70b7ff9a8,CUSCLR-000044,SHP-000044,2026-06-16,INSPECTED,0.0,USD,2026-06-17,CLEARED,1
log-04-9d4dd82e4ace,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a96538984b7a,CUSCLR-000045,SHP-000045,2026-08-05,CLEARED,3062.56,USD,2026-08-07,CLEARED,1
log-04-8612bb0ae645,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ff83c25af806,CUSCLR-000046,SHP-000046,2026-08-14,CLEARED,0.0,USD,2026-08-17,CLEARED,1
log-04-49b49c2fb1cf,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6ef0e39f372f,CUSCLR-000047,SHP-000047,2026-09-01,CLEARED,0.0,USD,2026-09-05,CLEARED,1
log-04-e087fa55907e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5ca4a1e14051,CUSCLR-000048,SHP-000048,2026-04-22,CLEARED,0.0,USD,2026-04-23,CLEARED,1
log-04-0e613068fff1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9176caa5beeb,CUSCLR-000049,SHP-000049,2026-06-11,CLEARED,0.0,USD,2026-06-13,CLEARED,1
log-04-60a06cceb8c1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d9ad35c2cfc0,CUSCLR-000050,SHP-000050,2026-07-07,CLEARED,2095.43,KRW,2026-07-10,CLEARED,1
log-04-c28d80e0f454,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8e41515a1b70,CUSCLR-000051,SHP-000051,2026-06-09,CLEARED,0.0,KRW,2026-06-13,CLEARED,1
log-04-bbe7706951fa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b7ae0adaa364,CUSCLR-000052,SHP-000052,2026-07-06,CLEARED,0.0,USD,2026-07-07,CLEARED,1
log-04-e533a9a990cf,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1e0f6f1854a1,CUSCLR-000053,SHP-000053,2026-07-28,CLEARED,0.0,USD,2026-07-30,CLEARED,1
log-04-c34b81bcf15a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e48f8abf6fbd,CUSCLR-000054,SHP-000054,2026-03-26,CLEARED,0.0,KRW,2026-03-29,CLEARED,1
log-04-83d2576f9aa3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-190bd8bf7283,CUSCLR-000055,SHP-000055,2026-04-13,INSPECTED,5480.37,USD,2026-04-17,CLEARED,1
log-04-0e74c08ab3da,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-643a0f42d573,CUSCLR-000056,SHP-000056,2026-08-16,CLEARED,0.0,USD,2026-08-17,CLEARED,1
log-04-499b4f44ce84,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-99c4c29464e2,CUSCLR-000057,SHP-000057,2026-09-15,CLEARED,0.0,KRW,2026-09-17,CLEARED,1
log-04-dc172ebda962,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8a3c27c859c6,CUSCLR-000058,SHP-000058,2026-04-10,CLEARED,0.0,USD,2026-04-13,CLEARED,1
log-04-63e04b91b9a8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-430051b848a2,CUSCLR-000059,SHP-000059,2026-05-02,CLEARED,0.0,USD,2026-05-06,CLEARED,1
log-04-4d2d6297d3dd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-71ab11bd87c3,CUSCLR-000060,SHP-000060,2026-06-17,CLEARED,6447.49,KRW,2026-06-18,CLEARED,1
log-04-6d5b0618d82d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ee86612604ee,CUSCLR-000061,SHP-000061,2026-06-02,CLEARED,0.0,KRW,2026-06-04,CLEARED,1
log-04-000563c3ee9b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c4ad49517af0,CUSCLR-000062,SHP-000062,2026-07-14,CLEARED,0.0,USD,2026-07-17,CLEARED,1
log-04-b5264495d400,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6bd809a25c94,CUSCLR-000063,SHP-000063,2026-08-12,CLEARED,0.0,USD,2026-08-16,CLEARED,1
log-04-489d2a3daa7b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2efd1ab2005f,CUSCLR-000064,SHP-000064,2026-09-03,CLEARED,0.0,KRW,2026-09-04,CLEARED,1
log-04-14e70c5b4ce6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a84bfa2c3a28,CUSCLR-000065,SHP-000065,2026-03-30,CLEARED,4513.24,USD,2026-04-01,CLEARED,1
log-04-f57aa370c73c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-778bf21fa667,CUSCLR-000066,SHP-000066,2026-04-23,INSPECTED,0.0,USD,2026-04-26,CLEARED,1
log-04-9e621a52aee2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dbc7c6ecacbe,CUSCLR-000067,SHP-000067,2026-05-21,CLEARED,0.0,USD,2026-05-25,CLEARED,1
log-04-47303b864195,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5e5268982c9b,CUSCLR-000068,SHP-000068,2026-07-01,CLEARED,0.0,USD,2026-07-02,CLEARED,1
log-04-1ec9cfbebc73,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-367c4c6b76f3,CUSCLR-000069,SHP-000069,2026-06-15,CLEARED,0.0,USD,2026-06-17,CLEARED,1
log-04-72703a6ef903,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5fc146bb1724,CUSCLR-000070,SHP-000070,2026-09-20,CLEARED,4151.86,USD,2026-09-23,CLEARED,1
log-04-19791312246f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8924050c94c4,CUSCLR-000071,SHP-000071,2026-05-11,CLEARED,0.0,USD,2026-05-15,CLEARED,1
log-04-e7a1f64d314c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5951778dc0b4,CUSCLR-000072,SHP-000072,2026-05-30,CLEARED,0.0,KRW,2026-05-31,CLEARED,1
log-04-fb6661c5635f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eb9933869fc6,CUSCLR-000073,SHP-000073,2026-06-23,CLEARED,0.0,USD,2026-06-25,CLEARED,1
log-04-f415f0a7348a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-02c303306fb4,CUSCLR-000074,SHP-000074,2026-07-12,CLEARED,0.0,USD,2026-07-15,CLEARED,1
log-04-5062af477fda,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3dd84931e31f,CUSCLR-000075,SHP-000075,2026-08-11,CLEARED,64131.91,KRW,2026-08-15,CLEARED,1
log-04-c1469bd11842,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4a8d27af2888,CUSCLR-000076,SHP-000076,2026-04-09,CLEARED,0.0,USD,2026-04-10,CLEARED,1
log-04-85ab7bed1e59,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ea5428548231,CUSCLR-000077,SHP-000077,2026-04-30,INSPECTED,0.0,USD,2026-05-02,CLEARED,1
log-04-82b3274a29f3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0a6146a7d604,CUSCLR-000078,SHP-000078,2026-06-16,CLEARED,0.0,USD,2026-06-19,CLEARED,1
log-04-4e73b0eaebf8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bfa8a8daded8,CUSCLR-000079,SHP-000079,2026-04-30,CLEARED,0.0,KRW,2026-05-04,CLEARED,1
log-04-40ec9501d207,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-56093be3975d,CUSCLR-000080,SHP-000080,2026-07-16,CLEARED,2095.43,USD,2026-07-17,CLEARED,1
log-04-7db9e52e993b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-94ad500e7d26,CUSCLR-000081,SHP-000081,2026-08-31,CLEARED,0.0,USD,2026-09-02,CLEARED,1
log-04-54527219c2b2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2cae70cb40f5,CUSCLR-000082,SHP-000082,2026-09-28,CLEARED,0.0,USD,2026-10-01,CLEARED,1
log-04-eeeee7e899ac,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9221e1c4cc87,CUSCLR-000083,SHP-000083,2026-05-13,CLEARED,0.0,KRW,2026-05-17,CLEARED,1
log-04-93d16941afd6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6ec2a290e4e6,CUSCLR-000084,SHP-000084,2026-05-14,CLEARED,0.0,USD,2026-05-15,CLEARED,1
log-04-aa5d5e08883b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0879fbe0ae68,CUSCLR-000085,SHP-000085,2026-06-12,CLEARED,6447.49,USD,2026-06-14,CLEARED,1
log-04-9bd2c1a3d3d4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c08cd7a46b3f,CUSCLR-000086,SHP-000086,2026-07-10,CLEARED,0.0,USD,2026-07-13,CLEARED,1
log-04-ae919724066a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9e66d7db135c,CUSCLR-000087,SHP-000087,2026-08-23,CLEARED,0.0,USD,2026-08-27,CLEARED,1
log-04-650aba86badd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-98c4c4da96ec,CUSCLR-000088,SHP-000088,2026-04-10,INSPECTED,0.0,USD,2026-04-11,CLEARED,1
