record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,sales_line_id,customer_id,product_id,order_date,due_date,actual_ship_date,plan_quantity,order_quantity,shipped_quantity,quantity_uom,unit_price,currency,status
sls-01-daa290502e2e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d1b3bb139f93,SO-000020-10,CUS-0004,BP-GOLD,2026-04-11,2026-05-20,2026-05-22,0.125,0.125,0.125,KG,75998.0,USD,SHIPPED
sls-01-70684e404dea,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-62b915d74bc8,SO-000021-10,CUS-0005,FG-CATHODE,2026-04-24,2026-06-03,2026-06-02,13.1,13.1,13.1,TON,9253.0,KRW,SHIPPED
sls-01-c2a52dee0b17,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4e37eedb9e17,SO-000022-10,CUS-0006,FG-NISO4,2026-05-07,2026-06-17,2026-06-19,14.8,14.8,14.8,TON,23664.0,USD,SHIPPED
sls-01-02f7ae7643ac,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-017721318fc0,SO-000023-10,CUS-0007,FG-LIOH,2026-05-20,2026-07-01,2026-06-29,16.5,16.5,16.5,TON,31936.0,USD,SHIPPED
sls-01-2ffef8920781,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3ee5efb4cba3,SO-000024-10,CUS-0008,BP-H2SO4,2026-06-02,2026-07-15,2026-07-14,54.6,54.6,54.6,TON,40.4,USD,SHIPPED
sls-01-9c4aa3c353ed,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8e637ae5e320,SO-000025-10,CUS-0001,BP-GOLD,2026-06-15,2026-07-29,2026-07-27,0.219,0.219,0.219,KG,80738.0,KRW,SHIPPED
sls-01-2bf0db6e1e5f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0c0a4d41bf9c,SO-000026-10,CUS-0002,FG-CATHODE,2026-06-28,2026-07-18,2026-07-16,21.6,21.6,21.6,TON,9823.0,USD,SHIPPED
sls-01-87376ecf1673,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5d87572bca6a,SO-000027-10,CUS-0003,FG-NISO4,2026-07-11,2026-08-01,2026-08-03,23.3,23.3,23.3,TON,25104.0,USD,SHIPPED
sls-01-7d407abc6d49,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9b3bbcebf6d5,SO-000028-10,CUS-0004,FG-LIOH,2026-07-25,2026-08-16,2026-08-16,25.0,25.0,25.0,TON,30400.0,USD,SHIPPED
sls-01-76b983e92630,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4566f1707835,SO-000029-10,CUS-0005,BP-H2SO4,2026-02-08,2026-03-03,2026-03-05,80.1,80.1,80.1,TON,38.48,KRW,SHIPPED
sls-01-39a6066e7d23,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d1f96a3535be,SO-000030-10,CUS-0006,BP-GOLD,2026-02-21,2026-03-17,2026-03-17,0.312,0.312,0.312,KG,76946.0,USD,SHIPPED
sls-01-bd3c26cfd3b1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f192d3e4f308,SO-000031-10,CUS-0007,FG-CATHODE,2026-03-06,2026-03-31,2026-04-02,30.1,30.1,30.1,TON,9367.0,USD,SHIPPED
sls-01-60a30be6caab,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8183a81a6efc,SO-000032-10,CUS-0008,FG-NISO4,2026-03-19,2026-04-14,2026-04-16,31.8,31.8,31.8,TON,23952.0,USD,SHIPPED
sls-01-55f2c08ebd90,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cd6bcd0159f2,SO-000033-10,CUS-0001,FG-LIOH,2026-04-01,2026-04-28,2026-04-27,33.5,33.5,33.5,TON,32320.0,KRW,SHIPPED
sls-01-cc8bcdc1a8f3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-17289b211eca,SO-000034-10,CUS-0002,BP-H2SO4,2026-04-14,2026-05-12,2026-05-14,105.6,105.6,105.6,TON,40.88,USD,SHIPPED
sls-01-b3026c71bc16,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e039ab74e15b,SO-000035-10,CUS-0003,BP-GOLD,2026-04-27,2026-05-26,2026-05-25,0.088,0.088,0.088,KG,81686.0,USD,SHIPPED
sls-01-6d90672f9040,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-34ebac4838f2,SO-000036-10,CUS-0004,FG-CATHODE,2026-05-10,2026-06-09,2026-06-11,9.7,9.7,9.7,TON,9937.0,USD,SHIPPED
sls-01-342640448e5d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-573818159f02,SO-000037-10,CUS-0005,FG-NISO4,2026-05-24,2026-06-24,2026-06-26,11.4,11.4,11.4,TON,22800.0,KRW,SHIPPED
sls-01-c73d59744bde,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dde8fb1a06a1,SO-000038-10,CUS-0006,FG-LIOH,2026-06-06,2026-07-08,2026-07-08,13.1,13.1,13.1,TON,30784.0,USD,SHIPPED
sls-01-5001df9b5dae,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-28b5c6792b7a,SO-000039-10,CUS-0007,BP-H2SO4,2026-06-19,2026-07-22,2026-07-20,44.4,44.4,44.4,TON,38.96,USD,SHIPPED
sls-01-5dcc73f7f099,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6d4e949d035d,SO-000040-10,CUS-0008,BP-GOLD,2026-07-02,2026-08-05,2026-08-05,0.181,0.181,0.181,KG,77894.0,USD,SHIPPED
sls-01-03b0a278960c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f784fd048414,SO-000041-10,CUS-0001,FG-CATHODE,2026-07-15,2026-08-19,2026-08-19,18.2,18.2,18.2,TON,9481.0,KRW,SHIPPED
sls-01-a273191ae124,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6cf6a568f5a9,SO-000042-10,CUS-0002,FG-NISO4,2026-07-28,2026-09-02,2026-09-04,19.9,19.9,19.9,TON,24240.0,USD,SHIPPED
sls-01-cd2de246aa1a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f2865f5e6728,SO-000043-10,CUS-0003,FG-LIOH,2026-02-11,2026-03-20,2026-03-21,21.6,21.6,21.6,TON,32704.0,USD,SHIPPED
sls-01-5968b770738f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b1c9bea39e6a,SO-000044-10,CUS-0004,BP-H2SO4,2026-02-24,2026-04-03,2026-04-04,69.9,69.9,69.9,TON,41.36,USD,SHIPPED
sls-01-f00e54c7ce58,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0bf361d57f7a,SO-000045-10,CUS-0005,BP-GOLD,2026-03-09,2026-04-17,2026-04-19,0.275,0.275,0.275,KG,82634.0,KRW,SHIPPED
sls-01-e05a2df314f0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c6cb3d0e3954,SO-000046-10,CUS-0006,FG-CATHODE,2026-03-23,2026-05-02,2026-05-03,26.7,26.7,26.7,TON,9025.0,USD,SHIPPED
sls-01-127053831ddd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0bbd7aefd91c,SO-000047-10,CUS-0007,FG-NISO4,2026-04-05,2026-05-16,2026-05-15,28.4,28.4,28.4,TON,23088.0,USD,SHIPPED
sls-01-39589a1152ca,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9697c372136c,SO-000048-10,CUS-0008,FG-LIOH,2026-04-18,2026-05-30,2026-06-01,30.1,30.1,30.1,TON,31168.0,USD,SHIPPED
sls-01-db5fdde10eb0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e612107b12c0,SO-000049-10,CUS-0001,BP-H2SO4,2026-05-01,2026-06-13,2026-06-13,95.4,95.4,95.4,TON,39.44,KRW,SHIPPED
sls-01-ebeed7bf7a26,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4d0c5260f15b,SO-000050-10,CUS-0002,BP-GOLD,2026-05-14,2026-06-27,2026-06-27,0.368,0.368,0.368,KG,78842.0,USD,SHIPPED
sls-01-58dc45d59aa7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c3a140d586ae,SO-000051-10,CUS-0003,FG-CATHODE,2026-05-27,2026-06-16,2026-06-17,35.2,35.2,35.2,TON,9595.0,USD,SHIPPED
sls-01-be679630d3af,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9a4951f69acf,SO-000052-10,CUS-0004,FG-NISO4,2026-06-09,2026-06-30,2026-06-30,8.0,8.0,8.0,TON,24528.0,USD,SHIPPED
sls-01-964d9daa3408,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8c93c9efcd9b,SO-000053-10,CUS-0005,FG-LIOH,2026-06-22,2026-07-14,2026-07-14,9.7,9.7,9.7,TON,33088.0,KRW,SHIPPED
sls-01-1f6712d204c6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b67539ab965f,SO-000054-10,CUS-0006,BP-H2SO4,2026-07-05,2026-07-28,2026-07-26,34.2,34.2,34.2,TON,41.84,USD,SHIPPED
sls-01-f4f09cfa9914,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-621a566b6884,SO-000055-10,CUS-0007,BP-GOLD,2026-07-19,2026-08-12,2026-08-10,0.144,0.144,0.144,KG,75050.0,USD,SHIPPED
sls-01-06962ae6bb1c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-113478a73daa,SO-000056-10,CUS-0008,FG-CATHODE,2026-02-02,2026-02-27,2026-02-25,14.8,14.8,14.8,TON,9139.0,USD,SHIPPED
sls-01-61352f1217c5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2d4405bc53dd,SO-000057-10,CUS-0001,FG-NISO4,2026-02-15,2026-03-13,2026-03-14,16.5,16.5,16.5,TON,23376.0,KRW,SHIPPED
sls-01-fc8fda44ddb3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b95c92330a5c,SO-000058-10,CUS-0002,FG-LIOH,2026-02-28,2026-03-27,2026-03-27,18.2,18.2,18.2,TON,31552.0,USD,SHIPPED
sls-01-8a6a80ff9d6b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-03d07802fbfb,SO-000059-10,CUS-0003,BP-H2SO4,2026-03-13,2026-04-10,2026-04-09,59.7,59.7,59.7,TON,39.92,USD,SHIPPED
sls-01-d45f01b03032,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ab743de77801,SO-000060-10,CUS-0004,BP-GOLD,2026-03-26,2026-04-24,2026-04-24,0.238,0.238,0.238,KG,79790.0,USD,SHIPPED
sls-01-36eba14f4395,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c2ae6b9a5de6,SO-000061-10,CUS-0005,FG-CATHODE,2026-04-08,2026-05-08,2026-05-10,23.3,23.3,23.3,TON,9709.0,KRW,SHIPPED
sls-01-ce32dbaf528d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-be7d851d3757,SO-000062-10,CUS-0006,FG-NISO4,2026-04-21,2026-05-22,2026-05-24,25.0,25.0,25.0,TON,24816.0,USD,SHIPPED
sls-01-ceeb1537981a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7bc35d906933,SO-000063-10,CUS-0007,FG-LIOH,2026-05-04,2026-06-05,2026-06-07,26.7,26.7,26.7,TON,33472.0,USD,SHIPPED
sls-01-aab571da1d27,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5f39a028fd62,SO-000064-10,CUS-0008,BP-H2SO4,2026-05-18,2026-06-20,2026-06-20,85.2,85.2,85.2,TON,38.0,USD,SHIPPED
sls-01-6d2e1b9bc183,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-802bc65d18cb,SO-000065-10,CUS-0001,BP-GOLD,2026-05-31,2026-07-04,2026-07-03,0.331,0.331,0.331,KG,75998.0,KRW,SHIPPED
sls-01-5f2946157b73,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4a50d801fd7b,SO-000066-10,CUS-0002,FG-CATHODE,2026-06-13,2026-07-18,2026-07-16,31.8,31.8,31.8,TON,9253.0,USD,SHIPPED
sls-01-6628c19d1ee1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-26c7f9a330cf,SO-000067-10,CUS-0003,FG-NISO4,2026-06-26,2026-08-01,2026-08-03,33.5,33.5,33.5,TON,23664.0,USD,SHIPPED
sls-01-4b17b29f3735,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2cfaec48084e,SO-000068-10,CUS-0004,FG-LIOH,2026-07-09,2026-08-15,2026-08-15,35.2,35.2,35.2,TON,31936.0,USD,SHIPPED
sls-01-c9a676da0a2d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-929d581ab70d,SO-000069-10,CUS-0005,BP-H2SO4,2026-07-22,2026-08-29,2026-08-31,24.0,24.0,24.0,TON,40.4,KRW,SHIPPED
sls-01-e786986da10b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-73fd13e49bcd,SO-000070-10,CUS-0006,BP-GOLD,2026-02-05,2026-03-16,2026-03-14,0.107,0.107,0.107,KG,80738.0,USD,SHIPPED
sls-01-41fda346eb85,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-89e57ebc54ff,SO-000071-10,CUS-0007,FG-CATHODE,2026-02-18,2026-03-30,2026-03-28,11.4,11.4,11.4,TON,9823.0,USD,SHIPPED
sls-01-67cc487dcd71,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0d1ba71eb2ba,SO-000072-10,CUS-0008,FG-NISO4,2026-03-03,2026-04-13,2026-04-12,13.1,13.1,13.1,TON,25104.0,USD,SHIPPED
sls-01-1310baa091d0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a5048d84feab,SO-000073-10,CUS-0001,FG-LIOH,2026-03-17,2026-04-28,2026-04-30,14.8,14.8,14.8,TON,30400.0,KRW,SHIPPED
sls-01-5a77008f82cd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0aea30151cdc,SO-000074-10,CUS-0002,BP-H2SO4,2026-03-30,2026-05-12,2026-05-10,49.5,49.5,49.5,TON,38.48,USD,SHIPPED
sls-01-fc677a914204,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-79dc7fab3f4d,SO-000075-10,CUS-0003,BP-GOLD,2026-04-12,2026-05-26,2026-05-24,0.2,0.2,0.2,KG,76946.0,USD,SHIPPED
sls-01-b7e6c6b3827e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2e736233f630,SO-000076-10,CUS-0004,FG-CATHODE,2026-04-25,2026-05-15,2026-05-16,19.9,19.9,19.9,TON,9367.0,USD,SHIPPED
sls-01-28b3ba93929b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5b4bccffbbb9,SO-000077-10,CUS-0005,FG-NISO4,2026-05-08,2026-05-29,2026-05-29,21.6,21.6,21.6,TON,23952.0,KRW,SHIPPED
