record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,snapshot_id,snapshot_date,location_id,material_id,lot_id,unrestricted_quantity,quality_quantity,blocked_quantity,safety_stock_quantity,quantity_uom
inv-01-a22e2c382452,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-115151082a8b,STK-20260228-FG-NISO4-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,FG-NISO4,ALL,0.0,0.0,0.0,10.0,TON
inv-01-00ed064ee354,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9d973ec85e21,STK-20260228-FG-NISO4-LOC-P2-FG,2026-02-28,LOC-P2-FG,FG-NISO4,ALL,3100.274,0.0,0.0,10.0,TON
inv-01-d4896390adea,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8eb77348ae45,STK-20260228-FG-LIOH-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,FG-LIOH,ALL,0.0,0.0,0.0,10.0,TON
inv-01-cb43d5d0b8c1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-63a46e649d17,STK-20260228-FG-LIOH-LOC-P2-FG,2026-02-28,LOC-P2-FG,FG-LIOH,ALL,3103.774,0.0,0.0,10.0,TON
inv-01-19643e9018ff,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f0578ffa1edb,STK-20260228-MAT-CO-0008-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-CO-0008,ALL,258.807,0.0,0.0,10.0,TON
inv-01-2bc890a4b5cf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c18c96fd88f5,STK-20260228-MAT-CO-0008-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-CO-0008,ALL,0.0,0.0,0.0,10.0,TON
inv-01-0957d1047d99,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-04652d226666,STK-20260228-MAT-CO-0009-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-CO-0009,ALL,229.848,0.0,0.0,10.0,TON
inv-01-f03d32318622,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e23cb1465239,STK-20260228-MAT-CO-0009-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-CO-0009,ALL,0.0,0.0,0.0,10.0,TON
inv-01-e56d9c508cc6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-297e3ee10290,STK-20260228-MAT-WI-0010-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-WI-0010,ALL,99.45,0.0,0.0,10.0,TON
inv-01-80416140cfb6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-938b9aba1459,STK-20260228-MAT-WI-0010-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-WI-0010,ALL,0.0,0.0,0.0,10.0,TON
inv-01-12e85d48987b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-05dd66329f8c,STK-20260228-MAT-FI-0011-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-FI-0011,ALL,0.0,0.0,0.0,10.0,TON
inv-01-3c190dde24be,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3a47f3ad33d9,STK-20260228-MAT-FI-0011-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-FI-0011,ALL,820.765,0.0,0.0,10.0,TON
inv-01-c7f58408b3d9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5ffb07c98d14,STK-20260228-MAT-RA-0012-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-RA-0012,ALL,1998.79,0.0,0.0,10.0,TON
inv-01-c5a04a0f0b35,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-478da3cc50dc,STK-20260228-MAT-RA-0012-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-RA-0012,ALL,0.0,0.0,0.0,10.0,TON
inv-01-6b81660efeda,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ef0caafaac0b,STK-20260228-MAT-RA-0013-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-RA-0013,ALL,2001.54,0.0,0.0,10.0,TON
inv-01-ef6999471ca1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4031966ae05e,STK-20260228-MAT-RA-0013-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-RA-0013,ALL,0.0,0.0,0.0,10.0,TON
inv-01-53e5f968a350,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-919929d79e31,STK-20260228-MAT-CO-0014-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-CO-0014,ALL,101.87,0.0,0.0,10.0,TON
inv-01-5d3cb35fc7ce,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-76cabf773df9,STK-20260228-MAT-CO-0014-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-CO-0014,ALL,0.0,0.0,0.0,10.0,TON
inv-01-3fa19ec52453,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-50df800d6b1e,STK-20260228-MAT-CO-0015-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-CO-0015,ALL,97.8,0.0,0.0,10.0,TON
inv-01-6d3847b676b5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-14b57bc536fd,STK-20260228-MAT-CO-0015-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-CO-0015,ALL,0.0,0.0,0.0,10.0,TON
inv-01-bd3003c30f26,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3dc714c0962c,STK-20260228-MAT-WI-0016-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-WI-0016,ALL,102.53,0.0,0.0,10.0,TON
inv-01-d0d65e0606fe,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ba3bfd3c47f0,STK-20260228-MAT-WI-0016-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-WI-0016,ALL,0.0,0.0,0.0,10.0,TON
inv-01-92e5de04dcc5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ba1e03710ab9,STK-20260228-MAT-FI-0017-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-FI-0017,ALL,0.0,0.0,0.0,10.0,TON
inv-01-53dc5383665d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d1317ef4aa89,STK-20260228-MAT-FI-0017-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-FI-0017,ALL,797.14,0.0,0.0,10.0,TON
inv-01-0372173e5b9a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-efcfc74cd024,STK-20260228-MAT-RA-0018-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-RA-0018,ALL,2000.0,0.0,0.0,10.0,TON
inv-01-3c2883f1ea8b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4b7668808d56,STK-20260228-MAT-RA-0018-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-RA-0018,ALL,0.0,0.0,0.0,10.0,TON
inv-01-03ae234e9351,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-940a2057884a,STK-20260228-MAT-RA-0019-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-RA-0019,ALL,2000.55,0.0,0.0,10.0,TON
inv-01-3607bb9f9943,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5b6bc8697232,STK-20260228-MAT-RA-0019-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-RA-0019,ALL,0.0,0.0,0.0,10.0,TON
inv-01-e37831c04eb5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-44857831c1e8,STK-20260228-MAT-CO-0020-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-CO-0020,ALL,99.12,0.0,0.0,10.0,TON
inv-01-3029aac41c02,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-49b7eeb0cf82,STK-20260228-MAT-CO-0020-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-CO-0020,ALL,0.0,0.0,0.0,10.0,TON
inv-01-9ede849b2102,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-418b785fba1d,STK-20260228-MAT-CO-0021-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-CO-0021,ALL,101.21,0.0,0.0,10.0,TON
inv-01-65d58660002e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fe80d732c942,STK-20260228-MAT-CO-0021-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-CO-0021,ALL,0.0,0.0,0.0,10.0,TON
inv-01-137d10461e60,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e987f4da5c28,STK-20260228-MAT-WI-0022-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-WI-0022,ALL,98.46,0.0,0.0,10.0,TON
inv-01-a4e6800520cf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-25fa82dbba17,STK-20260228-MAT-WI-0022-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-WI-0022,ALL,0.0,0.0,0.0,10.0,TON
inv-01-4e0d14060e97,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0490c5c5cfa6,STK-20260228-MAT-FI-0023-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-FI-0023,ALL,0.0,0.0,0.0,10.0,TON
inv-01-7a7e6a999c3c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ab5fe92cd21e,STK-20260228-MAT-FI-0023-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-FI-0023,ALL,798.13,0.0,0.0,10.0,TON
inv-01-dcba3273c718,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3a34f1f6604e,STK-20260228-MAT-RA-0024-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-RA-0024,ALL,2002.2,0.0,0.0,10.0,TON
inv-01-5cf1de9a52bc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a2885d4347fd,STK-20260228-MAT-RA-0024-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-RA-0024,ALL,0.0,0.0,0.0,10.0,TON
inv-01-dc282c234254,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-27c60dec177c,STK-20260228-MAT-RA-0025-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-RA-0025,ALL,1997.47,0.0,0.0,10.0,TON
inv-01-919f031387d1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fb3730308118,STK-20260228-MAT-RA-0025-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-RA-0025,ALL,0.0,0.0,0.0,10.0,TON
inv-01-729e16943f28,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4358be7cd309,STK-20260228-MAT-CO-0026-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-CO-0026,ALL,102.86,0.0,0.0,10.0,TON
inv-01-d95be748cbb8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3fa92169293f,STK-20260228-MAT-CO-0026-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-CO-0026,ALL,0.0,0.0,0.0,10.0,TON
inv-01-ebc65f7b4d72,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dc3ada99784c,STK-20260228-MAT-CO-0027-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-CO-0027,ALL,103.48,0.0,0.0,10.0,TON
inv-01-d677e75cd8c2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3d9a04cd87ed,STK-20260228-MAT-CO-0027-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-CO-0027,ALL,0.0,0.0,0.0,10.0,TON
inv-01-0bf64d26d14b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3e570099211f,STK-20260228-MAT-WI-0028-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-WI-0028,ALL,99.4,0.0,0.0,10.0,TON
inv-01-d38210b6de50,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-869a2d04e6dd,STK-20260228-MAT-WI-0028-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-WI-0028,ALL,0.0,0.0,0.0,10.0,TON
inv-01-74f1803ff6ad,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ca1fe65d1637,STK-20260228-MAT-FI-0029-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-FI-0029,ALL,0.0,0.0,0.0,10.0,TON
inv-01-a396496576e8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2b9aeb946ccb,STK-20260228-MAT-FI-0029-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-FI-0029,ALL,836.235,0.0,0.0,10.0,TON
inv-01-c11873e822f9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c895f5b51a44,STK-20260228-MAT-RA-0030-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-RA-0030,ALL,1998.68,0.0,0.0,10.0,TON
inv-01-46f20d552a7c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6055d61cab08,STK-20260228-MAT-RA-0030-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-RA-0030,ALL,0.0,0.0,0.0,10.0,TON
inv-01-1c1530fbd419,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3c33b1069fad,STK-20260331-RM-MHP-LOC-P2-RAW,2026-03-31,LOC-P2-RAW,RM-MHP,ALL,2254.188,0.0,0.0,50.0,TON
inv-01-1da66afe3fc9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2c7806521178,STK-20260331-RM-MHP-LOC-P2-FG,2026-03-31,LOC-P2-FG,RM-MHP,ALL,0.0,0.0,0.0,50.0,TON
inv-01-e06262b905bd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-68b353392d68,STK-20260331-RM-BLACKMASS-LOC-P2-RAW,2026-03-31,LOC-P2-RAW,RM-BLACKMASS,ALL,2640.899,0.0,0.0,50.0,TON
inv-01-04ecf2fbe718,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-01ec3a3d064d,STK-20260331-RM-BLACKMASS-LOC-P2-FG,2026-03-31,LOC-P2-FG,RM-BLACKMASS,ALL,0.0,0.0,0.0,50.0,TON
inv-01-04dc5080ad8c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d44ecc956121,STK-20260331-RM-H2SO4-LOC-P2-RAW,2026-03-31,LOC-P2-RAW,RM-H2SO4,ALL,1404.56,0.0,0.0,50.0,TON
inv-01-0716d0f9d83f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-763bc56fb165,STK-20260331-RM-H2SO4-LOC-P2-FG,2026-03-31,LOC-P2-FG,RM-H2SO4,ALL,0.0,0.0,0.0,50.0,TON
inv-01-2a30e41edf52,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c5583f9e040f,STK-20260331-RM-LIME-LOC-P2-RAW,2026-03-31,LOC-P2-RAW,RM-LIME,ALL,1978.309,0.0,0.0,50.0,TON
inv-01-40a82ce8f950,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ebe6c48e8227,STK-20260331-RM-LIME-LOC-P2-FG,2026-03-31,LOC-P2-FG,RM-LIME,ALL,0.0,0.0,0.0,50.0,TON
inv-01-2a166e2fc982,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c85e22c4adc,STK-20260331-WIP-NISO4-LOC-P2-RAW,2026-03-31,LOC-P2-RAW,WIP-NISO4,ALL,100.0,0.0,0.0,10.0,TON
inv-01-383b22e73fdd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e28fd39f4938,STK-20260331-WIP-NISO4-LOC-P2-FG,2026-03-31,LOC-P2-FG,WIP-NISO4,ALL,0.0,0.0,0.0,10.0,TON
inv-01-564c95cedf65,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8e480786ccb7,STK-20260331-FG-NISO4-LOC-P2-RAW,2026-03-31,LOC-P2-RAW,FG-NISO4,ALL,0.0,0.0,0.0,10.0,TON
inv-01-ddb340a7598c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2d3bc8c0ae6e,STK-20260331-FG-NISO4-LOC-P2-FG,2026-03-31,LOC-P2-FG,FG-NISO4,ALL,3263.892,0.0,0.0,10.0,TON
inv-01-39b649b447cc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-31b732e52e57,STK-20260331-FG-LIOH-LOC-P2-RAW,2026-03-31,LOC-P2-RAW,FG-LIOH,ALL,0.0,0.0,0.0,10.0,TON
inv-01-5303c2733c9d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aaa42c4da847,STK-20260331-FG-LIOH-LOC-P2-FG,2026-03-31,LOC-P2-FG,FG-LIOH,ALL,3333.8,0.0,0.0,10.0,TON
inv-01-dbd74b6f313a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ec716981e977,STK-20260331-MAT-CO-0008-LOC-P2-RAW,2026-03-31,LOC-P2-RAW,MAT-CO-0008,ALL,232.977,0.0,0.0,10.0,TON
inv-01-a9f97f947603,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a23d458f7217,STK-20260331-MAT-CO-0008-LOC-P2-FG,2026-03-31,LOC-P2-FG,MAT-CO-0008,ALL,0.0,0.0,0.0,10.0,TON
