record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,cost_record_id,fiscal_period,product_id,cost_component,standard_unit_cost,actual_unit_cost,variance_amount,currency,quantity_uom
fin-01-d3bbaa0fadcb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-510145962283,COST-202602-MAT-FI-0017-LOGISTICS,2026-02,MAT-FI-0017,LOGISTICS,1330.0,1381.49,51.49,USD,TON
fin-01-c6997903ee7a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c42fcae13a2e,COST-202602-MAT-FI-0017-QUALITY_LOSS,2026-02,MAT-FI-0017,QUALITY_LOSS,950.0,983.1,33.1,USD,TON
fin-01-a8901758402b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-087beca058b0,COST-202602-MAT-FI-0023-MATERIAL,2026-02,MAT-FI-0023,MATERIAL,13680.0,13788.13,108.13,USD,TON
fin-01-c69460d050fc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f0a5c817a0f4,COST-202602-MAT-FI-0023-CONVERSION,2026-02,MAT-FI-0023,CONVERSION,3040.0,3007.13,-32.87,USD,TON
fin-01-995d730e77c2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f4fe16044df6,COST-202602-MAT-FI-0023-LOGISTICS,2026-02,MAT-FI-0023,LOGISTICS,1330.0,1379.42,49.42,USD,TON
fin-01-93001c6ad680,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f0c96c0a6e70,COST-202602-MAT-FI-0023-QUALITY_LOSS,2026-02,MAT-FI-0023,QUALITY_LOSS,950.0,970.22,20.22,USD,TON
fin-01-036bad2b2422,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fc9ee208adc1,COST-202602-MAT-FI-0029-MATERIAL,2026-02,MAT-FI-0029,MATERIAL,13680.0,14147.43,467.43,USD,TON
fin-01-637447ea1012,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-870737f90769,COST-202602-MAT-FI-0029-CONVERSION,2026-02,MAT-FI-0029,CONVERSION,3040.0,3127.17,87.17,USD,TON
fin-01-a5123dbb77ae,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f2f7629c5203,COST-202602-MAT-FI-0029-LOGISTICS,2026-02,MAT-FI-0029,LOGISTICS,1330.0,1332.95,2.95,USD,TON
fin-01-32da0b0f9559,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-500eae2162a9,COST-202602-MAT-FI-0029-QUALITY_LOSS,2026-02,MAT-FI-0029,QUALITY_LOSS,950.0,953.59,3.59,USD,TON
fin-01-4a15a2932cfc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7f559190eefa,COST-202603-FG-LIOH-MATERIAL,2026-03,FG-LIOH,MATERIAL,13680.0,13846.74,166.74,USD,TON
fin-01-5bc1c1931ad9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8666c61f0d42,COST-202603-FG-LIOH-CONVERSION,2026-03,FG-LIOH,CONVERSION,3040.0,3069.0,29.0,USD,TON
fin-01-719bf1a1adf9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-409d29b8eaeb,COST-202603-FG-LIOH-LOGISTICS,2026-03,FG-LIOH,LOGISTICS,1330.0,1345.76,15.76,USD,TON
fin-01-43d13c44d7fb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8d7154bca02a,COST-202603-FG-LIOH-QUALITY_LOSS,2026-03,FG-LIOH,QUALITY_LOSS,950.0,937.24,-12.76,USD,TON
fin-01-1873d8c03811,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-837d266f12e5,COST-202603-FG-NISO4-MATERIAL,2026-03,FG-NISO4,MATERIAL,11160.0,10913.33,-246.67,USD,TON
fin-01-4c1aa765d11e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3118b3d94901,COST-202603-FG-NISO4-CONVERSION,2026-03,FG-NISO4,CONVERSION,2480.0,2577.78,97.78,USD,TON
fin-01-11d1445c30a3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ff464b7d10cf,COST-202603-FG-NISO4-LOGISTICS,2026-03,FG-NISO4,LOGISTICS,1085.0,1062.22,-22.78,USD,TON
fin-01-2804eb9d6ad3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3ced6a580320,COST-202603-FG-NISO4-QUALITY_LOSS,2026-03,FG-NISO4,QUALITY_LOSS,775.0,793.43,18.43,USD,TON
fin-01-563db0c2aed7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8f056ffd4351,COST-202603-MAT-FI-0011-MATERIAL,2026-03,MAT-FI-0011,MATERIAL,13680.0,14272.48,592.48,USD,TON
fin-01-1126d8b0f347,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fbe3457adf99,COST-202603-MAT-FI-0011-CONVERSION,2026-03,MAT-FI-0011,CONVERSION,3040.0,3141.22,101.22,USD,TON
fin-01-7fda5215845a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3c4c81c50d7e,COST-202603-MAT-FI-0011-LOGISTICS,2026-03,MAT-FI-0011,LOGISTICS,1330.0,1365.89,35.89,USD,TON
fin-01-a2962ace27bd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8517078a9664,COST-202603-MAT-FI-0011-QUALITY_LOSS,2026-03,MAT-FI-0011,QUALITY_LOSS,950.0,983.95,33.95,USD,TON
fin-01-516fd5c6b0f0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-71204ca50e4e,COST-202603-MAT-FI-0017-MATERIAL,2026-03,MAT-FI-0017,MATERIAL,13680.0,13435.33,-244.67,USD,TON
fin-01-693d9e322763,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5a3c140f20df,COST-202603-MAT-FI-0017-CONVERSION,2026-03,MAT-FI-0017,CONVERSION,3040.0,3028.1,-11.9,USD,TON
fin-01-2654700ac4e3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-47f487872d3b,COST-202603-MAT-FI-0017-LOGISTICS,2026-03,MAT-FI-0017,LOGISTICS,1330.0,1305.57,-24.43,USD,TON
fin-01-23376b7104af,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d22081d64fed,COST-202603-MAT-FI-0017-QUALITY_LOSS,2026-03,MAT-FI-0017,QUALITY_LOSS,950.0,975.22,25.22,USD,TON
fin-01-4473c0023a6f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-58d277367d05,COST-202603-MAT-FI-0023-MATERIAL,2026-03,MAT-FI-0023,MATERIAL,13680.0,14075.6,395.6,USD,TON
fin-01-4260c71ccc35,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9d109e9c5a83,COST-202603-MAT-FI-0023-CONVERSION,2026-03,MAT-FI-0023,CONVERSION,3040.0,2992.62,-47.38,USD,TON
fin-01-8f8e76c6b5a0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d2d66c873ced,COST-202603-MAT-FI-0023-LOGISTICS,2026-03,MAT-FI-0023,LOGISTICS,1330.0,1318.15,-11.85,USD,TON
fin-01-3946f51bb20f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7c46db3a9545,COST-202603-MAT-FI-0023-QUALITY_LOSS,2026-03,MAT-FI-0023,QUALITY_LOSS,950.0,994.89,44.89,USD,TON
fin-01-f275a9d1511a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fdc16701a879,COST-202603-MAT-FI-0029-MATERIAL,2026-03,MAT-FI-0029,MATERIAL,13680.0,13368.37,-311.63,USD,TON
fin-01-2c856a98e4cf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e99f1dc63f22,COST-202603-MAT-FI-0029-CONVERSION,2026-03,MAT-FI-0029,CONVERSION,3040.0,2976.19,-63.81,USD,TON
fin-01-d88b77f44fe8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dcf076271001,COST-202603-MAT-FI-0029-LOGISTICS,2026-03,MAT-FI-0029,LOGISTICS,1330.0,1373.46,43.46,USD,TON
fin-01-9bf6a0c4c056,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d81d6d2b43d9,COST-202603-MAT-FI-0029-QUALITY_LOSS,2026-03,MAT-FI-0029,QUALITY_LOSS,950.0,984.21,34.21,USD,TON
fin-01-638ee9ee393c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0fb0d1fc8925,COST-202604-FG-LIOH-MATERIAL,2026-04,FG-LIOH,MATERIAL,13680.0,14361.39,681.39,USD,TON
fin-01-3236cb83ac55,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c4fe366726d,COST-202604-FG-LIOH-CONVERSION,2026-04,FG-LIOH,CONVERSION,3040.0,2976.42,-63.58,USD,TON
fin-01-fb4c3c98bb0a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-795183f10d2e,COST-202604-FG-LIOH-LOGISTICS,2026-04,FG-LIOH,LOGISTICS,1330.0,1347.86,17.86,USD,TON
fin-01-3e13e16a71b5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ed3e7922e995,COST-202604-FG-LIOH-QUALITY_LOSS,2026-04,FG-LIOH,QUALITY_LOSS,950.0,977.05,27.05,USD,TON
fin-01-1cf794360fb0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-abec63e7a29d,COST-202604-FG-NISO4-MATERIAL,2026-04,FG-NISO4,MATERIAL,11160.0,11378.39,218.39,USD,TON
fin-01-685a50fb4a70,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7b464289e22c,COST-202604-FG-NISO4-CONVERSION,2026-04,FG-NISO4,CONVERSION,2480.0,2487.09,7.09,USD,TON
fin-01-4ac4f365ac04,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9760952e3087,COST-202604-FG-NISO4-LOGISTICS,2026-04,FG-NISO4,LOGISTICS,1085.0,1079.01,-5.99,USD,TON
fin-01-7dba20de6241,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7e38ba96af48,COST-202604-FG-NISO4-QUALITY_LOSS,2026-04,FG-NISO4,QUALITY_LOSS,775.0,753.11,-21.89,USD,TON
fin-01-1c0b196bd956,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2512f17c9332,COST-202604-MAT-FI-0011-MATERIAL,2026-04,MAT-FI-0011,MATERIAL,13680.0,14317.25,637.25,USD,TON
fin-01-6e81dd5e11a7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-18043ac67625,COST-202604-MAT-FI-0011-CONVERSION,2026-04,MAT-FI-0011,CONVERSION,3040.0,3000.73,-39.27,USD,TON
fin-01-1236a9196636,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bb842eb74e91,COST-202604-MAT-FI-0011-LOGISTICS,2026-04,MAT-FI-0011,LOGISTICS,1330.0,1298.61,-31.39,USD,TON
fin-01-23663200c02c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-56ace455da4f,COST-202604-MAT-FI-0011-QUALITY_LOSS,2026-04,MAT-FI-0011,QUALITY_LOSS,950.0,980.37,30.37,USD,TON
fin-01-e664f268a4ef,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-26baa94b242e,COST-202604-MAT-FI-0017-MATERIAL,2026-04,MAT-FI-0017,MATERIAL,13680.0,13508.62,-171.38,USD,TON
fin-01-e0f802952dbc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b80d75f178d7,COST-202604-MAT-FI-0017-CONVERSION,2026-04,MAT-FI-0017,CONVERSION,3040.0,3074.07,34.07,USD,TON
fin-01-7910ceb4dfd7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-477cceabd64b,COST-202604-MAT-FI-0017-LOGISTICS,2026-04,MAT-FI-0017,LOGISTICS,1330.0,1393.84,63.84,USD,TON
fin-01-7d4918e4bcb0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5d2837ff1ea3,COST-202604-MAT-FI-0017-QUALITY_LOSS,2026-04,MAT-FI-0017,QUALITY_LOSS,950.0,995.8,45.8,USD,TON
fin-01-616657c6ea23,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4ab4caeee299,COST-202604-MAT-FI-0023-MATERIAL,2026-04,MAT-FI-0023,MATERIAL,13680.0,13522.24,-157.76,USD,TON
fin-01-473a0343a2bf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-73eec8d0d507,COST-202604-MAT-FI-0023-CONVERSION,2026-04,MAT-FI-0023,CONVERSION,3040.0,2950.76,-89.24,USD,TON
fin-01-648c2e75df0f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-17eff1f84a5a,COST-202604-MAT-FI-0023-LOGISTICS,2026-04,MAT-FI-0023,LOGISTICS,1330.0,1307.0,-23.0,USD,TON
fin-01-6b3619755539,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fc6fc996d78d,COST-202604-MAT-FI-0023-QUALITY_LOSS,2026-04,MAT-FI-0023,QUALITY_LOSS,950.0,951.69,1.69,USD,TON
fin-01-58ffec54e172,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3a99bbb1d373,COST-202604-MAT-FI-0029-MATERIAL,2026-04,MAT-FI-0029,MATERIAL,13680.0,13974.6,294.6,USD,TON
fin-01-a7803f32fe07,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-69146e908c08,COST-202604-MAT-FI-0029-CONVERSION,2026-04,MAT-FI-0029,CONVERSION,3040.0,3049.68,9.68,USD,TON
fin-01-38c7e153a4a5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-25ce2b2eba7b,COST-202604-MAT-FI-0029-LOGISTICS,2026-04,MAT-FI-0029,LOGISTICS,1330.0,1301.49,-28.51,USD,TON
fin-01-d58bfb9670d9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fcf0fc9133c2,COST-202604-MAT-FI-0029-QUALITY_LOSS,2026-04,MAT-FI-0029,QUALITY_LOSS,950.0,970.24,20.24,USD,TON
fin-01-b677aa7dd5a2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-687044eaca84,COST-202605-FG-LIOH-MATERIAL,2026-05,FG-LIOH,MATERIAL,13680.0,13647.86,-32.14,USD,TON
fin-01-d0713cf52c11,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8ecfee555470,COST-202605-FG-LIOH-CONVERSION,2026-05,FG-LIOH,CONVERSION,3040.0,2993.27,-46.73,USD,TON
fin-01-3c3526403e5e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a393bf22bd17,COST-202605-FG-LIOH-LOGISTICS,2026-05,FG-LIOH,LOGISTICS,1330.0,1323.65,-6.35,USD,TON
fin-01-7dee59317bf9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-74b29a8874be,COST-202605-FG-LIOH-QUALITY_LOSS,2026-05,FG-LIOH,QUALITY_LOSS,950.0,997.1,47.1,USD,TON
fin-01-b7ec4bcfab04,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8a4e30c656ca,COST-202605-FG-NISO4-MATERIAL,2026-05,FG-NISO4,MATERIAL,11160.0,10972.62,-187.38,USD,TON
fin-01-08254270f0aa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-152a478e3c3a,COST-202605-FG-NISO4-CONVERSION,2026-05,FG-NISO4,CONVERSION,2480.0,2419.39,-60.61,USD,TON
fin-01-0c31077aa2a2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6bd9e959c80e,COST-202605-FG-NISO4-LOGISTICS,2026-05,FG-NISO4,LOGISTICS,1085.0,1090.24,5.24,USD,TON
fin-01-7a1b49ed4767,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-29507f0b37ea,COST-202605-FG-NISO4-QUALITY_LOSS,2026-05,FG-NISO4,QUALITY_LOSS,775.0,777.54,2.54,USD,TON
fin-01-97f9de33ff72,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-76ec059e7ad2,COST-202605-MAT-FI-0011-MATERIAL,2026-05,MAT-FI-0011,MATERIAL,13680.0,14362.24,682.24,USD,TON
