record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,clearance_id,shipment_id,declaration_date,inspection_status,duty_amount,currency,cleared_at,status,source_version
log-04-bbd749cc26b9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-13b02cac9a5d,CUSCLR-000011,SHP-000011,2026-04-28,INSPECTED,0.0,USD,2026-05-02,CLEARED,1
log-04-42bc6a5abebb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-24f148fe6dcd,CUSCLR-000012,SHP-000012,2026-05-21,CLEARED,0.0,KRW,2026-05-22,CLEARED,1
log-04-dd3aa56ce70c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-45e7bcf4c215,CUSCLR-000013,SHP-000013,2026-06-13,CLEARED,0.0,USD,2026-06-15,CLEARED,1
log-04-dd4a78f3b393,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f16332236c84,CUSCLR-000014,SHP-000014,2026-07-08,CLEARED,0.0,USD,2026-07-11,CLEARED,1
log-04-47f317b2b262,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3cf76d93cdb4,CUSCLR-000015,SHP-000015,2026-08-05,CLEARED,3743.33,USD,2026-08-09,CLEARED,1
log-04-b067015ee1df,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a42a8f137390,CUSCLR-000016,SHP-000016,2026-08-28,CLEARED,0.0,KRW,2026-08-29,CLEARED,1
log-04-51fd1631b06c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a5a139d62b6f,CUSCLR-000017,SHP-000017,2026-08-03,CLEARED,0.0,KRW,2026-08-05,CLEARED,1
log-04-5b62d7d62efb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2a0453a4d83c,CUSCLR-000018,SHP-000018,2026-03-26,CLEARED,0.0,USD,2026-03-29,CLEARED,1
log-04-3247610e17b2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5899638fae3a,CUSCLR-000019,SHP-000019,2026-05-12,CLEARED,0.0,KRW,2026-05-16,CLEARED,1
log-04-d9d207ac818d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cc7f016387aa,CUSCLR-000020,SHP-000020,2026-06-29,CLEARED,2941.19,USD,2026-06-30,CLEARED,1
log-04-2b74f9e4e232,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-246e7c915acb,CUSCLR-000021,SHP-000021,2026-07-23,CLEARED,0.0,USD,2026-07-25,CLEARED,1
log-04-b873cfac6892,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-96008781e96b,CUSCLR-000022,SHP-000022,2026-07-25,INSPECTED,0.0,KRW,2026-07-28,CLEARED,1
log-04-72d78b24b7aa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b63559ea25f8,CUSCLR-000023,SHP-000023,2026-08-15,CLEARED,0.0,USD,2026-08-19,CLEARED,1
log-04-6e1c9a035113,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f7c2c181d174,CUSCLR-000024,SHP-000024,2026-03-15,CLEARED,0.0,USD,2026-03-16,CLEARED,1
log-04-6ffd30a361bc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-338611128016,CUSCLR-000025,SHP-000025,2026-04-10,CLEARED,1336.9,USD,2026-04-12,CLEARED,1
log-04-e45d2d591efb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cbc753bdd629,CUSCLR-000026,SHP-000026,2026-05-26,CLEARED,0.0,USD,2026-05-29,CLEARED,1
log-04-d7cdf2442084,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cbce820a533b,CUSCLR-000027,SHP-000027,2026-09-01,CLEARED,0.0,USD,2026-09-05,CLEARED,1
log-04-4dcda7e102af,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e4567a12ede0,CUSCLR-000028,SHP-000028,2026-08-14,CLEARED,0.0,USD,2026-08-15,CLEARED,1
log-04-95d55bb098af,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6c53330aa1b1,CUSCLR-000029,SHP-000029,2026-03-08,CLEARED,0.0,USD,2026-03-10,CLEARED,1
log-04-adabee8c6324,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fad886169454,CUSCLR-000030,SHP-000030,2026-03-31,CLEARED,5347.61,USD,2026-04-03,CLEARED,1
log-04-10e7e0b8db74,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-962e10dba223,CUSCLR-000031,SHP-000031,2026-04-26,CLEARED,0.0,KRW,2026-04-30,CLEARED,1
log-04-7d5bc8a9bc95,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f3a5877fc5ec,CUSCLR-000032,SHP-000032,2026-06-16,CLEARED,0.0,USD,2026-06-17,CLEARED,1
log-04-4b4b96523646,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d5a564ecaa0b,CUSCLR-000033,SHP-000033,2026-07-09,INSPECTED,0.0,USD,2026-07-11,CLEARED,1
log-04-3551633b2e4d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-95adf0bf05cb,CUSCLR-000034,SHP-000034,2026-07-30,CLEARED,0.0,KRW,2026-08-02,CLEARED,1
log-04-58787a22fcd2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e49b5726f734,CUSCLR-000035,SHP-000035,2026-08-25,CLEARED,3342.26,USD,2026-08-29,CLEARED,1
log-04-d324741fd995,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-50b9ad7b41d3,CUSCLR-000036,SHP-000036,2026-07-05,CLEARED,0.0,KRW,2026-07-06,CLEARED,1
log-04-f5867d133d80,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3728f2ddefda,CUSCLR-000037,SHP-000037,2026-08-17,CLEARED,0.0,USD,2026-08-19,CLEARED,1
log-04-413abc05f8b3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2e29c8029c7f,CUSCLR-000038,SHP-000038,2026-09-01,CLEARED,0.0,USD,2026-09-04,CLEARED,1
log-04-15c0e35ec8e9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ab6bbee515dd,CUSCLR-000039,SHP-000039,2026-06-05,CLEARED,0.0,USD,2026-06-09,CLEARED,1
log-04-16a17a3ea7ea,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6793dc1b4948,CUSCLR-000040,SHP-000040,2026-07-02,CLEARED,2139.05,USD,2026-07-03,CLEARED,1
log-04-365d924816f4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bdb1fec55d5f,CUSCLR-000041,SHP-000041,2026-07-20,CLEARED,0.0,KRW,2026-07-22,CLEARED,1
log-04-d375246cc1e8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-26742437214d,CUSCLR-000042,SHP-000042,2026-08-21,CLEARED,0.0,USD,2026-08-24,CLEARED,1
log-04-e781ae833768,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-96a6889cd8cd,CUSCLR-000043,SHP-000043,2026-03-11,CLEARED,0.0,USD,2026-03-15,CLEARED,1
log-04-4048c5e7dbdb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8cccaed83262,CUSCLR-000044,SHP-000044,2026-05-25,INSPECTED,0.0,USD,2026-05-26,CLEARED,1
log-04-b58de992e455,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c9d519beb23d,CUSCLR-000045,SHP-000045,2026-06-20,CLEARED,1737.97,USD,2026-06-22,CLEARED,1
log-04-3546f914bb11,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8a88baefd72b,CUSCLR-000046,SHP-000046,2026-08-09,CLEARED,0.0,USD,2026-08-12,CLEARED,1
log-04-cd5be83c7bbe,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8dfcdb44846e,CUSCLR-000047,SHP-000047,2026-08-07,CLEARED,0.0,USD,2026-08-11,CLEARED,1
log-04-671e1a130a80,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-40dc0b221fd2,CUSCLR-000048,SHP-000048,2026-09-05,CLEARED,0.0,USD,2026-09-06,CLEARED,1
log-04-b5330295af10,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-372c493a10dd,CUSCLR-000049,SHP-000049,2026-04-22,CLEARED,0.0,USD,2026-04-24,CLEARED,1
log-04-232b5e48fb35,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-240001a097b4,CUSCLR-000050,SHP-000050,2026-06-12,CLEARED,1336.9,USD,2026-06-15,CLEARED,1
log-04-70c0aef8a8ee,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c7964b161786,CUSCLR-000051,SHP-000051,2026-07-02,CLEARED,0.0,KRW,2026-07-06,CLEARED,1
log-04-fe5c32989203,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7a65e17c1887,CUSCLR-000052,SHP-000052,2026-06-14,CLEARED,0.0,KRW,2026-06-15,CLEARED,1
log-04-f532648da195,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ca5894fc80c9,CUSCLR-000053,SHP-000053,2026-07-08,CLEARED,0.0,USD,2026-07-10,CLEARED,1
log-04-c8b7c3b92be6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5a489784160f,CUSCLR-000054,SHP-000054,2026-08-03,CLEARED,0.0,USD,2026-08-06,CLEARED,1
log-04-4b98d9b554ae,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-24c8357dacd7,CUSCLR-000055,SHP-000055,2026-03-22,INSPECTED,172218.95,KRW,2026-03-26,CLEARED,1
log-04-4598deff1644,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1bdb2aadec0d,CUSCLR-000056,SHP-000056,2026-04-16,CLEARED,0.0,USD,2026-04-17,CLEARED,1
log-04-04d58b734faf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-18325c8fbda9,CUSCLR-000057,SHP-000057,2026-08-21,CLEARED,0.0,USD,2026-08-23,CLEARED,1
log-04-e91c2a881c86,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-275ff3c49907,CUSCLR-000058,SHP-000058,2026-09-14,CLEARED,0.0,KRW,2026-09-17,CLEARED,1
log-04-56ebc703d39b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-78265a3d9f01,CUSCLR-000059,SHP-000059,2026-05-01,CLEARED,0.0,USD,2026-05-05,CLEARED,1
log-04-20ac9408cf29,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-773c01cb2f88,CUSCLR-000060,SHP-000060,2026-07-15,CLEARED,1336.9,USD,2026-07-16,CLEARED,1
log-04-1463ce176c0e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-03a9fd18862c,CUSCLR-000061,SHP-000061,2026-05-31,CLEARED,0.0,KRW,2026-06-02,CLEARED,1
log-04-16d91dc588a8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5675ca7395bd,CUSCLR-000062,SHP-000062,2026-07-17,CLEARED,0.0,USD,2026-07-20,CLEARED,1
log-04-523d247fea7e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-81a72c079620,CUSCLR-000063,SHP-000063,2026-08-13,CLEARED,0.0,USD,2026-08-17,CLEARED,1
log-04-92137a5aad6f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-182167758828,CUSCLR-000064,SHP-000064,2026-08-30,CLEARED,0.0,KRW,2026-08-31,CLEARED,1
log-04-09e6c39c05b9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7e164ba1a52a,CUSCLR-000065,SHP-000065,2026-03-28,CLEARED,3743.33,USD,2026-03-30,CLEARED,1
log-04-74c3e12ed349,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3009c3a28359,CUSCLR-000066,SHP-000066,2026-04-28,INSPECTED,0.0,USD,2026-05-01,CLEARED,1
log-04-a84d22938dfe,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b5458cf283c9,CUSCLR-000067,SHP-000067,2026-05-16,CLEARED,0.0,USD,2026-05-20,CLEARED,1
log-04-75dc8f5fa59b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0731bf9502b2,CUSCLR-000068,SHP-000068,2026-07-07,CLEARED,0.0,USD,2026-07-08,CLEARED,1
log-04-6a3bd6e0e8c0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-34ba2b20a6ad,CUSCLR-000069,SHP-000069,2026-06-12,CLEARED,0.0,USD,2026-06-14,CLEARED,1
log-04-4390e804f151,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-20f02c7ab693,CUSCLR-000070,SHP-000070,2026-07-10,CLEARED,11217.24,USD,2026-07-13,CLEARED,1
log-04-4d42647d0e62,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-156f613e9a28,CUSCLR-000071,SHP-000071,2026-09-18,CLEARED,0.0,USD,2026-09-22,CLEARED,1
log-04-928dd0061dcf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-62b7ec66d3ee,CUSCLR-000072,SHP-000072,2026-05-28,CLEARED,0.0,KRW,2026-05-29,CLEARED,1
log-04-916d7469bd86,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5b2a1e065c8f,CUSCLR-000073,SHP-000073,2026-06-28,CLEARED,0.0,USD,2026-06-30,CLEARED,1
log-04-d7997effffdc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b0c8bab636fc,CUSCLR-000074,SHP-000074,2026-07-09,CLEARED,0.0,USD,2026-07-12,CLEARED,1
log-04-b0c88f1c0739,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0fa7b131fe73,CUSCLR-000075,SHP-000075,2026-08-16,CLEARED,222871.52,KRW,2026-08-20,CLEARED,1
log-04-a5ec5ec3f712,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-45af9d335544,CUSCLR-000076,SHP-000076,2026-04-06,CLEARED,0.0,USD,2026-04-07,CLEARED,1
log-04-85ab7bed1e59,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ea5428548231,CUSCLR-000077,SHP-000077,2026-04-30,INSPECTED,0.0,USD,2026-05-02,CLEARED,1
log-04-1dc1cb527abf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-78534a1e210c,CUSCLR-000078,SHP-000078,2026-06-13,CLEARED,0.0,USD,2026-06-16,CLEARED,1
log-04-d8c997affd86,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-958b3f012b3d,CUSCLR-000079,SHP-000079,2026-05-06,CLEARED,0.0,KRW,2026-05-10,CLEARED,1
log-04-1d5201b6ebce,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7a549ddb9937,CUSCLR-000080,SHP-000080,2026-07-14,CLEARED,1737.97,USD,2026-07-15,CLEARED,1
log-04-85c89f81c770,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6104c2caf814,CUSCLR-000081,SHP-000081,2026-08-29,CLEARED,0.0,USD,2026-08-31,CLEARED,1
log-04-20c851783568,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-980a51133e45,CUSCLR-000082,SHP-000082,2026-09-24,CLEARED,0.0,USD,2026-09-27,CLEARED,1
log-04-7375c287b776,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6887bb90d9da,CUSCLR-000083,SHP-000083,2026-04-22,CLEARED,0.0,USD,2026-04-26,CLEARED,1
log-04-1a1a464b300e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ec27657f7323,CUSCLR-000084,SHP-000084,2026-05-13,CLEARED,0.0,KRW,2026-05-14,CLEARED,1
log-04-781b7eac7164,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1e9f8796b9c5,CUSCLR-000085,SHP-000085,2026-06-11,CLEARED,4144.4,USD,2026-06-13,CLEARED,1
log-04-b3d1e72bdf25,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-992d560a69cd,CUSCLR-000086,SHP-000086,2026-05-22,CLEARED,0.0,USD,2026-05-25,CLEARED,1
log-04-8a350632e987,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-64d54abd27fd,CUSCLR-000087,SHP-000087,2026-06-11,CLEARED,0.0,USD,2026-06-15,CLEARED,1
log-04-22967a9d8458,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-00950ab9785b,CUSCLR-000088,SHP-000088,2026-07-05,INSPECTED,0.0,USD,2026-07-06,CLEARED,1
log-04-3d2af370e6f2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3fd10e1e1a43,CUSCLR-000089,SHP-000089,2026-09-14,CLEARED,0.0,USD,2026-09-16,CLEARED,1
