record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,clearance_id,shipment_id,declaration_date,inspection_status,duty_amount,currency,cleared_at,status,source_version
log-04-27765cba01b3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ccdd19b69c42,CUSCLR-000011,SHP-000011,2024-03-05,INSPECTED,0.0,USD,2024-03-09,CLEARED,1
log-04-30ffc1536dc2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-10379a1ce43f,CUSCLR-000012,SHP-000012,2024-03-23,CLEARED,0.0,KRW,2024-03-24,CLEARED,1
log-04-7853033ba3f2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-29c011e8b901,CUSCLR-000013,SHP-000013,2024-04-20,CLEARED,0.0,USD,2024-04-22,CLEARED,1
log-04-933423b474ff,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-718017091285,CUSCLR-000014,SHP-000014,2024-05-14,CLEARED,0.0,USD,2024-05-17,CLEARED,1
log-04-223d2e740cf8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-79de039da567,CUSCLR-000015,SHP-000015,2024-06-26,CLEARED,66991.64,KRW,2024-06-30,CLEARED,1
log-04-e2e8ed667a13,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1017111e969a,CUSCLR-000016,SHP-000016,2024-08-16,CLEARED,0.0,USD,2024-08-17,CLEARED,1
log-04-94fdb0bcf17c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4b5f4b1c6fc9,CUSCLR-000017,SHP-000017,2024-09-14,CLEARED,0.0,USD,2024-09-16,CLEARED,1
log-04-a90c5034a7c1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eb86748491ec,CUSCLR-000018,SHP-000018,2024-08-20,CLEARED,0.0,USD,2024-08-23,CLEARED,1
log-04-d0700ac0e1f1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b339935c78ce,CUSCLR-000019,SHP-000019,2024-09-11,CLEARED,0.0,USD,2024-09-15,CLEARED,1
log-04-1b8a16e25626,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ffb8e250c753,CUSCLR-000020,SHP-000020,2024-10-01,CLEARED,34800.81,USD,2024-10-02,CLEARED,1
log-04-0f34d8558a7c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7d97c94e0379,CUSCLR-000021,SHP-000021,2024-10-31,CLEARED,0.0,KRW,2024-11-02,CLEARED,1
log-04-0aa63ef39979,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-da99ab7cc055,CUSCLR-000022,SHP-000022,2024-12-11,INSPECTED,0.0,USD,2024-12-14,CLEARED,1
log-04-e3eb0dac1d43,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-02c70336813f,CUSCLR-000023,SHP-000023,2025-01-10,CLEARED,0.0,USD,2025-01-14,CLEARED,1
log-04-1827b9cdc52a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2532e37eb119,CUSCLR-000024,SHP-000024,2025-02-02,CLEARED,0.0,KRW,2025-02-03,CLEARED,1
log-04-1f273794898a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5628a02afcaf,CUSCLR-000025,SHP-000025,2025-03-02,CLEARED,6409.52,USD,2025-03-04,CLEARED,1
log-04-bda375b89e60,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9f55aa471201,CUSCLR-000026,SHP-000026,2025-03-24,CLEARED,0.0,USD,2025-03-27,CLEARED,1
log-04-0561e6f83c84,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ba0078ce6896,CUSCLR-000027,SHP-000027,2025-04-15,CLEARED,0.0,USD,2025-04-19,CLEARED,1
log-04-0eb21251b146,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ea0eacf47850,CUSCLR-000028,SHP-000028,2025-02-24,CLEARED,0.0,KRW,2025-02-25,CLEARED,1
log-04-f33c844dd2cf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-994d1fea67f5,CUSCLR-000029,SHP-000029,2025-06-08,CLEARED,0.0,KRW,2025-06-10,CLEARED,1
log-04-472ce8e4a909,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1a7eeff332bc,CUSCLR-000030,SHP-000030,2025-06-29,CLEARED,4548.69,USD,2025-07-02,CLEARED,1
log-04-3a9808c787fb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7914670dcc34,CUSCLR-000031,SHP-000031,2025-08-16,CLEARED,0.0,USD,2025-08-20,CLEARED,1
log-04-278cf5b573c7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3459aca35824,CUSCLR-000032,SHP-000032,2025-07-03,CLEARED,0.0,KRW,2025-07-04,CLEARED,1
log-04-a6b8e7ed7e2e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-281497c89d7e,CUSCLR-000033,SHP-000033,2025-08-29,INSPECTED,0.0,USD,2025-08-31,CLEARED,1
log-04-5fd71fe5fc5d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7bfb6f3e47cf,CUSCLR-000034,SHP-000034,2025-09-20,CLEARED,0.0,USD,2025-09-23,CLEARED,1
log-04-b5b94a3dec57,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-054ed052c942,CUSCLR-000035,SHP-000035,2025-11-26,CLEARED,3308.14,USD,2025-11-30,CLEARED,1
log-04-f4dccdcf3c61,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8659d5fed1ae,CUSCLR-000036,SHP-000036,2025-12-24,CLEARED,0.0,USD,2025-12-25,CLEARED,1
log-04-3cd876a7f4f4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-300eecb8df6c,CUSCLR-000037,SHP-000037,2026-01-28,CLEARED,0.0,KRW,2026-01-30,CLEARED,1
log-04-5b1879384ae7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-de6baffc577a,CUSCLR-000038,SHP-000038,2026-02-15,CLEARED,0.0,USD,2026-02-18,CLEARED,1
log-04-889bda80a840,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a31021ab8f5e,CUSCLR-000039,SHP-000039,2026-03-06,CLEARED,0.0,USD,2026-03-10,CLEARED,1
log-04-632824d754b4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6cbd05ab6bf2,CUSCLR-000040,SHP-000040,2026-01-13,CLEARED,6409.52,USD,2026-01-14,CLEARED,1
log-04-1ba233f05ea1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fab0ed88f8b0,CUSCLR-000041,SHP-000041,2026-03-10,CLEARED,0.0,USD,2026-03-12,CLEARED,1
log-04-1df9aa503489,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-68db9f243f78,CUSCLR-000042,SHP-000042,2026-04-21,CLEARED,0.0,USD,2026-04-24,CLEARED,1
log-04-968cec0c9d5a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-625cd3a6af47,CUSCLR-000043,SHP-000043,2026-05-19,CLEARED,0.0,KRW,2026-05-23,CLEARED,1
log-04-cb5c061625f9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-55432f72267e,CUSCLR-000044,SHP-000044,2026-08-24,INSPECTED,0.0,KRW,2026-08-25,CLEARED,1
log-04-e5c235d92571,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d80779ba0259,CUSCLR-000045,SHP-000045,2026-07-04,CLEARED,5789.25,USD,2026-07-06,CLEARED,1
log-04-81452b9573c5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-427b0da6cc23,CUSCLR-000046,SHP-000046,2026-08-01,CLEARED,0.0,USD,2026-08-04,CLEARED,1
log-04-4a4b6ca7c184,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-00b8f4472a3a,CUSCLR-000047,SHP-000047,2026-08-21,CLEARED,0.0,USD,2026-08-25,CLEARED,1
log-04-9b136d851afa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2951f9cec390,CUSCLR-000048,SHP-000048,2023-09-18,CLEARED,0.0,KRW,2023-09-19,CLEARED,1
log-04-591c82916e00,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3dc1dde19129,CUSCLR-000049,SHP-000049,2023-10-05,CLEARED,0.0,USD,2023-10-07,CLEARED,1
log-04-3f5c93749d08,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-28f6dd75cb4e,CUSCLR-000050,SHP-000050,2023-11-07,CLEARED,2067.59,USD,2023-11-10,CLEARED,1
log-04-ca9ee6b5797e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3e81095706a5,CUSCLR-000051,SHP-000051,2023-11-23,CLEARED,0.0,USD,2023-11-27,CLEARED,1
log-04-c7aecb7d35d2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8e9596e36efb,CUSCLR-000052,SHP-000052,2023-12-22,CLEARED,0.0,KRW,2023-12-23,CLEARED,1
log-04-3d355b06127d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-76e5deea94ca,CUSCLR-000053,SHP-000053,2024-01-10,CLEARED,0.0,USD,2024-01-12,CLEARED,1
log-04-5b03848050c9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d42e8e2f1ca1,CUSCLR-000054,SHP-000054,2024-03-04,CLEARED,0.0,USD,2024-03-07,CLEARED,1
log-04-a59c073d3c6a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4349067d4783,CUSCLR-000055,SHP-000055,2024-01-19,INSPECTED,295.58,KRW,2024-01-23,CLEARED,1
log-04-e1a9a42503d0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2fbfc1a12e6d,CUSCLR-000056,SHP-000056,2024-03-06,CLEARED,0.0,USD,2024-03-07,CLEARED,1
log-04-42d7667b868d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-69cf1e167aa2,CUSCLR-000057,SHP-000057,2024-03-25,CLEARED,0.0,USD,2024-03-27,CLEARED,1
log-04-e1cee59d9ba7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5e0f697e6577,CUSCLR-000058,SHP-000058,2024-04-21,CLEARED,0.0,KRW,2024-04-24,CLEARED,1
log-04-80c37a803838,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3319c12aaba4,CUSCLR-000059,SHP-000059,2024-06-04,CLEARED,0.0,USD,2024-06-08,CLEARED,1
log-04-c6468159fa19,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a2d1a6f60733,CUSCLR-000060,SHP-000060,2024-07-01,CLEARED,3308.14,USD,2024-07-02,CLEARED,1
log-04-85708376d6df,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5690c7b3db73,CUSCLR-000061,SHP-000061,2024-05-25,CLEARED,0.0,KRW,2024-05-27,CLEARED,1
log-04-5e3cd2a20759,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-964188b6a045,CUSCLR-000062,SHP-000062,2024-06-16,CLEARED,0.0,USD,2024-06-19,CLEARED,1
log-04-409ac29d1593,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0038746ab09c,CUSCLR-000063,SHP-000063,2024-08-03,CLEARED,0.0,USD,2024-08-07,CLEARED,1
log-04-526274d14469,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5b9d42e38c80,CUSCLR-000064,SHP-000064,2024-09-23,CLEARED,0.0,USD,2024-09-24,CLEARED,1
log-04-54d3a427b67c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7011df20cd5a,CUSCLR-000065,SHP-000065,2024-11-07,CLEARED,8270.35,USD,2024-11-09,CLEARED,1
log-04-cefe77275d02,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-30e8ea996348,CUSCLR-000066,SHP-000066,2024-12-05,INSPECTED,0.0,KRW,2024-12-08,CLEARED,1
log-04-935b0622ce40,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5ebf0676ff06,CUSCLR-000067,SHP-000067,2025-01-24,CLEARED,0.0,USD,2025-01-28,CLEARED,1
log-04-585bf1b37002,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d71efdcdc5e2,CUSCLR-000068,SHP-000068,2024-12-06,CLEARED,0.0,USD,2024-12-07,CLEARED,1
log-04-62ccbe31c6fd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-872021485e1c,CUSCLR-000069,SHP-000069,2024-12-30,CLEARED,0.0,KRW,2025-01-01,CLEARED,1
log-04-a1cd0344eb1c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-11db5abbe305,CUSCLR-000070,SHP-000070,2025-02-15,CLEARED,5789.25,USD,2025-02-18,CLEARED,1
log-04-2e98e928b61c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7b58c93a5daf,CUSCLR-000071,SHP-000071,2025-03-10,CLEARED,0.0,USD,2025-03-14,CLEARED,1
log-04-52bc0c1f956e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-46552a5acfee,CUSCLR-000072,SHP-000072,2025-04-02,CLEARED,0.0,KRW,2025-04-03,CLEARED,1
log-04-7b7d48e80797,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8f4ddadd7bba,CUSCLR-000073,SHP-000073,2025-05-21,CLEARED,0.0,USD,2025-05-23,CLEARED,1
log-04-cb3916c27af8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-18c4eb01a1f1,CUSCLR-000074,SHP-000074,2025-06-09,CLEARED,0.0,USD,2025-06-12,CLEARED,1
log-04-4f5fdcc094ce,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e8d28d860b1d,CUSCLR-000075,SHP-000075,2025-06-20,CLEARED,38712.97,USD,2025-06-24,CLEARED,1
log-04-86a861d6fe90,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6ab6be43990b,CUSCLR-000076,SHP-000076,2025-07-13,CLEARED,0.0,USD,2025-07-14,CLEARED,1
log-04-8a33aadd649a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c1eca8435d8b,CUSCLR-000077,SHP-000077,2025-08-11,INSPECTED,0.0,KRW,2025-08-13,CLEARED,1
log-04-eb424cf2b0f2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1be852e46ca7,CUSCLR-000078,SHP-000078,2025-08-31,CLEARED,0.0,USD,2025-09-03,CLEARED,1
log-04-1dada28575c0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9ef06648b57f,CUSCLR-000079,SHP-000079,2025-09-24,CLEARED,0.0,USD,2025-09-28,CLEARED,1
log-04-cb88bca34e77,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f2b0b7a1faaa,CUSCLR-000080,SHP-000080,2025-10-15,CLEARED,34408.11,USD,2025-10-16,CLEARED,1
log-04-476f39223281,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6fecc91149de,CUSCLR-000081,SHP-000081,2025-11-17,CLEARED,0.0,KRW,2025-11-19,CLEARED,1
log-04-5240481516d6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-525642459a8f,CUSCLR-000082,SHP-000082,2025-12-07,CLEARED,0.0,USD,2025-12-10,CLEARED,1
log-04-61f6c9af3c15,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7f342936cf16,CUSCLR-000083,SHP-000083,2025-12-28,CLEARED,0.0,USD,2026-01-01,CLEARED,1
log-04-95aabb7b33c7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5443bdab9e6c,CUSCLR-000084,SHP-000084,2025-11-13,CLEARED,0.0,USD,2025-11-14,CLEARED,1
log-04-487c9ceb6354,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4efdadd49258,CUSCLR-000085,SHP-000085,2026-01-21,CLEARED,35317.44,USD,2026-01-23,CLEARED,1
log-04-c987e62c6ec6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-998033708e87,CUSCLR-000086,SHP-000086,2026-02-17,CLEARED,0.0,USD,2026-02-20,CLEARED,1
log-04-5802ee4ce63c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-832bd676a4f4,CUSCLR-000087,SHP-000087,2026-03-13,CLEARED,0.0,KRW,2026-03-17,CLEARED,1
log-04-a3e8fd77d297,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d2755a46fa8a,CUSCLR-000088,SHP-000088,2026-04-03,INSPECTED,0.0,USD,2026-04-04,CLEARED,1
log-04-7420b7e9ab47,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3692a7b6cd13,CUSCLR-000089,SHP-000089,2026-05-27,CLEARED,0.0,USD,2026-05-29,CLEARED,1
