record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,equipment_event_id,equipment_id,event_type,start_at,end_at,planned,root_cause,capacity_loss_hours
mfg-03-4c1649c72def,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b711fb75f922,EQEV-000018,EQ-02-018,BREAKDOWN,2024-08-26T00:00:00+00:00,2024-08-26T07:00:00+00:00,False,DEMO_WEAR,7
mfg-03-48383a30f3d5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8144ecdc3092,EQEV-000019,EQ-02-019,BREAKDOWN,2024-09-18T00:00:00+00:00,2024-09-18T08:00:00+00:00,False,DEMO_WEAR,8
mfg-03-663ae5415725,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a6c4e442ae01,EQEV-000020,EQ-02-020,BREAKDOWN,2024-10-11T00:00:00+00:00,2024-10-11T09:00:00+00:00,False,DEMO_WEAR,9
mfg-03-c25fddb4c767,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-58a05da7d272,EQEV-000021,EQ-02-021,PLANNED_MAINTENANCE,2024-11-03T00:00:00+00:00,2024-11-03T06:00:00+00:00,True,PERIODIC_PM,6
mfg-03-dc960176362a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f69107a0461f,EQEV-000022,EQ-02-022,BREAKDOWN,2024-11-26T00:00:00+00:00,2024-11-26T11:00:00+00:00,False,DEMO_WEAR,11
mfg-03-7e8d7349d866,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c37b96345b33,EQEV-000023,EQ-02-023,BREAKDOWN,2024-12-19T00:00:00+00:00,2024-12-19T01:00:00+00:00,False,DEMO_WEAR,1
mfg-03-559ec208446d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b083fc91b64e,EQEV-000024,EQ-02-024,BREAKDOWN,2025-01-11T00:00:00+00:00,2025-01-11T02:00:00+00:00,False,DEMO_WEAR,2
mfg-03-f4671d7d7ff0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bb76e4c51fde,EQEV-000025,EQ-02-025,PLANNED_MAINTENANCE,2025-02-03T00:00:00+00:00,2025-02-03T10:00:00+00:00,True,PERIODIC_PM,10
mfg-03-8ac1c479d2ff,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-de14aa839974,EQEV-000026,EQ-02-026,BREAKDOWN,2025-02-26T00:00:00+00:00,2025-02-26T04:00:00+00:00,False,DEMO_WEAR,4
mfg-03-64cdfef0d240,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c7e85898d40,EQEV-000027,EQ-02-027,BREAKDOWN,2025-03-21T00:00:00+00:00,2025-03-21T05:00:00+00:00,False,DEMO_WEAR,5
mfg-03-23c86a6a974c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9297a113e7be,EQEV-000028,EQ-02-028,BREAKDOWN,2025-04-13T00:00:00+00:00,2025-04-13T06:00:00+00:00,False,DEMO_WEAR,6
mfg-03-4f74337851fb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-28d51e1740d8,EQEV-000029,EQ-02-029,PLANNED_MAINTENANCE,2025-05-06T00:00:00+00:00,2025-05-06T14:00:00+00:00,True,PERIODIC_PM,14
mfg-03-74ef98be6962,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-73f8af1f57ef,EQEV-000030,EQ-02-030,BREAKDOWN,2025-05-29T00:00:00+00:00,2025-05-29T08:00:00+00:00,False,DEMO_WEAR,8
mfg-03-a4fd9385aee6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c2b1bd6713af,EQEV-000031,EQ-02-031,BREAKDOWN,2025-06-21T00:00:00+00:00,2025-06-21T09:00:00+00:00,False,DEMO_WEAR,9
mfg-03-170df783540b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a023486e52c9,EQEV-000032,EQ-02-032,BREAKDOWN,2025-07-14T00:00:00+00:00,2025-07-14T10:00:00+00:00,False,DEMO_WEAR,10
mfg-03-20e77e91e028,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-02a63751e639,EQEV-000033,EQ-02-033,PLANNED_MAINTENANCE,2025-08-06T00:00:00+00:00,2025-08-06T18:00:00+00:00,True,PERIODIC_PM,18
mfg-03-8da9f4c66fb2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4cf8acac5a5f,EQEV-000034,EQ-02-034,BREAKDOWN,2025-08-29T00:00:00+00:00,2025-08-29T01:00:00+00:00,False,DEMO_WEAR,1
mfg-03-a212d236156a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-df6878e44ec3,EQEV-000035,EQ-02-035,BREAKDOWN,2025-09-21T00:00:00+00:00,2025-09-21T02:00:00+00:00,False,DEMO_WEAR,2
mfg-03-4584e1b3a6ef,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d3535c0731b6,EQEV-000036,EQ-02-036,BREAKDOWN,2025-10-14T00:00:00+00:00,2025-10-14T03:00:00+00:00,False,DEMO_WEAR,3
mfg-03-d4f9a72c6373,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-87ac118c4a46,EQEV-000037,EQ-02-037,PLANNED_MAINTENANCE,2025-11-06T00:00:00+00:00,2025-11-06T05:00:00+00:00,True,PERIODIC_PM,5
mfg-03-1b4296d49483,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5b636ee9676f,EQEV-000038,EQ-01-038,BREAKDOWN,2025-11-29T00:00:00+00:00,2025-11-29T05:00:00+00:00,False,DEMO_WEAR,5
mfg-03-e5875a6772f6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9d7180e7f072,EQEV-000039,EQ-02-039,BREAKDOWN,2025-12-22T00:00:00+00:00,2025-12-22T06:00:00+00:00,False,DEMO_WEAR,6
mfg-03-6208a8e20e4f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-469ffec57f0e,EQEV-000040,EQ-02-040,BREAKDOWN,2026-01-14T00:00:00+00:00,2026-01-14T07:00:00+00:00,False,DEMO_WEAR,7
mfg-03-9ad9d0645d1f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f41152e58683,EQEV-000041,EQ-02-041,PLANNED_MAINTENANCE,2026-02-06T00:00:00+00:00,2026-02-06T09:00:00+00:00,True,PERIODIC_PM,9
mfg-03-63c3ae08fe97,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c872a4e00384,EQEV-000042,EQ-02-042,BREAKDOWN,2026-03-01T00:00:00+00:00,2026-03-01T09:00:00+00:00,False,DEMO_WEAR,9
mfg-03-c6a020b930f3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-38c9a228b3e5,EQEV-000043,EQ-02-043,BREAKDOWN,2026-03-24T00:00:00+00:00,2026-03-24T10:00:00+00:00,False,DEMO_WEAR,10
mfg-03-29c1763bf09d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aa6090ebe79d,EQEV-000044,EQ-02-044,BREAKDOWN,2026-04-16T00:00:00+00:00,2026-04-16T11:00:00+00:00,False,DEMO_WEAR,11
mfg-03-94b8dcc6fba8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8f1d806d1ec3,EQEV-000045,EQ-02-045,PLANNED_MAINTENANCE,2026-05-09T00:00:00+00:00,2026-05-09T13:00:00+00:00,True,PERIODIC_PM,13
mfg-03-e0d2ae91807a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-de86a599d5ce,EQEV-000046,EQ-02-046,BREAKDOWN,2026-06-01T00:00:00+00:00,2026-06-01T02:00:00+00:00,False,DEMO_WEAR,2
mfg-03-5f9764c4b3a0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6f4a7e101ace,EQEV-000047,EQ-02-047,BREAKDOWN,2026-06-24T00:00:00+00:00,2026-06-24T03:00:00+00:00,False,DEMO_WEAR,3
mfg-03-de7dc786dc3c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-429a31bb9734,EQEV-000048,EQ-02-048,BREAKDOWN,2026-07-17T00:00:00+00:00,2026-07-17T04:00:00+00:00,False,DEMO_WEAR,4
mfg-03-52e62e452dd1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2d4d23c45f90,EQEV-000049,EQ-01-001,PLANNED_MAINTENANCE,2023-08-10T00:00:00+00:00,2023-08-10T17:00:00+00:00,True,PERIODIC_PM,17
mfg-03-6cf81db00ec4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0242d0e705bd,EQEV-000050,EQ-02-002,BREAKDOWN,2023-09-02T00:00:00+00:00,2023-09-02T06:00:00+00:00,False,DEMO_WEAR,6
mfg-03-b744df167f1b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ac051892e813,EQEV-000051,EQ-02-003,BREAKDOWN,2023-09-25T00:00:00+00:00,2023-09-25T07:00:00+00:00,False,DEMO_WEAR,7
mfg-03-1c5814daaf14,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5751835be58e,EQEV-000052,EQ-02-004,BREAKDOWN,2023-10-18T00:00:00+00:00,2023-10-18T08:00:00+00:00,False,DEMO_WEAR,8
mfg-03-dc0f74797955,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5dc5bbb5ebe0,EQEV-000053,EQ-02-005,PLANNED_MAINTENANCE,2023-11-10T00:00:00+00:00,2023-11-10T04:00:00+00:00,True,PERIODIC_PM,4
mfg-03-0556e7c98a9a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4b02fd87b038,EQEV-000054,EQ-02-006,BREAKDOWN,2023-12-03T00:00:00+00:00,2023-12-03T10:00:00+00:00,False,DEMO_WEAR,10
mfg-03-38cd7237581f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f830186ffc28,EQEV-000055,EQ-02-007,BREAKDOWN,2023-12-26T00:00:00+00:00,2023-12-26T11:00:00+00:00,False,DEMO_WEAR,11
mfg-03-f9c434f14f4f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d9ec1599c8e8,EQEV-000056,EQ-02-008,BREAKDOWN,2024-01-18T00:00:00+00:00,2024-01-18T01:00:00+00:00,False,DEMO_WEAR,1
mfg-03-2b6c8643999b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-24eacd55a3e7,EQEV-000057,EQ-02-009,PLANNED_MAINTENANCE,2024-02-10T00:00:00+00:00,2024-02-10T08:00:00+00:00,True,PERIODIC_PM,8
mfg-03-8b7928b3c912,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-03e069380358,EQEV-000058,EQ-02-010,BREAKDOWN,2024-03-04T00:00:00+00:00,2024-03-04T03:00:00+00:00,False,DEMO_WEAR,3
mfg-03-9cf0c840a43e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-db05a2c5bc68,EQEV-000059,EQ-02-011,BREAKDOWN,2024-03-27T00:00:00+00:00,2024-03-27T04:00:00+00:00,False,DEMO_WEAR,4
mfg-03-95369739b342,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-23143c1e2b0b,EQEV-000060,EQ-02-012,BREAKDOWN,2024-04-19T00:00:00+00:00,2024-04-19T05:00:00+00:00,False,DEMO_WEAR,5
mfg-03-8fe65d3dddff,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f79bd84b587b,EQEV-000061,EQ-02-013,PLANNED_MAINTENANCE,2024-05-12T00:00:00+00:00,2024-05-12T12:00:00+00:00,True,PERIODIC_PM,12
mfg-03-b8c57fe36742,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9549430ddf7b,EQEV-000062,EQ-02-014,BREAKDOWN,2024-06-04T00:00:00+00:00,2024-06-04T07:00:00+00:00,False,DEMO_WEAR,7
mfg-03-3595b21c997b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2f72a5f29951,EQEV-000063,EQ-02-015,BREAKDOWN,2024-06-27T00:00:00+00:00,2024-06-27T08:00:00+00:00,False,DEMO_WEAR,8
mfg-03-c676eb560ddd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4e4289a8fdf5,EQEV-000064,EQ-02-016,BREAKDOWN,2024-07-20T00:00:00+00:00,2024-07-20T09:00:00+00:00,False,DEMO_WEAR,9
mfg-03-126810438b80,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e20f9610fe35,EQEV-000065,EQ-02-017,PLANNED_MAINTENANCE,2024-08-12T00:00:00+00:00,2024-08-12T16:00:00+00:00,True,PERIODIC_PM,16
mfg-03-08783e9e24b0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ffaf5a49ea58,EQEV-000066,EQ-02-018,BREAKDOWN,2024-09-04T00:00:00+00:00,2024-09-04T11:00:00+00:00,False,DEMO_WEAR,11
mfg-03-8686bd8650cb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f2f7706392b5,EQEV-000067,EQ-02-019,BREAKDOWN,2024-09-27T00:00:00+00:00,2024-09-27T01:00:00+00:00,False,DEMO_WEAR,1
mfg-03-987115bb5e2c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6d539dae37ac,EQEV-000068,EQ-02-020,BREAKDOWN,2024-10-20T00:00:00+00:00,2024-10-20T02:00:00+00:00,False,DEMO_WEAR,2
mfg-03-f595f16268d1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c9a1757f2f8c,EQEV-000069,EQ-02-021,PLANNED_MAINTENANCE,2024-11-12T00:00:00+00:00,2024-11-12T03:00:00+00:00,True,PERIODIC_PM,3
mfg-03-d10d6f76e8b6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-08fd0e8e7f1e,EQEV-000070,EQ-02-022,BREAKDOWN,2024-12-05T00:00:00+00:00,2024-12-05T04:00:00+00:00,False,DEMO_WEAR,4
mfg-03-ccdfb9f9f351,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ad398a5875c2,EQEV-000071,EQ-02-023,BREAKDOWN,2024-12-28T00:00:00+00:00,2024-12-28T05:00:00+00:00,False,DEMO_WEAR,5
mfg-03-4dd623777aa9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8c21867c699e,EQEV-000072,EQ-02-024,BREAKDOWN,2025-01-20T00:00:00+00:00,2025-01-20T06:00:00+00:00,False,DEMO_WEAR,6
mfg-03-c21b6b1e2e2f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ac46223c9f19,EQEV-000073,EQ-02-025,PLANNED_MAINTENANCE,2025-02-12T00:00:00+00:00,2025-02-12T07:00:00+00:00,True,PERIODIC_PM,7
mfg-03-15525cf4d69e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1dc576011c83,EQEV-000074,EQ-02-026,BREAKDOWN,2025-03-07T00:00:00+00:00,2025-03-07T08:00:00+00:00,False,DEMO_WEAR,8
mfg-03-36e0be6367ba,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e8bfd613c5dd,EQEV-000075,EQ-02-027,BREAKDOWN,2025-03-30T00:00:00+00:00,2025-03-30T09:00:00+00:00,False,DEMO_WEAR,9
mfg-03-6ca35635ce1b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8f791131064f,EQEV-000076,EQ-02-028,BREAKDOWN,2025-04-22T00:00:00+00:00,2025-04-22T10:00:00+00:00,False,DEMO_WEAR,10
mfg-03-ac301f73742e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d5a7edd94807,EQEV-000077,EQ-02-029,PLANNED_MAINTENANCE,2025-05-15T00:00:00+00:00,2025-05-15T11:00:00+00:00,True,PERIODIC_PM,11
