record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,sales_line_id,customer_id,product_id,order_date,due_date,actual_ship_date,plan_quantity,order_quantity,shipped_quantity,quantity_uom,unit_price,currency,status
sls-01-5c864e25c0f7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-11634224afe3,SO-000057-10,CUS-0009,MAT-FI-0113,2025-08-04,2025-08-30,2025-08-28,16.5,16.5,16.5,TON,31168.0,KRW,SHIPPED
sls-01-ee324d1d6e22,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9f74ec455f4c,SO-000058-10,CUS-0010,MAT-FI-0119,2025-08-17,2025-09-13,2025-09-15,18.2,18.2,18.2,TON,31552.0,USD,SHIPPED
sls-01-cdaafbb32ea4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dcf51b8a54fa,SO-000059-10,CUS-0011,MAT-FI-0125,2025-08-30,2025-09-27,2025-09-29,19.9,19.9,19.9,TON,31936.0,USD,SHIPPED
sls-01-948ead087bbf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e183f7a2ad58,SO-000060-10,CUS-0012,MAT-FI-0131,2025-09-12,2025-10-11,2025-10-11,21.6,21.6,21.6,TON,32320.0,USD,SHIPPED
sls-01-0477347c26b6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-91964755dd6f,SO-000061-10,CUS-0013,MAT-FI-0137,2025-09-25,2025-10-25,2025-10-27,23.3,23.3,23.3,TON,32704.0,KRW,SHIPPED
sls-01-bcf1b057933b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e5e79887661b,SO-000062-10,CUS-0014,MAT-FI-0143,2025-10-08,2025-11-08,2025-11-08,25.0,25.0,25.0,TON,33088.0,USD,SHIPPED
sls-01-2eadc1d215cd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8a7f158cd05e,SO-000063-10,CUS-0015,MAT-FI-0149,2025-10-21,2025-11-22,2025-11-24,26.7,26.7,26.7,TON,33472.0,USD,SHIPPED
sls-01-19a2e7e6d08b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-64c320aa283d,SO-000064-10,CUS-0016,MAT-FI-0155,2025-11-04,2025-12-07,2025-12-09,28.4,28.4,28.4,TON,30400.0,USD,SHIPPED
sls-01-ba1a8b20d7f6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-09ea6fd75a54,SO-000065-10,CUS-0017,MAT-FI-0161,2025-11-17,2025-12-21,2025-12-22,30.1,30.1,30.1,TON,30784.0,KRW,SHIPPED
sls-01-b4e8420e5947,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-31bfbf900564,SO-000066-10,CUS-0018,MAT-FI-0167,2025-11-30,2026-01-04,2026-01-05,31.8,31.8,31.8,TON,31168.0,USD,SHIPPED
sls-01-27601596b0cd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-547d03f25da7,SO-000067-10,CUS-0019,MAT-FI-0173,2025-12-13,2026-01-18,2026-01-17,33.5,33.5,33.5,TON,31552.0,USD,SHIPPED
sls-01-a984988be3a4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7995d401f88d,SO-000068-10,CUS-0020,MAT-FI-0179,2025-12-26,2026-02-01,2026-01-30,35.2,35.2,35.2,TON,31936.0,USD,SHIPPED
sls-01-a92a55ede038,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-74022e3cf12f,SO-000069-10,CUS-0021,MAT-FI-0185,2026-01-08,2026-02-15,2026-02-14,8.0,8.0,8.0,TON,32320.0,KRW,SHIPPED
sls-01-b0e17c7e27c6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-10478e419c88,SO-000070-10,CUS-0022,MAT-FI-0191,2026-01-21,2026-03-01,2026-02-27,9.7,9.7,9.7,TON,32704.0,USD,SHIPPED
sls-01-492e0a99af94,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fbcd5ef09ce3,SO-000071-10,CUS-0023,MAT-FI-0197,2026-02-03,2026-03-15,2026-03-15,11.4,11.4,11.4,TON,33088.0,USD,SHIPPED
sls-01-9affa8dd2b32,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-873a22fbb315,SO-000072-10,CUS-0024,MAT-FI-0203,2026-02-16,2026-03-29,2026-03-27,13.1,13.1,13.1,TON,33472.0,USD,SHIPPED
sls-01-1ab08dd5e174,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bf888fd33637,SO-000073-10,CUS-0001,MAT-FI-0209,2026-03-02,2026-04-13,2026-04-12,14.8,14.8,14.8,TON,30400.0,KRW,SHIPPED
sls-01-7e238bd9841d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d2e04140807a,SO-000074-10,CUS-0002,MAT-FI-0215,2026-03-15,2026-04-27,2026-04-27,16.5,16.5,16.5,TON,30784.0,USD,SHIPPED
sls-01-91d4e5ffb954,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-853e8a2d85af,SO-000075-10,CUS-0003,FG-CATHODE,2026-03-28,2026-05-11,2026-05-10,18.2,18.2,18.2,TON,9253.0,USD,SHIPPED
sls-01-cd8eee491ae0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0d132c70150a,SO-000076-10,CUS-0004,FG-NISO4,2026-04-10,2026-04-30,2026-04-29,19.9,19.9,19.9,TON,23664.0,USD,SHIPPED
