record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,shipment_id,po_line_id,vessel_or_mode,origin_port,destination_port,lane_id,shipment_quantity,quantity_uom,freight_amount,freight_currency,etd,eta,status
log-02-1de772b054f4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-007a90c85888,SHP-000011,PO-000012-10,DEMO-VESSEL-12,SHANGHAI,ULSAN,LANE-012,15.0,TON,1627.5,USD,2024-02-10,2024-03-01,DELIVERED
log-02-8b7c1db57c13,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-79f7870cc494,SHP-000012,PO-000013-10,DEMO-VESSEL-13,JAKARTA,ULSAN,LANE-013,245.018,TON,27442.02,USD,2024-02-29,2024-03-22,DELIVERED
log-02-89b01a0b6890,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8ebab49a7089,SHP-000013,PO-000014-10,DEMO-VESSEL-14,PERTH,ULSAN,LANE-014,221.493,EA,15504.51,USD,2024-03-19,2024-04-19,DELIVERED
log-02-1f3c34be063d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-efe5afd0446f,SHP-000014,PO-000015-10,DEMO-VESSEL-15,VALPARAISO,ULSAN,LANE-015,28.5,TON,2094.75,USD,2024-04-07,2024-05-12,DELIVERED
log-02-ae6ad7d8214f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-41daaa8f5f22,SHP-000015,PO-000017-10,DEMO-VESSEL-16,SHANGHAI,ULSAN,LANE-016,62.542,TON,4815.73,USD,2024-05-15,2024-06-25,DELIVERED
log-02-4f728e06d282,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b345fe43376d,SHP-000016,PO-000019-10,DEMO-VESSEL-17,JAKARTA,ULSAN,LANE-017,46.5,TON,3743.25,USD,2024-06-21,2024-08-13,DELIVERED
log-02-5e2cafccc3e9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e43af56f4a29,SHP-000017,PO-000020-10,DEMO-VESSEL-01,PERTH,ULSAN,LANE-018,51.0,TON,4284.0,USD,2024-07-10,2024-09-12,DELIVERED
log-02-c8f072a9fafc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f77b5ad92de5,SHP-000018,PO-000022-10,DEMO-VESSEL-02,VALPARAISO,ULSAN,LANE-019,172.85,EA,15124.38,USD,2024-07-30,2024-08-17,DELIVERED
log-02-f3407b88ecdb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-692c173b1f3e,SHP-000019,PO-000023-10,DEMO-VESSEL-03,SHANGHAI,ULSAN,LANE-020,15.0,TON,1365.0,USD,2024-08-18,2024-09-10,DELIVERED
log-02-df5d702af617,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d27e0700283c,SHP-000020,PO-000024-10,DEMO-VESSEL-04,JAKARTA,ULSAN,LANE-021,19.5,TON,1842.75,USD,2024-09-06,2024-09-29,DELIVERED
log-02-95c9a5c01d09,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-295e1ece616a,SHP-000021,PO-000025-10,DEMO-VESSEL-05,PERTH,ULSAN,LANE-022,538.134,TON,52737.13,USD,2024-09-25,2024-10-27,DELIVERED
log-02-7d763f86bc00,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-18ebbc07321d,SHP-000022,PO-000027-10,DEMO-VESSEL-06,VALPARAISO,ULSAN,LANE-023,33.0,TON,3349.5,USD,2024-11-01,2024-12-10,DELIVERED
log-02-12ade43cec96,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d3735526eaf6,SHP-000023,PO-000028-10,DEMO-VESSEL-07,SHANGHAI,ULSAN,LANE-024,37.5,TON,3937.5,USD,2024-11-20,2025-01-06,DELIVERED
log-02-409ff9a27657,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b706047d6a35,SHP-000024,PO-000029-10,DEMO-VESSEL-08,JAKARTA,ULSAN,LANE-025,458.788,TON,49778.5,USD,2024-12-10,2025-01-29,DELIVERED
log-02-d8e5471c6917,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6bd98b9c4161,SHP-000025,PO-000030-10,DEMO-VESSEL-09,PERTH,ULSAN,LANE-026,179.569,EA,20111.73,USD,2024-12-28,2025-02-26,DELIVERED
log-02-bf97a1cef02b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4abab59eca98,SHP-000026,PO-000031-10,DEMO-VESSEL-10,VALPARAISO,ULSAN,LANE-027,51.0,TON,3570.0,USD,2025-01-16,2025-03-21,DELIVERED
log-02-d4fc4dee16ae,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-69757f062347,SHP-000027,PO-000032-10,DEMO-VESSEL-11,SHANGHAI,ULSAN,LANE-028,55.5,TON,4079.25,USD,2025-02-04,2025-04-13,DELIVERED
log-02-f73a29171254,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0db4bfb5c83f,SHP-000028,PO-000033-10,DEMO-VESSEL-12,JAKARTA,ULSAN,LANE-029,233.881,TON,18008.84,USD,2025-02-04,2025-02-21,DELIVERED
log-02-ddad9f843886,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a8c1b26d3087,SHP-000029,PO-000037-10,DEMO-VESSEL-13,PERTH,ULSAN,LANE-030,59.25,TON,4769.62,USD,2025-04-21,2025-06-04,DELIVERED
log-02-74b57b5ae476,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-566ea7938c71,SHP-000030,PO-000038-10,DEMO-VESSEL-14,VALPARAISO,ULSAN,LANE-001,33.0,TON,2772.0,USD,2025-05-10,2025-06-27,DELIVERED
log-02-274daf5e01fb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0728397eeba3,SHP-000031,PO-000040-10,DEMO-VESSEL-15,SHANGHAI,ULSAN,LANE-002,209.135,EA,18299.31,USD,2025-06-17,2025-08-12,DELIVERED
log-02-b5959f23c99f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6e994356abb8,SHP-000032,PO-000041-10,DEMO-VESSEL-16,JAKARTA,ULSAN,LANE-003,569.167,TON,51794.2,USD,2025-06-20,2025-07-02,DELIVERED
log-02-ee81f3fbcb57,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c64d4adcc5c1,SHP-000033,PO-000043-10,DEMO-VESSEL-17,PERTH,ULSAN,LANE-004,55.5,TON,5244.75,USD,2025-07-29,2025-08-26,DELIVERED
log-02-b21ed83fc468,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7deab474dd59,SHP-000034,PO-000044-10,DEMO-VESSEL-01,VALPARAISO,ULSAN,LANE-005,180.062,EA,17646.08,USD,2025-08-16,2025-09-18,DELIVERED
log-02-e09969996f22,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-67c3627bf929,SHP-000035,PO-000047-10,DEMO-VESSEL-02,SHANGHAI,ULSAN,LANE-006,24.0,TON,2436.0,USD,2025-10-12,2025-11-25,DELIVERED
log-02-9330f5253528,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-657abd12484d,SHP-000036,PO-000048-10,DEMO-VESSEL-03,JAKARTA,ULSAN,LANE-007,215.287,EA,22605.14,USD,2025-10-30,2025-12-20,DELIVERED
log-02-82dc34ab1b19,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6ff589e4d93e,SHP-000037,PO-000049-10,DEMO-VESSEL-04,PERTH,ULSAN,LANE-008,620.714,TON,67347.47,USD,2025-11-18,2026-01-27,DELIVERED
log-02-4fe3203a4f13,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6d70e33ee828,SHP-000038,PO-000050-10,DEMO-VESSEL-05,VALPARAISO,ULSAN,LANE-009,37.5,TON,4200.0,USD,2025-12-08,2026-02-11,DELIVERED
log-02-ead28b6216b7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2f6f63e2b1dc,SHP-000039,PO-000051-10,DEMO-VESSEL-06,SHANGHAI,ULSAN,LANE-010,42.0,TON,2940.0,USD,2025-12-27,2026-03-03,DELIVERED
log-02-e1679fe13998,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-278df9ed3035,SHP-000040,PO-000052-10,DEMO-VESSEL-07,JAKARTA,ULSAN,LANE-011,46.5,EA,3417.75,USD,2025-12-27,2026-01-12,DELIVERED
log-02-f10c2903ac31,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ab9953a91e94,SHP-000041,PO-000054-10,DEMO-VESSEL-08,PERTH,ULSAN,LANE-012,55.5,TON,4273.5,USD,2026-02-03,2026-03-07,DELIVERED
log-02-6e0b09418c86,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9e9d008e3a67,SHP-000042,PO-000056-10,DEMO-VESSEL-09,VALPARAISO,ULSAN,LANE-013,15.0,EA,1207.5,USD,2026-03-12,2026-04-19,DELIVERED
log-02-93ebacad3fa6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a1fd73110c20,SHP-000043,PO-000057-10,DEMO-VESSEL-10,SHANGHAI,ULSAN,LANE-014,55.959,TON,4700.56,USD,2026-04-01,2026-05-18,DELIVERED
log-02-4d5437f7875d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8b3a0356e07a,SHP-000044,PO-000061-10,DEMO-VESSEL-11,JAKARTA,ULSAN,LANE-015,543.296,TON,47538.4,USD,2026-06-15,2026-08-20,DELIVERED
log-02-7e0f20b82e2d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3205c5f08191,SHP-000045,PO-000062-10,DEMO-VESSEL-12,PERTH,ULSAN,LANE-016,42.0,TON,3822.0,USD,2026-06-15,2026-06-30,DELIVERED
log-02-5f1fcae27b9f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a338e2588072,SHP-000046,PO-000063-10,DEMO-VESSEL-13,VALPARAISO,ULSAN,LANE-017,46.5,EA,4394.25,USD,2026-07-04,2026-07-28,DELIVERED
log-02-5f5ecc93abfe,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-394fec8d99e6,SHP-000047,PO-000064-10,DEMO-VESSEL-14,SHANGHAI,ULSAN,LANE-018,51.0,EA,4998.0,USD,2026-07-24,2026-08-18,DELIVERED
log-02-2927c98c6043,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d6bcaed233bd,SHP-000048,PO-000065-10,DEMO-VESSEL-15,JAKARTA,ULSAN,LANE-019,484.32,TON,49158.48,USD,2023-08-13,2023-09-17,DELIVERED
log-02-27fe288ac193,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-69ad3888e675,SHP-000049,PO-000066-10,DEMO-VESSEL-16,PERTH,ULSAN,LANE-020,60.0,EA,6300.0,USD,2023-08-31,2023-10-04,DELIVERED
log-02-5ada07da65c4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2f519d53bd59,SHP-000050,PO-000067-10,DEMO-VESSEL-17,VALPARAISO,ULSAN,LANE-021,15.0,EA,1627.5,USD,2023-09-19,2023-11-04,DELIVERED
log-02-174d1bd89ff2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ad63e73417b6,SHP-000051,PO-000068-10,DEMO-VESSEL-01,SHANGHAI,ULSAN,LANE-022,19.5,TON,2184.0,USD,2023-10-08,2023-11-22,DELIVERED
log-02-c68582b1de8c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3ba2cd093cc7,SHP-000052,PO-000069-10,DEMO-VESSEL-02,JAKARTA,ULSAN,LANE-023,593.726,TON,41560.82,USD,2023-10-27,2023-12-19,DELIVERED
log-02-482328ead8a9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-88d463154fc3,SHP-000053,PO-000070-10,DEMO-VESSEL-03,PERTH,ULSAN,LANE-024,28.5,EA,2094.75,USD,2023-11-14,2024-01-09,DELIVERED
log-02-c16996434a68,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-684beb715d22,SHP-000054,PO-000072-10,DEMO-VESSEL-04,VALPARAISO,ULSAN,LANE-025,37.5,TON,2887.5,USD,2023-12-23,2024-02-29,DELIVERED
log-02-d9501522ca01,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e4bf639c8a08,SHP-000055,PO-000073-10,DEMO-VESSEL-05,SHANGHAI,ULSAN,LANE-026,211.607,TON,17034.36,USD,2023-12-23,2024-01-15,DELIVERED
log-02-cfc1e39dec65,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1f3c91f3e360,SHP-000056,PO-000075-10,DEMO-VESSEL-06,JAKARTA,ULSAN,LANE-027,51.0,EA,4284.0,USD,2024-01-30,2024-03-02,DELIVERED
log-02-a011186a5584,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fc977b2f0dce,SHP-000057,PO-000076-10,DEMO-VESSEL-07,PERTH,ULSAN,LANE-028,55.5,TON,4856.25,USD,2024-02-18,2024-03-22,DELIVERED
log-02-2598f55157ea,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c35a1b21ea26,SHP-000058,PO-000077-10,DEMO-VESSEL-08,VALPARAISO,ULSAN,LANE-029,75.709,TON,6889.52,USD,2024-03-07,2024-04-19,DELIVERED
log-02-d0143dedf52c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9a69e7f7625f,SHP-000059,PO-000079-10,DEMO-VESSEL-09,SHANGHAI,ULSAN,LANE-030,19.5,EA,1842.75,USD,2024-04-15,2024-06-03,DELIVERED
log-02-818638d7440b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b3fe24ad5f10,SHP-000060,PO-000080-10,DEMO-VESSEL-10,JAKARTA,ULSAN,LANE-001,24.0,TON,2352.0,USD,2024-05-04,2024-06-28,DELIVERED
log-02-a7473abbd4fe,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-36f22a5ad289,SHP-000061,PO-000081-10,DEMO-VESSEL-11,PERTH,ULSAN,LANE-002,517.424,TON,52518.54,USD,2024-05-07,2024-05-22,DELIVERED
log-02-659d7d508ec6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-808cef8d3e2e,SHP-000062,PO-000082-10,DEMO-VESSEL-12,VALPARAISO,ULSAN,LANE-003,33.0,EA,3465.0,USD,2024-05-26,2024-06-14,DELIVERED
log-02-3315904f09c9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f445279e2d73,SHP-000063,PO-000084-10,DEMO-VESSEL-13,SHANGHAI,ULSAN,LANE-004,42.0,TON,4557.0,USD,2024-07-02,2024-07-31,DELIVERED
log-02-aa3d3b5398dc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-520cc202f3bf,SHP-000064,PO-000086-10,DEMO-VESSEL-14,JAKARTA,ULSAN,LANE-005,51.0,EA,5712.0,USD,2024-08-10,2024-09-21,DELIVERED
log-02-b187e5405b4c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9a25df40cfd5,SHP-000065,PO-000088-10,DEMO-VESSEL-15,PERTH,ULSAN,LANE-006,60.0,TON,4200.0,USD,2024-09-16,2024-11-05,DELIVERED
log-02-1fe7f19a2b53,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4fc3019a3c61,SHP-000066,PO-000089-10,DEMO-VESSEL-16,VALPARAISO,ULSAN,LANE-007,566.738,TON,41655.24,USD,2024-10-05,2024-12-03,DELIVERED
log-02-48c4b3b2da4a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a729aea8ad3e,SHP-000067,PO-000091-10,DEMO-VESSEL-17,SHANGHAI,ULSAN,LANE-008,24.0,TON,1848.0,USD,2024-11-12,2025-01-21,DELIVERED
log-02-aed9b1def8df,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bf54d858147a,SHP-000068,PO-000092-10,DEMO-VESSEL-01,JAKARTA,ULSAN,LANE-009,28.5,TON,2294.25,USD,2024-11-13,2024-12-05,DELIVERED
log-02-a1de5aeeddb8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-75daefa5c878,SHP-000069,PO-000093-10,DEMO-VESSEL-02,PERTH,ULSAN,LANE-010,200.47,TON,16839.48,USD,2024-12-02,2024-12-28,DELIVERED
log-02-97d0810f2da5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-baa58cae8a25,SHP-000070,PO-000095-10,DEMO-VESSEL-03,VALPARAISO,ULSAN,LANE-011,42.0,TON,3675.0,USD,2025-01-08,2025-02-13,DELIVERED
log-02-2128315fecd0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e1066eab8741,SHP-000071,PO-000096-10,DEMO-VESSEL-04,SHANGHAI,ULSAN,LANE-012,46.5,TON,4231.5,USD,2025-01-27,2025-03-08,DELIVERED
log-02-7a044592f452,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6e02531b7b5a,SHP-000072,PO-000097-10,DEMO-VESSEL-05,JAKARTA,ULSAN,LANE-013,72.417,TON,6843.41,USD,2025-02-15,2025-03-29,DELIVERED
log-02-308cc49b6d65,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-42be1c063902,SHP-000073,PO-000099-10,DEMO-VESSEL-06,PERTH,ULSAN,LANE-014,60.0,TON,5880.0,USD,2025-03-25,2025-05-19,DELIVERED
log-02-e2690b6e42e2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5e01d820ac89,SHP-000074,PO-000102-10,DEMO-VESSEL-07,VALPARAISO,ULSAN,LANE-015,198.573,EA,20155.16,USD,2025-05-04,2025-06-06,DELIVERED
