record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,finance_document_id,document_type,partner_id,reference_id,posting_date,due_date,amount,currency,paid_at,status
fin-02-972b99fcb0cc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-330641ebad53,AP-PO-000043-10,AP,SUP-0003,PO-000043-10,2026-03-05,2026-04-19,594007.62,USD,2026-04-16,PAID
fin-02-4ca06bf9bb23,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a6d67f78b52c,AP-PO-000044-10,AP,SUP-0004,PO-000044-10,2026-03-29,2026-05-13,647328.0,USD,2026-05-10,PAID
fin-02-4c23cb215a51,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-32a612c87920,AP-PO-000045-10,AP,SUP-0005,PO-000045-10,2026-04-22,2026-06-06,5605128.33,KRW,2026-06-03,PAID
fin-02-4bfe5dd07e3a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d3455f4ede7f,AP-PO-000047-10,AP,SUP-0007,PO-000047-10,2026-06-09,2026-07-24,265120.8,USD,2026-07-21,PAID
fin-02-a5beba8104ab,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-671d14246224,AP-PO-000048-10,AP,SUP-0008,PO-000048-10,2026-07-03,2026-08-17,317281.1,USD,2026-08-14,PAID
fin-02-3d550e568f26,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a8f176b11a6a,AP-PO-000049-10,AP,SUP-0009,PO-000049-10,2026-07-27,2026-09-10,16504066.23,KRW,2026-09-07,PAID
fin-02-d3f0cb50d572,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-275036f0e109,AP-PO-000050-10,AP,SUP-0010,PO-000050-10,2026-08-21,2026-10-05,394908.75,USD,2026-10-02,PAID
fin-02-ec600fbe93f1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0bfd79fc62a9,AP-PO-000051-10,AP,SUP-0001,PO-000051-10,2026-07-06,2026-08-20,445908.54,KRW,2026-08-17,PAID
fin-02-8ca40ecd2a06,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-69e7c85d56e2,AP-PO-000052-10,AP,SUP-0002,PO-000052-10,2026-07-30,2026-09-13,497682.06,USD,2026-09-10,PAID
fin-02-927774f1af1b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ad3da1c598e1,AP-PO-000053-10,AP,SUP-0003,PO-000053-10,2026-08-23,2026-10-07,24092.68,USD,2026-10-04,PAID
fin-02-3ef5aaf437b9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-01aeaecb0c70,AP-PO-000057-10,AP,SUP-0007,PO-000057-10,2026-06-01,2026-07-16,629218.51,USD,2026-07-13,PAID
fin-02-628b447eb7a1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-878b62c417fe,AP-PO-000058-10,AP,SUP-0008,PO-000058-10,2026-06-25,2026-08-09,269247.36,USD,2026-08-06,PAID
fin-02-0b348e9a623a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-89af356e61b0,AP-PO-000059-10,AP,SUP-0009,PO-000059-10,2026-07-19,2026-09-02,300130.65,KRW,2026-08-30,PAID
fin-02-8deaff36b05e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7ae874719e27,AP-PO-000063-10,AP,SUP-0003,PO-000063-10,2026-08-14,2026-09-28,497682.06,USD,2026-09-25,PAID
fin-02-7d35330614a6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-56b4f66e8206,AP-PO-000064-10,AP,SUP-0004,PO-000064-10,2026-03-12,2026-04-26,550228.8,USD,2026-04-23,PAID
fin-02-b96f3e029cbf,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d0bf630c5888,AP-PO-000067-10,AP,SUP-0007,PO-000067-10,2026-05-23,2026-07-07,165700.5,USD,2026-07-04,PAID
fin-02-72d46d4ac991,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3ba4755fb334,AP-PO-000068-10,AP,SUP-0008,PO-000068-10,2026-06-16,2026-07-31,217087.07,USD,2026-07-28,PAID
fin-02-5c986c6b47cb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-56d2b01c77e9,AP-PO-000070-10,AP,SUP-0010,PO-000070-10,2026-08-03,2026-09-17,300130.65,USD,2026-09-14,PAID
fin-02-bdd53eb65550,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d46ab4908b49,AP-PO-000073-10,AP,SUP-0003,PO-000073-10,2026-08-06,2026-09-20,22888.01,USD,2026-09-17,PAID
fin-02-9fe5dd384ea4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6239ec0c686e,AP-PO-000074-10,AP,SUP-0004,PO-000074-10,2026-08-30,2026-10-14,505676.8,USD,2026-10-11,PAID
fin-02-0e0d229d5d0f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-97e677e15ae2,AP-PO-000076-10,AP,SUP-0006,PO-000076-10,2026-04-20,2026-06-04,469495.8,USD,2026-06-01,PAID
fin-02-9f68db3042a0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-34fae65fe630,AP-PO-000078-10,AP,SUP-0008,PO-000078-10,2026-06-08,2026-07-23,168279.6,USD,2026-07-20,PAID
fin-02-c8abce6cd9e2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8d142b08c9a0,AP-PO-000079-10,AP,SUP-0009,PO-000079-10,2026-07-02,2026-08-16,205352.55,KRW,2026-08-13,PAID
fin-02-ca6622516579,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-de478ff48a05,AP-PO-000081-10,AP,SUP-0001,PO-000081-10,2026-06-10,2026-07-25,5546509.19,KRW,2026-07-22,PAID
fin-02-d91a935501c2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-920b450de25c,AP-PO-000082-10,AP,SUP-0002,PO-000082-10,2026-07-04,2026-08-18,467800.53,USD,2026-08-15,PAID
fin-02-d5c3fce3e6b2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-847e5866786e,AP-PO-000083-10,AP,SUP-0003,PO-000083-10,2026-07-28,2026-09-11,401356.5,USD,2026-09-08,PAID
fin-02-9030bdc512c5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-45593fecb352,AP-PO-000085-10,AP,SUP-0005,PO-000085-10,2026-03-19,2026-05-03,5015117.68,KRW,2026-04-30,PAID
fin-02-6c98c986ec53,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c2ee7dcb713c,AP-PO-000086-10,AP,SUP-0006,PO-000086-10,2026-04-12,2026-05-27,558997.74,USD,2026-05-24,PAID
fin-02-05658897c7e8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-af0d56b61674,AP-PO-000094-10,AP,SUP-0004,PO-000094-10,2026-08-13,2026-09-27,407803.88,USD,2026-09-24,PAID
fin-02-5af0eb6670fe,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-86b2d97b6a80,AP-PO-000095-10,AP,SUP-0005,PO-000095-10,2026-09-06,2026-10-21,460351.08,KRW,2026-10-18,PAID
fin-02-801a9b47dff6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a2992e6c7f27,AP-PO-000096-10,AP,SUP-0006,PO-000096-10,2026-04-03,2026-05-18,448153.57,USD,2026-05-15,PAID
fin-02-600bb86fc274,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-184e498ef84a,AP-PO-000097-10,AP,SUP-0007,PO-000097-10,2026-04-27,2026-06-11,814276.88,USD,2026-06-08,PAID
fin-02-113bd7361be0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c678b433c3f9,AP-PO-000099-10,AP,SUP-0009,PO-000099-10,2026-06-15,2026-07-30,631854.0,KRW,2026-07-27,PAID
fin-02-5b061968fd33,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-41eee6b3a15c,AP-PO-000101-10,AP,SUP-0001,PO-000101-10,2026-05-24,2026-07-08,5269188.47,KRW,2026-07-05,PAID
fin-02-db08b529ba12,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c8e5df40f7b4,AP-PO-000103-10,AP,SUP-0003,PO-000103-10,2026-07-11,2026-08-25,305030.94,USD,2026-08-22,PAID
fin-02-7084027cfb7a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-94a229912fee,AP-PO-000104-10,AP,SUP-0004,PO-000104-10,2026-08-04,2026-09-18,356030.4,USD,2026-09-15,PAID
fin-02-c5d6c3eb086b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-da6370bf0667,AP-PO-000105-10,AP,SUP-0005,PO-000105-10,2026-08-28,2026-10-12,6785160.49,KRW,2026-10-09,PAID
fin-02-740bd1d9bfde,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-af696adb6973,AP-PO-000106-10,AP,SUP-0006,PO-000106-10,2026-03-26,2026-05-10,460351.08,USD,2026-05-07,PAID
fin-02-a21990cc4969,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1b5b72899d2d,AP-PO-000107-10,AP,SUP-0007,PO-000107-10,2026-04-19,2026-06-03,513671.55,USD,2026-05-31,PAID
fin-02-5adac30dbebf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-99d2b3817bd6,AP-PO-000108-10,AP,SUP-0008,PO-000108-10,2026-05-13,2026-06-27,567766.17,USD,2026-06-24,PAID
fin-02-c3ee46f173f0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e93eefb63401,AP-PO-000110-10,AP,SUP-0010,PO-000110-10,2026-06-30,2026-08-14,631854.0,USD,2026-08-11,PAID
fin-02-36beb063017a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5072709e622b,AP-PO-000112-10,AP,SUP-0002,PO-000112-10,2026-06-08,2026-07-23,208705.38,USD,2026-07-20,PAID
fin-02-f1b1ef6a786a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c1f0d2b29f74,AP-PO-000116-10,AP,SUP-0006,PO-000116-10,2026-09-13,2026-10-28,426811.35,USD,2026-10-25,PAID
fin-02-c2ac5f9366d4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fcbd612a93c5,AP-PO-000118-10,AP,SUP-0008,PO-000118-10,2026-05-04,2026-06-18,521666.76,USD,2026-06-15,PAID
fin-02-128265a32335,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-db05b26f0a7d,AP-PO-000119-10,AP,SUP-0009,PO-000119-10,2026-05-28,2026-07-12,537075.9,KRW,2026-07-09,PAID
fin-02-f137a96ead4d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-01899e53d2d0,AP-PO-000120-10,AP,SUP-0010,PO-000120-10,2026-06-22,2026-08-06,406456.25,USD,2026-08-03,PAID
fin-02-fc057ef943c1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f5ce1c1c7eb2,AP-PO-000123-10,AP,SUP-0003,PO-000123-10,2026-06-24,2026-08-08,208705.38,USD,2026-08-05,PAID
fin-02-c91b8b474a78,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-48c55451d7a7,AP-PO-000125-10,AP,SUP-0005,PO-000125-10,2026-08-11,2026-09-25,6490149.73,KRW,2026-09-22,PAID
fin-02-1f3a53f5ec0e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fbc89ee9b792,AP-PO-000127-10,AP,SUP-0007,PO-000127-10,2026-04-02,2026-05-17,414251.25,USD,2026-05-14,PAID
fin-02-08c95b7e56d2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-31d4b8fc05d8,AP-PO-000128-10,AP,SUP-0008,PO-000128-10,2026-04-26,2026-06-10,467572.14,USD,2026-06-07,PAID
fin-02-d2ae45f0f394,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8a5f3939e624,AP-PO-000130-10,AP,SUP-0010,PO-000130-10,2026-06-13,2026-07-28,537075.9,USD,2026-07-25,PAID
fin-02-677e5efc0bb4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-65e2c1afe5bc,AP-PO-000131-10,AP,SUP-0001,PO-000131-10,2026-04-28,2026-06-12,589236.29,KRW,2026-06-09,PAID
fin-02-bb98068d11a2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-24d5424d33e7,AP-PO-000134-10,AP,SUP-0004,PO-000134-10,2026-07-10,2026-08-24,212058.02,USD,2026-08-21,PAID
fin-02-46ac55d75810,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2571e1440af1,AP-PO-000136-10,AP,SUP-0006,PO-000136-10,2026-08-27,2026-10-11,405469.12,USD,2026-10-08,PAID
fin-02-8fc60a9266b4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cb0f0a5e8c1c,AP-PO-000137-10,AP,SUP-0007,PO-000137-10,2026-09-20,2026-11-04,740255.76,USD,2026-11-01,PAID
fin-02-3773bbe5c3a2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f8ffe12cde8e,AP-PO-000139-10,AP,SUP-0009,PO-000139-10,2026-05-11,2026-06-25,442297.8,KRW,2026-06-22,PAID
