record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,shipment_id,po_line_id,vessel_or_mode,origin_port,destination_port,lane_id,shipment_quantity,quantity_uom,freight_amount,freight_currency,etd,eta,status
log-02-4cd783226022,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-734a30adc1b4,SHP-000011,PO-000015-10,DEMO-VESSEL-12,SHANGHAI,ULSAN,LANE-012,28.5,TON,3092.25,USD,2026-04-13,2026-05-17,DELIVERED
log-02-cda2c84a1747,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fdf0f58fc988,SHP-000012,PO-000016-10,DEMO-VESSEL-13,JAKARTA,ULSAN,LANE-013,34.774,EA,3894.69,USD,2026-05-02,2026-06-16,DELIVERED
log-02-2b3e03008833,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-14393cae385c,SHP-000013,PO-000017-10,DEMO-VESSEL-14,PERTH,ULSAN,LANE-014,63.169,TON,4421.83,USD,2026-05-21,2026-07-08,DELIVERED
log-02-cb713ece9b71,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b922ab17575f,SHP-000014,PO-000018-10,DEMO-VESSEL-15,VALPARAISO,ULSAN,LANE-015,42.0,TON,3087.0,USD,2026-06-08,2026-07-29,DELIVERED
log-02-b0d20415285a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-583a79bfb34f,SHP-000015,PO-000019-10,DEMO-VESSEL-16,SHANGHAI,ULSAN,LANE-016,46.5,TON,3580.5,USD,2026-06-27,2026-08-21,DELIVERED
log-02-4d72545cb395,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2e13d1ff8d78,SHP-000016,PO-000020-10,DEMO-VESSEL-17,JAKARTA,ULSAN,LANE-017,49.544,EA,3988.29,USD,2026-07-16,2026-09-16,DELIVERED
log-02-f425940159f1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-775315a94448,SHP-000017,PO-000021-10,DEMO-VESSEL-01,PERTH,ULSAN,LANE-018,605.692,TON,50878.13,USD,2026-07-17,2026-07-30,DELIVERED
log-02-4b90a4098276,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0f949435d3ee,SHP-000018,PO-000023-10,DEMO-VESSEL-02,VALPARAISO,ULSAN,LANE-019,15.0,TON,1312.5,USD,2026-02-26,2026-03-20,DELIVERED
log-02-e33a144f67ee,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-63c1f3a224d9,SHP-000019,PO-000025-10,DEMO-VESSEL-03,SHANGHAI,ULSAN,LANE-020,542.553,TON,49372.32,USD,2026-04-04,2026-05-10,DELIVERED
log-02-8594e2c1bdd4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-55569cdb6731,SHP-000020,PO-000027-10,DEMO-VESSEL-04,JAKARTA,ULSAN,LANE-021,33.0,TON,3118.5,USD,2026-05-12,2026-06-30,DELIVERED
log-02-ce09d6044e63,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cad9855ee214,SHP-000021,PO-000028-10,DEMO-VESSEL-05,PERTH,ULSAN,LANE-022,37.5,TON,3675.0,USD,2026-05-30,2026-07-20,DELIVERED
log-02-84bab5f3fbbd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2b2f2f4b9162,SHP-000022,PO-000031-10,DEMO-VESSEL-06,VALPARAISO,ULSAN,LANE-023,51.0,TON,5176.5,USD,2026-07-09,2026-07-26,DELIVERED
log-02-19d4ee3f7e44,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7a202d63faa9,SHP-000023,PO-000032-10,DEMO-VESSEL-07,SHANGHAI,ULSAN,LANE-024,55.5,EA,5827.5,USD,2026-07-28,2026-08-14,DELIVERED
log-02-d1991976539e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ea8646291082,SHP-000024,PO-000033-10,DEMO-VESSEL-08,JAKARTA,ULSAN,LANE-025,236.18,TON,25625.53,USD,2026-02-17,2026-03-12,DELIVERED
log-02-8eaebf1f03f8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8a04aeffaf51,SHP-000025,PO-000034-10,DEMO-VESSEL-09,PERTH,ULSAN,LANE-026,15.0,TON,1680.0,USD,2026-03-07,2026-04-05,DELIVERED
log-02-e2fbcca2ac4d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-97d938429b96,SHP-000026,PO-000036-10,DEMO-VESSEL-10,VALPARAISO,ULSAN,LANE-027,32.842,EA,2298.94,USD,2026-04-15,2026-05-25,DELIVERED
log-02-2f3218fcc168,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6252c6ff09fa,SHP-000027,PO-000042-10,DEMO-VESSEL-11,SHANGHAI,ULSAN,LANE-028,48.259,EA,3547.04,USD,2026-07-19,2026-08-05,DELIVERED
log-02-bc29b0601648,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-46b819a0f28b,SHP-000028,PO-000043-10,DEMO-VESSEL-12,JAKARTA,ULSAN,LANE-029,55.5,TON,4273.5,USD,2026-02-09,2026-03-03,DELIVERED
log-02-ed1bcfcc18bb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-33c735ac9c44,SHP-000029,PO-000044-10,DEMO-VESSEL-13,PERTH,ULSAN,LANE-030,60.0,TON,4830.0,USD,2026-02-27,2026-03-31,DELIVERED
log-02-2d3bba4922e3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a077d9341981,SHP-000030,PO-000045-10,DEMO-VESSEL-14,VALPARAISO,ULSAN,LANE-001,515.425,TON,43295.7,USD,2026-03-18,2026-04-23,DELIVERED
log-02-76d1cc4eebfe,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-37067f665ca8,SHP-000031,PO-000047-10,DEMO-VESSEL-15,SHANGHAI,ULSAN,LANE-002,24.0,TON,2100.0,USD,2026-04-25,2026-06-13,DELIVERED
log-02-e99dbf9d2dc2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-85442242d4d5,SHP-000032,PO-000048-10,DEMO-VESSEL-16,JAKARTA,ULSAN,LANE-003,28.5,TON,2593.5,USD,2026-05-13,2026-07-07,DELIVERED
log-02-f35c334bc6cd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3a8539c1eb73,SHP-000033,PO-000049-10,DEMO-VESSEL-17,PERTH,ULSAN,LANE-004,627.058,TON,59256.98,USD,2026-06-01,2026-07-31,DELIVERED
log-02-c1dd5857231c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-64daf44cde28,SHP-000034,PO-000050-10,DEMO-VESSEL-01,VALPARAISO,ULSAN,LANE-005,37.5,EA,3675.0,USD,2026-06-21,2026-08-21,DELIVERED
log-02-cd88bc28db6e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-96b09eef39d4,SHP-000035,PO-000051-10,DEMO-VESSEL-02,SHANGHAI,ULSAN,LANE-006,42.0,TON,4263.0,USD,2026-06-22,2026-07-09,DELIVERED
log-02-a4e96e056d26,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bfbfc806821c,SHP-000036,PO-000052-10,DEMO-VESSEL-03,JAKARTA,ULSAN,LANE-007,46.5,EA,4882.5,USD,2026-07-11,2026-07-28,DELIVERED
log-02-aba8050e81ec,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bf0192303421,SHP-000037,PO-000053-10,DEMO-VESSEL-04,PERTH,ULSAN,LANE-008,224.934,TON,24405.34,USD,2026-07-30,2026-09-06,DELIVERED
log-02-63ae6d766418,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-16926462c62a,SHP-000038,PO-000057-10,DEMO-VESSEL-05,VALPARAISO,ULSAN,LANE-009,56.52,TON,6330.24,USD,2026-04-17,2026-06-06,DELIVERED
log-02-44821a11bfc6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b1a241a8bb7e,SHP-000039,PO-000058-10,DEMO-VESSEL-06,SHANGHAI,ULSAN,LANE-010,24.0,TON,1680.0,USD,2026-05-05,2026-06-29,DELIVERED
log-02-d320d9ed0795,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a5f3c4b13a7f,SHP-000040,PO-000059-10,DEMO-VESSEL-07,JAKARTA,ULSAN,LANE-011,28.5,TON,2094.75,USD,2026-05-24,2026-07-21,DELIVERED
log-02-99c2fe72df78,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-22ba1c6ee83e,SHP-000041,PO-000063-10,DEMO-VESSEL-08,PERTH,ULSAN,LANE-012,46.5,TON,3580.5,USD,2026-07-21,2026-08-19,DELIVERED
log-02-4c375d50f064,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-061de60de22d,SHP-000042,PO-000064-10,DEMO-VESSEL-09,VALPARAISO,ULSAN,LANE-013,51.0,TON,4105.5,USD,2026-02-10,2026-03-12,DELIVERED
log-02-d0f3a6f18b70,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-34677813ec0f,SHP-000043,PO-000067-10,DEMO-VESSEL-10,SHANGHAI,ULSAN,LANE-014,15.0,TON,1260.0,USD,2026-04-08,2026-05-23,DELIVERED
log-02-bc7258cc3dc0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0661a1de7729,SHP-000044,PO-000068-10,DEMO-VESSEL-11,JAKARTA,ULSAN,LANE-015,19.5,TON,1706.25,USD,2026-04-26,2026-06-14,DELIVERED
log-02-4f35460234d5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5cde73674d39,SHP-000045,PO-000070-10,DEMO-VESSEL-12,PERTH,ULSAN,LANE-016,28.5,EA,2593.5,USD,2026-06-03,2026-08-03,DELIVERED
log-02-32909e194507,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eeacf2e9d824,SHP-000046,PO-000073-10,DEMO-VESSEL-13,VALPARAISO,ULSAN,LANE-017,213.687,TON,20193.42,USD,2026-07-13,2026-08-10,DELIVERED
log-02-d5f780000363,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a40fd2871639,SHP-000047,PO-000074-10,DEMO-VESSEL-14,SHANGHAI,ULSAN,LANE-018,46.5,TON,4557.0,USD,2026-07-31,2026-08-30,DELIVERED
log-02-b090452cbffb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-de8dd51fee7f,SHP-000048,PO-000076-10,DEMO-VESSEL-15,JAKARTA,ULSAN,LANE-019,42.501,EA,4313.85,USD,2026-03-11,2026-04-19,DELIVERED
log-02-b4617841de3a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8c760771a741,SHP-000049,PO-000078-10,DEMO-VESSEL-16,PERTH,ULSAN,LANE-020,15.0,TON,1575.0,USD,2026-04-18,2026-06-10,DELIVERED
log-02-a1267e765948,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a05d387640c6,SHP-000050,PO-000079-10,DEMO-VESSEL-17,VALPARAISO,ULSAN,LANE-021,19.5,TON,2115.75,USD,2026-05-07,2026-07-04,DELIVERED
log-02-70d9fdc68e42,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-574f01baa7f6,SHP-000051,PO-000081-10,DEMO-VESSEL-01,SHANGHAI,ULSAN,LANE-022,526.689,TON,58989.17,USD,2026-05-27,2026-06-08,DELIVERED
log-02-060a53af8e99,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e4c1c860105c,SHP-000052,PO-000082-10,DEMO-VESSEL-02,JAKARTA,ULSAN,LANE-023,44.062,EA,3084.34,USD,2026-06-15,2026-07-03,DELIVERED
log-02-4493d8333410,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9ca3a90284f1,SHP-000053,PO-000083-10,DEMO-VESSEL-03,PERTH,ULSAN,LANE-024,37.5,TON,2756.25,USD,2026-07-04,2026-07-26,DELIVERED
log-02-ce44c95d99ad,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0944753c60a2,SHP-000054,PO-000085-10,DEMO-VESSEL-04,VALPARAISO,ULSAN,LANE-025,461.17,TON,35510.09,USD,2026-02-12,2026-03-22,DELIVERED
log-02-1df6083eea6a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c418a522c356,SHP-000055,PO-000086-10,DEMO-VESSEL-05,SHANGHAI,ULSAN,LANE-026,51.0,EA,4105.5,USD,2026-03-03,2026-04-11,DELIVERED
log-02-dcd5b56ddf32,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2b1dc4fa39cf,SHP-000056,PO-000094-10,DEMO-VESSEL-06,JAKARTA,ULSAN,LANE-027,37.5,TON,3150.0,USD,2026-07-14,2026-08-14,DELIVERED
log-02-0702afdb8b3f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-68b00c27fd13,SHP-000057,PO-000095-10,DEMO-VESSEL-07,PERTH,ULSAN,LANE-028,42.0,TON,3675.0,USD,2026-08-02,2026-09-11,DELIVERED
log-02-7004c62c1910,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e7bd9e14a747,SHP-000058,PO-000096-10,DEMO-VESSEL-08,VALPARAISO,ULSAN,LANE-029,40.569,EA,3691.78,USD,2026-02-22,2026-04-06,DELIVERED
log-02-6c67d2dc82e8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e25af17bcf30,SHP-000059,PO-000097-10,DEMO-VESSEL-09,SHANGHAI,ULSAN,LANE-030,73.143,TON,6912.01,USD,2026-03-13,2026-04-29,DELIVERED
log-02-60b520b618b3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9316bb27029e,SHP-000060,PO-000099-10,DEMO-VESSEL-10,JAKARTA,ULSAN,LANE-001,60.0,TON,5880.0,USD,2026-04-20,2026-06-14,DELIVERED
log-02-415327899dbd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-acdcc38b9da3,SHP-000061,PO-000101-10,DEMO-VESSEL-11,PERTH,ULSAN,LANE-002,500.355,TON,50786.03,USD,2026-05-10,2026-05-29,DELIVERED
log-02-c53d03a9aef1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ad595bf68ec0,SHP-000062,PO-000103-10,DEMO-VESSEL-12,VALPARAISO,ULSAN,LANE-003,28.5,TON,2992.5,USD,2026-06-17,2026-07-11,DELIVERED
log-02-0d294d2f93f3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fd9a0d23a1a3,SHP-000063,PO-000104-10,DEMO-VESSEL-13,SHANGHAI,ULSAN,LANE-004,33.0,TON,3580.5,USD,2026-07-05,2026-08-08,DELIVERED
log-02-f23d7f7a031e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-47b5f7b6a336,SHP-000064,PO-000105-10,DEMO-VESSEL-14,JAKARTA,ULSAN,LANE-005,623.936,TON,69880.83,USD,2026-07-24,2026-09-02,DELIVERED
log-02-a1ec7b824afa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-45f290d5521f,SHP-000065,PO-000106-10,DEMO-VESSEL-15,PERTH,ULSAN,LANE-006,42.0,EA,2940.0,USD,2026-02-14,2026-03-28,DELIVERED
log-02-26b79083dc9b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dbe131613af3,SHP-000066,PO-000107-10,DEMO-VESSEL-16,VALPARAISO,ULSAN,LANE-007,46.5,TON,3417.75,USD,2026-03-05,2026-04-19,DELIVERED
log-02-4b14448c92f0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bbf7e29bf80a,SHP-000067,PO-000108-10,DEMO-VESSEL-17,SHANGHAI,ULSAN,LANE-008,51.0,TON,3927.0,USD,2026-03-23,2026-05-18,DELIVERED
log-02-62f7f172e9f5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ba460d89ebc8,SHP-000068,PO-000110-10,DEMO-VESSEL-01,JAKARTA,ULSAN,LANE-009,60.0,EA,4830.0,USD,2026-04-30,2026-06-28,DELIVERED
log-02-72dba41bd602,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-60a2854119e2,SHP-000069,PO-000112-10,DEMO-VESSEL-02,PERTH,ULSAN,LANE-010,19.5,EA,1638.0,USD,2026-05-20,2026-06-13,DELIVERED
log-02-2ae020f9efae,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fd0096fc2656,SHP-000070,PO-000116-10,DEMO-VESSEL-03,VALPARAISO,ULSAN,LANE-011,38.637,EA,3380.74,USD,2026-08-04,2026-09-17,DELIVERED
log-02-972b6d4dd56b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4fc7343ac1f6,SHP-000071,PO-000118-10,DEMO-VESSEL-04,SHANGHAI,ULSAN,LANE-012,46.5,TON,4231.5,USD,2026-03-14,2026-05-08,DELIVERED
log-02-f4245730a7d5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b631c9d4641d,SHP-000072,PO-000119-10,DEMO-VESSEL-05,JAKARTA,ULSAN,LANE-013,51.0,TON,4819.5,USD,2026-04-02,2026-05-29,DELIVERED
log-02-0a221c7ac47d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ebce74c1e6e0,SHP-000073,PO-000120-10,DEMO-VESSEL-06,PERTH,ULSAN,LANE-014,38.284,EA,3751.83,USD,2026-04-22,2026-06-20,DELIVERED
log-02-c7c7a29018d6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4a31333e4952,SHP-000074,PO-000123-10,DEMO-VESSEL-07,VALPARAISO,ULSAN,LANE-015,19.5,TON,1979.25,USD,2026-05-31,2026-07-08,DELIVERED
