record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,equipment_event_id,equipment_id,event_type,start_at,end_at,planned,root_cause,capacity_loss_hours
mfg-03-061bbed3b03b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-10d9964f7465,EQEV-000011,EQ-02-011,BREAKDOWN,2024-03-18T00:00:00+00:00,2024-03-18T11:00:00+00:00,False,DEMO_WEAR,11
mfg-03-76871acbee2f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c4f9a7b08178,EQEV-000012,EQ-02-012,BREAKDOWN,2024-04-10T00:00:00+00:00,2024-04-10T01:00:00+00:00,False,DEMO_WEAR,1
mfg-03-5e6d1aa567fa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aba1713f2b9a,EQEV-000013,EQ-02-013,PLANNED_MAINTENANCE,2024-05-03T00:00:00+00:00,2024-05-03T15:00:00+00:00,True,PERIODIC_PM,15
mfg-03-5249d62b38eb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e837118ea49b,EQEV-000014,EQ-02-014,BREAKDOWN,2024-05-26T00:00:00+00:00,2024-05-26T03:00:00+00:00,False,DEMO_WEAR,3
mfg-03-1936b7a7441e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3581f835c0ae,EQEV-000015,EQ-02-015,BREAKDOWN,2024-06-18T00:00:00+00:00,2024-06-18T04:00:00+00:00,False,DEMO_WEAR,4
mfg-03-b75abba757d0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6462861f01d0,EQEV-000016,EQ-01-016,BREAKDOWN,2024-07-11T00:00:00+00:00,2024-07-11T05:00:00+00:00,False,DEMO_WEAR,5
mfg-03-4cb0de724786,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-52abbfc4f4b9,EQEV-000017,EQ-01-017,PLANNED_MAINTENANCE,2024-08-03T00:00:00+00:00,2024-08-03T19:00:00+00:00,True,PERIODIC_PM,19
mfg-03-59caf997ec36,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a8438cec2fa7,EQEV-000018,EQ-01-018,BREAKDOWN,2024-08-26T00:00:00+00:00,2024-08-26T07:00:00+00:00,False,DEMO_WEAR,7
mfg-03-7de540218d66,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d7fc73151922,EQEV-000019,EQ-01-019,BREAKDOWN,2024-09-18T00:00:00+00:00,2024-09-18T08:00:00+00:00,False,DEMO_WEAR,8
mfg-03-373e58f8077e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8e131f632221,EQEV-000020,EQ-01-020,BREAKDOWN,2024-10-11T00:00:00+00:00,2024-10-11T09:00:00+00:00,False,DEMO_WEAR,9
mfg-03-c25fddb4c767,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-58a05da7d272,EQEV-000021,EQ-02-021,PLANNED_MAINTENANCE,2024-11-03T00:00:00+00:00,2024-11-03T06:00:00+00:00,True,PERIODIC_PM,6
mfg-03-dc960176362a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f69107a0461f,EQEV-000022,EQ-02-022,BREAKDOWN,2024-11-26T00:00:00+00:00,2024-11-26T11:00:00+00:00,False,DEMO_WEAR,11
mfg-03-7e8d7349d866,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c37b96345b33,EQEV-000023,EQ-02-023,BREAKDOWN,2024-12-19T00:00:00+00:00,2024-12-19T01:00:00+00:00,False,DEMO_WEAR,1
mfg-03-559ec208446d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b083fc91b64e,EQEV-000024,EQ-02-024,BREAKDOWN,2025-01-11T00:00:00+00:00,2025-01-11T02:00:00+00:00,False,DEMO_WEAR,2
mfg-03-f4671d7d7ff0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bb76e4c51fde,EQEV-000025,EQ-02-025,PLANNED_MAINTENANCE,2025-02-03T00:00:00+00:00,2025-02-03T10:00:00+00:00,True,PERIODIC_PM,10
mfg-03-9450aaf73f99,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c702347d34ff,EQEV-000026,EQ-01-026,BREAKDOWN,2025-02-26T00:00:00+00:00,2025-02-26T04:00:00+00:00,False,DEMO_WEAR,4
mfg-03-3cf8a9ed4151,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3932bbbdafbc,EQEV-000027,EQ-01-027,BREAKDOWN,2025-03-21T00:00:00+00:00,2025-03-21T05:00:00+00:00,False,DEMO_WEAR,5
mfg-03-abceb2c5aaa7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e59161e5061a,EQEV-000028,EQ-01-028,BREAKDOWN,2025-04-13T00:00:00+00:00,2025-04-13T06:00:00+00:00,False,DEMO_WEAR,6
mfg-03-84b37a717ea2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7ed958f94a26,EQEV-000029,EQ-01-029,PLANNED_MAINTENANCE,2025-05-06T00:00:00+00:00,2025-05-06T14:00:00+00:00,True,PERIODIC_PM,14
mfg-03-f29c1e381641,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-91f2e6ce8c40,EQEV-000030,EQ-01-030,BREAKDOWN,2025-05-29T00:00:00+00:00,2025-05-29T08:00:00+00:00,False,DEMO_WEAR,8
mfg-03-a4fd9385aee6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c2b1bd6713af,EQEV-000031,EQ-02-031,BREAKDOWN,2025-06-21T00:00:00+00:00,2025-06-21T09:00:00+00:00,False,DEMO_WEAR,9
mfg-03-170df783540b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a023486e52c9,EQEV-000032,EQ-02-032,BREAKDOWN,2025-07-14T00:00:00+00:00,2025-07-14T10:00:00+00:00,False,DEMO_WEAR,10
mfg-03-20e77e91e028,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-02a63751e639,EQEV-000033,EQ-02-033,PLANNED_MAINTENANCE,2025-08-06T00:00:00+00:00,2025-08-06T18:00:00+00:00,True,PERIODIC_PM,18
mfg-03-8da9f4c66fb2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4cf8acac5a5f,EQEV-000034,EQ-02-034,BREAKDOWN,2025-08-29T00:00:00+00:00,2025-08-29T01:00:00+00:00,False,DEMO_WEAR,1
mfg-03-a212d236156a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-df6878e44ec3,EQEV-000035,EQ-02-035,BREAKDOWN,2025-09-21T00:00:00+00:00,2025-09-21T02:00:00+00:00,False,DEMO_WEAR,2
mfg-03-998187b46f95,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5ed8cd829c09,EQEV-000036,EQ-01-036,BREAKDOWN,2025-10-14T00:00:00+00:00,2025-10-14T03:00:00+00:00,False,DEMO_WEAR,3
mfg-03-90e01cff4959,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8f614e4502b3,EQEV-000037,EQ-01-037,PLANNED_MAINTENANCE,2025-11-06T00:00:00+00:00,2025-11-06T05:00:00+00:00,True,PERIODIC_PM,5
mfg-03-1b4296d49483,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5b636ee9676f,EQEV-000038,EQ-01-038,BREAKDOWN,2025-11-29T00:00:00+00:00,2025-11-29T05:00:00+00:00,False,DEMO_WEAR,5
mfg-03-4c95d6692677,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c562b458e25c,EQEV-000039,EQ-01-039,BREAKDOWN,2025-12-22T00:00:00+00:00,2025-12-22T06:00:00+00:00,False,DEMO_WEAR,6
mfg-03-73f8ef29e0e8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d6d4d3bd2aba,EQEV-000040,EQ-01-040,BREAKDOWN,2026-01-14T00:00:00+00:00,2026-01-14T07:00:00+00:00,False,DEMO_WEAR,7
mfg-03-9ad9d0645d1f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f41152e58683,EQEV-000041,EQ-02-041,PLANNED_MAINTENANCE,2026-02-06T00:00:00+00:00,2026-02-06T09:00:00+00:00,True,PERIODIC_PM,9
mfg-03-63c3ae08fe97,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c872a4e00384,EQEV-000042,EQ-02-042,BREAKDOWN,2026-03-01T00:00:00+00:00,2026-03-01T09:00:00+00:00,False,DEMO_WEAR,9
mfg-03-c6a020b930f3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-38c9a228b3e5,EQEV-000043,EQ-02-043,BREAKDOWN,2026-03-24T00:00:00+00:00,2026-03-24T10:00:00+00:00,False,DEMO_WEAR,10
mfg-03-29c1763bf09d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aa6090ebe79d,EQEV-000044,EQ-02-044,BREAKDOWN,2026-04-16T00:00:00+00:00,2026-04-16T11:00:00+00:00,False,DEMO_WEAR,11
mfg-03-94b8dcc6fba8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8f1d806d1ec3,EQEV-000045,EQ-02-045,PLANNED_MAINTENANCE,2026-05-09T00:00:00+00:00,2026-05-09T13:00:00+00:00,True,PERIODIC_PM,13
mfg-03-873e7da1e690,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5303d15084d4,EQEV-000046,EQ-01-046,BREAKDOWN,2026-06-01T00:00:00+00:00,2026-06-01T02:00:00+00:00,False,DEMO_WEAR,2
mfg-03-194d1850d958,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5e73aebaa205,EQEV-000047,EQ-01-047,BREAKDOWN,2026-06-24T00:00:00+00:00,2026-06-24T03:00:00+00:00,False,DEMO_WEAR,3
mfg-03-78312f9b123e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cd900d5b0008,EQEV-000048,EQ-01-048,BREAKDOWN,2026-07-17T00:00:00+00:00,2026-07-17T04:00:00+00:00,False,DEMO_WEAR,4
mfg-03-52e62e452dd1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2d4d23c45f90,EQEV-000049,EQ-01-001,PLANNED_MAINTENANCE,2023-08-10T00:00:00+00:00,2023-08-10T17:00:00+00:00,True,PERIODIC_PM,17
mfg-03-855d9fa3ba0c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ec8600247626,EQEV-000050,EQ-01-002,BREAKDOWN,2023-09-02T00:00:00+00:00,2023-09-02T06:00:00+00:00,False,DEMO_WEAR,6
mfg-03-dd315c3216b7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ae183e251784,EQEV-000051,EQ-01-003,BREAKDOWN,2023-09-25T00:00:00+00:00,2023-09-25T07:00:00+00:00,False,DEMO_WEAR,7
mfg-03-231848d90509,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-549ce44663ea,EQEV-000052,EQ-01-004,BREAKDOWN,2023-10-18T00:00:00+00:00,2023-10-18T08:00:00+00:00,False,DEMO_WEAR,8
mfg-03-a7b81772bcac,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-075d7c0f55eb,EQEV-000053,EQ-01-005,PLANNED_MAINTENANCE,2023-11-10T00:00:00+00:00,2023-11-10T04:00:00+00:00,True,PERIODIC_PM,4
mfg-03-0556e7c98a9a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4b02fd87b038,EQEV-000054,EQ-02-006,BREAKDOWN,2023-12-03T00:00:00+00:00,2023-12-03T10:00:00+00:00,False,DEMO_WEAR,10
mfg-03-38cd7237581f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f830186ffc28,EQEV-000055,EQ-02-007,BREAKDOWN,2023-12-26T00:00:00+00:00,2023-12-26T11:00:00+00:00,False,DEMO_WEAR,11
mfg-03-f9c434f14f4f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d9ec1599c8e8,EQEV-000056,EQ-02-008,BREAKDOWN,2024-01-18T00:00:00+00:00,2024-01-18T01:00:00+00:00,False,DEMO_WEAR,1
mfg-03-2b6c8643999b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-24eacd55a3e7,EQEV-000057,EQ-02-009,PLANNED_MAINTENANCE,2024-02-10T00:00:00+00:00,2024-02-10T08:00:00+00:00,True,PERIODIC_PM,8
mfg-03-8b7928b3c912,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-03e069380358,EQEV-000058,EQ-02-010,BREAKDOWN,2024-03-04T00:00:00+00:00,2024-03-04T03:00:00+00:00,False,DEMO_WEAR,3
mfg-03-9cf0c840a43e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-db05a2c5bc68,EQEV-000059,EQ-02-011,BREAKDOWN,2024-03-27T00:00:00+00:00,2024-03-27T04:00:00+00:00,False,DEMO_WEAR,4
mfg-03-95369739b342,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-23143c1e2b0b,EQEV-000060,EQ-02-012,BREAKDOWN,2024-04-19T00:00:00+00:00,2024-04-19T05:00:00+00:00,False,DEMO_WEAR,5
mfg-03-8fe65d3dddff,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f79bd84b587b,EQEV-000061,EQ-02-013,PLANNED_MAINTENANCE,2024-05-12T00:00:00+00:00,2024-05-12T12:00:00+00:00,True,PERIODIC_PM,12
mfg-03-b8c57fe36742,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9549430ddf7b,EQEV-000062,EQ-02-014,BREAKDOWN,2024-06-04T00:00:00+00:00,2024-06-04T07:00:00+00:00,False,DEMO_WEAR,7
mfg-03-3595b21c997b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2f72a5f29951,EQEV-000063,EQ-02-015,BREAKDOWN,2024-06-27T00:00:00+00:00,2024-06-27T08:00:00+00:00,False,DEMO_WEAR,8
mfg-03-b1b6bb1feea4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7525c1dba0d4,EQEV-000064,EQ-01-016,BREAKDOWN,2024-07-20T00:00:00+00:00,2024-07-20T09:00:00+00:00,False,DEMO_WEAR,9
mfg-03-4699da6d0edc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6db555e19ad7,EQEV-000065,EQ-01-017,PLANNED_MAINTENANCE,2024-08-12T00:00:00+00:00,2024-08-12T16:00:00+00:00,True,PERIODIC_PM,16
mfg-03-563ba0c3ef5c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5158879c1030,EQEV-000066,EQ-01-018,BREAKDOWN,2024-09-04T00:00:00+00:00,2024-09-04T11:00:00+00:00,False,DEMO_WEAR,11
mfg-03-9dddbddb4f80,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b8dbf66ae50d,EQEV-000067,EQ-01-019,BREAKDOWN,2024-09-27T00:00:00+00:00,2024-09-27T01:00:00+00:00,False,DEMO_WEAR,1
mfg-03-5fc17338453a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a5c4457db0bd,EQEV-000068,EQ-01-020,BREAKDOWN,2024-10-20T00:00:00+00:00,2024-10-20T02:00:00+00:00,False,DEMO_WEAR,2
mfg-03-f595f16268d1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c9a1757f2f8c,EQEV-000069,EQ-02-021,PLANNED_MAINTENANCE,2024-11-12T00:00:00+00:00,2024-11-12T03:00:00+00:00,True,PERIODIC_PM,3
mfg-03-d10d6f76e8b6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-08fd0e8e7f1e,EQEV-000070,EQ-02-022,BREAKDOWN,2024-12-05T00:00:00+00:00,2024-12-05T04:00:00+00:00,False,DEMO_WEAR,4
mfg-03-ccdfb9f9f351,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ad398a5875c2,EQEV-000071,EQ-02-023,BREAKDOWN,2024-12-28T00:00:00+00:00,2024-12-28T05:00:00+00:00,False,DEMO_WEAR,5
mfg-03-4dd623777aa9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8c21867c699e,EQEV-000072,EQ-02-024,BREAKDOWN,2025-01-20T00:00:00+00:00,2025-01-20T06:00:00+00:00,False,DEMO_WEAR,6
mfg-03-c21b6b1e2e2f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ac46223c9f19,EQEV-000073,EQ-02-025,PLANNED_MAINTENANCE,2025-02-12T00:00:00+00:00,2025-02-12T07:00:00+00:00,True,PERIODIC_PM,7
mfg-03-75a58e6fa72f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a1257c85c57a,EQEV-000074,EQ-01-026,BREAKDOWN,2025-03-07T00:00:00+00:00,2025-03-07T08:00:00+00:00,False,DEMO_WEAR,8
mfg-03-a9cf444383dc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c181109c0b2d,EQEV-000075,EQ-01-027,BREAKDOWN,2025-03-30T00:00:00+00:00,2025-03-30T09:00:00+00:00,False,DEMO_WEAR,9
mfg-03-4b4ad60b9c71,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7b58bb2fd6f3,EQEV-000076,EQ-01-028,BREAKDOWN,2025-04-22T00:00:00+00:00,2025-04-22T10:00:00+00:00,False,DEMO_WEAR,10
mfg-03-a5555ef5ee32,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-98509eb3b7f3,EQEV-000077,EQ-01-029,PLANNED_MAINTENANCE,2025-05-15T00:00:00+00:00,2025-05-15T11:00:00+00:00,True,PERIODIC_PM,11
