record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,snapshot_id,snapshot_date,location_id,material_id,lot_id,unrestricted_quantity,quality_quantity,blocked_quantity,safety_stock_quantity,quantity_uom
inv-01-9e1dd0a05668,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d442c52b3c19,STK-20260228-WIP-ANODE-LOC-P1-RAW,2026-02-28,LOC-P1-RAW,WIP-ANODE,ALL,100.0,0.0,0.0,10.0,TON
inv-01-907520f1f400,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-38f72908e9a3,STK-20260228-WIP-ANODE-LOC-P1-FG,2026-02-28,LOC-P1-FG,WIP-ANODE,ALL,1.76,0.0,0.0,10.0,TON
inv-01-5037c94ee086,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a2afddcb0698,STK-20260228-WIP-NISO4-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,WIP-NISO4,ALL,102.24,0.0,0.0,10.0,TON
inv-01-769c6b5611e8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0147c2baf7f1,STK-20260228-WIP-NISO4-LOC-P2-FG,2026-02-28,LOC-P2-FG,WIP-NISO4,ALL,0.0,0.0,0.0,10.0,TON
inv-01-17f9fb79aa2e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f5db55f9fc7f,STK-20260228-FG-CATHODE-LOC-P1-RAW,2026-02-28,LOC-P1-RAW,FG-CATHODE,ALL,0.0,0.0,0.0,10.0,TON
inv-01-54fa1721e143,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3f3fe2fbe2a3,STK-20260228-FG-CATHODE-LOC-P1-FG,2026-02-28,LOC-P1-FG,FG-CATHODE,ALL,1442.369,0.0,0.0,10.0,TON
inv-01-d0e254edded5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ce191c4021d4,STK-20260228-FG-NISO4-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,FG-NISO4,ALL,3.2,0.0,0.0,10.0,TON
inv-01-b3ed8267e134,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5e79551481dd,STK-20260228-FG-NISO4-LOC-P2-FG,2026-02-28,LOC-P2-FG,FG-NISO4,ALL,1401.854,0.0,0.0,10.0,TON
inv-01-045dd74fc229,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-16cd73371816,STK-20260228-FG-LIOH-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,FG-LIOH,ALL,0.0,0.0,0.0,10.0,TON
inv-01-bcca1ec865b7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5ce514845219,STK-20260228-FG-LIOH-LOC-P2-FG,2026-02-28,LOC-P2-FG,FG-LIOH,ALL,1515.62,0.0,0.0,10.0,TON
inv-01-ea39e04f7080,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-66b58b33337e,STK-20260228-BP-H2SO4-LOC-P1-RAW,2026-02-28,LOC-P1-RAW,BP-H2SO4,ALL,2.89,0.0,0.0,10.0,TON
inv-01-f11da7ee3006,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c8c6c1a62cb9,STK-20260228-BP-H2SO4-LOC-P1-FG,2026-02-28,LOC-P1-FG,BP-H2SO4,ALL,4245.957,0.0,0.0,10.0,TON
inv-01-d146335ad802,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a428567b643d,STK-20260228-BP-GOLD-LOC-P1-RAW,2026-02-28,LOC-P1-RAW,BP-GOLD,ALL,0.0,0.0,0.0,10.0,KG
inv-01-008bcd6fe411,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2bc90ba4ab34,STK-20260228-BP-GOLD-LOC-P1-FG,2026-02-28,LOC-P1-FG,BP-GOLD,ALL,108.161,0.0,0.0,10.0,KG
inv-01-9f3e43c02943,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-336fd274e469,STK-20260228-MAT-RA-0013-LOC-P1-RAW,2026-02-28,LOC-P1-RAW,MAT-RA-0013,ALL,2003.91,0.0,0.0,10.0,TON
inv-01-2dce4438ea1f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c99323e9e9cd,STK-20260228-MAT-RA-0013-LOC-P1-FG,2026-02-28,LOC-P1-FG,MAT-RA-0013,ALL,0.0,0.0,0.0,10.0,TON
inv-01-90cf2d99d83a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eae02f9d4b91,STK-20260228-MAT-CO-0014-LOC-P1-RAW,2026-02-28,LOC-P1-RAW,MAT-CO-0014,ALL,100.0,0.0,0.0,10.0,TON
inv-01-6fe600aef06b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-949c3ced3b03,STK-20260228-MAT-CO-0014-LOC-P1-FG,2026-02-28,LOC-P1-FG,MAT-CO-0014,ALL,2.89,0.0,0.0,10.0,TON
inv-01-3fa19ec52453,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-50df800d6b1e,STK-20260228-MAT-CO-0015-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-CO-0015,ALL,103.4,0.0,0.0,10.0,TON
inv-01-6d3847b676b5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-14b57bc536fd,STK-20260228-MAT-CO-0015-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-CO-0015,ALL,0.0,0.0,0.0,10.0,TON
inv-01-92d622c0a1f6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b8181e6d9c7f,STK-20260228-MAT-WI-0016-LOC-P1-RAW,2026-02-28,LOC-P1-RAW,MAT-WI-0016,ALL,100.0,0.0,0.0,10.0,TON
inv-01-958bd314bb11,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6aa75758af0e,STK-20260228-MAT-WI-0016-LOC-P1-FG,2026-02-28,LOC-P1-FG,MAT-WI-0016,ALL,3.91,0.0,0.0,10.0,TON
inv-01-bad9f16512c2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-77dd77620fe4,STK-20260228-MAT-FI-0017-LOC-P1-RAW,2026-02-28,LOC-P1-RAW,MAT-FI-0017,ALL,4.42,0.0,0.0,10.0,TON
inv-01-5a86b78423a8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6f7a1d6b49f2,STK-20260228-MAT-FI-0017-LOC-P1-FG,2026-02-28,LOC-P1-FG,MAT-FI-0017,ALL,1268.916,0.0,0.0,10.0,TON
inv-01-0372173e5b9a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-efcfc74cd024,STK-20260228-MAT-RA-0018-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-RA-0018,ALL,3111.21,0.0,0.0,10.0,TON
inv-01-3c2883f1ea8b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4b7668808d56,STK-20260228-MAT-RA-0018-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-RA-0018,ALL,0.0,0.0,0.0,10.0,TON
inv-01-2d1e9af0640b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-619d08483e52,STK-20260228-MAT-RA-0019-LOC-P1-RAW,2026-02-28,LOC-P1-RAW,MAT-RA-0019,ALL,3077.339,0.0,0.0,10.0,TON
inv-01-3bb4bf33edc6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ef8d4adc2a19,STK-20260228-MAT-RA-0019-LOC-P1-FG,2026-02-28,LOC-P1-FG,MAT-RA-0019,ALL,0.0,0.0,0.0,10.0,TON
inv-01-e16c913dc2a1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4ade401022ed,STK-20260228-MAT-CO-0020-LOC-P1-RAW,2026-02-28,LOC-P1-RAW,MAT-CO-0020,ALL,100.0,0.0,0.0,10.0,TON
inv-01-2c4e33b281b5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-32c6e4ce5fcd,STK-20260228-MAT-CO-0020-LOC-P1-FG,2026-02-28,LOC-P1-FG,MAT-CO-0020,ALL,4.42,0.0,0.0,10.0,TON
inv-01-9ede849b2102,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-418b785fba1d,STK-20260228-MAT-CO-0021-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-CO-0021,ALL,104.93,0.0,0.0,10.0,TON
inv-01-65d58660002e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fe80d732c942,STK-20260228-MAT-CO-0021-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-CO-0021,ALL,0.0,0.0,0.0,10.0,TON
inv-01-137d10461e60,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e987f4da5c28,STK-20260228-MAT-WI-0022-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-WI-0022,ALL,100.0,0.0,0.0,10.0,TON
inv-01-a4e6800520cf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-25fa82dbba17,STK-20260228-MAT-WI-0022-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-WI-0022,ALL,0.85,0.0,0.0,10.0,TON
inv-01-4e0d14060e97,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0490c5c5cfa6,STK-20260228-MAT-FI-0023-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-FI-0023,ALL,4.42,0.0,0.0,10.0,TON
inv-01-7a7e6a999c3c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ab5fe92cd21e,STK-20260228-MAT-FI-0023-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-FI-0023,ALL,1257.733,0.0,0.0,10.0,TON
inv-01-dcba3273c718,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3a34f1f6604e,STK-20260228-MAT-RA-0024-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-RA-0024,ALL,2000.0,0.0,0.0,10.0,TON
inv-01-5cf1de9a52bc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a2885d4347fd,STK-20260228-MAT-RA-0024-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-RA-0024,ALL,4.93,0.0,0.0,10.0,TON
inv-01-7d5f74cfa478,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c5af443563b0,STK-20260228-MAT-RA-0025-LOC-P1-RAW,2026-02-28,LOC-P1-RAW,MAT-RA-0025,ALL,3079.765,0.0,0.0,10.0,TON
inv-01-333725f490ba,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e09d242616a3,STK-20260228-MAT-RA-0025-LOC-P1-FG,2026-02-28,LOC-P1-FG,MAT-RA-0025,ALL,0.0,0.0,0.0,10.0,TON
inv-01-c6bb3b961c52,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2d0d06e0187a,STK-20260228-MAT-CO-0026-LOC-P1-RAW,2026-02-28,LOC-P1-RAW,MAT-CO-0026,ALL,100.0,0.0,0.0,10.0,TON
inv-01-c4fbc3e24ff5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0521ffbc4a1b,STK-20260228-MAT-CO-0026-LOC-P1-FG,2026-02-28,LOC-P1-FG,MAT-CO-0026,ALL,1.36,0.0,0.0,10.0,TON
inv-01-ebc65f7b4d72,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dc3ada99784c,STK-20260228-MAT-CO-0027-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-CO-0027,ALL,104.93,0.0,0.0,10.0,TON
inv-01-d677e75cd8c2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3d9a04cd87ed,STK-20260228-MAT-CO-0027-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-CO-0027,ALL,0.0,0.0,0.0,10.0,TON
inv-01-079e9d2f9f93,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-10390534fc12,STK-20260228-MAT-WI-0028-LOC-P1-RAW,2026-02-28,LOC-P1-RAW,MAT-WI-0028,ALL,100.0,0.0,0.0,10.0,TON
inv-01-1a20280035ac,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ca42bc430dec,STK-20260228-MAT-WI-0028-LOC-P1-FG,2026-02-28,LOC-P1-FG,MAT-WI-0028,ALL,0.85,0.0,0.0,10.0,TON
inv-01-986e3f4b03e5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ffcf35b12620,STK-20260228-MAT-FI-0029-LOC-P1-RAW,2026-02-28,LOC-P1-RAW,MAT-FI-0029,ALL,1.36,0.0,0.0,10.0,TON
inv-01-164384fc0544,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-91b5d182ba50,STK-20260228-MAT-FI-0029-LOC-P1-FG,2026-02-28,LOC-P1-FG,MAT-FI-0029,ALL,1312.988,0.0,0.0,10.0,TON
inv-01-c11873e822f9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c895f5b51a44,STK-20260228-MAT-RA-0030-LOC-P2-RAW,2026-02-28,LOC-P2-RAW,MAT-RA-0030,ALL,2000.0,0.0,0.0,10.0,TON
inv-01-46f20d552a7c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6055d61cab08,STK-20260228-MAT-RA-0030-LOC-P2-FG,2026-02-28,LOC-P2-FG,MAT-RA-0030,ALL,1.87,0.0,0.0,10.0,TON
inv-01-c80d8eb907f2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-92395650be5d,STK-20260331-RM-CU-CONC-LOC-P1-RAW,2026-03-31,LOC-P1-RAW,RM-CU-CONC,ALL,2379.748,0.0,0.0,50.0,TON
inv-01-42cab7058beb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d24d43fd8c9a,STK-20260331-RM-CU-CONC-LOC-P1-FG,2026-03-31,LOC-P1-FG,RM-CU-CONC,ALL,0.0,0.0,0.0,50.0,TON
inv-01-e41cc327b10d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-770d0e960ad7,STK-20260331-RM-MHP-LOC-P2-RAW,2026-03-31,LOC-P2-RAW,RM-MHP,ALL,2509.225,0.0,0.0,50.0,TON
inv-01-1f0619bf4134,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-80540820db54,STK-20260331-RM-MHP-LOC-P2-FG,2026-03-31,LOC-P2-FG,RM-MHP,ALL,4.25,0.0,0.0,50.0,TON
inv-01-04dc5080ad8c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d44ecc956121,STK-20260331-RM-H2SO4-LOC-P2-RAW,2026-03-31,LOC-P2-RAW,RM-H2SO4,ALL,2438.104,0.0,0.0,50.0,TON
inv-01-0716d0f9d83f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-763bc56fb165,STK-20260331-RM-H2SO4-LOC-P2-FG,2026-03-31,LOC-P2-FG,RM-H2SO4,ALL,0.0,0.0,0.0,50.0,TON
inv-01-2a30e41edf52,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c5583f9e040f,STK-20260331-RM-LIME-LOC-P2-RAW,2026-03-31,LOC-P2-RAW,RM-LIME,ALL,2051.0,0.0,0.0,50.0,TON
inv-01-40a82ce8f950,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ebe6c48e8227,STK-20260331-RM-LIME-LOC-P2-FG,2026-03-31,LOC-P2-FG,RM-LIME,ALL,6.29,0.0,0.0,50.0,TON
inv-01-e647c8edad53,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a57f53b501e9,STK-20260331-WIP-MATTE-LOC-P1-RAW,2026-03-31,LOC-P1-RAW,WIP-MATTE,ALL,107.31,0.0,0.0,10.0,TON
inv-01-e4df0070d5a3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7ed52d90fe99,STK-20260331-WIP-MATTE-LOC-P1-FG,2026-03-31,LOC-P1-FG,WIP-MATTE,ALL,0.0,0.0,0.0,10.0,TON
inv-01-e0f3349d9fcf,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9c21b0bb2000,STK-20260331-WIP-ANODE-LOC-P1-RAW,2026-03-31,LOC-P1-RAW,WIP-ANODE,ALL,100.0,0.0,0.0,10.0,TON
inv-01-bbda6267046b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8e2c5e2249dd,STK-20260331-WIP-ANODE-LOC-P1-FG,2026-03-31,LOC-P1-FG,WIP-ANODE,ALL,5.16,0.0,0.0,10.0,TON
inv-01-d50f2378f957,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-997b405a7535,STK-20260331-WIP-NISO4-LOC-P2-RAW,2026-03-31,LOC-P2-RAW,WIP-NISO4,ALL,106.15,0.0,0.0,10.0,TON
inv-01-10ef6c5b0615,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-44c6062b73c0,STK-20260331-WIP-NISO4-LOC-P2-FG,2026-03-31,LOC-P2-FG,WIP-NISO4,ALL,0.0,0.0,0.0,10.0,TON
inv-01-c864d274bea8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-19e10c0961d5,STK-20260331-FG-CATHODE-LOC-P1-RAW,2026-03-31,LOC-P1-RAW,FG-CATHODE,ALL,0.0,0.0,0.0,10.0,TON
inv-01-285273d8f397,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d15d548059db,STK-20260331-FG-CATHODE-LOC-P1-FG,2026-03-31,LOC-P1-FG,FG-CATHODE,ALL,1781.808,0.0,0.0,10.0,TON
