record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,finance_document_id,document_type,partner_id,reference_id,posting_date,due_date,amount,currency,paid_at,status
fin-02-d5640773f563,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5d3bf28e99f2,AP-PO-000018-10,AP,SUP-0008,PO-000018-10,2026-07-29,2026-09-12,471182.88,USD,2026-09-09,PAID
fin-02-53a0b75c88f4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b5bea614419f,AP-PO-000020-10,AP,SUP-0010,PO-000020-10,2026-09-15,2026-10-30,541460.37,USD,2026-10-27,PAID
fin-02-2fff70527fac,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a2463ee0ffbb,AP-PO-000021-10,AP,SUP-0001,PO-000021-10,2026-07-31,2026-09-14,584464.95,KRW,2026-09-11,PAID
fin-02-ee1b7ec30aec,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2554f4345c98,AP-PO-000022-10,AP,SUP-0002,PO-000022-10,2026-02-26,2026-04-12,637012.2,USD,2026-04-09,PAID
fin-02-479698b9c558,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ffe6214594a7,AP-PO-000026-10,AP,SUP-0006,PO-000026-10,2026-06-02,2026-07-17,312381.09,USD,2026-07-14,PAID
fin-02-fd8c52d1cf2c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-234be12790e0,AP-PO-000028-10,AP,SUP-0008,PO-000028-10,2026-07-20,2026-09-03,417475.12,USD,2026-08-31,PAID
fin-02-6a8b469c1b4f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ab7cc4d6b84d,AP-PO-000030-10,AP,SUP-0010,PO-000030-10,2026-09-07,2026-10-22,489686.85,USD,2026-10-19,PAID
fin-02-8c6e605e7acd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-895f1632e1a5,AP-PO-000032-10,AP,SUP-0002,PO-000032-10,2026-08-16,2026-09-30,594007.62,USD,2026-09-27,PAID
fin-02-dcc5b4679acc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ae8e07594d2c,AP-PO-000033-10,AP,SUP-0003,PO-000033-10,2026-03-13,2026-04-27,647328.0,USD,2026-04-24,PAID
fin-02-9831008c5d9c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cf5129554ad7,AP-PO-000035-10,AP,SUP-0005,PO-000035-10,2026-04-30,2026-06-14,213734.43,KRW,2026-06-11,PAID
fin-02-1d76445124a4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3bafee99e862,AP-PO-000036-10,AP,SUP-0006,PO-000036-10,2026-05-25,2026-07-09,265120.8,USD,2026-07-06,PAID
fin-02-947b2791da87,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-66ddcd145153,AP-PO-000037-10,AP,SUP-0007,PO-000037-10,2026-06-18,2026-08-02,317281.1,USD,2026-07-30,PAID
fin-02-369bba061028,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-44b45083ca0a,AP-PO-000038-10,AP,SUP-0008,PO-000038-10,2026-07-12,2026-08-26,370215.12,USD,2026-08-23,PAID
fin-02-d868d69aad2c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fac0441eef3f,AP-PO-000040-10,AP,SUP-0010,PO-000040-10,2026-08-29,2026-10-13,445908.54,USD,2026-10-10,PAID
fin-02-1dc6ea087c6a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-74f4a724e485,AP-PO-000042-10,AP,SUP-0002,PO-000042-10,2026-08-07,2026-09-21,541460.37,USD,2026-09-18,PAID
fin-02-972b99fcb0cc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-330641ebad53,AP-PO-000043-10,AP,SUP-0003,PO-000043-10,2026-03-05,2026-04-19,5896.88,USD,2026-04-16,PAID
fin-02-40cd1edb8ddb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-602604cb26e5,AP-PO-000045-10,AP,SUP-0005,PO-000045-10,2026-04-22,2026-06-06,163121.55,KRW,2026-06-03,PAID
fin-02-8b037dc562ff,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c8382a5f12e1,AP-PO-000046-10,AP,SUP-0006,PO-000046-10,2026-05-16,2026-06-30,213734.43,USD,2026-06-27,PAID
fin-02-4bfe5dd07e3a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d3455f4ede7f,AP-PO-000047-10,AP,SUP-0007,PO-000047-10,2026-06-09,2026-07-24,265120.8,USD,2026-07-21,PAID
fin-02-bfd321f7a388,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5a3bd7f84912,AP-PO-000052-10,AP,SUP-0002,PO-000052-10,2026-07-30,2026-09-13,497682.06,USD,2026-09-10,PAID
fin-02-81f1bea06b79,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-383c3559dce1,AP-PO-000053-10,AP,SUP-0003,PO-000053-10,2026-08-23,2026-10-07,550228.8,USD,2026-10-04,PAID
fin-02-109cc4b4ce3a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fb8c7ced23d4,AP-PO-000055-10,AP,SUP-0005,PO-000055-10,2026-04-13,2026-05-28,657644.4,KRW,2026-05-25,PAID
fin-02-4b1bcd3ea878,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cb546fbb2a9b,AP-PO-000056-10,AP,SUP-0006,PO-000056-10,2026-05-07,2026-06-21,165700.5,USD,2026-06-18,PAID
fin-02-8ef4e75c1df4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5510ee010aca,AP-PO-000058-10,AP,SUP-0008,PO-000058-10,2026-06-25,2026-08-09,269247.36,USD,2026-08-06,PAID
fin-02-59f4f1f972ee,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5ed15d368162,AP-PO-000059-10,AP,SUP-0009,PO-000059-10,2026-07-19,2026-09-02,2979.67,KRW,2026-08-30,PAID
fin-02-9a4af743789e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c4e18ce52f4e,AP-PO-000061-10,AP,SUP-0001,PO-000061-10,2026-06-27,2026-08-11,394908.75,KRW,2026-08-08,PAID
fin-02-aa788d801f46,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-75a9210b0d76,AP-PO-000063-10,AP,SUP-0003,PO-000063-10,2026-08-14,2026-09-28,4940.62,USD,2026-09-25,PAID
fin-02-8d080f33086f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e1ea6c841a0a,AP-PO-000064-10,AP,SUP-0004,PO-000064-10,2026-03-12,2026-04-26,550228.8,USD,2026-04-23,PAID
fin-02-d467626e41a5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-73f83b1aa85a,AP-PO-000065-10,AP,SUP-0005,PO-000065-10,2026-04-05,2026-05-20,603549.73,KRW,2026-05-17,PAID
fin-02-20999a940110,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-559b6502cb4e,AP-PO-000068-10,AP,SUP-0008,PO-000068-10,2026-06-16,2026-07-31,217087.07,USD,2026-07-28,PAID
fin-02-adf1e201eb9a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0c913e3b9fa5,AP-PO-000069-10,AP,SUP-0009,PO-000069-10,2026-07-10,2026-08-24,269247.36,KRW,2026-08-21,PAID
fin-02-f0b6f0a4b740,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b5d3ab652b20,AP-PO-000071-10,AP,SUP-0001,PO-000071-10,2026-06-19,2026-08-03,350356.71,KRW,2026-07-31,PAID
fin-02-080e218320f2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ffc4c820e5a1,AP-PO-000072-10,AP,SUP-0002,PO-000072-10,2026-07-13,2026-08-27,401356.5,USD,2026-08-24,PAID
fin-02-13e45a395ad3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4cb1701c8d97,AP-PO-000074-10,AP,SUP-0004,PO-000074-10,2026-08-30,2026-10-14,505676.8,USD,2026-10-11,PAID
fin-02-b83cae37bc5f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e7b4195a03bf,AP-PO-000077-10,AP,SUP-0007,PO-000077-10,2026-05-14,2026-06-28,667960.2,USD,2026-06-25,PAID
fin-02-d1c06bf3dbf1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-76af17aa375b,AP-PO-000080-10,AP,SUP-0010,PO-000080-10,2026-07-26,2026-09-09,254804.88,USD,2026-09-06,PAID
fin-02-a5ae6e917195,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-81ef941abf28,AP-PO-000081-10,AP,SUP-0001,PO-000081-10,2026-06-10,2026-07-25,300130.65,KRW,2026-07-22,PAID
fin-02-0f056698585b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-20e10e97b1e4,AP-PO-000082-10,AP,SUP-0002,PO-000082-10,2026-07-04,2026-08-18,350356.71,USD,2026-08-15,PAID
fin-02-b58656a9a9b2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-015116ab710b,AP-PO-000083-10,AP,SUP-0003,PO-000083-10,2026-07-28,2026-09-11,3984.38,USD,2026-09-08,PAID
fin-02-ee364a4b9c82,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4444421c7095,AP-PO-000084-10,AP,SUP-0004,PO-000084-10,2026-08-21,2026-10-05,453129.6,USD,2026-10-02,PAID
fin-02-4be3707c3cc2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-42b5aade2042,AP-PO-000086-10,AP,SUP-0006,PO-000086-10,2026-04-12,2026-05-27,558997.74,USD,2026-05-24,PAID
fin-02-bdb058a95992,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-934e27558666,AP-PO-000087-10,AP,SUP-0007,PO-000087-10,2026-05-06,2026-06-20,613091.85,USD,2026-06-17,PAID
fin-02-943a6ac2fc55,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a11929d60043,AP-PO-000088-10,AP,SUP-0008,PO-000088-10,2026-05-30,2026-07-14,667960.2,USD,2026-07-11,PAID
fin-02-96f037476bab,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f038ff35607e,AP-PO-000089-10,AP,SUP-0009,PO-000089-10,2026-06-23,2026-08-07,168279.6,KRW,2026-08-04,PAID
fin-02-46ccce2f640e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a9e73d0792a1,AP-PO-000092-10,AP,SUP-0002,PO-000092-10,2026-06-26,2026-08-10,305030.94,USD,2026-08-07,PAID
fin-02-f00bbf9b5e93,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a1957c451140,AP-PO-000093-10,AP,SUP-0003,PO-000093-10,2026-07-20,2026-09-03,356030.4,USD,2026-08-31,PAID
fin-02-5f722ae84b33,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5072f1dc087b,AP-PO-000098-10,AP,SUP-0008,PO-000098-10,2026-05-21,2026-07-05,622634.52,USD,2026-07-02,PAID
fin-02-113bd7361be0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c678b433c3f9,AP-PO-000099-10,AP,SUP-0009,PO-000099-10,2026-06-15,2026-07-30,6273.0,KRW,2026-07-27,PAID
fin-02-fe11a8ff4aae,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6cb10d35286b,AP-PO-000103-10,AP,SUP-0003,PO-000103-10,2026-07-11,2026-08-25,3028.12,USD,2026-08-22,PAID
fin-02-e98e99a06f10,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-35be892f9448,AP-PO-000104-10,AP,SUP-0004,PO-000104-10,2026-08-04,2026-09-18,356030.4,USD,2026-09-15,PAID
fin-02-40964831bf6a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-221cf7df336f,AP-PO-000105-10,AP,SUP-0005,PO-000105-10,2026-08-28,2026-10-12,407803.88,KRW,2026-10-09,PAID
fin-02-5b4d92fa900d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d470be1ff81e,AP-PO-000106-10,AP,SUP-0006,PO-000106-10,2026-03-26,2026-05-10,460351.08,USD,2026-05-07,PAID
fin-02-64026cf6827d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-48408aa54b2e,AP-PO-000107-10,AP,SUP-0007,PO-000107-10,2026-04-19,2026-06-03,513671.55,USD,2026-05-31,PAID
fin-02-ce1e768138ca,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1f8e4fbd6ef6,AP-PO-000108-10,AP,SUP-0008,PO-000108-10,2026-05-13,2026-06-27,567766.17,USD,2026-06-24,PAID
fin-02-c72cf08275ec,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bb65301fb401,AP-PO-000110-10,AP,SUP-0010,PO-000110-10,2026-06-30,2026-08-14,631854.0,USD,2026-08-11,PAID
fin-02-342edf70d317,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-293e22588326,AP-PO-000114-10,AP,SUP-0004,PO-000114-10,2026-07-27,2026-09-10,309930.95,USD,2026-09-07,PAID
fin-02-cd8513133fbf,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bca1015631b5,AP-PO-000116-10,AP,SUP-0006,PO-000116-10,2026-09-13,2026-10-28,414251.25,USD,2026-10-25,PAID
fin-02-6ff1b0288ec4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b76659a48bb0,AP-PO-000118-10,AP,SUP-0008,PO-000118-10,2026-05-04,2026-06-18,521666.76,USD,2026-06-15,PAID
fin-02-384d6b16038a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a0e71c9b5d58,AP-PO-000120-10,AP,SUP-0010,PO-000120-10,2026-06-22,2026-08-06,589236.29,USD,2026-08-03,PAID
fin-02-07f0e13bc16d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a8a656fc7b8b,AP-PO-000122-10,AP,SUP-0002,PO-000122-10,2026-05-31,2026-07-15,159253.05,USD,2026-07-12,PAID
fin-02-c96b20e51cc9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9db7701f0c59,AP-PO-000125-10,AP,SUP-0005,PO-000125-10,2026-08-11,2026-09-25,309930.95,KRW,2026-09-22,PAID
fin-02-17522356493c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-34c1b5bca391,AP-PO-000126-10,AP,SUP-0006,PO-000126-10,2026-09-04,2026-10-19,361704.42,USD,2026-10-16,PAID
fin-02-506f3b3e34d4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0cbd4a1f4575,AP-PO-000127-10,AP,SUP-0007,PO-000127-10,2026-04-02,2026-05-17,414251.25,USD,2026-05-14,PAID
fin-02-8dc569bf4de4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2dd659e912be,AP-PO-000129-10,AP,SUP-0009,PO-000129-10,2026-05-20,2026-07-04,521666.76,KRW,2026-07-01,PAID
fin-02-ced5b92fe58c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-26cd620edc01,AP-PO-000130-10,AP,SUP-0010,PO-000130-10,2026-06-13,2026-07-28,537075.9,USD,2026-07-25,PAID
fin-02-27c67c45ff1f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f49cb1130ec8,AP-PO-000132-10,AP,SUP-0002,PO-000132-10,2026-05-22,2026-07-06,642170.4,USD,2026-07-03,PAID
fin-02-a6466b5bf924,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f5bd65ae05fb,AP-PO-000134-10,AP,SUP-0004,PO-000134-10,2026-07-10,2026-08-24,212058.02,USD,2026-08-21,PAID
fin-02-8f11c384ee05,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0e15611e4dcb,AP-PO-000135-10,AP,SUP-0005,PO-000135-10,2026-08-03,2026-09-17,263057.76,KRW,2026-09-14,PAID
fin-02-46ac55d75810,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2571e1440af1,AP-PO-000136-10,AP,SUP-0006,PO-000136-10,2026-08-27,2026-10-11,314830.95,USD,2026-10-08,PAID
fin-02-72ff6589a782,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3b0c3033a3c9,AP-PO-000138-10,AP,SUP-0008,PO-000138-10,2026-04-17,2026-06-01,420699.0,USD,2026-05-29,PAID
fin-02-3773bbe5c3a2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f8ffe12cde8e,AP-PO-000139-10,AP,SUP-0009,PO-000139-10,2026-05-11,2026-06-25,4391.1,KRW,2026-06-22,PAID
