record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,shipment_id,po_line_id,vessel_or_mode,origin_port,destination_port,lane_id,shipment_quantity,quantity_uom,freight_amount,freight_currency,etd,eta,status
log-02-a15b2e64b6d6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7bbf27848ce0,SHP-000012,PO-000015-10,DEMO-VESSEL-13,JAKARTA,ULSAN,LANE-013,28.5,TON,3192.0,USD,2026-04-13,2026-05-18,DELIVERED
log-02-66c740ae82b0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f5ad683b8c65,SHP-000013,PO-000016-10,DEMO-VESSEL-14,PERTH,ULSAN,LANE-014,41.731,EA,2921.17,USD,2026-05-02,2026-06-11,DELIVERED
log-02-944841ab63ac,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c85262b8a84,SHP-000014,PO-000017-10,DEMO-VESSEL-15,VALPARAISO,ULSAN,LANE-015,381.176,TON,28016.44,USD,2026-05-21,2026-07-07,DELIVERED
log-02-3331f3cd47a3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7748b5fd0697,SHP-000015,PO-000018-10,DEMO-VESSEL-16,SHANGHAI,ULSAN,LANE-016,42.0,TON,3234.0,USD,2026-06-08,2026-08-03,DELIVERED
log-02-4f728e06d282,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b345fe43376d,SHP-000016,PO-000019-10,DEMO-VESSEL-17,JAKARTA,ULSAN,LANE-017,46.5,TON,3743.25,USD,2026-06-27,2026-08-27,DELIVERED
log-02-f425940159f1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-775315a94448,SHP-000017,PO-000021-10,DEMO-VESSEL-01,PERTH,ULSAN,LANE-018,461.423,TON,38759.53,USD,2026-07-17,2026-08-02,DELIVERED
log-02-4b90a4098276,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0f949435d3ee,SHP-000018,PO-000023-10,DEMO-VESSEL-02,VALPARAISO,ULSAN,LANE-019,15.0,TON,1312.5,USD,2026-02-26,2026-03-24,DELIVERED
log-02-e33a144f67ee,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-63c1f3a224d9,SHP-000019,PO-000025-10,DEMO-VESSEL-03,SHANGHAI,ULSAN,LANE-020,803.673,TON,73134.24,USD,2026-04-04,2026-05-08,DELIVERED
log-02-8594e2c1bdd4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-55569cdb6731,SHP-000020,PO-000027-10,DEMO-VESSEL-04,JAKARTA,ULSAN,LANE-021,33.0,TON,3118.5,USD,2026-05-12,2026-06-27,DELIVERED
log-02-ce09d6044e63,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cad9855ee214,SHP-000021,PO-000028-10,DEMO-VESSEL-05,PERTH,ULSAN,LANE-022,37.5,TON,3675.0,USD,2026-05-30,2026-07-20,DELIVERED
log-02-84bab5f3fbbd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2b2f2f4b9162,SHP-000022,PO-000031-10,DEMO-VESSEL-06,VALPARAISO,ULSAN,LANE-023,51.0,TON,5176.5,USD,2026-07-09,2026-07-24,DELIVERED
log-02-19d4ee3f7e44,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7a202d63faa9,SHP-000023,PO-000032-10,DEMO-VESSEL-07,SHANGHAI,ULSAN,LANE-024,55.5,TON,5827.5,USD,2026-07-28,2026-08-14,DELIVERED
log-02-d1991976539e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ea8646291082,SHP-000024,PO-000033-10,DEMO-VESSEL-08,JAKARTA,ULSAN,LANE-025,155.47,TON,16868.49,USD,2026-02-17,2026-03-14,DELIVERED
log-02-8eaebf1f03f8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8a04aeffaf51,SHP-000025,PO-000034-10,DEMO-VESSEL-09,PERTH,ULSAN,LANE-026,15.0,EA,1680.0,USD,2026-03-07,2026-04-08,DELIVERED
log-02-e2fbcca2ac4d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-97d938429b96,SHP-000026,PO-000036-10,DEMO-VESSEL-10,VALPARAISO,ULSAN,LANE-027,39.412,EA,2758.84,USD,2026-04-15,2026-05-25,DELIVERED
log-02-ac42c494aa6a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-411d613dd15e,SHP-000027,PO-000040-10,DEMO-VESSEL-11,SHANGHAI,ULSAN,LANE-028,42.0,EA,3087.0,USD,2026-06-29,2026-08-31,DELIVERED
log-02-286d6b0f1a9b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c987da119408,SHP-000028,PO-000042-10,DEMO-VESSEL-12,JAKARTA,ULSAN,LANE-029,56.485,EA,4349.35,USD,2026-07-19,2026-08-11,DELIVERED
log-02-cbbfa9ec1fea,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f88ffa54e824,SHP-000029,PO-000043-10,DEMO-VESSEL-13,PERTH,ULSAN,LANE-030,55.5,TON,4467.75,USD,2026-02-09,2026-03-06,DELIVERED
log-02-0e8315c1af6b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9de345bbf43c,SHP-000030,PO-000044-10,DEMO-VESSEL-14,VALPARAISO,ULSAN,LANE-001,60.0,TON,5040.0,USD,2026-02-27,2026-03-27,DELIVERED
log-02-70eec745502a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-db64b90146c0,SHP-000031,PO-000045-10,DEMO-VESSEL-15,SHANGHAI,ULSAN,LANE-002,763.489,TON,66805.29,USD,2026-03-18,2026-04-22,DELIVERED
log-02-4d1a54d74d83,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f4d235c2f856,SHP-000032,PO-000047-10,DEMO-VESSEL-16,JAKARTA,ULSAN,LANE-003,24.0,TON,2184.0,USD,2026-04-25,2026-06-12,DELIVERED
log-02-15dc580a3532,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5631a0592174,SHP-000033,PO-000048-10,DEMO-VESSEL-17,PERTH,ULSAN,LANE-004,28.5,TON,2693.25,USD,2026-05-13,2026-07-07,DELIVERED
log-02-02e68b1a9476,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e934fa498266,SHP-000034,PO-000049-10,DEMO-VESSEL-01,VALPARAISO,ULSAN,LANE-005,435.924,TON,42720.55,USD,2026-06-01,2026-07-27,DELIVERED
log-02-897824bdb82f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2f5fbbeaeb0d,SHP-000035,PO-000050-10,DEMO-VESSEL-02,SHANGHAI,ULSAN,LANE-006,37.5,EA,3806.25,USD,2026-06-21,2026-08-24,DELIVERED
log-02-5ac52ca1fe71,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-614411cba00d,SHP-000036,PO-000051-10,DEMO-VESSEL-03,JAKARTA,ULSAN,LANE-007,42.0,TON,4410.0,USD,2026-06-22,2026-07-04,DELIVERED
log-02-6ebe3101d2e0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cdf74ba3ec0d,SHP-000037,PO-000052-10,DEMO-VESSEL-04,PERTH,ULSAN,LANE-008,46.5,TON,5045.25,USD,2026-07-11,2026-08-13,DELIVERED
log-02-b8f34a041804,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5bf7cd45401a,SHP-000038,PO-000053-10,DEMO-VESSEL-05,VALPARAISO,ULSAN,LANE-009,148.067,TON,16583.5,USD,2026-07-30,2026-08-28,DELIVERED
log-02-1a2a8cef4c44,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f554a5d77974,SHP-000039,PO-000057-10,DEMO-VESSEL-06,SHANGHAI,ULSAN,LANE-010,341.052,TON,23873.64,USD,2026-04-17,2026-06-02,DELIVERED
log-02-f9a8b0848d24,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-290d8add3907,SHP-000040,PO-000058-10,DEMO-VESSEL-07,JAKARTA,ULSAN,LANE-011,24.0,TON,1764.0,USD,2026-05-05,2026-06-28,DELIVERED
log-02-84e3d5b11d1a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-86be26322fdf,SHP-000041,PO-000059-10,DEMO-VESSEL-08,PERTH,ULSAN,LANE-012,28.5,TON,2194.5,USD,2026-05-24,2026-07-18,DELIVERED
log-02-2cd4af334a65,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d60b0c2a6c0c,SHP-000042,PO-000063-10,DEMO-VESSEL-09,VALPARAISO,ULSAN,LANE-013,46.5,TON,3743.25,USD,2026-07-21,2026-08-19,DELIVERED
log-02-a714cef014cd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4e65c248bd12,SHP-000043,PO-000064-10,DEMO-VESSEL-10,SHANGHAI,ULSAN,LANE-014,51.0,TON,4284.0,USD,2026-02-10,2026-03-10,DELIVERED
log-02-3a69e097f5a5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e8c2ac6f108e,SHP-000044,PO-000067-10,DEMO-VESSEL-11,JAKARTA,ULSAN,LANE-015,15.0,TON,1312.5,USD,2026-04-08,2026-05-23,DELIVERED
log-02-80f142f53a84,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b4283fa297d0,SHP-000045,PO-000068-10,DEMO-VESSEL-12,PERTH,ULSAN,LANE-016,19.5,TON,1774.5,USD,2026-04-26,2026-06-16,DELIVERED
log-02-c5c9d94edbce,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0ff83cc0f15a,SHP-000046,PO-000070-10,DEMO-VESSEL-13,VALPARAISO,ULSAN,LANE-017,28.5,EA,2693.25,USD,2026-06-03,2026-08-07,DELIVERED
log-02-b4c14c25f1dd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5fbffdd70fb0,SHP-000047,PO-000073-10,DEMO-VESSEL-14,SHANGHAI,ULSAN,LANE-018,140.664,TON,13785.07,USD,2026-07-13,2026-08-06,DELIVERED
log-02-0d00e7d089da,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-037ddb20c986,SHP-000048,PO-000074-10,DEMO-VESSEL-15,JAKARTA,ULSAN,LANE-019,46.5,EA,4719.75,USD,2026-07-31,2026-09-02,DELIVERED
log-02-81412b9983be,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d81cd34f85db,SHP-000049,PO-000076-10,DEMO-VESSEL-16,PERTH,ULSAN,LANE-020,51.004,EA,5355.42,USD,2026-03-11,2026-04-19,DELIVERED
log-02-c406d998b860,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c29f720d8e8f,SHP-000050,PO-000078-10,DEMO-VESSEL-17,VALPARAISO,ULSAN,LANE-021,15.0,TON,1627.5,USD,2026-04-18,2026-06-11,DELIVERED
log-02-c966026a24b2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e02ca9cc5876,SHP-000051,PO-000079-10,DEMO-VESSEL-01,SHANGHAI,ULSAN,LANE-022,19.5,TON,2184.0,USD,2026-05-07,2026-07-01,DELIVERED
log-02-6f6568bf947f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-21c15c05e83b,SHP-000052,PO-000081-10,DEMO-VESSEL-02,JAKARTA,ULSAN,LANE-023,401.238,TON,28086.66,USD,2026-05-27,2026-06-13,DELIVERED
log-02-492e0b828374,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-be4420a5d646,SHP-000053,PO-000082-10,DEMO-VESSEL-03,PERTH,ULSAN,LANE-024,51.574,EA,3790.69,USD,2026-06-15,2026-07-05,DELIVERED
log-02-7a88ddd430d9,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0ff69362a33c,SHP-000054,PO-000083-10,DEMO-VESSEL-04,VALPARAISO,ULSAN,LANE-025,37.5,TON,2887.5,USD,2026-07-04,2026-08-02,DELIVERED
log-02-bb9bb8649c5f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2c4487e7fc34,SHP-000055,PO-000085-10,DEMO-VESSEL-05,SHANGHAI,ULSAN,LANE-026,683.122,TON,54991.32,USD,2026-02-12,2026-03-20,DELIVERED
log-02-62b7be18e23c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2aa6e5291b20,SHP-000056,PO-000086-10,DEMO-VESSEL-06,JAKARTA,ULSAN,LANE-027,51.0,EA,4284.0,USD,2026-03-03,2026-04-12,DELIVERED
log-02-f1ee87e303bb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0c81002ccef5,SHP-000057,PO-000094-10,DEMO-VESSEL-07,PERTH,ULSAN,LANE-028,37.5,EA,3281.25,USD,2026-07-14,2026-08-18,DELIVERED
log-02-8d6281510ea1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0ec26d54e265,SHP-000058,PO-000095-10,DEMO-VESSEL-08,VALPARAISO,ULSAN,LANE-029,42.0,TON,3822.0,USD,2026-08-02,2026-09-11,DELIVERED
log-02-6c67d2dc82e8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e25af17bcf30,SHP-000059,PO-000097-10,DEMO-VESSEL-09,SHANGHAI,ULSAN,LANE-030,441.361,TON,41708.61,USD,2026-03-13,2026-04-30,DELIVERED
log-02-5a0da29cbd95,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-93b47a3dd772,SHP-000060,PO-000100-10,DEMO-VESSEL-10,JAKARTA,ULSAN,LANE-001,15.0,EA,1470.0,USD,2026-05-09,2026-07-11,DELIVERED
log-02-415327899dbd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-acdcc38b9da3,SHP-000061,PO-000101-10,DEMO-VESSEL-11,PERTH,ULSAN,LANE-002,381.176,TON,38689.36,USD,2026-05-10,2026-05-29,DELIVERED
log-02-c53d03a9aef1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ad595bf68ec0,SHP-000062,PO-000103-10,DEMO-VESSEL-12,VALPARAISO,ULSAN,LANE-003,28.5,TON,2992.5,USD,2026-06-17,2026-07-13,DELIVERED
log-02-0d294d2f93f3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fd9a0d23a1a3,SHP-000063,PO-000104-10,DEMO-VESSEL-13,SHANGHAI,ULSAN,LANE-004,33.0,TON,3580.5,USD,2026-07-05,2026-08-09,DELIVERED
log-02-f23d7f7a031e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-47b5f7b6a336,SHP-000064,PO-000105-10,DEMO-VESSEL-14,JAKARTA,ULSAN,LANE-005,924.224,TON,103513.09,USD,2026-07-24,2026-08-27,DELIVERED
log-02-a1ec7b824afa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-45f290d5521f,SHP-000065,PO-000106-10,DEMO-VESSEL-15,PERTH,ULSAN,LANE-006,42.0,EA,2940.0,USD,2026-02-14,2026-03-26,DELIVERED
log-02-26b79083dc9b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dbe131613af3,SHP-000066,PO-000107-10,DEMO-VESSEL-16,VALPARAISO,ULSAN,LANE-007,46.5,TON,3417.75,USD,2026-03-05,2026-04-24,DELIVERED
log-02-4b14448c92f0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bbf7e29bf80a,SHP-000067,PO-000108-10,DEMO-VESSEL-17,SHANGHAI,ULSAN,LANE-008,51.0,TON,3927.0,USD,2026-03-23,2026-05-15,DELIVERED
log-02-62f7f172e9f5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ba460d89ebc8,SHP-000068,PO-000110-10,DEMO-VESSEL-01,JAKARTA,ULSAN,LANE-009,60.0,EA,4830.0,USD,2026-04-30,2026-07-03,DELIVERED
log-02-72dba41bd602,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-60a2854119e2,SHP-000069,PO-000112-10,DEMO-VESSEL-02,PERTH,ULSAN,LANE-010,19.5,TON,1638.0,USD,2026-05-20,2026-06-08,DELIVERED
log-02-327a31e98065,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-361e798a6e59,SHP-000070,PO-000113-10,DEMO-VESSEL-03,VALPARAISO,ULSAN,LANE-011,125.857,TON,11012.49,USD,2026-06-09,2026-07-06,DELIVERED
log-02-67ee798de321,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-295955559e83,SHP-000071,PO-000116-10,DEMO-VESSEL-04,SHANGHAI,ULSAN,LANE-012,46.367,EA,4219.4,USD,2026-08-04,2026-09-16,DELIVERED
log-02-f4245730a7d5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b631c9d4641d,SHP-000072,PO-000119-10,DEMO-VESSEL-05,JAKARTA,ULSAN,LANE-013,51.0,TON,4819.5,USD,2026-04-02,2026-05-27,DELIVERED
log-02-0a221c7ac47d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ebce74c1e6e0,SHP-000073,PO-000120-10,DEMO-VESSEL-06,PERTH,ULSAN,LANE-014,55.5,EA,5439.0,USD,2026-04-22,2026-06-24,DELIVERED
log-02-c7c7a29018d6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4a31333e4952,SHP-000074,PO-000123-10,DEMO-VESSEL-07,VALPARAISO,ULSAN,LANE-015,19.5,TON,1979.25,USD,2026-05-31,2026-07-08,DELIVERED
