record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,snapshot_id,snapshot_date,location_id,material_id,lot_id,unrestricted_quantity,quality_quantity,blocked_quantity,safety_stock_quantity,quantity_uom
inv-01-f0bda5ebe834,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5084490adc5e,STK-20230831-WIP-NISO4-LOC-P2-QI,2023-08-31,LOC-P2-QI,WIP-NISO4,ALL,0.0,0.0,0.0,10.0,TON
inv-01-6e5050f009af,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9849493f8cc5,STK-20230831-WIP-NISO4-LOC-P2-WIP,2023-08-31,LOC-P2-WIP,WIP-NISO4,ALL,100.0,0.0,0.0,10.0,TON
inv-01-d6dfb7b75f2b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1670aa8d97a1,STK-20230831-WIP-NISO4-LOC-P2-FG,2023-08-31,LOC-P2-FG,WIP-NISO4,ALL,0.0,0.0,0.0,10.0,TON
inv-01-4a4044efd9a7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a3adaa352494,STK-20230831-FG-NISO4-LOC-P2-RAW,2023-08-31,LOC-P2-RAW,FG-NISO4,ALL,0.0,0.0,0.0,10.0,TON
inv-01-7a80097fce3b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-09524e79e4ed,STK-20230831-FG-NISO4-LOC-P2-QI,2023-08-31,LOC-P2-QI,FG-NISO4,ALL,0.0,0.0,0.0,10.0,TON
inv-01-aad86911b1f3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-20187a611d04,STK-20230831-FG-NISO4-LOC-P2-WIP,2023-08-31,LOC-P2-WIP,FG-NISO4,ALL,0.0,0.0,0.0,10.0,TON
inv-01-753d127e07cb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-904f016254bf,STK-20230831-FG-NISO4-LOC-P2-FG,2023-08-31,LOC-P2-FG,FG-NISO4,ALL,20590.727,0.0,0.0,10.0,TON
inv-01-4eed36652f27,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b46145a7c212,STK-20230831-FG-LIOH-LOC-P2-RAW,2023-08-31,LOC-P2-RAW,FG-LIOH,ALL,0.0,0.0,0.0,10.0,TON
inv-01-b665a71c3cd1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3f661a6f5e01,STK-20230831-FG-LIOH-LOC-P2-QI,2023-08-31,LOC-P2-QI,FG-LIOH,ALL,0.0,0.0,0.0,10.0,TON
inv-01-57de95e06913,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-949643c3709f,STK-20230831-FG-LIOH-LOC-P2-WIP,2023-08-31,LOC-P2-WIP,FG-LIOH,ALL,0.0,0.0,0.0,10.0,TON
inv-01-7fa3c0cc840d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a7909a84e869,STK-20230831-FG-LIOH-LOC-P2-FG,2023-08-31,LOC-P2-FG,FG-LIOH,ALL,20596.402,0.0,0.0,10.0,TON
inv-01-44dab7db4a7c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-09d940fc7ff3,STK-20230831-MAT-CO-0008-LOC-P2-RAW,2023-08-31,LOC-P2-RAW,MAT-CO-0008,ALL,2886.668,0.0,0.0,10.0,TON
inv-01-7f1abde8c9be,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-391a5ca2c071,STK-20230831-MAT-CO-0008-LOC-P2-QI,2023-08-31,LOC-P2-QI,MAT-CO-0008,ALL,0.0,0.0,0.0,10.0,TON
inv-01-a4f769567a88,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-54e9b4a35e8d,STK-20230831-MAT-CO-0008-LOC-P2-WIP,2023-08-31,LOC-P2-WIP,MAT-CO-0008,ALL,0.0,0.0,0.0,10.0,TON
inv-01-b3c8a3c88ebf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8c78cd3a3a0d,STK-20230831-MAT-CO-0008-LOC-P2-FG,2023-08-31,LOC-P2-FG,MAT-CO-0008,ALL,0.0,0.0,0.0,10.0,TON
inv-01-440bcfc1d54d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dcce4587eedc,STK-20230831-MAT-CO-0009-LOC-P2-RAW,2023-08-31,LOC-P2-RAW,MAT-CO-0009,ALL,2893.75,0.0,0.0,10.0,TON
inv-01-420f0f238ef3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c7ee2a26a68,STK-20230831-MAT-CO-0009-LOC-P2-QI,2023-08-31,LOC-P2-QI,MAT-CO-0009,ALL,0.0,0.0,0.0,10.0,TON
inv-01-2cd731336d96,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2167af6d041d,STK-20230831-MAT-CO-0009-LOC-P2-WIP,2023-08-31,LOC-P2-WIP,MAT-CO-0009,ALL,0.0,0.0,0.0,10.0,TON
inv-01-488e4807b82b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-24b4a7d9a7e5,STK-20230831-MAT-CO-0009-LOC-P2-FG,2023-08-31,LOC-P2-FG,MAT-CO-0009,ALL,0.0,0.0,0.0,10.0,TON
inv-01-0a73d26d549f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cdf9aadcf855,STK-20230831-MAT-WI-0010-LOC-P2-RAW,2023-08-31,LOC-P2-RAW,MAT-WI-0010,ALL,0.0,0.0,0.0,10.0,TON
inv-01-78c0c719c2ca,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-109b6f72bc84,STK-20230831-MAT-WI-0010-LOC-P2-QI,2023-08-31,LOC-P2-QI,MAT-WI-0010,ALL,0.0,0.0,0.0,10.0,TON
inv-01-bc35b2f37df6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aa9e7138a77c,STK-20230831-MAT-WI-0010-LOC-P2-WIP,2023-08-31,LOC-P2-WIP,MAT-WI-0010,ALL,100.0,0.0,0.0,10.0,TON
inv-01-3a2f9810c867,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-24371388223e,STK-20230831-MAT-WI-0010-LOC-P2-FG,2023-08-31,LOC-P2-FG,MAT-WI-0010,ALL,0.0,0.0,0.0,10.0,TON
inv-01-92937b3ff5b0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c80e0615a772,STK-20230831-MAT-FI-0011-LOC-P2-RAW,2023-08-31,LOC-P2-RAW,MAT-FI-0011,ALL,0.0,0.0,0.0,10.0,TON
inv-01-9d34c82fd8e7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-68502737c1bd,STK-20230831-MAT-FI-0011-LOC-P2-QI,2023-08-31,LOC-P2-QI,MAT-FI-0011,ALL,0.0,0.0,0.0,10.0,TON
inv-01-bbc9c7fcb2da,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cf706c22b081,STK-20230831-MAT-FI-0011-LOC-P2-WIP,2023-08-31,LOC-P2-WIP,MAT-FI-0011,ALL,0.0,0.0,0.0,10.0,TON
inv-01-bc1424c43e05,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-15c9a037bc6e,STK-20230831-MAT-FI-0011-LOC-P2-FG,2023-08-31,LOC-P2-FG,MAT-FI-0011,ALL,898.152,0.0,0.0,10.0,TON
inv-01-737857ed1c0d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8c98dcd1db57,STK-20230831-MAT-RA-0012-LOC-P2-RAW,2023-08-31,LOC-P2-RAW,MAT-RA-0012,ALL,2881.971,0.0,0.0,10.0,TON
inv-01-b2240ebe81ee,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-02edc8097004,STK-20230831-MAT-RA-0012-LOC-P2-QI,2023-08-31,LOC-P2-QI,MAT-RA-0012,ALL,0.0,0.0,0.0,10.0,TON
inv-01-863b4bd2d91d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9dd0257a00f9,STK-20230831-MAT-RA-0012-LOC-P2-WIP,2023-08-31,LOC-P2-WIP,MAT-RA-0012,ALL,0.0,0.0,0.0,10.0,TON
inv-01-7f92f5b35966,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0ca74599ad6f,STK-20230831-MAT-RA-0012-LOC-P2-FG,2023-08-31,LOC-P2-FG,MAT-RA-0012,ALL,0.0,0.0,0.0,10.0,TON
inv-01-1b970be2ff79,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8102599bc431,STK-20230831-MAT-RA-0013-LOC-P2-RAW,2023-08-31,LOC-P2-RAW,MAT-RA-0013,ALL,3027.255,0.0,0.0,10.0,TON
inv-01-5d6e5902ae96,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cbf13ab3d299,STK-20230831-MAT-RA-0013-LOC-P2-QI,2023-08-31,LOC-P2-QI,MAT-RA-0013,ALL,0.0,0.0,0.0,10.0,TON
inv-01-beff86a791bf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ae509596caca,STK-20230831-MAT-RA-0013-LOC-P2-WIP,2023-08-31,LOC-P2-WIP,MAT-RA-0013,ALL,0.0,0.0,0.0,10.0,TON
inv-01-50027a5fda05,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6cb0b5353b8a,STK-20230831-MAT-RA-0013-LOC-P2-FG,2023-08-31,LOC-P2-FG,MAT-RA-0013,ALL,0.0,0.0,0.0,10.0,TON
inv-01-2155587d3322,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5da4dbcd385e,STK-20230831-MAT-CO-0014-LOC-P2-RAW,2023-08-31,LOC-P2-RAW,MAT-CO-0014,ALL,2738.231,0.0,0.0,10.0,TON
inv-01-89725ba359ef,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9074f6c850fa,STK-20230831-MAT-CO-0014-LOC-P2-QI,2023-08-31,LOC-P2-QI,MAT-CO-0014,ALL,0.0,0.0,0.0,10.0,TON
inv-01-20d062a28a86,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0327727a7449,STK-20230831-MAT-CO-0014-LOC-P2-WIP,2023-08-31,LOC-P2-WIP,MAT-CO-0014,ALL,0.0,0.0,0.0,10.0,TON
inv-01-da2810ba61d8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6683fcac24ce,STK-20230831-MAT-CO-0014-LOC-P2-FG,2023-08-31,LOC-P2-FG,MAT-CO-0014,ALL,0.0,0.0,0.0,10.0,TON
inv-01-af0da8376438,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7f14cb7256b8,STK-20230831-MAT-CO-0015-LOC-P2-RAW,2023-08-31,LOC-P2-RAW,MAT-CO-0015,ALL,2811.896,0.0,0.0,10.0,TON
inv-01-4710cf619a1f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5746ad00f94b,STK-20230831-MAT-CO-0015-LOC-P2-QI,2023-08-31,LOC-P2-QI,MAT-CO-0015,ALL,0.0,0.0,0.0,10.0,TON
inv-01-7730170d25f3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bfdcfdb5176c,STK-20230831-MAT-CO-0015-LOC-P2-WIP,2023-08-31,LOC-P2-WIP,MAT-CO-0015,ALL,0.0,0.0,0.0,10.0,TON
inv-01-d18144e417e0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-51ad91506f8b,STK-20230831-MAT-CO-0015-LOC-P2-FG,2023-08-31,LOC-P2-FG,MAT-CO-0015,ALL,0.0,0.0,0.0,10.0,TON
inv-01-21492459aa94,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0ad4396e3f43,STK-20230831-MAT-WI-0016-LOC-P2-RAW,2023-08-31,LOC-P2-RAW,MAT-WI-0016,ALL,0.0,0.0,0.0,10.0,TON
inv-01-aa7ca0568622,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7efb334d6808,STK-20230831-MAT-WI-0016-LOC-P2-QI,2023-08-31,LOC-P2-QI,MAT-WI-0016,ALL,0.0,0.0,0.0,10.0,TON
inv-01-f30f86aa4187,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-59d99dbc34d2,STK-20230831-MAT-WI-0016-LOC-P2-WIP,2023-08-31,LOC-P2-WIP,MAT-WI-0016,ALL,100.0,0.0,0.0,10.0,TON
inv-01-4280e876c6ee,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fd95c3ebe8c5,STK-20230831-MAT-WI-0016-LOC-P2-FG,2023-08-31,LOC-P2-FG,MAT-WI-0016,ALL,0.0,0.0,0.0,10.0,TON
inv-01-aeef95766d25,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c496c40bdd8a,STK-20230831-MAT-FI-0017-LOC-P2-RAW,2023-08-31,LOC-P2-RAW,MAT-FI-0017,ALL,0.0,0.0,0.0,10.0,TON
inv-01-dd410e2896b0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3276cf64a4d2,STK-20230831-MAT-FI-0017-LOC-P2-QI,2023-08-31,LOC-P2-QI,MAT-FI-0017,ALL,0.0,0.0,0.0,10.0,TON
inv-01-09f74197e25e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5e3ca2f2fc69,STK-20230831-MAT-FI-0017-LOC-P2-WIP,2023-08-31,LOC-P2-WIP,MAT-FI-0017,ALL,0.0,0.0,0.0,10.0,TON
inv-01-28974417a51f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-96a06f1ff22e,STK-20230831-MAT-FI-0017-LOC-P2-FG,2023-08-31,LOC-P2-FG,MAT-FI-0017,ALL,875.612,0.0,0.0,10.0,TON
inv-01-c7b26da36742,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a323516a6831,STK-20230831-MAT-RA-0018-LOC-P2-RAW,2023-08-31,LOC-P2-RAW,MAT-RA-0018,ALL,2821.648,0.0,0.0,10.0,TON
inv-01-d78892e43773,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e3673ef5d6ea,STK-20230831-MAT-RA-0018-LOC-P2-QI,2023-08-31,LOC-P2-QI,MAT-RA-0018,ALL,0.0,0.0,0.0,10.0,TON
inv-01-adf164ec3930,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e3cc393740b6,STK-20230831-MAT-RA-0018-LOC-P2-WIP,2023-08-31,LOC-P2-WIP,MAT-RA-0018,ALL,0.0,0.0,0.0,10.0,TON
inv-01-25c217e00d8e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5a9336a1a230,STK-20230831-MAT-RA-0018-LOC-P2-FG,2023-08-31,LOC-P2-FG,MAT-RA-0018,ALL,0.0,0.0,0.0,10.0,TON
inv-01-7e725a92fb0c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-42d97a331b3c,STK-20230831-MAT-RA-0019-LOC-P2-RAW,2023-08-31,LOC-P2-RAW,MAT-RA-0019,ALL,2829.755,0.0,0.0,10.0,TON
inv-01-0ef55560109c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-09c598deb935,STK-20230831-MAT-RA-0019-LOC-P2-QI,2023-08-31,LOC-P2-QI,MAT-RA-0019,ALL,0.0,0.0,0.0,10.0,TON
inv-01-061a4f7e8e95,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9aba7f40ec99,STK-20230831-MAT-RA-0019-LOC-P2-WIP,2023-08-31,LOC-P2-WIP,MAT-RA-0019,ALL,0.0,0.0,0.0,10.0,TON
inv-01-8edaddbacb5e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-af518e67e7c3,STK-20230831-MAT-RA-0019-LOC-P2-FG,2023-08-31,LOC-P2-FG,MAT-RA-0019,ALL,0.0,0.0,0.0,10.0,TON
