record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,sales_line_id,customer_id,product_id,order_date,due_date,actual_ship_date,plan_quantity,order_quantity,shipped_quantity,quantity_uom,unit_price,currency,status
sls-01-2b1f81431402,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2a8bc88d7ce3,SO-000015-10,CUS-0015,FG-NISO4,2024-01-31,2024-03-05,2024-03-04,31.8,31.8,31.8,TON,24240.0,USD,SHIPPED
sls-01-4c3867e2364d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-af5a78a0e568,SO-000016-10,CUS-0016,FG-LIOH,2024-02-13,2024-03-19,2024-03-21,33.5,33.5,33.5,TON,32704.0,USD,SHIPPED
sls-01-00868360e49e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-183a999827a9,SO-000017-10,CUS-0017,FG-NISO4,2024-02-26,2024-04-02,2024-04-02,35.2,35.2,35.2,TON,24816.0,KRW,SHIPPED
sls-01-a0726410bdf1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4ad975cc831b,SO-000018-10,CUS-0018,FG-LIOH,2024-03-10,2024-04-16,2024-04-17,8.0,8.0,8.0,TON,33472.0,USD,SHIPPED
sls-01-3e5e03b8e3fb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-86de504276e0,SO-000019-10,CUS-0019,FG-NISO4,2024-03-24,2024-05-01,2024-05-03,9.7,9.7,9.7,TON,22800.0,USD,SHIPPED
sls-01-5c6eb9645276,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ec972ecca2e2,SO-000020-10,CUS-0020,FG-LIOH,2024-04-06,2024-05-15,2024-05-15,11.4,11.4,11.4,TON,30784.0,USD,SHIPPED
sls-01-ffb3e248b05f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e1014bead6bd,SO-000021-10,CUS-0021,FG-NISO4,2024-04-19,2024-05-29,2024-05-29,13.1,13.1,13.1,TON,23376.0,KRW,SHIPPED
sls-01-297ace126111,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aa1ce8e69a90,SO-000022-10,CUS-0022,FG-LIOH,2024-05-02,2024-06-12,2024-06-12,14.8,14.8,14.8,TON,31552.0,USD,SHIPPED
sls-01-fb491b0bde9c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-21785bf8f7b9,SO-000023-10,CUS-0023,FG-NISO4,2024-05-15,2024-06-26,2024-06-24,16.5,16.5,16.5,TON,23952.0,USD,SHIPPED
sls-01-3bf3420db1ac,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b05634e2dafe,SO-000024-10,CUS-0024,FG-LIOH,2024-05-28,2024-07-10,2024-07-12,18.2,18.2,18.2,TON,32320.0,USD,SHIPPED
sls-01-48fd70ab4c05,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-02d687c49ff6,SO-000025-10,CUS-0001,FG-NISO4,2024-06-10,2024-07-24,2024-07-26,19.9,19.9,19.9,TON,24528.0,KRW,SHIPPED
sls-01-288c99e3fffd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-75a5f00b298c,SO-000026-10,CUS-0002,FG-LIOH,2024-06-23,2024-07-13,2024-07-14,21.6,21.6,21.6,TON,33088.0,USD,SHIPPED
sls-01-87376ecf1673,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5d87572bca6a,SO-000027-10,CUS-0003,FG-NISO4,2024-07-06,2024-07-27,2024-07-25,23.3,23.3,23.3,TON,25104.0,USD,SHIPPED
sls-01-7d407abc6d49,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9b3bbcebf6d5,SO-000028-10,CUS-0004,FG-LIOH,2024-07-20,2024-08-11,2024-08-13,25.0,25.0,25.0,TON,30400.0,USD,SHIPPED
sls-01-58e320a88a75,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b81ea414a4e0,SO-000029-10,CUS-0005,FG-NISO4,2024-08-02,2024-08-25,2024-08-26,26.7,26.7,26.7,TON,23088.0,KRW,SHIPPED
sls-01-87203fc4d4b3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2a345935b373,SO-000030-10,CUS-0006,FG-LIOH,2024-08-15,2024-09-08,2024-09-06,28.4,28.4,28.4,TON,31168.0,USD,SHIPPED
sls-01-517e9238ec03,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e2022590d7e9,SO-000031-10,CUS-0007,FG-NISO4,2024-08-28,2024-09-22,2024-09-24,30.1,30.1,30.1,TON,23664.0,USD,SHIPPED
sls-01-a650fa39589f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-894757dc5770,SO-000032-10,CUS-0008,FG-LIOH,2024-09-10,2024-10-06,2024-10-08,31.8,31.8,31.8,TON,31936.0,USD,SHIPPED
sls-01-e8ca829c439b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-806c8879b06f,SO-000033-10,CUS-0009,FG-NISO4,2024-09-23,2024-10-20,2024-10-18,33.5,33.5,33.5,TON,24240.0,KRW,SHIPPED
sls-01-ca447388782c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4046b9950caa,SO-000034-10,CUS-0010,FG-LIOH,2024-10-06,2024-11-03,2024-11-04,35.2,35.2,35.2,TON,32704.0,USD,SHIPPED
sls-01-c267888586a7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-645d14a520d3,SO-000035-10,CUS-0011,FG-NISO4,2024-10-19,2024-11-17,2024-11-15,8.0,8.0,8.0,TON,24816.0,USD,SHIPPED
sls-01-a3bb182a61cc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a15db6985698,SO-000036-10,CUS-0012,FG-LIOH,2024-11-01,2024-12-01,2024-11-29,9.7,9.7,9.7,TON,33472.0,USD,SHIPPED
sls-01-cb8d978425e3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1d780b0a3a55,SO-000037-10,CUS-0013,FG-NISO4,2024-11-15,2024-12-16,2024-12-18,11.4,11.4,11.4,TON,22800.0,KRW,SHIPPED
sls-01-dd5b0a9caffc,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d9c7f425bd6c,SO-000038-10,CUS-0014,FG-LIOH,2024-11-28,2024-12-30,2024-12-31,13.1,13.1,13.1,TON,30784.0,USD,SHIPPED
sls-01-70dc81584661,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1e0420b121e0,SO-000039-10,CUS-0015,FG-NISO4,2024-12-11,2025-01-13,2025-01-11,14.8,14.8,14.8,TON,23376.0,USD,SHIPPED
sls-01-bb0dff952bcf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-670e73e6a81b,SO-000040-10,CUS-0016,FG-LIOH,2024-12-24,2025-01-27,2025-01-26,16.5,16.5,16.5,TON,31552.0,USD,SHIPPED
sls-01-84485c11d634,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-39dc5f1f4684,SO-000041-10,CUS-0017,FG-NISO4,2025-01-06,2025-02-10,2025-02-08,18.2,18.2,18.2,TON,23952.0,KRW,SHIPPED
sls-01-6b4b2a3ee31b,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eacc5d787932,SO-000042-10,CUS-0018,FG-LIOH,2025-01-19,2025-02-24,2025-02-23,19.9,19.9,19.9,TON,32320.0,USD,SHIPPED
sls-01-639ae3ed0890,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d158767b0742,SO-000043-10,CUS-0019,FG-NISO4,2025-02-01,2025-03-10,2025-03-11,21.6,21.6,21.6,TON,24528.0,USD,SHIPPED
sls-01-bdbb2d6979f5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9ce3a98716eb,SO-000044-10,CUS-0020,FG-LIOH,2025-02-14,2025-03-24,2025-03-24,23.3,23.3,23.3,TON,33088.0,USD,SHIPPED
sls-01-d0e354aeb925,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9a9f63de03d5,SO-000045-10,CUS-0021,FG-NISO4,2025-02-27,2025-04-07,2025-04-06,25.0,25.0,25.0,TON,25104.0,KRW,SHIPPED
sls-01-a5069728b82e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-405797344593,SO-000046-10,CUS-0022,FG-LIOH,2025-03-13,2025-04-22,2025-04-20,26.7,26.7,26.7,TON,30400.0,USD,SHIPPED
sls-01-9b9c4e9a8322,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f2d43ccb9af2,SO-000047-10,CUS-0023,FG-NISO4,2025-03-26,2025-05-06,2025-05-05,28.4,28.4,28.4,TON,23088.0,USD,SHIPPED
sls-01-09f782430481,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3a4d27457eee,SO-000048-10,CUS-0024,FG-LIOH,2025-04-08,2025-05-20,2025-05-20,30.1,30.1,30.1,TON,31168.0,USD,SHIPPED
sls-01-d292e529fb38,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d21ba1ddb44d,SO-000049-10,CUS-0001,FG-NISO4,2025-04-21,2025-06-03,2025-06-05,31.8,31.8,31.8,TON,23664.0,KRW,SHIPPED
sls-01-21a7a1481785,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e19bab5777e3,SO-000050-10,CUS-0002,FG-LIOH,2025-05-04,2025-06-17,2025-06-18,33.5,33.5,33.5,TON,31936.0,USD,SHIPPED
sls-01-6b3958bdeff7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8125b4ef09d1,SO-000051-10,CUS-0003,FG-NISO4,2025-05-17,2025-06-06,2025-06-07,35.2,35.2,35.2,TON,24240.0,USD,SHIPPED
sls-01-f0c4bbfe883d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4fe821853cd5,SO-000052-10,CUS-0004,FG-LIOH,2025-05-30,2025-06-20,2025-06-19,8.0,8.0,8.0,TON,32704.0,USD,SHIPPED
sls-01-f44c5338fffa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e8df9f0755d7,SO-000053-10,CUS-0005,FG-NISO4,2025-06-12,2025-07-04,2025-07-05,9.7,9.7,9.7,TON,24816.0,KRW,SHIPPED
sls-01-f4fad873468c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f25359bdd912,SO-000054-10,CUS-0006,FG-LIOH,2025-06-25,2025-07-18,2025-07-16,11.4,11.4,11.4,TON,33472.0,USD,SHIPPED
sls-01-c8cbd615dc01,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-40e73d29044d,SO-000055-10,CUS-0007,FG-NISO4,2025-07-09,2025-08-02,2025-07-31,13.1,13.1,13.1,TON,22800.0,USD,SHIPPED
sls-01-09392c8f8443,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1025fa4f64c5,SO-000056-10,CUS-0008,FG-LIOH,2025-07-22,2025-08-16,2025-08-17,14.8,14.8,14.8,TON,30784.0,USD,SHIPPED
sls-01-6fb318f2207f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0f968b5c4933,SO-000057-10,CUS-0009,FG-NISO4,2025-08-04,2025-08-30,2025-08-31,16.5,16.5,16.5,TON,23376.0,KRW,SHIPPED
sls-01-625a6f3d9b2e,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7f282e4b0346,SO-000058-10,CUS-0010,FG-LIOH,2025-08-17,2025-09-13,2025-09-11,18.2,18.2,18.2,TON,31552.0,USD,SHIPPED
sls-01-3e20143512c1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cd7ba8f6d649,SO-000059-10,CUS-0011,FG-NISO4,2025-08-30,2025-09-27,2025-09-29,19.9,19.9,19.9,TON,23952.0,USD,SHIPPED
sls-01-5b2b932bb142,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b20aca2c0323,SO-000060-10,CUS-0012,FG-LIOH,2025-09-12,2025-10-11,2025-10-13,21.6,21.6,21.6,TON,32320.0,USD,SHIPPED
sls-01-44e582a305a6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1bfeb146dbcf,SO-000061-10,CUS-0013,MAT-FI-0011,2025-09-25,2025-10-25,2025-10-25,23.3,23.3,23.3,TON,1226.4,KRW,SHIPPED
sls-01-290aa93403f4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2334d59f5c0b,SO-000062-10,CUS-0014,MAT-FI-0017,2025-10-08,2025-11-08,2025-11-10,25.0,25.0,25.0,TON,1240.8,USD,SHIPPED
sls-01-718ae1fcbcc1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-878e53350952,SO-000063-10,CUS-0015,MAT-FI-0023,2025-10-21,2025-11-22,2025-11-24,26.7,26.7,26.7,TON,1255.2,USD,SHIPPED
sls-01-ef6334e40a27,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e80abe86ac05,SO-000064-10,CUS-0016,MAT-FI-0029,2025-11-04,2025-12-07,2025-12-07,28.4,28.4,28.4,TON,1140.0,USD,SHIPPED
sls-01-bb0f2ca9b7e4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f6e649ef6937,SO-000065-10,CUS-0017,MAT-FI-0035,2025-11-17,2025-12-21,2025-12-23,30.1,30.1,30.1,TON,1154.4,KRW,SHIPPED
sls-01-7f28e33525b4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eddfdb4d4305,SO-000066-10,CUS-0018,MAT-FI-0041,2025-11-30,2026-01-04,2026-01-05,31.8,31.8,31.8,TON,1168.8,USD,SHIPPED
sls-01-b5af1718eebf,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-81bf40f8cabc,SO-000067-10,CUS-0019,MAT-FI-0047,2025-12-13,2026-01-18,2026-01-19,33.5,33.5,33.5,TON,1183.2,USD,SHIPPED
sls-01-00efba336609,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4793dd08489d,SO-000068-10,CUS-0020,MAT-FI-0053,2025-12-26,2026-02-01,2026-01-31,35.2,35.2,35.2,TON,1197.6,USD,SHIPPED
sls-01-64963ba77874,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b2e75cc02bd5,SO-000069-10,CUS-0021,MAT-FI-0059,2026-01-08,2026-02-15,2026-02-13,8.0,8.0,8.0,TON,1212.0,KRW,SHIPPED
sls-01-01ff81bf43da,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3e4facbd2f01,SO-000070-10,CUS-0022,MAT-FI-0065,2026-01-21,2026-03-01,2026-02-28,9.7,9.7,9.7,TON,1226.4,USD,SHIPPED
sls-01-17b197b29ef7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cac1f8d4e5d6,SO-000071-10,CUS-0023,MAT-FI-0071,2026-02-03,2026-03-15,2026-03-13,11.4,11.4,11.4,TON,1240.8,USD,SHIPPED
sls-01-6271e0c40e34,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-373ed316cfb7,SO-000072-10,CUS-0024,MAT-FI-0077,2026-02-16,2026-03-29,2026-03-29,13.1,13.1,13.1,TON,1255.2,USD,SHIPPED
sls-01-5a14e77c508d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-17730f7a2d7f,SO-000073-10,CUS-0001,MAT-FI-0083,2026-03-02,2026-04-13,2026-04-11,14.8,14.8,14.8,TON,1140.0,KRW,SHIPPED
sls-01-b9d33fdde9ed,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-701fe56205be,SO-000074-10,CUS-0002,MAT-FI-0089,2026-03-15,2026-04-27,2026-04-26,16.5,16.5,16.5,TON,1154.4,USD,SHIPPED
sls-01-4fb433400d83,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1ca5b92f93d7,SO-000075-10,CUS-0003,MAT-FI-0095,2026-03-28,2026-05-11,2026-05-11,18.2,18.2,18.2,TON,1168.8,USD,SHIPPED
sls-01-7c9f9d3ff7ea,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4f46cff90694,SO-000076-10,CUS-0004,MAT-FI-0101,2026-04-10,2026-04-30,2026-04-29,19.9,19.9,19.9,TON,1183.2,USD,SHIPPED
sls-01-95bf184ff0fa,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8122add130a4,SO-000077-10,CUS-0005,MAT-FI-0107,2026-04-23,2026-05-14,2026-05-13,21.6,21.6,21.6,TON,1197.6,KRW,SHIPPED
