record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,plan_line_id,plan_date,site_id,product_id,plan_quantity,quantity_uom,priority,material_requirement,capacity_requirement_hours,status
mfg-01-8f022a0f575f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-38f1f68e0d98,MPS-0000011,2023-09-20,plant-afs-battery-02,MAT-FI-0059,31.0,TON,2,32.55,5.636,RELEASED
mfg-01-198bd4412f43,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e550bde3c3f4,MPS-0000012,2023-09-26,plant-afs-smelting-01,MAT-FI-0065,33.1,TON,3,35.748,6.018,RELEASED
mfg-01-07b135002ded,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5b14bd6a3c26,MPS-0000013,2023-10-01,plant-afs-battery-02,MAT-FI-0071,35.2,TON,1,39.072,6.4,RELEASED
mfg-01-9734aecd639f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9d37d12f06d4,MPS-0000014,2023-10-06,plant-afs-smelting-01,MAT-FI-0077,37.3,TON,2,42.522,6.782,RELEASED
mfg-01-4a0f61245354,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0b8af8c2f2aa,MPS-0000015,2023-10-11,plant-afs-battery-02,MAT-FI-0083,39.4,TON,3,46.098,7.164,RELEASED
mfg-01-76e4ad39a276,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a0dbd66c79ed,MPS-0000016,2023-10-16,plant-afs-smelting-01,MAT-FI-0089,41.5,TON,1,43.575,7.545,RELEASED
mfg-01-76bac7c136b8,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3fcb875b7e9f,MPS-0000017,2023-10-21,plant-afs-battery-02,MAT-FI-0095,43.6,TON,2,47.088,7.927,RELEASED
mfg-01-d3f3c6cae876,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-49877d56407e,MPS-0000018,2023-10-26,plant-afs-smelting-01,MAT-FI-0101,45.7,TON,3,50.727,8.309,RELEASED
mfg-01-54f8343dfe60,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5b9f223c047d,MPS-0000019,2023-10-31,plant-afs-battery-02,MAT-FI-0107,47.8,TON,1,54.492,8.691,RELEASED
mfg-01-6b966490e418,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f870ee2fd4ab,MPS-0000020,2023-11-05,plant-afs-smelting-01,MAT-FI-0113,10.0,TON,2,11.7,1.818,RELEASED
mfg-01-4d75d4f45ade,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4d8a6a9e306f,MPS-0000021,2023-11-10,plant-afs-battery-02,MAT-FI-0119,12.1,TON,3,12.705,2.2,RELEASED
mfg-01-a8ef45a249b1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7abcfe3735b7,MPS-0000022,2023-11-15,plant-afs-smelting-01,MAT-FI-0125,14.2,TON,1,15.336,2.582,RELEASED
mfg-01-46f20d74a664,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-56371e171597,MPS-0000023,2023-11-21,plant-afs-battery-02,MAT-FI-0131,16.3,TON,2,18.093,2.964,RELEASED
mfg-01-94bada431f1c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7633c05da88c,MPS-0000024,2023-11-26,plant-afs-smelting-01,MAT-FI-0137,18.4,TON,3,20.976,3.345,RELEASED
mfg-01-e1a471a8e5c1,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-831338b47d43,MPS-0000025,2023-12-01,plant-afs-battery-02,MAT-FI-0143,20.5,TON,1,23.985,3.727,RELEASED
mfg-01-bbaa91dc3431,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-887ae8800609,MPS-0000026,2023-12-06,plant-afs-smelting-01,MAT-FI-0149,22.6,TON,2,23.73,4.109,RELEASED
mfg-01-5d2c0bd5812a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9a064f47ebdf,MPS-0000027,2023-12-11,plant-afs-battery-02,MAT-FI-0155,24.7,TON,3,26.676,4.491,RELEASED
mfg-01-ad705b0ebb4b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5991cefb02ef,MPS-0000028,2023-12-16,plant-afs-smelting-01,MAT-FI-0161,26.8,TON,1,29.748,4.873,RELEASED
mfg-01-886996aef320,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-857be091f12e,MPS-0000029,2023-12-21,plant-afs-battery-02,MAT-FI-0167,28.9,TON,2,32.946,5.255,RELEASED
mfg-01-8848ab197e93,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-32f2d3213680,MPS-0000030,2023-12-26,plant-afs-smelting-01,MAT-FI-0173,31.0,TON,3,36.27,5.636,RELEASED
mfg-01-1fa437bfe6ee,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f0c3773e4cb8,MPS-0000031,2023-12-31,plant-afs-smelting-01,FG-CATHODE,33.1,TON,1,109.892,6.018,RELEASED
mfg-01-9288ed3ceab0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aa37dad2ebee,MPS-0000032,2024-01-05,plant-afs-battery-02,FG-LIOH,35.2,TON,2,189.024,6.4,RELEASED
mfg-01-0e9f4c4d9fe3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9d40485164a7,MPS-0000033,2024-01-10,plant-afs-battery-02,FG-NISO4,37.3,TON,3,57.815,6.782,RELEASED
mfg-01-389d8d241aab,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-34de9a39ac21,MPS-0000034,2024-01-16,plant-afs-smelting-01,MAT-FI-0017,39.4,TON,1,44.916,7.164,RELEASED
mfg-01-a9c8aa63053c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2380d0a25cb7,MPS-0000035,2024-01-21,plant-afs-battery-02,MAT-FI-0023,41.5,TON,2,48.555,7.545,RELEASED
mfg-01-5845f930a9cf,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a68f6bbbf351,MPS-0000036,2024-01-26,plant-afs-smelting-01,MAT-FI-0029,43.6,TON,3,45.78,7.927,RELEASED
mfg-01-7b14e4cbfc29,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-043210206a7e,MPS-0000037,2024-01-31,plant-afs-battery-02,MAT-FI-0035,45.7,TON,1,49.356,8.309,RELEASED
mfg-01-598fe5b5d810,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7c766c4bb69a,MPS-0000038,2024-02-05,plant-afs-smelting-01,MAT-FI-0041,47.8,TON,2,53.058,8.691,RELEASED
mfg-01-8012b4b2100d,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0720a1306496,MPS-0000039,2024-02-10,plant-afs-battery-02,MAT-FI-0047,10.0,TON,3,11.4,1.818,RELEASED
mfg-01-afc676e03d09,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-92111fe21a3b,MPS-0000040,2024-02-15,plant-afs-smelting-01,MAT-FI-0053,12.1,TON,1,14.157,2.2,RELEASED
mfg-01-84ebcf0507c3,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9052a4680956,MPS-0000041,2024-02-20,plant-afs-battery-02,MAT-FI-0059,14.2,TON,2,14.91,2.582,RELEASED
mfg-01-f9c72b217fac,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-64eda78b9364,MPS-0000042,2024-02-25,plant-afs-smelting-01,MAT-FI-0065,16.3,TON,3,17.604,2.964,RELEASED
mfg-01-9c66bcb30920,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-eb8e553cb746,MPS-0000043,2024-03-01,plant-afs-battery-02,MAT-FI-0071,18.4,TON,1,20.424,3.345,RELEASED
mfg-01-9117c09d240f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1c88d8e96408,MPS-0000044,2024-03-06,plant-afs-smelting-01,MAT-FI-0077,20.5,TON,2,23.37,3.727,RELEASED
mfg-01-017a43a43569,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2068f373fee0,MPS-0000045,2024-03-12,plant-afs-battery-02,MAT-FI-0083,22.6,TON,3,26.442,4.109,RELEASED
mfg-01-351ee98f4a59,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0e00d528ade5,MPS-0000046,2024-03-17,plant-afs-smelting-01,MAT-FI-0089,24.7,TON,1,25.935,4.491,RELEASED
mfg-01-99aca587ebd0,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d2d1860a70dc,MPS-0000047,2024-03-22,plant-afs-battery-02,MAT-FI-0095,26.8,TON,2,28.944,4.873,RELEASED
mfg-01-31cec8c3b6c0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c1240d244ac5,MPS-0000048,2024-03-27,plant-afs-smelting-01,MAT-FI-0101,28.9,TON,3,32.079,5.255,RELEASED
mfg-01-e6801cf75ce6,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-26ca37267a99,MPS-0000049,2024-04-01,plant-afs-battery-02,MAT-FI-0107,31.0,TON,1,35.34,5.636,RELEASED
mfg-01-b82a56a74261,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f56b9ba7747d,MPS-0000050,2024-04-06,plant-afs-smelting-01,MAT-FI-0113,33.1,TON,2,38.727,6.018,RELEASED
mfg-01-a91b5eeff2d5,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-678b063e4bb3,MPS-0000051,2024-04-11,plant-afs-battery-02,MAT-FI-0119,35.2,TON,3,36.96,6.4,RELEASED
mfg-01-e3502ed0c818,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-64098db7167d,MPS-0000052,2024-04-16,plant-afs-smelting-01,MAT-FI-0125,37.3,TON,1,40.284,6.782,RELEASED
mfg-01-83e1cecb44f4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9a9181abb1c0,MPS-0000053,2024-04-21,plant-afs-battery-02,MAT-FI-0131,39.4,TON,2,43.734,7.164,RELEASED
mfg-01-2824bf14617a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5d4d5e017a58,MPS-0000054,2024-04-26,plant-afs-smelting-01,MAT-FI-0137,41.5,TON,3,47.31,7.545,RELEASED
mfg-01-7757238af3ec,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b692ed4c8b30,MPS-0000055,2024-05-01,plant-afs-battery-02,MAT-FI-0143,43.6,TON,1,51.012,7.927,RELEASED
mfg-01-668b764495bd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cc65c26eaff6,MPS-0000056,2024-05-07,plant-afs-smelting-01,MAT-FI-0149,45.7,TON,2,47.985,8.309,RELEASED
mfg-01-35279316b1a2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b3a8577aaea6,MPS-0000057,2024-05-12,plant-afs-battery-02,MAT-FI-0155,47.8,TON,3,51.624,8.691,RELEASED
mfg-01-d935fa4cf7f2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ff4085bae5d8,MPS-0000058,2024-05-17,plant-afs-smelting-01,MAT-FI-0161,10.0,TON,1,11.1,1.818,RELEASED
mfg-01-2848325e66c4,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b9a59ceedddb,MPS-0000059,2024-05-22,plant-afs-battery-02,MAT-FI-0167,12.1,TON,2,13.794,2.2,RELEASED
mfg-01-c10ba9d19297,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-07ce97d9f507,MPS-0000060,2024-05-27,plant-afs-smelting-01,MAT-FI-0173,14.2,TON,3,16.614,2.582,RELEASED
mfg-01-fc0be1e07c50,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1491c3c3901d,MPS-0000061,2024-06-01,plant-afs-smelting-01,FG-CATHODE,16.3,TON,1,54.116,2.964,RELEASED
mfg-01-3ef247b5f64f,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e7f0dc7cbdca,MPS-0000062,2024-06-06,plant-afs-battery-02,FG-LIOH,18.4,TON,2,98.808,3.345,RELEASED
mfg-01-9678e14f5873,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a762cae56a96,MPS-0000063,2024-06-11,plant-afs-battery-02,FG-NISO4,20.5,TON,3,31.775,3.727,RELEASED
mfg-01-b52f65527ec8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5406a94aa67e,MPS-0000064,2024-06-16,plant-afs-smelting-01,MAT-FI-0017,22.6,TON,1,25.764,4.109,RELEASED
mfg-01-84a07ae61f8c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d4371e8fb3e3,MPS-0000065,2024-06-21,plant-afs-battery-02,MAT-FI-0023,24.7,TON,2,28.899,4.491,RELEASED
mfg-01-4bbaff398f67,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-85aaa54d3ac6,MPS-0000066,2024-06-26,plant-afs-smelting-01,MAT-FI-0029,26.8,TON,3,28.14,4.873,RELEASED
mfg-01-b25c5159a6e7,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-08f1277b55a3,MPS-0000067,2024-07-02,plant-afs-battery-02,MAT-FI-0035,28.9,TON,1,31.212,5.255,RELEASED
mfg-01-bfc44fbbd2ed,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4bc3c1d1bc4c,MPS-0000068,2024-07-07,plant-afs-smelting-01,MAT-FI-0041,31.0,TON,2,34.41,5.636,RELEASED
mfg-01-49f31388a174,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-65bf39ad99ab,MPS-0000069,2024-07-12,plant-afs-battery-02,MAT-FI-0047,33.1,TON,3,37.734,6.018,RELEASED
mfg-01-7ec1b2c01697,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-336960f62ac0,MPS-0000070,2024-07-17,plant-afs-smelting-01,MAT-FI-0053,35.2,TON,1,41.184,6.4,RELEASED
mfg-01-9e26d7e8bc4c,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-44eb9cbc8549,MPS-0000071,2024-07-22,plant-afs-battery-02,MAT-FI-0059,37.3,TON,2,39.165,6.782,RELEASED
mfg-01-a95006debde3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4e41417054f7,MPS-0000072,2024-07-27,plant-afs-smelting-01,MAT-FI-0065,39.4,TON,3,42.552,7.164,RELEASED
mfg-01-095c65466f08,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8f0d518777fc,MPS-0000073,2024-08-01,plant-afs-battery-02,MAT-FI-0071,41.5,TON,1,46.065,7.545,RELEASED
mfg-01-93f29a8173ea,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-301a8a4d99ff,MPS-0000074,2024-08-06,plant-afs-smelting-01,MAT-FI-0077,43.6,TON,2,49.704,7.927,RELEASED
mfg-01-f2eddebaf28a,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-97166b500658,MPS-0000075,2024-08-11,plant-afs-battery-02,MAT-FI-0083,45.7,TON,3,53.469,8.309,RELEASED
mfg-01-d1e47e0c8d13,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6e298a526e1e,MPS-0000076,2024-08-16,plant-afs-smelting-01,MAT-FI-0089,47.8,TON,1,50.19,8.691,RELEASED
mfg-01-7ae42355a7d2,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-202999d64943,MPS-0000077,2024-08-21,plant-afs-battery-02,MAT-FI-0095,10.0,TON,2,10.8,1.818,RELEASED
mfg-01-4ed431627b4b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e8622cbb6af2,MPS-0000078,2024-08-27,plant-afs-smelting-01,MAT-FI-0101,12.1,TON,3,13.431,2.2,RELEASED
mfg-01-45492a1b0136,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cc3ecedfb85b,MPS-0000079,2024-09-01,plant-afs-battery-02,MAT-FI-0107,14.2,TON,1,16.188,2.582,RELEASED
mfg-01-fc44cfac5fd2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-76974d3dd445,MPS-0000080,2024-09-06,plant-afs-smelting-01,MAT-FI-0113,16.3,TON,2,19.071,2.964,RELEASED
mfg-01-2ac2df4d3cfd,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3b490e9d70f0,MPS-0000081,2024-09-11,plant-afs-battery-02,MAT-FI-0119,18.4,TON,3,19.32,3.345,RELEASED
mfg-01-c954a477a9aa,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f30595332704,MPS-0000082,2024-09-16,plant-afs-smelting-01,MAT-FI-0125,20.5,TON,1,22.14,3.727,RELEASED
mfg-01-7a8368bc5cfb,tenant-afs-demo-materials,plant-afs-battery-02,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-82e4ee0cbcce,MPS-0000083,2024-09-21,plant-afs-battery-02,MAT-FI-0131,22.6,TON,2,25.086,4.109,RELEASED
mfg-01-6a490a09c50d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e55483cb70f5,MPS-0000084,2024-09-26,plant-afs-smelting-01,MAT-FI-0137,24.7,TON,3,28.158,4.491,RELEASED
