record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,plan_line_id,plan_date,site_id,product_id,plan_quantity,quantity_uom,priority,material_requirement,capacity_requirement_hours,status
mfg-01-c8eed766718c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6131f5ce936f,MPS-0000011,2026-03-23,plant-afs-smelting-01,FG-CATHODE,13.95,TON,2,46.314,2.536,RELEASED
mfg-01-5ce5522dc590,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e7c5f2d597e1,MPS-0000012,2026-03-29,plant-afs-smelting-01,FG-CATHODE,14.895,TON,3,49.451,2.708,RELEASED
mfg-01-a7f2a7787505,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-369c7d33cab2,MPS-0000013,2026-04-03,plant-afs-smelting-01,FG-CATHODE,15.84,TON,1,52.589,2.88,RELEASED
mfg-01-eb479d8c96d6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-007c5a0b17f9,MPS-0000014,2026-04-08,plant-afs-smelting-01,FG-CATHODE,16.785,TON,2,55.726,3.052,RELEASED
mfg-01-320e9318f734,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-81bf454a07ce,MPS-0000015,2026-04-13,plant-afs-smelting-01,FG-CATHODE,17.73,TON,3,58.864,3.224,RELEASED
mfg-01-f9bf887e0563,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6d6b15467e3e,MPS-0000016,2026-04-18,plant-afs-smelting-01,FG-CATHODE,18.675,TON,1,62.001,3.395,RELEASED
mfg-01-cbfc2cb3c852,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ad5a65b63ade,MPS-0000017,2026-04-23,plant-afs-smelting-01,FG-CATHODE,19.62,TON,2,65.138,3.567,RELEASED
mfg-01-9c7fb98d3325,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-62a6929116f5,MPS-0000018,2026-04-28,plant-afs-smelting-01,FG-CATHODE,20.565,TON,3,68.276,3.739,RELEASED
mfg-01-742bd253d4b2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-66997d9fea60,MPS-0000019,2026-05-03,plant-afs-smelting-01,FG-CATHODE,21.51,TON,1,71.413,3.911,RELEASED
mfg-01-afba08dd1119,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fa477549e9e1,MPS-0000020,2026-05-08,plant-afs-smelting-01,FG-CATHODE,4.5,TON,2,14.94,0.818,RELEASED
mfg-01-ebb3f437bf67,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-72a3974634fd,MPS-0000021,2026-05-13,plant-afs-smelting-01,FG-CATHODE,5.445,TON,3,18.077,0.99,RELEASED
mfg-01-7add8b32beda,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bd31aad0a093,MPS-0000022,2026-05-18,plant-afs-smelting-01,FG-CATHODE,6.39,TON,1,21.215,1.162,RELEASED
mfg-01-6c81a69bfc87,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f34ca1df97e7,MPS-0000023,2026-05-24,plant-afs-smelting-01,FG-CATHODE,7.335,TON,2,24.352,1.334,RELEASED
mfg-01-ad1414e4239a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-77838b0e1b88,MPS-0000024,2026-05-29,plant-afs-smelting-01,FG-CATHODE,8.28,TON,3,27.49,1.505,RELEASED
mfg-01-6e8115add1f6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-48a641248979,MPS-0000025,2026-06-03,plant-afs-smelting-01,FG-CATHODE,9.225,TON,1,30.627,1.677,RELEASED
mfg-01-7f783af41f59,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f49ea70a1a33,MPS-0000026,2026-06-08,plant-afs-smelting-01,FG-CATHODE,10.17,TON,2,33.764,1.849,RELEASED
mfg-01-62011f7b4fdf,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b7d901a3bfb5,MPS-0000027,2026-06-13,plant-afs-smelting-01,FG-CATHODE,11.115,TON,3,36.902,2.021,RELEASED
mfg-01-12bf34b9c869,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1f289c3af2b8,MPS-0000028,2026-06-18,plant-afs-smelting-01,FG-CATHODE,12.06,TON,1,40.039,2.193,RELEASED
mfg-01-3a212125718f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d49106f3f06b,MPS-0000029,2026-06-23,plant-afs-smelting-01,FG-CATHODE,13.005,TON,2,43.177,2.365,RELEASED
mfg-01-d4733014244a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f02d71c0d9b4,MPS-0000030,2026-06-28,plant-afs-smelting-01,FG-CATHODE,13.95,TON,3,46.314,2.536,RELEASED
mfg-01-d7d762aafda6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7fe0bedfc810,MPS-0000031,2026-07-03,plant-afs-smelting-01,MAT-FI-0011,33.1,TON,1,35.748,6.018,RELEASED
mfg-01-26f9427b19b3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-315eaa9a77e0,MPS-0000032,2026-07-08,plant-afs-smelting-01,MAT-FI-0017,35.2,TON,2,39.072,6.4,RELEASED
mfg-01-d17cfdc59b4a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-821c9a4379db,MPS-0000033,2026-07-13,plant-afs-smelting-01,MAT-FI-0023,37.3,TON,3,42.522,6.782,RELEASED
mfg-01-1323ddecb0e8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-788269588467,MPS-0000034,2026-07-19,plant-afs-smelting-01,MAT-FI-0029,39.4,TON,1,46.098,7.164,RELEASED
mfg-01-2a31eb782ad8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7fc8190f5132,MPS-0000035,2026-07-24,plant-afs-smelting-01,FG-CATHODE,18.675,TON,2,62.001,3.395,RELEASED
mfg-01-d3e11731879b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bf1a019704d5,MPS-0000036,2026-07-29,plant-afs-smelting-01,FG-CATHODE,19.62,TON,3,65.138,3.567,RELEASED
mfg-01-b4502d378112,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a3186fbaeb78,MPS-0000037,2026-02-04,plant-afs-smelting-01,FG-CATHODE,20.565,TON,1,68.276,3.739,RELEASED
mfg-01-931e8d2c2fe7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e5c7c6bc2c03,MPS-0000038,2026-02-09,plant-afs-smelting-01,FG-CATHODE,21.51,TON,2,71.413,3.911,RELEASED
mfg-01-7da52e5ee02f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e661fee55681,MPS-0000039,2026-02-14,plant-afs-smelting-01,FG-CATHODE,4.5,TON,3,14.94,0.818,RELEASED
mfg-01-67e4605aadf6,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6a20ae3aa2e4,MPS-0000040,2026-02-19,plant-afs-smelting-01,FG-CATHODE,5.445,TON,1,18.077,0.99,RELEASED
mfg-01-10228913cc17,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6c43ac4c2f7d,MPS-0000041,2026-02-24,plant-afs-smelting-01,FG-CATHODE,6.39,TON,2,21.215,1.162,RELEASED
mfg-01-038ddc56fb91,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-363bed1b4413,MPS-0000042,2026-03-01,plant-afs-smelting-01,FG-CATHODE,7.335,TON,3,24.352,1.334,RELEASED
mfg-01-c9b05014c8c5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c810301d0615,MPS-0000043,2026-03-06,plant-afs-smelting-01,FG-CATHODE,8.28,TON,1,27.49,1.505,RELEASED
mfg-01-b7b54ba0b365,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-23a48b998cf9,MPS-0000044,2026-03-11,plant-afs-smelting-01,FG-CATHODE,9.225,TON,2,30.627,1.677,RELEASED
mfg-01-709fde650e18,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-73427070e3a3,MPS-0000045,2026-03-17,plant-afs-smelting-01,FG-CATHODE,10.17,TON,3,33.764,1.849,RELEASED
mfg-01-dddbff97500e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-591787e238ab,MPS-0000046,2026-03-22,plant-afs-smelting-01,FG-CATHODE,11.115,TON,1,36.902,2.021,RELEASED
mfg-01-1822840171b0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ba18966fe940,MPS-0000047,2026-03-27,plant-afs-smelting-01,FG-CATHODE,12.06,TON,2,40.039,2.193,RELEASED
mfg-01-64263cbae49d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4b5a9cd7d0cb,MPS-0000048,2026-04-01,plant-afs-smelting-01,FG-CATHODE,13.005,TON,3,43.177,2.365,RELEASED
mfg-01-f5d0b78b68ba,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0e1c147741bc,MPS-0000049,2026-04-06,plant-afs-smelting-01,FG-CATHODE,13.95,TON,1,46.314,2.536,RELEASED
mfg-01-b6a51ef8deee,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a4670377eb83,MPS-0000050,2026-04-11,plant-afs-smelting-01,FG-CATHODE,14.895,TON,2,49.451,2.708,RELEASED
mfg-01-21ad4f2f6f18,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dbbd5625ab48,MPS-0000051,2026-04-16,plant-afs-smelting-01,FG-CATHODE,15.84,TON,3,52.589,2.88,RELEASED
mfg-01-2eff3d4b7f90,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f61c064d8a22,MPS-0000052,2026-04-21,plant-afs-smelting-01,FG-CATHODE,16.785,TON,1,55.726,3.052,RELEASED
mfg-01-6fb2b6cabf5c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6853d4644e78,MPS-0000053,2026-04-26,plant-afs-smelting-01,FG-CATHODE,17.73,TON,2,58.864,3.224,RELEASED
mfg-01-eecc24172b5b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f8941356451f,MPS-0000054,2026-05-01,plant-afs-smelting-01,FG-CATHODE,18.675,TON,3,62.001,3.395,RELEASED
mfg-01-464c73364d32,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ed01a0cf748f,MPS-0000055,2026-05-06,plant-afs-smelting-01,FG-CATHODE,19.62,TON,1,65.138,3.567,RELEASED
mfg-01-afbc3be62d9e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-867413a085b1,MPS-0000056,2026-05-12,plant-afs-smelting-01,FG-CATHODE,20.565,TON,2,68.276,3.739,RELEASED
mfg-01-4b3fd33833ef,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5ceed67b8dfe,MPS-0000057,2026-05-17,plant-afs-smelting-01,FG-CATHODE,21.51,TON,3,71.413,3.911,RELEASED
mfg-01-1773ed10429a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1dc9eb7f3eb3,MPS-0000058,2026-05-22,plant-afs-smelting-01,FG-CATHODE,4.5,TON,1,14.94,0.818,RELEASED
mfg-01-707f488a9886,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f716fee92594,MPS-0000059,2026-05-27,plant-afs-smelting-01,FG-CATHODE,5.445,TON,2,18.077,0.99,RELEASED
mfg-01-7c03ac21ccdd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3fbb8036908b,MPS-0000060,2026-06-01,plant-afs-smelting-01,FG-CATHODE,6.39,TON,3,21.215,1.162,RELEASED
mfg-01-7b2c2e8d6d5a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4f9f998e5fbd,MPS-0000061,2026-06-06,plant-afs-smelting-01,FG-CATHODE,7.335,TON,1,24.352,1.334,RELEASED
mfg-01-19124b24cc62,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7c715f1b037c,MPS-0000062,2026-06-11,plant-afs-smelting-01,FG-CATHODE,8.28,TON,2,27.49,1.505,RELEASED
mfg-01-52d155f568b3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c3edb55d6d73,MPS-0000063,2026-06-16,plant-afs-smelting-01,FG-CATHODE,9.225,TON,3,30.627,1.677,RELEASED
mfg-01-5bbb9456b316,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-29ebd8d377ff,MPS-0000064,2026-06-21,plant-afs-smelting-01,FG-CATHODE,10.17,TON,1,33.764,1.849,RELEASED
mfg-01-582705c51355,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-45ad971e90a6,MPS-0000065,2026-06-26,plant-afs-smelting-01,MAT-FI-0011,24.7,TON,2,26.676,4.491,RELEASED
mfg-01-38d26ca3aa90,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e16ceb4569d7,MPS-0000066,2026-07-01,plant-afs-smelting-01,MAT-FI-0017,26.8,TON,3,29.748,4.873,RELEASED
mfg-01-480cf3dd77b7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d01a391aec6d,MPS-0000067,2026-07-07,plant-afs-smelting-01,MAT-FI-0023,28.9,TON,1,32.946,5.255,RELEASED
mfg-01-8694d624fb17,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a27a6c7ba0ef,MPS-0000068,2026-07-12,plant-afs-smelting-01,MAT-FI-0029,31.0,TON,2,36.27,5.636,RELEASED
mfg-01-8248bb477c8c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a692a403140d,MPS-0000069,2026-07-17,plant-afs-smelting-01,FG-CATHODE,14.895,TON,3,49.451,2.708,RELEASED
mfg-01-0ded21b16abd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3d18419e5fba,MPS-0000070,2026-07-22,plant-afs-smelting-01,FG-CATHODE,15.84,TON,1,52.589,2.88,RELEASED
mfg-01-415f94617664,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-89524980e4ce,MPS-0000071,2026-07-27,plant-afs-smelting-01,FG-CATHODE,16.785,TON,2,55.726,3.052,RELEASED
mfg-01-5a6b0508d222,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ded6bccb62ef,MPS-0000072,2026-02-02,plant-afs-smelting-01,FG-CATHODE,17.73,TON,3,58.864,3.224,RELEASED
mfg-01-43bba722bd54,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f9f8f0d4669f,MPS-0000073,2026-02-07,plant-afs-smelting-01,FG-CATHODE,18.675,TON,1,62.001,3.395,RELEASED
mfg-01-36678b48580f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a9548dd05085,MPS-0000074,2026-02-12,plant-afs-smelting-01,FG-CATHODE,19.62,TON,2,65.138,3.567,RELEASED
mfg-01-b703adf385ed,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-286c0cde3203,MPS-0000075,2026-02-17,plant-afs-smelting-01,FG-CATHODE,20.565,TON,3,68.276,3.739,RELEASED
mfg-01-69efd56726c7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-65a3a4ae36c9,MPS-0000076,2026-02-22,plant-afs-smelting-01,FG-CATHODE,21.51,TON,1,71.413,3.911,RELEASED
mfg-01-663fb16e3eae,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b10f9c684de9,MPS-0000077,2026-02-27,plant-afs-smelting-01,FG-CATHODE,4.5,TON,2,14.94,0.818,RELEASED
mfg-01-8ab2f2f8b7eb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9d6cb9fb7340,MPS-0000078,2026-03-05,plant-afs-smelting-01,FG-CATHODE,5.445,TON,3,18.077,0.99,RELEASED
mfg-01-4bb8619ac002,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4b71338c1c45,MPS-0000079,2026-03-10,plant-afs-smelting-01,FG-CATHODE,6.39,TON,1,21.215,1.162,RELEASED
mfg-01-704a6a48ac21,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-05f6374ab51d,MPS-0000080,2026-03-15,plant-afs-smelting-01,FG-CATHODE,7.335,TON,2,24.352,1.334,RELEASED
mfg-01-0889a26e7641,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-196667bcced5,MPS-0000081,2026-03-20,plant-afs-smelting-01,FG-CATHODE,8.28,TON,3,27.49,1.505,RELEASED
mfg-01-53270a942fdd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-98aafe66e060,MPS-0000082,2026-03-25,plant-afs-smelting-01,FG-CATHODE,9.225,TON,1,30.627,1.677,RELEASED
mfg-01-0fb86d47217a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d064419b556f,MPS-0000083,2026-03-30,plant-afs-smelting-01,FG-CATHODE,10.17,TON,2,33.764,1.849,RELEASED
mfg-01-d6160e50296e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,PLAN,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8342ca553a64,MPS-0000084,2026-04-04,plant-afs-smelting-01,FG-CATHODE,11.115,TON,3,36.902,2.021,RELEASED
