record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,sales_line_id,customer_id,product_id,order_date,due_date,actual_ship_date,plan_quantity,order_quantity,shipped_quantity,quantity_uom,unit_price,currency,status
sls-01-c3e63a48168a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b6c39dcda275,SO-000011-10,CUS-0003,BP-H2SO4,2026-06-12,2026-07-12,2026-07-14,75.0,75.0,75.0,TON,38.48,USD,SHIPPED
sls-01-2352e2aeb7ce,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bece37e1f275,SO-000012-10,CUS-0004,BP-GOLD,2026-06-25,2026-07-26,2026-07-26,0.294,0.294,0.294,KG,76946.0,USD,SHIPPED
sls-01-dbd67b3f4ebe,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-daa2b9122705,SO-000013-10,CUS-0005,FG-CATHODE,2026-07-08,2026-08-09,2026-08-09,28.4,28.4,28.4,TON,9367.0,KRW,SHIPPED
sls-01-2e08fe7f55e4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-59957597474e,SO-000014-10,CUS-0006,BP-H2SO4,2026-07-21,2026-08-23,2026-08-24,90.3,90.3,90.3,TON,39.92,USD,SHIPPED
sls-01-c90791a80cc9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4e8ab7ea2bf4,SO-000015-10,CUS-0007,BP-GOLD,2026-02-04,2026-03-10,2026-03-08,0.35,0.35,0.35,KG,79790.0,USD,SHIPPED
sls-01-33a6dd871594,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d5fa3bed6e1f,SO-000016-10,CUS-0008,FG-CATHODE,2026-02-17,2026-03-24,2026-03-25,33.5,33.5,33.5,TON,9709.0,USD,SHIPPED
sls-01-cfa5119123a4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7aa68b6c02e7,SO-000017-10,CUS-0001,BP-H2SO4,2026-03-02,2026-04-07,2026-04-09,105.6,105.6,105.6,TON,41.36,KRW,SHIPPED
sls-01-f594b137cbef,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2c7d9a9513fb,SO-000018-10,CUS-0002,BP-GOLD,2026-03-15,2026-04-21,2026-04-19,0.088,0.088,0.088,KG,82634.0,USD,SHIPPED
sls-01-c1f28a672a9a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-81fdf6839097,SO-000019-10,CUS-0003,FG-CATHODE,2026-03-29,2026-05-06,2026-05-06,9.7,9.7,9.7,TON,9025.0,USD,SHIPPED
sls-01-69760c147085,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cf0c0b9df807,SO-000020-10,CUS-0004,BP-H2SO4,2026-04-11,2026-05-20,2026-05-22,34.2,34.2,34.2,TON,38.48,USD,SHIPPED
sls-01-2a97929baa04,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9bb5dce30f7d,SO-000021-10,CUS-0005,BP-GOLD,2026-04-24,2026-06-03,2026-06-02,0.144,0.144,0.144,KG,76946.0,KRW,SHIPPED
sls-01-1c1a1b6275ac,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d5a2925ea890,SO-000022-10,CUS-0006,FG-CATHODE,2026-05-07,2026-06-17,2026-06-19,14.8,14.8,14.8,TON,9367.0,USD,SHIPPED
sls-01-83e2999e1e61,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d7b580b30314,SO-000023-10,CUS-0007,BP-H2SO4,2026-05-20,2026-07-01,2026-06-29,49.5,49.5,49.5,TON,39.92,USD,SHIPPED
sls-01-36a2dbde7a87,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cb5954e4423c,SO-000024-10,CUS-0008,BP-GOLD,2026-06-02,2026-07-15,2026-07-14,0.2,0.2,0.2,KG,79790.0,USD,SHIPPED
sls-01-555ad15498c9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-30bf455d0bd7,SO-000025-10,CUS-0001,FG-CATHODE,2026-06-15,2026-07-29,2026-07-27,19.9,19.9,19.9,TON,9709.0,KRW,SHIPPED
sls-01-91ed5e5d9edb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cab30e04241f,SO-000026-10,CUS-0002,BP-H2SO4,2026-06-28,2026-07-18,2026-07-16,64.8,64.8,64.8,TON,41.36,USD,SHIPPED
sls-01-92029155f123,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-897313a01278,SO-000027-10,CUS-0003,BP-GOLD,2026-07-11,2026-08-01,2026-08-03,0.256,0.256,0.256,KG,82634.0,USD,SHIPPED
sls-01-547c25a8a01b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aff20074c74e,SO-000028-10,CUS-0004,FG-CATHODE,2026-07-25,2026-08-16,2026-08-16,25.0,25.0,25.0,TON,9025.0,USD,SHIPPED
sls-01-76b983e92630,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4566f1707835,SO-000029-10,CUS-0005,BP-H2SO4,2026-02-08,2026-03-03,2026-03-05,80.1,80.1,80.1,TON,38.48,KRW,SHIPPED
sls-01-39a6066e7d23,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d1f96a3535be,SO-000030-10,CUS-0006,BP-GOLD,2026-02-21,2026-03-17,2026-03-17,0.312,0.312,0.312,KG,76946.0,USD,SHIPPED
sls-01-bd3c26cfd3b1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f192d3e4f308,SO-000031-10,CUS-0007,FG-CATHODE,2026-03-06,2026-03-31,2026-04-02,30.1,30.1,30.1,TON,9367.0,USD,SHIPPED
sls-01-6d26a326afa9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e3c598c7af65,SO-000032-10,CUS-0008,BP-H2SO4,2026-03-19,2026-04-14,2026-04-16,95.4,95.4,95.4,TON,39.92,USD,SHIPPED
sls-01-7540962c250e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-24cd69f4c608,SO-000033-10,CUS-0001,BP-GOLD,2026-04-01,2026-04-28,2026-04-27,0.368,0.368,0.368,KG,79790.0,KRW,SHIPPED
sls-01-f7a1b6f3792a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e9250601de5f,SO-000034-10,CUS-0002,FG-CATHODE,2026-04-14,2026-05-12,2026-05-14,35.2,35.2,35.2,TON,9709.0,USD,SHIPPED
sls-01-bbfb56872453,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3102857e6275,SO-000035-10,CUS-0003,BP-H2SO4,2026-04-27,2026-05-26,2026-05-25,24.0,24.0,24.0,TON,41.36,USD,SHIPPED
sls-01-da87cab2ba93,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-143ba94f6f44,SO-000036-10,CUS-0004,BP-GOLD,2026-05-10,2026-06-09,2026-06-11,0.107,0.107,0.107,KG,82634.0,USD,SHIPPED
sls-01-93a60f18dd4e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d6e6da7c293c,SO-000037-10,CUS-0005,FG-CATHODE,2026-05-24,2026-06-24,2026-06-26,11.4,11.4,11.4,TON,9025.0,KRW,SHIPPED
sls-01-2cc7be86aa59,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bb1c6cda12e8,SO-000038-10,CUS-0006,BP-H2SO4,2026-06-06,2026-07-08,2026-07-08,39.3,39.3,39.3,TON,38.48,USD,SHIPPED
sls-01-34aad4438601,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2e10f000d14b,SO-000039-10,CUS-0007,BP-GOLD,2026-06-19,2026-07-22,2026-07-20,0.163,0.163,0.163,KG,76946.0,USD,SHIPPED
sls-01-0063aefe18f8,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1ba65833a2e6,SO-000040-10,CUS-0008,FG-CATHODE,2026-07-02,2026-08-05,2026-08-05,16.5,16.5,16.5,TON,9367.0,USD,SHIPPED
sls-01-e8d0e45fb87d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ba646542989b,SO-000041-10,CUS-0001,BP-H2SO4,2026-07-15,2026-08-19,2026-08-19,54.6,54.6,54.6,TON,39.92,KRW,SHIPPED
sls-01-c1d69fb06db2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4ed541df8007,SO-000042-10,CUS-0002,BP-GOLD,2026-07-28,2026-09-02,2026-09-04,0.219,0.219,0.219,KG,79790.0,USD,SHIPPED
sls-01-9b61ef275010,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-01de94aacca0,SO-000043-10,CUS-0003,FG-CATHODE,2026-02-11,2026-03-20,2026-03-21,21.6,21.6,21.6,TON,9709.0,USD,SHIPPED
sls-01-5968b770738f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b1c9bea39e6a,SO-000044-10,CUS-0004,BP-H2SO4,2026-02-24,2026-04-03,2026-04-04,69.9,69.9,69.9,TON,41.36,USD,SHIPPED
sls-01-f00e54c7ce58,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0bf361d57f7a,SO-000045-10,CUS-0005,BP-GOLD,2026-03-09,2026-04-17,2026-04-19,0.275,0.275,0.275,KG,82634.0,KRW,SHIPPED
sls-01-e05a2df314f0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c6cb3d0e3954,SO-000046-10,CUS-0006,FG-CATHODE,2026-03-23,2026-05-02,2026-05-03,26.7,26.7,26.7,TON,9025.0,USD,SHIPPED
sls-01-4c3d5eef796a,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0d1524d8b6ae,SO-000047-10,CUS-0007,BP-H2SO4,2026-04-05,2026-05-16,2026-05-15,85.2,85.2,85.2,TON,38.48,USD,SHIPPED
sls-01-4c5e403be4ca,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d7699d79cee4,SO-000048-10,CUS-0008,BP-GOLD,2026-04-18,2026-05-30,2026-06-01,0.331,0.331,0.331,KG,76946.0,USD,SHIPPED
sls-01-337112d9fa60,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-345067672b15,SO-000049-10,CUS-0001,FG-CATHODE,2026-05-01,2026-06-13,2026-06-13,31.8,31.8,31.8,TON,9367.0,KRW,SHIPPED
sls-01-25f4b6da4360,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c18fafe632c,SO-000050-10,CUS-0002,BP-H2SO4,2026-05-14,2026-06-27,2026-06-27,100.5,100.5,100.5,TON,39.92,USD,SHIPPED
sls-01-5196695b3d40,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9feb00a269b0,SO-000051-10,CUS-0003,BP-GOLD,2026-05-27,2026-06-16,2026-06-17,0.387,0.387,0.387,KG,79790.0,USD,SHIPPED
sls-01-fcd411e70d07,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-504d4b36a8fa,SO-000052-10,CUS-0004,FG-CATHODE,2026-06-09,2026-06-30,2026-06-30,8.0,8.0,8.0,TON,9709.0,USD,SHIPPED
sls-01-98f2e59f5fa7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-1faa034def8d,SO-000053-10,CUS-0005,BP-H2SO4,2026-06-22,2026-07-14,2026-07-14,29.1,29.1,29.1,TON,41.36,KRW,SHIPPED
sls-01-7771c1a9b5b3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e335b71b0c8b,SO-000054-10,CUS-0006,BP-GOLD,2026-07-05,2026-07-28,2026-07-26,0.125,0.125,0.125,KG,82634.0,USD,SHIPPED
sls-01-d195e09f8671,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f34683536076,SO-000055-10,CUS-0007,FG-CATHODE,2026-07-19,2026-08-12,2026-08-10,13.1,13.1,13.1,TON,9025.0,USD,SHIPPED
sls-01-4dd7330989bc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9d6e7203dac2,SO-000056-10,CUS-0008,BP-H2SO4,2026-02-02,2026-02-27,2026-02-25,44.4,44.4,44.4,TON,38.48,USD,SHIPPED
sls-01-8e0c4e1f080d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-87b9b27bff81,SO-000057-10,CUS-0001,BP-GOLD,2026-02-15,2026-03-13,2026-03-14,0.181,0.181,0.181,KG,76946.0,KRW,SHIPPED
sls-01-658e5e376499,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-678d5f42600b,SO-000058-10,CUS-0002,FG-CATHODE,2026-02-28,2026-03-27,2026-03-27,18.2,18.2,18.2,TON,9367.0,USD,SHIPPED
sls-01-8a6a80ff9d6b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-03d07802fbfb,SO-000059-10,CUS-0003,BP-H2SO4,2026-03-13,2026-04-10,2026-04-09,59.7,59.7,59.7,TON,39.92,USD,SHIPPED
sls-01-d45f01b03032,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ab743de77801,SO-000060-10,CUS-0004,BP-GOLD,2026-03-26,2026-04-24,2026-04-24,0.238,0.238,0.238,KG,79790.0,USD,SHIPPED
sls-01-36eba14f4395,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c2ae6b9a5de6,SO-000061-10,CUS-0005,FG-CATHODE,2026-04-08,2026-05-08,2026-05-10,23.3,23.3,23.3,TON,9709.0,KRW,SHIPPED
sls-01-ca25b03ec249,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-46ab1e838789,SO-000062-10,CUS-0006,BP-H2SO4,2026-04-21,2026-05-22,2026-05-24,75.0,75.0,75.0,TON,41.36,USD,SHIPPED
sls-01-a3fbc8c47533,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0603509bf799,SO-000063-10,CUS-0007,BP-GOLD,2026-05-04,2026-06-05,2026-06-07,0.294,0.294,0.294,KG,82634.0,USD,SHIPPED
sls-01-da4ef4e7f5bd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-db22b9c00c67,SO-000064-10,CUS-0008,FG-CATHODE,2026-05-18,2026-06-20,2026-06-20,28.4,28.4,28.4,TON,9025.0,USD,SHIPPED
sls-01-9a55dc45b6f1,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-afbf2f870c3a,SO-000065-10,CUS-0001,BP-H2SO4,2026-05-31,2026-07-04,2026-07-03,90.3,90.3,90.3,TON,38.48,KRW,SHIPPED
sls-01-9592b9fc6694,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2a549f47a896,SO-000066-10,CUS-0002,BP-GOLD,2026-06-13,2026-07-18,2026-07-16,0.35,0.35,0.35,KG,76946.0,USD,SHIPPED
sls-01-02320dc2b357,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a3ffa04b3c01,SO-000067-10,CUS-0003,FG-CATHODE,2026-06-26,2026-08-01,2026-08-03,33.5,33.5,33.5,TON,9367.0,USD,SHIPPED
sls-01-e5ec7708ceca,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3bcc2b2ad986,SO-000068-10,CUS-0004,BP-H2SO4,2026-07-09,2026-08-15,2026-08-15,105.6,105.6,105.6,TON,39.92,USD,SHIPPED
sls-01-9b0dfbb3b3ff,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3f3922522d82,SO-000069-10,CUS-0005,BP-GOLD,2026-07-22,2026-08-29,2026-08-31,0.088,0.088,0.088,KG,79790.0,KRW,SHIPPED
sls-01-5b04bbc7ed47,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e4b4987e6a03,SO-000070-10,CUS-0006,FG-CATHODE,2026-02-05,2026-03-16,2026-03-14,9.7,9.7,9.7,TON,9709.0,USD,SHIPPED
sls-01-5bb20fddd8ed,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-7b8944dc53ea,SO-000071-10,CUS-0007,BP-H2SO4,2026-02-18,2026-03-30,2026-03-28,34.2,34.2,34.2,TON,41.36,USD,SHIPPED
sls-01-b094c113cb78,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5c00d575c467,SO-000072-10,CUS-0008,BP-GOLD,2026-03-03,2026-04-13,2026-04-12,0.144,0.144,0.144,KG,82634.0,USD,SHIPPED
sls-01-dc39eb7a0183,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8c2d41c3c4d2,SO-000073-10,CUS-0001,FG-CATHODE,2026-03-17,2026-04-28,2026-04-30,14.8,14.8,14.8,TON,9025.0,KRW,SHIPPED
sls-01-5a77008f82cd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0aea30151cdc,SO-000074-10,CUS-0002,BP-H2SO4,2026-03-30,2026-05-12,2026-05-10,49.5,49.5,49.5,TON,38.48,USD,SHIPPED
sls-01-fc677a914204,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-79dc7fab3f4d,SO-000075-10,CUS-0003,BP-GOLD,2026-04-12,2026-05-26,2026-05-24,0.2,0.2,0.2,KG,76946.0,USD,SHIPPED
sls-01-b7e6c6b3827e,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2e736233f630,SO-000076-10,CUS-0004,FG-CATHODE,2026-04-25,2026-05-15,2026-05-16,19.9,19.9,19.9,TON,9367.0,USD,SHIPPED
