record_id,tenant_id,scope_node_id,data_class,business_data_kind,data_origin,quality_status,certification_status,as_of_date,lineage_id,contract_id,supplier_id,material_id,contract_quantity,ordered_quantity,quantity_uom,benchmark_code,benchmark_price,premium_rate,currency,incoterm,payment_terms,valid_from,valid_to,price_formula
prc-01-5a9a1743aa0f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4425132727b6,CTR-00011,SUP-0011,MAT-CO-0021,10000,630.0,EA,NICKEL,31959.38,-0.012,USD,FOB,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-30630f5b9d43,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-24f860740bf8,CTR-00012,SUP-0012,MAT-RA-0024,12500,612.0,TON,NICKEL,31959.38,-0.004,USD,CFR,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-b20f29037903,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4c0e927a5c1a,CTR-00013,SUP-0013,RM-CU-CONC,15000,1415.7,TON,NICKEL,31959.38,0.004,KRW,CIF,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-46f5062f9ffa,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-483693f00888,CTR-00014,SUP-0014,MAT-CO-0026,17500,675.0,EA,NICKEL,31959.38,0.012,USD,FOB,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-b8d1c0e566a7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b6a63679be55,CTR-00015,SUP-0015,MAT-CO-0027,20000,706.5,EA,NICKEL,31959.38,0.02,USD,CFR,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-68fc4ab59f36,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0d4f1920951e,CTR-00016,SUP-0016,MAT-RA-0030,22500,738.0,TON,NICKEL,31959.38,0.028,USD,CIF,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-40f56acc2854,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f38b378cf33e,CTR-00017,SUP-0017,RM-CU-CONC,25000,1584.0,TON,NICKEL,31959.38,0.036,KRW,FOB,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-11cb27e0b25c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ad0b8b310e33,CTR-00018,SUP-0018,MAT-CO-0032,27500,702.0,EA,NICKEL,31959.38,0.044,USD,CFR,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-92b0bdb96c56,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9ab7dbe89991,CTR-00019,SUP-0019,MAT-CO-0033,30000,684.0,EA,NICKEL,31959.38,-0.02,USD,CIF,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-1defa789f9cc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-50688f2e4908,CTR-00020,SUP-0020,MAT-RA-0036,32500,666.0,TON,NICKEL,31959.38,-0.012,USD,FOB,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-273030e66338,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d09127020a13,CTR-00021,SUP-0021,RM-CU-CONC,10000,1425.6,TON,NICKEL,31959.38,-0.004,KRW,CFR,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-f4e95d9bc6d9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-66ca4453a227,CTR-00022,SUP-0022,MAT-CO-0038,12500,630.0,EA,NICKEL,31959.38,0.004,USD,CIF,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-59dbac863aaa,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-ef4055a5c1ed,CTR-00023,SUP-0023,MAT-CO-0039,15000,612.0,EA,NICKEL,31959.38,0.012,USD,FOB,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-c10bcd667f67,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-45ff586b3a9b,CTR-00024,SUP-0024,MAT-RA-0042,17500,643.5,TON,NICKEL,31959.38,0.02,USD,CFR,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-6fd0718b1c92,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-38c1b106847a,CTR-00025,SUP-0025,RM-CU-CONC,20000,1485.0,TON,NICKEL,31959.38,0.028,KRW,CIF,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-0220d55b7633,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dff84b3f1323,CTR-00026,SUP-0026,MAT-CO-0044,22500,706.5,EA,NICKEL,31959.38,0.036,USD,FOB,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-cf5863c04afc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-2a8635e572e3,CTR-00027,SUP-0027,MAT-CO-0045,25000,738.0,EA,NICKEL,31959.38,0.044,USD,CFR,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-185f34de5354,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0cb87c6811d8,CTR-00028,SUP-0028,MAT-RA-0048,27500,720.0,TON,NICKEL,31959.38,-0.02,USD,CIF,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-e92c53c85ce7,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3defa97fdc69,CTR-00029,SUP-0029,RM-CU-CONC,30000,1544.4,TON,NICKEL,31959.38,-0.012,KRW,FOB,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-428ad7c96cec,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-13e79e9c3576,CTR-00030,SUP-0030,MAT-CO-0050,32500,684.0,EA,NICKEL,31959.38,-0.004,USD,CFR,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-92f635283212,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-03b893a27ea9,CTR-00031,SUP-0031,MAT-CO-0051,10000,666.0,EA,NICKEL,31959.38,0.004,USD,CIF,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-b682ba16661d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-af817cb475bd,CTR-00032,SUP-0032,MAT-RA-0054,12500,648.0,TON,NICKEL,31959.38,0.012,USD,FOB,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-4c0cedc6ce53,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-3908ee34c0eb,CTR-00033,SUP-0033,RM-CU-CONC,15000,1386.0,TON,NICKEL,31959.38,0.02,KRW,CFR,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-d61d09ca9b8d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c807dde8862f,CTR-00034,SUP-0034,MAT-CO-0056,17500,612.0,EA,NICKEL,31959.38,0.028,USD,CIF,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-8f01b97ea2fb,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-cf9dfa93d7b6,CTR-00035,SUP-0035,MAT-CO-0057,20000,643.5,EA,NICKEL,31959.38,0.036,USD,FOB,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-ef06fdfa7271,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-8d65405f1c3d,CTR-00036,SUP-0036,MAT-RA-0060,22500,675.0,TON,NICKEL,31959.38,0.044,USD,CFR,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-e80799d43245,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bb00a7874c09,CTR-00037,SUP-0037,RM-CU-CONC,25000,1554.3,TON,NICKEL,31959.38,-0.02,KRW,CIF,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-f71779e29a10,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-992f119d569c,CTR-00038,SUP-0038,MAT-CO-0062,27500,738.0,EA,NICKEL,31959.38,-0.012,USD,FOB,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-bf4ff6cc8a4b,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-0a8a085866b0,CTR-00039,SUP-0039,MAT-CO-0063,30000,720.0,EA,NICKEL,31959.38,-0.004,USD,CFR,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-57fe1aedb6be,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a4af70d02690,CTR-00040,SUP-0040,MAT-RA-0066,32500,702.0,TON,NICKEL,31959.38,0.004,USD,CIF,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-7adad1d4c2c9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4b8cdd99c731,CTR-00041,SUP-0001,RM-CU-CONC,10000,1504.8,TON,NICKEL,31959.38,0.012,KRW,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-4a53deb2ece9,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-6d629a24f895,CTR-00042,SUP-0002,MAT-CO-0068,12500,666.0,EA,NICKEL,31959.38,0.02,USD,CFR,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-7b4e83641f89,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-001a7b93fc21,CTR-00043,SUP-0003,MAT-RA-0072,15000,648.0,TON,NICKEL,31959.38,0.028,USD,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-b164d6c71bbd,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-a37e62181025,CTR-00044,SUP-0004,MAT-RA-0073,17500,630.0,TON,NICKEL,31959.38,0.036,USD,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-d69e87e8d16c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-5eae4ca06f98,CTR-00045,SUP-0005,RM-CU-CONC,20000,1346.4,TON,NICKEL,31959.38,0.044,KRW,CFR,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-fc940faeb3d2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f7cce15e2a90,CTR-00046,SUP-0006,MAT-CO-0075,22500,643.5,EA,NICKEL,31959.38,-0.02,USD,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-5e5284f64b99,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-75058badb716,CTR-00047,SUP-0007,MAT-RA-0078,25000,675.0,TON,NICKEL,31959.38,-0.012,USD,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-97e9a10bbb09,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-aa622da4bd20,CTR-00048,SUP-0008,MAT-RA-0079,27500,706.5,TON,NICKEL,31959.38,-0.004,USD,CFR,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-b7095c21171c,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-fdaf3313d9b3,CTR-00049,SUP-0009,RM-CU-CONC,30000,1623.6,TON,NICKEL,31959.38,0.004,KRW,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-f173d14ba1a4,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-80a7d965de19,CTR-00050,SUP-0010,MAT-CO-0081,32500,720.0,EA,NICKEL,31959.38,0.012,USD,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-0d6febb7c512,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-af895f01b6d1,CTR-00051,SUP-0011,MAT-RA-0084,10000,702.0,TON,NICKEL,31959.38,0.02,USD,CFR,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-6691cc5ce570,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-4d3af83452d0,CTR-00052,SUP-0012,MAT-RA-0085,12500,684.0,TON,NICKEL,31959.38,0.028,USD,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-941a116bb6e5,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-bbd9f488b9f7,CTR-00053,SUP-0013,RM-CU-CONC,15000,1465.2,TON,NICKEL,31959.38,0.036,KRW,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-16e097c61829,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-dbfcab52cfb3,CTR-00054,SUP-0014,MAT-CO-0087,17500,648.0,EA,NICKEL,31959.38,0.044,USD,CFR,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-cc0dafd7bce3,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-56541c1bda00,CTR-00055,SUP-0015,MAT-RA-0090,20000,630.0,TON,NICKEL,31959.38,-0.02,USD,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-1511999dc652,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-779c5794f692,CTR-00056,SUP-0016,MAT-RA-0091,22500,612.0,TON,NICKEL,31959.38,-0.012,USD,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-3dcb16c5a6db,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-e2fb9008f740,CTR-00057,SUP-0017,RM-CU-CONC,25000,1415.7,TON,NICKEL,31959.38,-0.004,KRW,CFR,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-bbb594029f0f,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-534b2e1b4afa,CTR-00058,SUP-0018,MAT-RA-0096,27500,675.0,TON,NICKEL,31959.38,0.004,USD,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-563df4f17870,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-b507de4d9b7e,CTR-00059,SUP-0019,MAT-RA-0097,30000,706.5,TON,NICKEL,31959.38,0.012,USD,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-9b7b200359b2,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-f1497e73262c,CTR-00060,SUP-0020,MAT-CO-0098,32500,738.0,EA,NICKEL,31959.38,0.02,USD,CFR,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-4d0cd97d4ee0,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-9daaad1dd073,CTR-00061,SUP-0021,RM-CU-CONC,10000,1584.0,TON,NICKEL,31959.38,0.028,KRW,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-d1194b3ad541,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-574f931d5a5a,CTR-00062,SUP-0022,MAT-RA-0102,12500,702.0,TON,NICKEL,31959.38,0.036,USD,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-d0c47aab72cc,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-c05cf0cb1172,CTR-00063,SUP-0023,MAT-RA-0103,15000,684.0,TON,NICKEL,31959.38,0.044,USD,CFR,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-7fdc70681e50,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-07b8942c163d,CTR-00064,SUP-0024,MAT-CO-0104,17500,666.0,EA,NICKEL,31959.38,-0.02,USD,CIF,NET60,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-48a76f39412d,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-df570eadba9c,CTR-00065,SUP-0025,RM-CU-CONC,20000,1425.6,TON,NICKEL,31959.38,-0.012,KRW,FOB,NET30,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
prc-01-40f44edce418,tenant-afs-demo-materials,plant-afs-smelting-01,SYNTHETIC,ACTUAL,SYNTHETIC,PASS,CERTIFIED_FOR_DEMO,2026-08-11,lin-d870e223e54a,CTR-00066,SUP-0026,MAT-RA-0108,22500,630.0,TON,NICKEL,31959.38,-0.004,USD,CFR,NET45,2024-01-01,2027-12-31,BENCHMARK_PRICE*(1+PREMIUM_RATE)
